# _root_ Commodities : Dow Jones futures index 129.38 , off 0.11 ; spot index 130.09 , off 0.71 .
#goldHeads=0,1,6,6,6,1,6,6,6,9,6,13,6,13,13,13,16,1,
#predictedHeads=0,1,6,6,6,1,6,7,7,9,6,13,6,13,14,14,16,1,
(4,11),(4,18),0.275725 # DEPENDENCYPART_SIBL
(4,13),(4,18),-0.00402837 # DEPENDENCYPART_SIBL
(5,1),(5,2),-0.0438365 # DEPENDENCYPART_SIBL
(5,1),(5,3),-0.00495965 # DEPENDENCYPART_SIBL
(5,1),(5,4),-0.00393598 # DEPENDENCYPART_SIBL
(5,1),(5,6),0.0134928 # DEPENDENCYPART_SIBL
(5,1),(5,7),-0.061113 # DEPENDENCYPART_SIBL
(5,1),(5,8),0.0206532 # DEPENDENCYPART_SIBL
(5,1),(5,9),-0.00769731 # DEPENDENCYPART_SIBL
(5,1),(5,10),-0.061113 # DEPENDENCYPART_SIBL
(5,1),(5,11),-0.0439574 # DEPENDENCYPART_SIBL
(5,1),(5,13),0.0134928 # DEPENDENCYPART_SIBL
(5,1),(5,14),-0.061113 # DEPENDENCYPART_SIBL
(5,1),(5,15),0.0206532 # DEPENDENCYPART_SIBL
(5,1),(5,16),-0.00769731 # DEPENDENCYPART_SIBL
(5,1),(5,18),-0.000694856 # DEPENDENCYPART_SIBL
(5,2),(5,3),-0.0133184 # DEPENDENCYPART_SIBL
(5,2),(5,4),-0.0124351 # DEPENDENCYPART_SIBL
(5,2),(5,6),0.00833434 # DEPENDENCYPART_SIBL
(5,2),(5,7),-0.0377229 # DEPENDENCYPART_SIBL
(5,2),(5,8),0.038011 # DEPENDENCYPART_SIBL
(5,2),(5,9),0.0875122 # DEPENDENCYPART_SIBL
(5,2),(5,10),-0.0377229 # DEPENDENCYPART_SIBL
(5,2),(5,11),0.276631 # DEPENDENCYPART_SIBL
(5,2),(5,13),0.00833434 # DEPENDENCYPART_SIBL
(5,2),(5,14),-0.0377229 # DEPENDENCYPART_SIBL
(5,2),(5,15),0.038011 # DEPENDENCYPART_SIBL
(5,2),(5,16),0.0875122 # DEPENDENCYPART_SIBL
(5,2),(5,18),0.117178 # DEPENDENCYPART_SIBL
(5,3),(5,4),0.0765781 # DEPENDENCYPART_SIBL
(5,3),(5,6),0.00983393 # DEPENDENCYPART_SIBL
(5,3),(5,7),-0.075673 # DEPENDENCYPART_SIBL
(5,3),(5,8),-0.0527225 # DEPENDENCYPART_SIBL
(5,3),(5,9),-0.0430037 # DEPENDENCYPART_SIBL
(5,3),(5,10),-0.075673 # DEPENDENCYPART_SIBL
(5,3),(5,11),-0.0387348 # DEPENDENCYPART_SIBL
(5,3),(5,13),0.00983393 # DEPENDENCYPART_SIBL
(5,3),(5,14),-0.075673 # DEPENDENCYPART_SIBL
(5,3),(5,15),-0.0527225 # DEPENDENCYPART_SIBL
(5,3),(5,16),-0.0430037 # DEPENDENCYPART_SIBL
(5,3),(5,18),-0.0187855 # DEPENDENCYPART_SIBL
(5,4),(5,6),0.0162368 # DEPENDENCYPART_SIBL
(5,4),(5,7),-0.068361 # DEPENDENCYPART_SIBL
(5,4),(5,8),-0.023204 # DEPENDENCYPART_SIBL
(5,4),(5,9),-0.0363313 # DEPENDENCYPART_SIBL
(5,4),(5,10),-0.068361 # DEPENDENCYPART_SIBL
(5,4),(5,11),-0.03247 # DEPENDENCYPART_SIBL
(5,4),(5,13),0.0162368 # DEPENDENCYPART_SIBL
(5,4),(5,14),-0.068361 # DEPENDENCYPART_SIBL
(5,4),(5,15),-0.023204 # DEPENDENCYPART_SIBL
(5,4),(5,16),-0.0363313 # DEPENDENCYPART_SIBL
(5,4),(5,18),-0.00162136 # DEPENDENCYPART_SIBL
(5,6),(5,7),-0.00249263 # DEPENDENCYPART_SIBL
(5,6),(5,8),0.0199427 # DEPENDENCYPART_SIBL
(5,6),(5,9),-0.0240138 # DEPENDENCYPART_SIBL
(5,6),(5,10),-0.00249263 # DEPENDENCYPART_SIBL
(5,6),(5,11),0.0206176 # DEPENDENCYPART_SIBL
(5,6),(5,13),-0.0287026 # DEPENDENCYPART_SIBL
(5,6),(5,14),-0.00249263 # DEPENDENCYPART_SIBL
(5,6),(5,15),0.0199427 # DEPENDENCYPART_SIBL
(5,6),(5,16),-0.0240138 # DEPENDENCYPART_SIBL
(5,6),(5,18),0.0114136 # DEPENDENCYPART_SIBL
(5,7),(5,8),0.00655534 # DEPENDENCYPART_SIBL
(5,7),(5,9),-0.0563589 # DEPENDENCYPART_SIBL
(5,7),(5,10),-0.00988441 # DEPENDENCYPART_SIBL
(5,7),(5,11),-0.0160409 # DEPENDENCYPART_SIBL
(5,7),(5,13),-0.024866 # DEPENDENCYPART_SIBL
(5,7),(5,14),-0.00988441 # DEPENDENCYPART_SIBL
(5,7),(5,15),0.00655534 # DEPENDENCYPART_SIBL
(5,7),(5,16),-0.0563589 # DEPENDENCYPART_SIBL
(5,7),(5,18),0.0125829 # DEPENDENCYPART_SIBL
(5,8),(5,9),-0.0267846 # DEPENDENCYPART_SIBL
(5,8),(5,10),0.0425251 # DEPENDENCYPART_SIBL
(5,8),(5,11),0.0192344 # DEPENDENCYPART_SIBL
(5,8),(5,13),0.010238 # DEPENDENCYPART_SIBL
(5,8),(5,14),0.0425251 # DEPENDENCYPART_SIBL
(5,8),(5,15),0.0026734 # DEPENDENCYPART_SIBL
(5,8),(5,16),-0.0267846 # DEPENDENCYPART_SIBL
(5,8),(5,18),-0.0157784 # DEPENDENCYPART_SIBL
(5,9),(5,10),-0.0185952 # DEPENDENCYPART_SIBL
(5,9),(5,11),0.0138538 # DEPENDENCYPART_SIBL
(5,9),(5,13),0.0045184 # DEPENDENCYPART_SIBL
(5,9),(5,14),-0.0185952 # DEPENDENCYPART_SIBL
(5,9),(5,15),-0.0244188 # DEPENDENCYPART_SIBL
(5,9),(5,16),-0.0530055 # DEPENDENCYPART_SIBL
(5,9),(5,18),0.0243551 # DEPENDENCYPART_SIBL
(5,10),(5,11),-0.0160409 # DEPENDENCYPART_SIBL
(5,10),(5,13),-0.024866 # DEPENDENCYPART_SIBL
(5,10),(5,14),-0.00988441 # DEPENDENCYPART_SIBL
(5,10),(5,15),0.00655534 # DEPENDENCYPART_SIBL
(5,10),(5,16),-0.0563589 # DEPENDENCYPART_SIBL
(5,10),(5,18),0.0125829 # DEPENDENCYPART_SIBL
(5,11),(5,13),0.0970109 # DEPENDENCYPART_SIBL
(5,11),(5,14),0.0931657 # DEPENDENCYPART_SIBL
(5,11),(5,15),-0.0387127 # DEPENDENCYPART_SIBL
(5,11),(5,16),-0.0151867 # DEPENDENCYPART_SIBL
(5,11),(5,18),0.29412 # DEPENDENCYPART_SIBL
(5,13),(5,14),-0.00249263 # DEPENDENCYPART_SIBL
(5,13),(5,15),0.0199427 # DEPENDENCYPART_SIBL
(5,13),(5,16),-0.0240138 # DEPENDENCYPART_SIBL
(5,13),(5,18),0.0114136 # DEPENDENCYPART_SIBL
(5,14),(5,15),0.00655534 # DEPENDENCYPART_SIBL
(5,14),(5,16),-0.0563589 # DEPENDENCYPART_SIBL
(5,14),(5,18),0.0125829 # DEPENDENCYPART_SIBL
(5,15),(5,16),-0.0267846 # DEPENDENCYPART_SIBL
(5,15),(5,18),-0.0157784 # DEPENDENCYPART_SIBL
(5,16),(5,18),0.0243551 # DEPENDENCYPART_SIBL
(6,1),(6,2),-0.0121968 # DEPENDENCYPART_SIBL
(6,1),(6,3),0.0986186 # DEPENDENCYPART_SIBL
(6,1),(6,4),0.107321 # DEPENDENCYPART_SIBL
(6,1),(6,5),0.119495 # DEPENDENCYPART_SIBL
(6,1),(6,7),-0.0884319 # DEPENDENCYPART_SIBL
(6,1),(6,8),0.0281673 # DEPENDENCYPART_SIBL
(6,1),(6,9),-0.0145113 # DEPENDENCYPART_SIBL
(6,1),(6,10),-0.0884319 # DEPENDENCYPART_SIBL
(6,1),(6,11),-0.0137417 # DEPENDENCYPART_SIBL
(6,1),(6,12),-0.00438519 # DEPENDENCYPART_SIBL
(6,1),(6,13),0.0259155 # DEPENDENCYPART_SIBL
(6,1),(6,14),-0.0884319 # DEPENDENCYPART_SIBL
(6,1),(6,15),0.0281673 # DEPENDENCYPART_SIBL
(6,1),(6,16),-0.0145113 # DEPENDENCYPART_SIBL
(6,1),(6,17),-0.0884319 # DEPENDENCYPART_SIBL
(6,1),(6,18),-0.0163603 # DEPENDENCYPART_SIBL
(6,2),(6,3),0.0265107 # DEPENDENCYPART_SIBL
(6,2),(6,4),0.0312212 # DEPENDENCYPART_SIBL
(6,2),(6,5),0.039185 # DEPENDENCYPART_SIBL
(6,2),(6,7),-0.0538988 # DEPENDENCYPART_SIBL
(6,2),(6,8),0.058782 # DEPENDENCYPART_SIBL
(6,2),(6,9),0.0846347 # DEPENDENCYPART_SIBL
(6,2),(6,10),-0.0538988 # DEPENDENCYPART_SIBL
(6,2),(6,11),0.288608 # DEPENDENCYPART_SIBL
(6,2),(6,12),-0.00078768 # DEPENDENCYPART_SIBL
(6,2),(6,13),0.00904641 # DEPENDENCYPART_SIBL
(6,2),(6,14),-0.0538988 # DEPENDENCYPART_SIBL
(6,2),(6,15),0.058782 # DEPENDENCYPART_SIBL
(6,2),(6,16),0.0846347 # DEPENDENCYPART_SIBL
(6,2),(6,17),-0.0538988 # DEPENDENCYPART_SIBL
(6,2),(6,18),0.105686 # DEPENDENCYPART_SIBL
(6,3),(6,4),0.204415 # DEPENDENCYPART_SIBL
(6,3),(6,5),0.207732 # DEPENDENCYPART_SIBL
(6,3),(6,7),-0.103339 # DEPENDENCYPART_SIBL
(6,3),(6,8),-0.0492233 # DEPENDENCYPART_SIBL
(6,3),(6,9),-0.0537009 # DEPENDENCYPART_SIBL
(6,3),(6,10),-0.103339 # DEPENDENCYPART_SIBL
(6,3),(6,11),-0.00561375 # DEPENDENCYPART_SIBL
(6,3),(6,12),-0.0115543 # DEPENDENCYPART_SIBL
(6,3),(6,13),0.0251643 # DEPENDENCYPART_SIBL
(6,3),(6,14),-0.103339 # DEPENDENCYPART_SIBL
(6,3),(6,15),-0.0492233 # DEPENDENCYPART_SIBL
(6,3),(6,16),-0.0537009 # DEPENDENCYPART_SIBL
(6,3),(6,17),-0.103339 # DEPENDENCYPART_SIBL
(6,3),(6,18),-0.0345838 # DEPENDENCYPART_SIBL
(6,4),(6,5),0.147987 # DEPENDENCYPART_SIBL
(6,4),(6,7),-0.0969239 # DEPENDENCYPART_SIBL
(6,4),(6,8),-0.0207645 # DEPENDENCYPART_SIBL
(6,4),(6,9),-0.0480068 # DEPENDENCYPART_SIBL
(6,4),(6,10),-0.0969239 # DEPENDENCYPART_SIBL
(6,4),(6,11),-0.000188644 # DEPENDENCYPART_SIBL
(6,4),(6,12),-0.00627037 # DEPENDENCYPART_SIBL
(6,4),(6,13),0.0305364 # DEPENDENCYPART_SIBL
(6,4),(6,14),-0.0969239 # DEPENDENCYPART_SIBL
(6,4),(6,15),-0.0207645 # DEPENDENCYPART_SIBL
(6,4),(6,16),-0.0480068 # DEPENDENCYPART_SIBL
(6,4),(6,17),-0.0969239 # DEPENDENCYPART_SIBL
(6,4),(6,18),-0.0184898 # DEPENDENCYPART_SIBL
(6,5),(6,7),-0.100133 # DEPENDENCYPART_SIBL
(6,5),(6,8),0.00313081 # DEPENDENCYPART_SIBL
(6,5),(6,9),-0.0404349 # DEPENDENCYPART_SIBL
(6,5),(6,10),-0.100133 # DEPENDENCYPART_SIBL
(6,5),(6,11),-0.0145059 # DEPENDENCYPART_SIBL
(6,5),(6,12),-0.00715967 # DEPENDENCYPART_SIBL
(6,5),(6,13),0.0295244 # DEPENDENCYPART_SIBL
(6,5),(6,14),-0.100133 # DEPENDENCYPART_SIBL
(6,5),(6,15),0.00313081 # DEPENDENCYPART_SIBL
(6,5),(6,16),-0.0404349 # DEPENDENCYPART_SIBL
(6,5),(6,17),-0.100133 # DEPENDENCYPART_SIBL
(6,5),(6,18),-0.0253164 # DEPENDENCYPART_SIBL
(6,7),(6,8),-0.00865179 # DEPENDENCYPART_SIBL
(6,7),(6,9),-0.0799337 # DEPENDENCYPART_SIBL
(6,7),(6,10),-0.0203579 # DEPENDENCYPART_SIBL
(6,7),(6,11),-0.0183135 # DEPENDENCYPART_SIBL
(6,7),(6,12),-0.0365651 # DEPENDENCYPART_SIBL
(6,7),(6,13),-0.0262888 # DEPENDENCYPART_SIBL
(6,7),(6,14),-0.0203579 # DEPENDENCYPART_SIBL
(6,7),(6,15),-0.00865179 # DEPENDENCYPART_SIBL
(6,7),(6,16),-0.0799337 # DEPENDENCYPART_SIBL
(6,7),(6,17),-0.0203579 # DEPENDENCYPART_SIBL
(6,7),(6,18),-0.00286713 # DEPENDENCYPART_SIBL
(6,8),(6,9),-0.0134558 # DEPENDENCYPART_SIBL
(6,8),(6,10),0.0546626 # DEPENDENCYPART_SIBL
(6,8),(6,11),0.0312364 # DEPENDENCYPART_SIBL
(6,8),(6,12),0.0259479 # DEPENDENCYPART_SIBL
(6,8),(6,13),0.0203898 # DEPENDENCYPART_SIBL
(6,8),(6,14),0.0546626 # DEPENDENCYPART_SIBL
(6,8),(6,15),0.0384005 # DEPENDENCYPART_SIBL
(6,8),(6,16),-0.0134558 # DEPENDENCYPART_SIBL
(6,8),(6,17),0.0546626 # DEPENDENCYPART_SIBL
(6,8),(6,18),-0.00723375 # DEPENDENCYPART_SIBL
(6,9),(6,10),-0.019265 # DEPENDENCYPART_SIBL
(6,9),(6,11),0.012419 # DEPENDENCYPART_SIBL
(6,9),(6,12),0.0043641 # DEPENDENCYPART_SIBL
(6,9),(6,13),0.00358728 # DEPENDENCYPART_SIBL
(6,9),(6,14),-0.019265 # DEPENDENCYPART_SIBL
(6,9),(6,15),-0.00908216 # DEPENDENCYPART_SIBL
(6,9),(6,16),-0.0592953 # DEPENDENCYPART_SIBL
(6,9),(6,17),-0.019265 # DEPENDENCYPART_SIBL
(6,9),(6,18),0.0176235 # DEPENDENCYPART_SIBL
(6,10),(6,11),-0.0183135 # DEPENDENCYPART_SIBL
(6,10),(6,12),-0.0365651 # DEPENDENCYPART_SIBL
(6,10),(6,13),-0.0262888 # DEPENDENCYPART_SIBL
(6,10),(6,14),-0.0203579 # DEPENDENCYPART_SIBL
(6,10),(6,15),-0.00865179 # DEPENDENCYPART_SIBL
(6,10),(6,16),-0.0799337 # DEPENDENCYPART_SIBL
(6,10),(6,17),-0.0203579 # DEPENDENCYPART_SIBL
(6,10),(6,18),-0.00286713 # DEPENDENCYPART_SIBL
(6,11),(6,12),0.0936228 # DEPENDENCYPART_SIBL
(6,11),(6,13),0.107977 # DEPENDENCYPART_SIBL
(6,11),(6,14),0.0932036 # DEPENDENCYPART_SIBL
(6,11),(6,15),-0.03159 # DEPENDENCYPART_SIBL
(6,11),(6,16),-0.0212989 # DEPENDENCYPART_SIBL
(6,11),(6,17),0.0932036 # DEPENDENCYPART_SIBL
(6,11),(6,18),0.288723 # DEPENDENCYPART_SIBL
(6,12),(6,13),-0.0321052 # DEPENDENCYPART_SIBL
(6,12),(6,14),-0.0221369 # DEPENDENCYPART_SIBL
(6,12),(6,15),-0.0156035 # DEPENDENCYPART_SIBL
(6,12),(6,16),-0.0511514 # DEPENDENCYPART_SIBL
(6,12),(6,17),-0.0221369 # DEPENDENCYPART_SIBL
(6,12),(6,18),0.0042428 # DEPENDENCYPART_SIBL
(6,13),(6,14),-0.0158169 # DEPENDENCYPART_SIBL
(6,13),(6,15),0.00182235 # DEPENDENCYPART_SIBL
(6,13),(6,16),-0.0436848 # DEPENDENCYPART_SIBL
(6,13),(6,17),-0.0158169 # DEPENDENCYPART_SIBL
(6,13),(6,18),-0.00670795 # DEPENDENCYPART_SIBL
(6,14),(6,15),-0.00865179 # DEPENDENCYPART_SIBL
(6,14),(6,16),-0.0799337 # DEPENDENCYPART_SIBL
(6,14),(6,17),-0.0203579 # DEPENDENCYPART_SIBL
(6,14),(6,18),-0.00286713 # DEPENDENCYPART_SIBL
(6,15),(6,16),-0.0134558 # DEPENDENCYPART_SIBL
(6,15),(6,17),0.0546626 # DEPENDENCYPART_SIBL
(6,15),(6,18),-0.00723375 # DEPENDENCYPART_SIBL
(6,16),(6,17),-0.019265 # DEPENDENCYPART_SIBL
(6,16),(6,18),0.0176235 # DEPENDENCYPART_SIBL
(6,17),(6,18),-0.00286713 # DEPENDENCYPART_SIBL
(7,4),(7,6),0.00398403 # DEPENDENCYPART_SIBL
(7,4),(7,8),-0.0147204 # DEPENDENCYPART_SIBL
(7,4),(7,9),0.0278266 # DEPENDENCYPART_SIBL
(7,4),(7,10),-0.0116703 # DEPENDENCYPART_SIBL
(7,4),(7,11),0.0183598 # DEPENDENCYPART_SIBL
(7,4),(7,12),0.0826599 # DEPENDENCYPART_SIBL
(7,4),(7,14),-0.0116703 # DEPENDENCYPART_SIBL
(7,4),(7,15),-0.0147204 # DEPENDENCYPART_SIBL
(7,4),(7,17),-0.0116703 # DEPENDENCYPART_SIBL
(7,4),(7,18),0.0159561 # DEPENDENCYPART_SIBL
(7,6),(7,8),0.0461634 # DEPENDENCYPART_SIBL
(7,6),(7,9),0.0789347 # DEPENDENCYPART_SIBL
(7,6),(7,10),0.0186363 # DEPENDENCYPART_SIBL
(7,6),(7,11),0.0334643 # DEPENDENCYPART_SIBL
(7,6),(7,12),0.0872663 # DEPENDENCYPART_SIBL
(7,6),(7,14),0.0186363 # DEPENDENCYPART_SIBL
(7,6),(7,15),0.0461634 # DEPENDENCYPART_SIBL
(7,6),(7,17),0.0186363 # DEPENDENCYPART_SIBL
(7,6),(7,18),0.0484966 # DEPENDENCYPART_SIBL
(7,8),(7,9),0.166134 # DEPENDENCYPART_SIBL
(7,8),(7,10),0.0674477 # DEPENDENCYPART_SIBL
(7,8),(7,11),0.125985 # DEPENDENCYPART_SIBL
(7,8),(7,12),0.0737608 # DEPENDENCYPART_SIBL
(7,8),(7,14),0.0674477 # DEPENDENCYPART_SIBL
(7,8),(7,15),0.155457 # DEPENDENCYPART_SIBL
(7,8),(7,17),0.0674477 # DEPENDENCYPART_SIBL
(7,8),(7,18),0.0179054 # DEPENDENCYPART_SIBL
(7,9),(7,10),0.0287098 # DEPENDENCYPART_SIBL
(7,9),(7,11),0.0753607 # DEPENDENCYPART_SIBL
(7,9),(7,12),0.0103739 # DEPENDENCYPART_SIBL
(7,9),(7,14),0.0287098 # DEPENDENCYPART_SIBL
(7,9),(7,15),0.0197003 # DEPENDENCYPART_SIBL
(7,9),(7,17),0.0287098 # DEPENDENCYPART_SIBL
(7,9),(7,18),0.0283362 # DEPENDENCYPART_SIBL
(7,10),(7,11),0.0403339 # DEPENDENCYPART_SIBL
(7,10),(7,12),-0.00606617 # DEPENDENCYPART_SIBL
(7,10),(7,14),0.0271991 # DEPENDENCYPART_SIBL
(7,10),(7,15),0.0251295 # DEPENDENCYPART_SIBL
(7,10),(7,17),0.0271991 # DEPENDENCYPART_SIBL
(7,10),(7,18),-0.00336195 # DEPENDENCYPART_SIBL
(7,11),(7,12),0.04394 # DEPENDENCYPART_SIBL
(7,11),(7,14),0.111703 # DEPENDENCYPART_SIBL
(7,11),(7,15),0.000699321 # DEPENDENCYPART_SIBL
(7,11),(7,17),0.111703 # DEPENDENCYPART_SIBL
(7,11),(7,18),0.230204 # DEPENDENCYPART_SIBL
(7,12),(7,14),0.0222387 # DEPENDENCYPART_SIBL
(7,12),(7,15),0.00704868 # DEPENDENCYPART_SIBL
(7,12),(7,17),0.0222387 # DEPENDENCYPART_SIBL
(7,12),(7,18),-0.0124118 # DEPENDENCYPART_SIBL
(7,14),(7,15),0.0251295 # DEPENDENCYPART_SIBL
(7,14),(7,17),0.0271991 # DEPENDENCYPART_SIBL
(7,14),(7,18),-0.00336195 # DEPENDENCYPART_SIBL
(7,15),(7,17),0.0674477 # DEPENDENCYPART_SIBL
(7,15),(7,18),0.0179054 # DEPENDENCYPART_SIBL
(7,17),(7,18),-0.00336195 # DEPENDENCYPART_SIBL
(9,1),(9,3),-0.0424322 # DEPENDENCYPART_SIBL
(9,1),(9,4),-0.0439638 # DEPENDENCYPART_SIBL
(9,1),(9,5),-0.041651 # DEPENDENCYPART_SIBL
(9,1),(9,6),-0.0285689 # DEPENDENCYPART_SIBL
(9,1),(9,8),0.0707054 # DEPENDENCYPART_SIBL
(9,1),(9,10),0.00798004 # DEPENDENCYPART_SIBL
(9,1),(9,11),0.00564231 # DEPENDENCYPART_SIBL
(9,1),(9,12),0.21357 # DEPENDENCYPART_SIBL
(9,1),(9,13),0.22251 # DEPENDENCYPART_SIBL
(9,1),(9,14),0.00798004 # DEPENDENCYPART_SIBL
(9,1),(9,15),0.0682092 # DEPENDENCYPART_SIBL
(9,1),(9,16),-0.0325973 # DEPENDENCYPART_SIBL
(9,1),(9,18),-0.012526 # DEPENDENCYPART_SIBL
(9,3),(9,4),-0.0199428 # DEPENDENCYPART_SIBL
(9,3),(9,5),-0.0199045 # DEPENDENCYPART_SIBL
(9,3),(9,6),-0.00907774 # DEPENDENCYPART_SIBL
(9,3),(9,8),0.0693899 # DEPENDENCYPART_SIBL
(9,3),(9,10),0.00794821 # DEPENDENCYPART_SIBL
(9,3),(9,11),0.0155083 # DEPENDENCYPART_SIBL
(9,3),(9,12),0.212816 # DEPENDENCYPART_SIBL
(9,3),(9,13),0.224956 # DEPENDENCYPART_SIBL
(9,3),(9,14),0.00794821 # DEPENDENCYPART_SIBL
(9,3),(9,15),0.0388859 # DEPENDENCYPART_SIBL
(9,3),(9,16),-0.0429483 # DEPENDENCYPART_SIBL
(9,3),(9,18),-0.0155455 # DEPENDENCYPART_SIBL
(9,4),(9,5),-0.0347992 # DEPENDENCYPART_SIBL
(9,4),(9,6),-0.0239248 # DEPENDENCYPART_SIBL
(9,4),(9,8),0.0706499 # DEPENDENCYPART_SIBL
(9,4),(9,10),0.00835441 # DEPENDENCYPART_SIBL
(9,4),(9,11),0.0148802 # DEPENDENCYPART_SIBL
(9,4),(9,12),0.213682 # DEPENDENCYPART_SIBL
(9,4),(9,13),0.225857 # DEPENDENCYPART_SIBL
(9,4),(9,14),0.00835441 # DEPENDENCYPART_SIBL
(9,4),(9,15),0.0498662 # DEPENDENCYPART_SIBL
(9,4),(9,16),-0.0433517 # DEPENDENCYPART_SIBL
(9,4),(9,18),-0.00658145 # DEPENDENCYPART_SIBL
(9,5),(9,6),-0.0295989 # DEPENDENCYPART_SIBL
(9,5),(9,8),0.0732777 # DEPENDENCYPART_SIBL
(9,5),(9,10),0.00755786 # DEPENDENCYPART_SIBL
(9,5),(9,11),0.00625415 # DEPENDENCYPART_SIBL
(9,5),(9,12),0.218358 # DEPENDENCYPART_SIBL
(9,5),(9,13),0.230489 # DEPENDENCYPART_SIBL
(9,5),(9,14),0.00755786 # DEPENDENCYPART_SIBL
(9,5),(9,15),0.0681851 # DEPENDENCYPART_SIBL
(9,5),(9,16),-0.0395147 # DEPENDENCYPART_SIBL
(9,5),(9,18),-0.010759 # DEPENDENCYPART_SIBL
(9,6),(9,8),0.0601395 # DEPENDENCYPART_SIBL
(9,6),(9,10),0.0184075 # DEPENDENCYPART_SIBL
(9,6),(9,11),0.00615318 # DEPENDENCYPART_SIBL
(9,6),(9,12),0.198922 # DEPENDENCYPART_SIBL
(9,6),(9,13),0.210889 # DEPENDENCYPART_SIBL
(9,6),(9,14),0.0184075 # DEPENDENCYPART_SIBL
(9,6),(9,15),0.0835124 # DEPENDENCYPART_SIBL
(9,6),(9,16),-0.0203187 # DEPENDENCYPART_SIBL
(9,6),(9,18),0.00817378 # DEPENDENCYPART_SIBL
(9,8),(9,10),-0.00601082 # DEPENDENCYPART_SIBL
(9,8),(9,11),0.0364084 # DEPENDENCYPART_SIBL
(9,8),(9,12),0.20919 # DEPENDENCYPART_SIBL
(9,8),(9,13),0.202151 # DEPENDENCYPART_SIBL
(9,8),(9,14),-0.00601082 # DEPENDENCYPART_SIBL
(9,8),(9,15),0.544816 # DEPENDENCYPART_SIBL
(9,8),(9,16),-0.0496541 # DEPENDENCYPART_SIBL
(9,8),(9,18),-0.00503034 # DEPENDENCYPART_SIBL
(9,10),(9,11),-0.0260887 # DEPENDENCYPART_SIBL
(9,10),(9,12),-0.0515141 # DEPENDENCYPART_SIBL
(9,10),(9,13),-0.0481127 # DEPENDENCYPART_SIBL
(9,10),(9,14),-0.0241918 # DEPENDENCYPART_SIBL
(9,10),(9,15),-0.0364685 # DEPENDENCYPART_SIBL
(9,10),(9,16),-0.0562477 # DEPENDENCYPART_SIBL
(9,10),(9,18),0.000344562 # DEPENDENCYPART_SIBL
(9,11),(9,12),-0.0411468 # DEPENDENCYPART_SIBL
(9,11),(9,13),-0.0361118 # DEPENDENCYPART_SIBL
(9,11),(9,14),-0.0037453 # DEPENDENCYPART_SIBL
(9,11),(9,15),-0.0882514 # DEPENDENCYPART_SIBL
(9,11),(9,16),-0.0704407 # DEPENDENCYPART_SIBL
(9,11),(9,18),0.179671 # DEPENDENCYPART_SIBL
(9,12),(9,13),-0.039707 # DEPENDENCYPART_SIBL
(9,12),(9,14),-0.0288548 # DEPENDENCYPART_SIBL
(9,12),(9,15),0.00805559 # DEPENDENCYPART_SIBL
(9,12),(9,16),-0.0326724 # DEPENDENCYPART_SIBL
(9,12),(9,18),-0.00419532 # DEPENDENCYPART_SIBL
(9,13),(9,14),-0.0260855 # DEPENDENCYPART_SIBL
(9,13),(9,15),0.0208182 # DEPENDENCYPART_SIBL
(9,13),(9,16),-0.0264837 # DEPENDENCYPART_SIBL
(9,13),(9,18),-0.0123233 # DEPENDENCYPART_SIBL
(9,14),(9,15),-0.0364685 # DEPENDENCYPART_SIBL
(9,14),(9,16),-0.0562477 # DEPENDENCYPART_SIBL
(9,14),(9,18),0.000344562 # DEPENDENCYPART_SIBL
(9,15),(9,16),-4.92117e-05 # DEPENDENCYPART_SIBL
(9,15),(9,18),0.0486054 # DEPENDENCYPART_SIBL
(9,16),(9,18),0.0691934 # DEPENDENCYPART_SIBL
(10,6),(10,7),0.00570622 # DEPENDENCYPART_SIBL
(10,6),(10,9),0.0390816 # DEPENDENCYPART_SIBL
(10,6),(10,11),0.0334643 # DEPENDENCYPART_SIBL
(10,6),(10,12),0.0872663 # DEPENDENCYPART_SIBL
(10,6),(10,14),0.0186363 # DEPENDENCYPART_SIBL
(10,6),(10,16),0.0789347 # DEPENDENCYPART_SIBL
(10,6),(10,17),0.0186363 # DEPENDENCYPART_SIBL
(10,7),(10,9),0.00464415 # DEPENDENCYPART_SIBL
(10,7),(10,11),0.0785452 # DEPENDENCYPART_SIBL
(10,7),(10,12),0.19454 # DEPENDENCYPART_SIBL
(10,7),(10,14),0.147674 # DEPENDENCYPART_SIBL
(10,7),(10,16),0.0782697 # DEPENDENCYPART_SIBL
(10,7),(10,17),0.147674 # DEPENDENCYPART_SIBL
(10,9),(10,11),-0.00672992 # DEPENDENCYPART_SIBL
(10,9),(10,12),0.0557001 # DEPENDENCYPART_SIBL
(10,9),(10,14),0.0209988 # DEPENDENCYPART_SIBL
(10,9),(10,16),0.0371733 # DEPENDENCYPART_SIBL
(10,9),(10,17),0.0209988 # DEPENDENCYPART_SIBL
(10,11),(10,12),0.04394 # DEPENDENCYPART_SIBL
(10,11),(10,14),0.111703 # DEPENDENCYPART_SIBL
(10,11),(10,16),0.0265255 # DEPENDENCYPART_SIBL
(10,11),(10,17),0.111703 # DEPENDENCYPART_SIBL
(10,12),(10,14),0.0222387 # DEPENDENCYPART_SIBL
(10,12),(10,16),0.0161991 # DEPENDENCYPART_SIBL
(10,12),(10,17),0.0222387 # DEPENDENCYPART_SIBL
(10,14),(10,16),0.0198065 # DEPENDENCYPART_SIBL
