# _root_ Jack W. Forrest , Environmental Systems president and chief executive officer , said the change increases the company 's effective tax rate to about 35 % from 20 % .
#goldHeads=3,3,13,3,7,7,3,7,11,11,8,3,0,15,16,13,18,22,18,22,22,16,16,26,24,23,16,29,27,13,
#predictedHeads=3,3,13,3,7,7,3,7,11,11,8,3,0,15,16,13,18,22,18,22,22,16,16,26,24,23,16,29,27,13,
(3,12),(3,16),0.406282 # DEPENDENCYPART_SIBL
(3,12),(3,18),0.693645 # DEPENDENCYPART_SIBL
(3,12),(3,19),0.0116417 # DEPENDENCYPART_SIBL
(3,12),(3,22),0.663316 # DEPENDENCYPART_SIBL
(3,15),(3,16),-0.0406678 # DEPENDENCYPART_SIBL
(3,15),(3,18),-0.294809 # DEPENDENCYPART_SIBL
(3,15),(3,19),-0.00782671 # DEPENDENCYPART_SIBL
(3,15),(3,22),-0.298074 # DEPENDENCYPART_SIBL
(3,16),(3,18),-0.0110002 # DEPENDENCYPART_SIBL
(3,16),(3,19),0.0164994 # DEPENDENCYPART_SIBL
(3,16),(3,22),-0.0488456 # DEPENDENCYPART_SIBL
(3,18),(3,19),-0.00881325 # DEPENDENCYPART_SIBL
(3,18),(3,22),-0.270421 # DEPENDENCYPART_SIBL
(3,19),(3,22),-0.232193 # DEPENDENCYPART_SIBL
(5,1),(5,2),0.161624 # DEPENDENCYPART_SIBL
(5,1),(5,3),0.103818 # DEPENDENCYPART_SIBL
(5,1),(5,4),0.463035 # DEPENDENCYPART_SIBL
(5,1),(5,6),0.0190994 # DEPENDENCYPART_SIBL
(5,1),(5,7),0.271819 # DEPENDENCYPART_SIBL
(5,1),(5,8),0.100416 # DEPENDENCYPART_SIBL
(5,1),(5,12),0.125242 # DEPENDENCYPART_SIBL
(5,2),(5,3),0.124688 # DEPENDENCYPART_SIBL
(5,2),(5,4),0.475601 # DEPENDENCYPART_SIBL
(5,2),(5,6),0.0389642 # DEPENDENCYPART_SIBL
(5,2),(5,7),0.313773 # DEPENDENCYPART_SIBL
(5,2),(5,8),0.11067 # DEPENDENCYPART_SIBL
(5,2),(5,12),0.238114 # DEPENDENCYPART_SIBL
(5,3),(5,4),0.472877 # DEPENDENCYPART_SIBL
(5,3),(5,6),0.0108486 # DEPENDENCYPART_SIBL
(5,3),(5,7),0.273777 # DEPENDENCYPART_SIBL
(5,3),(5,8),0.0936042 # DEPENDENCYPART_SIBL
(5,3),(5,12),0.135911 # DEPENDENCYPART_SIBL
(5,4),(5,6),-0.138664 # DEPENDENCYPART_SIBL
(5,4),(5,7),-0.182991 # DEPENDENCYPART_SIBL
(5,4),(5,8),-0.189349 # DEPENDENCYPART_SIBL
(5,4),(5,12),0.00582335 # DEPENDENCYPART_SIBL
(5,6),(5,7),-0.0989911 # DEPENDENCYPART_SIBL
(5,6),(5,8),-0.0164034 # DEPENDENCYPART_SIBL
(5,6),(5,12),0.0311833 # DEPENDENCYPART_SIBL
(5,7),(5,8),0.0624123 # DEPENDENCYPART_SIBL
(5,7),(5,12),0.231426 # DEPENDENCYPART_SIBL
(5,8),(5,12),-0.0571939 # DEPENDENCYPART_SIBL
(6,1),(6,2),0.0939349 # DEPENDENCYPART_SIBL
(6,1),(6,3),0.0361288 # DEPENDENCYPART_SIBL
(6,1),(6,4),0.435914 # DEPENDENCYPART_SIBL
(6,1),(6,5),0.0202124 # DEPENDENCYPART_SIBL
(6,1),(6,7),0.292092 # DEPENDENCYPART_SIBL
(6,1),(6,8),0.214484 # DEPENDENCYPART_SIBL
(6,1),(6,9),0.0647148 # DEPENDENCYPART_SIBL
(6,1),(6,11),0.109633 # DEPENDENCYPART_SIBL
(6,1),(6,12),0.14663 # DEPENDENCYPART_SIBL
(6,1),(6,16),0.077822 # DEPENDENCYPART_SIBL
(6,2),(6,3),0.056998 # DEPENDENCYPART_SIBL
(6,2),(6,4),0.44848 # DEPENDENCYPART_SIBL
(6,2),(6,5),0.0410816 # DEPENDENCYPART_SIBL
(6,2),(6,7),0.334047 # DEPENDENCYPART_SIBL
(6,2),(6,8),0.224739 # DEPENDENCYPART_SIBL
(6,2),(6,9),0.0440041 # DEPENDENCYPART_SIBL
(6,2),(6,11),0.152864 # DEPENDENCYPART_SIBL
(6,2),(6,12),0.259502 # DEPENDENCYPART_SIBL
(6,2),(6,16),0.0916663 # DEPENDENCYPART_SIBL
(6,3),(6,4),0.445756 # DEPENDENCYPART_SIBL
(6,3),(6,5),0.0315308 # DEPENDENCYPART_SIBL
(6,3),(6,7),0.294051 # DEPENDENCYPART_SIBL
(6,3),(6,8),0.207673 # DEPENDENCYPART_SIBL
(6,3),(6,9),0.0095915 # DEPENDENCYPART_SIBL
(6,3),(6,11),0.111638 # DEPENDENCYPART_SIBL
(6,3),(6,12),0.1573 # DEPENDENCYPART_SIBL
(6,3),(6,16),0.0646441 # DEPENDENCYPART_SIBL
(6,4),(6,5),-0.00460152 # DEPENDENCYPART_SIBL
(6,4),(6,7),-0.176196 # DEPENDENCYPART_SIBL
(6,4),(6,8),-0.126329 # DEPENDENCYPART_SIBL
(6,4),(6,9),-0.0936408 # DEPENDENCYPART_SIBL
(6,4),(6,11),-0.120758 # DEPENDENCYPART_SIBL
(6,4),(6,12),0.0479814 # DEPENDENCYPART_SIBL
(6,4),(6,16),0.00810698 # DEPENDENCYPART_SIBL
(6,5),(6,7),0.291597 # DEPENDENCYPART_SIBL
(6,5),(6,8),0.227923 # DEPENDENCYPART_SIBL
(6,5),(6,9),0.00841232 # DEPENDENCYPART_SIBL
(6,5),(6,11),0.109184 # DEPENDENCYPART_SIBL
(6,5),(6,12),0.138211 # DEPENDENCYPART_SIBL
(6,5),(6,16),0.0628469 # DEPENDENCYPART_SIBL
(6,7),(6,8),0.0578068 # DEPENDENCYPART_SIBL
(6,7),(6,9),-0.0635234 # DEPENDENCYPART_SIBL
(6,7),(6,11),-0.397429 # DEPENDENCYPART_SIBL
(6,7),(6,12),0.139895 # DEPENDENCYPART_SIBL
(6,7),(6,16),-0.104374 # DEPENDENCYPART_SIBL
(6,8),(6,9),-0.000611998 # DEPENDENCYPART_SIBL
(6,8),(6,11),-0.0555774 # DEPENDENCYPART_SIBL
(6,8),(6,12),-0.0971063 # DEPENDENCYPART_SIBL
(6,8),(6,16),-0.0333772 # DEPENDENCYPART_SIBL
(6,9),(6,11),-0.0966798 # DEPENDENCYPART_SIBL
(6,9),(6,12),-0.0564995 # DEPENDENCYPART_SIBL
(6,9),(6,16),-0.0568098 # DEPENDENCYPART_SIBL
(6,11),(6,12),0.173041 # DEPENDENCYPART_SIBL
(6,11),(6,16),-0.0548373 # DEPENDENCYPART_SIBL
(6,12),(6,16),0.379458 # DEPENDENCYPART_SIBL
(7,1),(7,2),-0.0551173 # DEPENDENCYPART_SIBL
(7,1),(7,3),-0.0724162 # DEPENDENCYPART_SIBL
(7,1),(7,4),0.0927608 # DEPENDENCYPART_SIBL
(7,1),(7,5),-0.0809109 # DEPENDENCYPART_SIBL
(7,1),(7,6),-0.0794719 # DEPENDENCYPART_SIBL
(7,1),(7,8),-0.101402 # DEPENDENCYPART_SIBL
(7,1),(7,9),-0.109459 # DEPENDENCYPART_SIBL
(7,1),(7,10),-0.100245 # DEPENDENCYPART_SIBL
(7,1),(7,11),-0.0702337 # DEPENDENCYPART_SIBL
(7,1),(7,12),-0.0333049 # DEPENDENCYPART_SIBL
(7,1),(7,15),-0.082596 # DEPENDENCYPART_SIBL
(7,1),(7,16),-0.0470857 # DEPENDENCYPART_SIBL
(7,1),(7,19),0.0737045 # DEPENDENCYPART_SIBL
(7,1),(7,22),-0.0733842 # DEPENDENCYPART_SIBL
(7,1),(7,24),-0.0649057 # DEPENDENCYPART_SIBL
(7,1),(7,27),-0.206767 # DEPENDENCYPART_SIBL
(7,2),(7,3),-0.0649232 # DEPENDENCYPART_SIBL
(7,2),(7,4),0.0951022 # DEPENDENCYPART_SIBL
(7,2),(7,5),-0.0734179 # DEPENDENCYPART_SIBL
(7,2),(7,6),-0.071979 # DEPENDENCYPART_SIBL
(7,2),(7,8),-0.108379 # DEPENDENCYPART_SIBL
(7,2),(7,9),-0.133476 # DEPENDENCYPART_SIBL
(7,2),(7,10),-0.123646 # DEPENDENCYPART_SIBL
(7,2),(7,11),-0.0624282 # DEPENDENCYPART_SIBL
(7,2),(7,12),0.00120362 # DEPENDENCYPART_SIBL
(7,2),(7,15),-0.0747417 # DEPENDENCYPART_SIBL
(7,2),(7,16),-0.0539566 # DEPENDENCYPART_SIBL
(7,2),(7,19),0.0720416 # DEPENDENCYPART_SIBL
(7,2),(7,22),-0.0655299 # DEPENDENCYPART_SIBL
(7,2),(7,24),-0.0675662 # DEPENDENCYPART_SIBL
(7,2),(7,27),-0.211143 # DEPENDENCYPART_SIBL
(7,3),(7,4),0.096426 # DEPENDENCYPART_SIBL
(7,3),(7,5),-0.0760091 # DEPENDENCYPART_SIBL
(7,3),(7,6),-0.0745702 # DEPENDENCYPART_SIBL
(7,3),(7,8),-0.0979313 # DEPENDENCYPART_SIBL
(7,3),(7,9),-0.132951 # DEPENDENCYPART_SIBL
(7,3),(7,10),-0.122861 # DEPENDENCYPART_SIBL
(7,3),(7,11),-0.0640464 # DEPENDENCYPART_SIBL
(7,3),(7,12),-0.0278268 # DEPENDENCYPART_SIBL
(7,3),(7,15),-0.0764094 # DEPENDENCYPART_SIBL
(7,3),(7,16),-0.0491794 # DEPENDENCYPART_SIBL
(7,3),(7,19),0.0751878 # DEPENDENCYPART_SIBL
(7,3),(7,22),-0.0671976 # DEPENDENCYPART_SIBL
(7,3),(7,24),-0.0644578 # DEPENDENCYPART_SIBL
(7,3),(7,27),-0.203306 # DEPENDENCYPART_SIBL
(7,4),(7,5),0.0348913 # DEPENDENCYPART_SIBL
(7,4),(7,6),0.0730208 # DEPENDENCYPART_SIBL
(7,4),(7,8),-0.0969808 # DEPENDENCYPART_SIBL
(7,4),(7,9),-0.102948 # DEPENDENCYPART_SIBL
(7,4),(7,10),-0.0838959 # DEPENDENCYPART_SIBL
(7,4),(7,11),-0.0667061 # DEPENDENCYPART_SIBL
(7,4),(7,12),-0.0753346 # DEPENDENCYPART_SIBL
(7,4),(7,15),-0.080673 # DEPENDENCYPART_SIBL
(7,4),(7,16),-0.0214865 # DEPENDENCYPART_SIBL
(7,4),(7,19),-0.275734 # DEPENDENCYPART_SIBL
(7,4),(7,22),-0.0452023 # DEPENDENCYPART_SIBL
(7,4),(7,24),-0.00400665 # DEPENDENCYPART_SIBL
(7,4),(7,27),-0.122949 # DEPENDENCYPART_SIBL
(7,5),(7,6),-0.0895691 # DEPENDENCYPART_SIBL
(7,5),(7,8),-0.0483138 # DEPENDENCYPART_SIBL
(7,5),(7,9),-0.127285 # DEPENDENCYPART_SIBL
(7,5),(7,10),-0.117195 # DEPENDENCYPART_SIBL
(7,5),(7,11),-0.0582801 # DEPENDENCYPART_SIBL
(7,5),(7,12),-0.0357318 # DEPENDENCYPART_SIBL
(7,5),(7,15),-0.0706431 # DEPENDENCYPART_SIBL
(7,5),(7,16),-0.0441231 # DEPENDENCYPART_SIBL
(7,5),(7,19),0.0811475 # DEPENDENCYPART_SIBL
(7,5),(7,22),-0.0614312 # DEPENDENCYPART_SIBL
(7,5),(7,24),-0.0581874 # DEPENDENCYPART_SIBL
(7,5),(7,27),-0.171404 # DEPENDENCYPART_SIBL
(7,6),(7,8),-0.108573 # DEPENDENCYPART_SIBL
(7,6),(7,9),-0.12557 # DEPENDENCYPART_SIBL
(7,6),(7,10),-0.115481 # DEPENDENCYPART_SIBL
(7,6),(7,11),-0.0539165 # DEPENDENCYPART_SIBL
(7,6),(7,12),-0.00609879 # DEPENDENCYPART_SIBL
(7,6),(7,15),-0.0662796 # DEPENDENCYPART_SIBL
(7,6),(7,16),-0.0400293 # DEPENDENCYPART_SIBL
(7,6),(7,19),0.082092 # DEPENDENCYPART_SIBL
(7,6),(7,22),-0.0570677 # DEPENDENCYPART_SIBL
(7,6),(7,24),-0.0448961 # DEPENDENCYPART_SIBL
(7,6),(7,27),-0.214397 # DEPENDENCYPART_SIBL
(7,8),(7,9),0.00259442 # DEPENDENCYPART_SIBL
(7,8),(7,10),0.0145218 # DEPENDENCYPART_SIBL
(7,8),(7,11),-0.110191 # DEPENDENCYPART_SIBL
(7,8),(7,12),-0.0150402 # DEPENDENCYPART_SIBL
(7,8),(7,15),-0.0977313 # DEPENDENCYPART_SIBL
(7,8),(7,16),-0.0321963 # DEPENDENCYPART_SIBL
(7,8),(7,19),-0.152336 # DEPENDENCYPART_SIBL
(7,8),(7,22),-0.0895053 # DEPENDENCYPART_SIBL
(7,8),(7,24),-0.0825322 # DEPENDENCYPART_SIBL
(7,8),(7,27),-0.0564772 # DEPENDENCYPART_SIBL
(7,9),(7,10),-0.111514 # DEPENDENCYPART_SIBL
(7,9),(7,11),-0.0828054 # DEPENDENCYPART_SIBL
(7,9),(7,12),-0.00773308 # DEPENDENCYPART_SIBL
(7,9),(7,15),-0.0760713 # DEPENDENCYPART_SIBL
(7,9),(7,16),-0.0518705 # DEPENDENCYPART_SIBL
(7,9),(7,19),-0.0596887 # DEPENDENCYPART_SIBL
(7,9),(7,22),-0.0664101 # DEPENDENCYPART_SIBL
(7,9),(7,24),-0.163703 # DEPENDENCYPART_SIBL
(7,9),(7,27),-0.0651786 # DEPENDENCYPART_SIBL
(7,10),(7,11),-0.0839867 # DEPENDENCYPART_SIBL
(7,10),(7,12),0.00745125 # DEPENDENCYPART_SIBL
(7,10),(7,15),-0.0834476 # DEPENDENCYPART_SIBL
(7,10),(7,16),-0.0619387 # DEPENDENCYPART_SIBL
(7,10),(7,19),-0.064746 # DEPENDENCYPART_SIBL
(7,10),(7,22),-0.0737865 # DEPENDENCYPART_SIBL
(7,10),(7,24),-0.16818 # DEPENDENCYPART_SIBL
(7,10),(7,27),-0.0586978 # DEPENDENCYPART_SIBL
(7,11),(7,12),0.10112 # DEPENDENCYPART_SIBL
(7,11),(7,15),-0.0543955 # DEPENDENCYPART_SIBL
(7,11),(7,16),0.0225238 # DEPENDENCYPART_SIBL
(7,11),(7,19),-0.0107279 # DEPENDENCYPART_SIBL
(7,11),(7,22),-0.0546457 # DEPENDENCYPART_SIBL
(7,11),(7,24),-0.0178962 # DEPENDENCYPART_SIBL
(7,11),(7,27),0.220178 # DEPENDENCYPART_SIBL
(7,12),(7,15),0.719944 # DEPENDENCYPART_SIBL
(7,12),(7,16),0.503709 # DEPENDENCYPART_SIBL
(7,12),(7,19),-0.0180539 # DEPENDENCYPART_SIBL
(7,12),(7,22),0.749302 # DEPENDENCYPART_SIBL
(7,12),(7,24),0.173858 # DEPENDENCYPART_SIBL
(7,12),(7,27),0.313103 # DEPENDENCYPART_SIBL
(7,15),(7,16),-0.00500042 # DEPENDENCYPART_SIBL
(7,15),(7,19),-0.0380019 # DEPENDENCYPART_SIBL
(7,15),(7,22),-0.0857032 # DEPENDENCYPART_SIBL
(7,15),(7,24),-0.0543897 # DEPENDENCYPART_SIBL
(7,15),(7,27),0.0684712 # DEPENDENCYPART_SIBL
(7,16),(7,19),-0.00415197 # DEPENDENCYPART_SIBL
(7,16),(7,22),0.0474487 # DEPENDENCYPART_SIBL
(7,16),(7,24),-0.0209678 # DEPENDENCYPART_SIBL
(7,16),(7,27),0.0889771 # DEPENDENCYPART_SIBL
(7,19),(7,22),-0.15867 # DEPENDENCYPART_SIBL
(7,19),(7,24),-0.132783 # DEPENDENCYPART_SIBL
(7,19),(7,27),0.0327483 # DEPENDENCYPART_SIBL
(7,22),(7,24),-0.0597402 # DEPENDENCYPART_SIBL
(7,22),(7,27),0.133157 # DEPENDENCYPART_SIBL
(7,24),(7,27),-0.00495825 # DEPENDENCYPART_SIBL
(8,6),(8,9),-0.0645525 # DEPENDENCYPART_SIBL
(8,6),(8,10),-0.0536082 # DEPENDENCYPART_SIBL
(8,6),(8,11),0.0257081 # DEPENDENCYPART_SIBL
(8,6),(8,12),-0.01468 # DEPENDENCYPART_SIBL
(8,6),(8,13),-0.0841327 # DEPENDENCYPART_SIBL
(8,6),(8,15),0.0127784 # DEPENDENCYPART_SIBL
(8,6),(8,16),-0.0279463 # DEPENDENCYPART_SIBL
(8,6),(8,18),0.0190188 # DEPENDENCYPART_SIBL
(8,6),(8,22),0.00471133 # DEPENDENCYPART_SIBL
(8,6),(8,23),-0.0734509 # DEPENDENCYPART_SIBL
(8,6),(8,26),-0.0232881 # DEPENDENCYPART_SIBL
(8,9),(8,10),-0.529909 # DEPENDENCYPART_SIBL
(8,9),(8,11),-0.657551 # DEPENDENCYPART_SIBL
(8,9),(8,12),-0.396314 # DEPENDENCYPART_SIBL
(8,9),(8,13),-0.806375 # DEPENDENCYPART_SIBL
(8,9),(8,15),-0.636725 # DEPENDENCYPART_SIBL
(8,9),(8,16),-0.66544 # DEPENDENCYPART_SIBL
(8,9),(8,18),-0.620958 # DEPENDENCYPART_SIBL
(8,9),(8,22),-0.632771 # DEPENDENCYPART_SIBL
(8,9),(8,23),-0.259199 # DEPENDENCYPART_SIBL
(8,9),(8,26),-0.489775 # DEPENDENCYPART_SIBL
(8,10),(8,11),-0.624859 # DEPENDENCYPART_SIBL
(8,10),(8,12),-0.352835 # DEPENDENCYPART_SIBL
(8,10),(8,13),-0.788576 # DEPENDENCYPART_SIBL
(8,10),(8,15),-0.614354 # DEPENDENCYPART_SIBL
(8,10),(8,16),-0.654018 # DEPENDENCYPART_SIBL
(8,10),(8,18),-0.598587 # DEPENDENCYPART_SIBL
(8,10),(8,22),-0.610401 # DEPENDENCYPART_SIBL
(8,10),(8,23),-0.227686 # DEPENDENCYPART_SIBL
(8,10),(8,26),-0.467405 # DEPENDENCYPART_SIBL
(8,11),(8,12),-0.300179 # DEPENDENCYPART_SIBL
(8,11),(8,13),-0.755638 # DEPENDENCYPART_SIBL
(8,11),(8,15),-0.585418 # DEPENDENCYPART_SIBL
(8,11),(8,16),-0.620549 # DEPENDENCYPART_SIBL
(8,11),(8,18),-0.592388 # DEPENDENCYPART_SIBL
(8,11),(8,22),-0.590836 # DEPENDENCYPART_SIBL
(8,11),(8,23),-0.0347607 # DEPENDENCYPART_SIBL
(8,11),(8,26),-0.398275 # DEPENDENCYPART_SIBL
(8,12),(8,13),-0.157615 # DEPENDENCYPART_SIBL
(8,12),(8,15),0.189871 # DEPENDENCYPART_SIBL
(8,12),(8,16),0.040149 # DEPENDENCYPART_SIBL
(8,12),(8,18),0.167204 # DEPENDENCYPART_SIBL
(8,12),(8,22),0.181164 # DEPENDENCYPART_SIBL
(8,12),(8,23),0.134492 # DEPENDENCYPART_SIBL
(8,12),(8,26),0.218323 # DEPENDENCYPART_SIBL
(8,13),(8,15),-0.561217 # DEPENDENCYPART_SIBL
(8,13),(8,16),-0.825958 # DEPENDENCYPART_SIBL
(8,13),(8,18),-0.542731 # DEPENDENCYPART_SIBL
(8,13),(8,22),-0.558005 # DEPENDENCYPART_SIBL
(8,13),(8,23),-0.279813 # DEPENDENCYPART_SIBL
(8,13),(8,26),-0.427133 # DEPENDENCYPART_SIBL
(8,15),(8,16),-0.611091 # DEPENDENCYPART_SIBL
(8,15),(8,18),-0.584958 # DEPENDENCYPART_SIBL
(8,15),(8,22),-0.584574 # DEPENDENCYPART_SIBL
(8,15),(8,23),-0.046381 # DEPENDENCYPART_SIBL
(8,15),(8,26),-0.392023 # DEPENDENCYPART_SIBL
(8,16),(8,18),-0.348492 # DEPENDENCYPART_SIBL
(8,16),(8,22),-0.367684 # DEPENDENCYPART_SIBL
(8,16),(8,23),-0.161187 # DEPENDENCYPART_SIBL
(8,16),(8,26),-0.193999 # DEPENDENCYPART_SIBL
(8,18),(8,22),-0.542794 # DEPENDENCYPART_SIBL
(8,18),(8,23),0.0360131 # DEPENDENCYPART_SIBL
(8,18),(8,26),-0.351893 # DEPENDENCYPART_SIBL
(8,22),(8,23),0.0827866 # DEPENDENCYPART_SIBL
(8,22),(8,26),-0.410661 # DEPENDENCYPART_SIBL
(8,23),(8,26),-0.230864 # DEPENDENCYPART_SIBL
(9,10),(9,11),-0.0773837 # DEPENDENCYPART_SIBL
(10,6),(10,7),0.0698074 # DEPENDENCYPART_SIBL
(10,6),(10,8),0.0731181 # DEPENDENCYPART_SIBL
(10,6),(10,9),0.0502131 # DEPENDENCYPART_SIBL
(10,7),(10,8),0.0416038 # DEPENDENCYPART_SIBL
(10,7),(10,9),-0.0410451 # DEPENDENCYPART_SIBL
(10,8),(10,9),-0.0508848 # DEPENDENCYPART_SIBL
(11,1),(11,2),0.123145 # DEPENDENCYPART_SIBL
(11,1),(11,3),0.105838 # DEPENDENCYPART_SIBL
(11,1),(11,4),0.080903 # DEPENDENCYPART_SIBL
(11,1),(11,5),0.0973434 # DEPENDENCYPART_SIBL
(11,1),(11,6),0.0987823 # DEPENDENCYPART_SIBL
(11,1),(11,7),0.0414319 # DEPENDENCYPART_SIBL
(11,1),(11,8),-0.0566301 # DEPENDENCYPART_SIBL
(11,1),(11,9),-0.109149 # DEPENDENCYPART_SIBL
(11,1),(11,10),0.0069431 # DEPENDENCYPART_SIBL
(11,1),(11,12),0.149854 # DEPENDENCYPART_SIBL
(11,1),(11,13),0.0325384 # DEPENDENCYPART_SIBL
(11,1),(11,15),0.0244131 # DEPENDENCYPART_SIBL
(11,1),(11,16),0.034981 # DEPENDENCYPART_SIBL
(11,1),(11,19),0.124549 # DEPENDENCYPART_SIBL
(11,2),(11,3),0.113367 # DEPENDENCYPART_SIBL
(11,2),(11,4),0.0832719 # DEPENDENCYPART_SIBL
(11,2),(11,5),0.104873 # DEPENDENCYPART_SIBL
(11,2),(11,6),0.106312 # DEPENDENCYPART_SIBL
(11,2),(11,7),0.04252 # DEPENDENCYPART_SIBL
(11,2),(11,8),-0.0555145 # DEPENDENCYPART_SIBL
(11,2),(11,9),-0.103035 # DEPENDENCYPART_SIBL
(11,2),(11,10),0.0130008 # DEPENDENCYPART_SIBL
(11,2),(11,12),0.184383 # DEPENDENCYPART_SIBL
(11,2),(11,13),0.028722 # DEPENDENCYPART_SIBL
(11,2),(11,15),0.0322825 # DEPENDENCYPART_SIBL
(11,2),(11,16),0.0281253 # DEPENDENCYPART_SIBL
(11,2),(11,19),0.122902 # DEPENDENCYPART_SIBL
(11,3),(11,4),0.0845681 # DEPENDENCYPART_SIBL
(11,3),(11,5),0.102245 # DEPENDENCYPART_SIBL
(11,3),(11,6),0.103684 # DEPENDENCYPART_SIBL
(11,3),(11,7),0.0428222 # DEPENDENCYPART_SIBL
(11,3),(11,8),-0.0554053 # DEPENDENCYPART_SIBL
(11,3),(11,9),-0.107933 # DEPENDENCYPART_SIBL
(11,3),(11,10),0.00812395 # DEPENDENCYPART_SIBL
(11,3),(11,12),0.155333 # DEPENDENCYPART_SIBL
(11,3),(11,13),0.0327141 # DEPENDENCYPART_SIBL
(11,3),(11,15),0.0305998 # DEPENDENCYPART_SIBL
(11,3),(11,16),0.0328875 # DEPENDENCYPART_SIBL
(11,3),(11,19),0.126033 # DEPENDENCYPART_SIBL
(11,4),(11,5),0.0657521 # DEPENDENCYPART_SIBL
(11,4),(11,6),0.103882 # DEPENDENCYPART_SIBL
(11,4),(11,7),-0.00785896 # DEPENDENCYPART_SIBL
(11,4),(11,8),0.162805 # DEPENDENCYPART_SIBL
(11,4),(11,9),-0.0896859 # DEPENDENCYPART_SIBL
(11,4),(11,10),0.0432013 # DEPENDENCYPART_SIBL
(11,4),(11,12),0.0330126 # DEPENDENCYPART_SIBL
(11,4),(11,13),0.242565 # DEPENDENCYPART_SIBL
(11,4),(11,15),-0.0305949 # DEPENDENCYPART_SIBL
(11,4),(11,16),0.00412841 # DEPENDENCYPART_SIBL
(11,4),(11,19),-0.28117 # DEPENDENCYPART_SIBL
(11,5),(11,6),0.0886851 # DEPENDENCYPART_SIBL
(11,5),(11,7),0.0130002 # DEPENDENCYPART_SIBL
(11,5),(11,8),-0.0736344 # DEPENDENCYPART_SIBL
(11,5),(11,9),-0.123127 # DEPENDENCYPART_SIBL
(11,5),(11,10),-0.00707032 # DEPENDENCYPART_SIBL
(11,5),(11,12),0.147428 # DEPENDENCYPART_SIBL
(11,5),(11,13),0.0421346 # DEPENDENCYPART_SIBL
(11,5),(11,15),0.0363662 # DEPENDENCYPART_SIBL
(11,5),(11,16),0.0379438 # DEPENDENCYPART_SIBL
(11,5),(11,19),0.131993 # DEPENDENCYPART_SIBL
(11,6),(11,7),0.0485457 # DEPENDENCYPART_SIBL
(11,6),(11,8),-0.056964 # DEPENDENCYPART_SIBL
(11,6),(11,9),-0.115713 # DEPENDENCYPART_SIBL
(11,6),(11,10),0.000343815 # DEPENDENCYPART_SIBL
(11,6),(11,12),0.177061 # DEPENDENCYPART_SIBL
(11,6),(11,13),0.0244451 # DEPENDENCYPART_SIBL
(11,6),(11,15),0.0407297 # DEPENDENCYPART_SIBL
(11,6),(11,16),0.0420376 # DEPENDENCYPART_SIBL
(11,6),(11,19),0.132937 # DEPENDENCYPART_SIBL
(11,7),(11,8),-0.0747803 # DEPENDENCYPART_SIBL
(11,7),(11,9),-0.237674 # DEPENDENCYPART_SIBL
(11,7),(11,10),-0.0840137 # DEPENDENCYPART_SIBL
(11,7),(11,12),-0.0172218 # DEPENDENCYPART_SIBL
(11,7),(11,13),-0.0340645 # DEPENDENCYPART_SIBL
(11,7),(11,15),-0.0658072 # DEPENDENCYPART_SIBL
(11,7),(11,16),-0.045324 # DEPENDENCYPART_SIBL
(11,7),(11,19),0.0458335 # DEPENDENCYPART_SIBL
(11,8),(11,9),-0.183892 # DEPENDENCYPART_SIBL
(11,8),(11,10),-0.0746912 # DEPENDENCYPART_SIBL
(11,8),(11,12),0.0161473 # DEPENDENCYPART_SIBL
(11,8),(11,13),0.0577739 # DEPENDENCYPART_SIBL
(11,8),(11,15),-0.010594 # DEPENDENCYPART_SIBL
(11,8),(11,16),0.0114551 # DEPENDENCYPART_SIBL
(11,8),(11,19),-0.122237 # DEPENDENCYPART_SIBL
(11,9),(11,10),0.154099 # DEPENDENCYPART_SIBL
(11,9),(11,12),-0.0866142 # DEPENDENCYPART_SIBL
(11,9),(11,13),-0.0125131 # DEPENDENCYPART_SIBL
(11,9),(11,15),-0.0178778 # DEPENDENCYPART_SIBL
(11,9),(11,16),-0.0727618 # DEPENDENCYPART_SIBL
(11,9),(11,19),-0.0536133 # DEPENDENCYPART_SIBL
(11,10),(11,12),-0.130162 # DEPENDENCYPART_SIBL
(11,10),(11,13),-0.0498749 # DEPENDENCYPART_SIBL
(11,10),(11,15),-0.0177679 # DEPENDENCYPART_SIBL
(11,10),(11,16),-0.0899981 # DEPENDENCYPART_SIBL
(11,10),(11,19),-0.0919002 # DEPENDENCYPART_SIBL
(11,12),(11,13),0.455448 # DEPENDENCYPART_SIBL
(11,12),(11,15),0.835152 # DEPENDENCYPART_SIBL
(11,12),(11,16),0.575795 # DEPENDENCYPART_SIBL
(11,12),(11,19),0.0755578 # DEPENDENCYPART_SIBL
(11,13),(11,15),-0.0327734 # DEPENDENCYPART_SIBL
(11,13),(11,16),-0.150855 # DEPENDENCYPART_SIBL
(11,13),(11,19),-0.0566345 # DEPENDENCYPART_SIBL
(11,15),(11,16),-0.0424031 # DEPENDENCYPART_SIBL
(11,15),(11,19),-0.0710461 # DEPENDENCYPART_SIBL
(11,16),(11,19),0.00273064 # DEPENDENCYPART_SIBL
(13,1),(13,2),-0.548336 # DEPENDENCYPART_SIBL
(13,1),(13,3),-0.565508 # DEPENDENCYPART_SIBL
(13,1),(13,4),-0.108413 # DEPENDENCYPART_SIBL
(13,1),(13,5),-0.570077 # DEPENDENCYPART_SIBL
(13,1),(13,6),-0.589597 # DEPENDENCYPART_SIBL
