# _root_ Many employers have already begun moving to southern countries such as Spain and Italy , where wages are low and unions are weaker ; demand for trained labor and managers will rise there , FMC says .
#goldHeads=2,3,36,3,3,5,6,9,7,11,9,11,12,13,9,18,18,9,18,18,22,20,22,3,31,25,28,26,28,29,3,31,32,3,36,0,36,
#predictedHeads=2,3,36,3,3,5,6,9,7,11,9,11,12,13,12,18,18,12,18,18,22,20,22,22,31,25,28,26,28,29,22,31,32,36,36,0,36,
(3,8),(3,13),-0.0923094 # DEPENDENCYPART_SIBL
(3,8),(3,15),-0.0635609 # DEPENDENCYPART_SIBL
(3,8),(3,18),-0.118655 # DEPENDENCYPART_SIBL
(3,8),(3,20),-0.0923094 # DEPENDENCYPART_SIBL
(3,8),(3,22),-0.118655 # DEPENDENCYPART_SIBL
(3,8),(3,24),-0.0304209 # DEPENDENCYPART_SIBL
(3,8),(3,29),-0.0923094 # DEPENDENCYPART_SIBL
(3,8),(3,37),-0.0684568 # DEPENDENCYPART_SIBL
(3,9),(3,10),0.0083255 # DEPENDENCYPART_SIBL
(3,9),(3,11),-0.00596855 # DEPENDENCYPART_SIBL
(3,9),(3,13),0.0123256 # DEPENDENCYPART_SIBL
(3,9),(3,15),0.0879657 # DEPENDENCYPART_SIBL
(3,9),(3,18),-0.0587028 # DEPENDENCYPART_SIBL
(3,9),(3,20),0.0123256 # DEPENDENCYPART_SIBL
(3,9),(3,22),-0.0587028 # DEPENDENCYPART_SIBL
(3,9),(3,24),0.0679664 # DEPENDENCYPART_SIBL
(3,9),(3,29),0.0123256 # DEPENDENCYPART_SIBL
(3,9),(3,37),-0.0410429 # DEPENDENCYPART_SIBL
(3,10),(3,11),-0.116893 # DEPENDENCYPART_SIBL
(3,10),(3,13),-0.106911 # DEPENDENCYPART_SIBL
(3,10),(3,15),-0.0889352 # DEPENDENCYPART_SIBL
(3,10),(3,18),-0.125839 # DEPENDENCYPART_SIBL
(3,10),(3,20),-0.106911 # DEPENDENCYPART_SIBL
(3,10),(3,22),-0.125839 # DEPENDENCYPART_SIBL
(3,10),(3,24),-0.0385782 # DEPENDENCYPART_SIBL
(3,10),(3,29),-0.106911 # DEPENDENCYPART_SIBL
(3,10),(3,37),-0.0894647 # DEPENDENCYPART_SIBL
(3,11),(3,13),-0.0903357 # DEPENDENCYPART_SIBL
(3,11),(3,15),-0.0169615 # DEPENDENCYPART_SIBL
(3,11),(3,18),-0.0798882 # DEPENDENCYPART_SIBL
(3,11),(3,20),-0.0903357 # DEPENDENCYPART_SIBL
(3,11),(3,22),-0.0798882 # DEPENDENCYPART_SIBL
(3,11),(3,24),0.0183644 # DEPENDENCYPART_SIBL
(3,11),(3,29),-0.0903357 # DEPENDENCYPART_SIBL
(3,11),(3,37),-0.0308456 # DEPENDENCYPART_SIBL
(3,13),(3,15),-0.0306994 # DEPENDENCYPART_SIBL
(3,13),(3,18),-0.096275 # DEPENDENCYPART_SIBL
(3,13),(3,20),-0.948771 # DEPENDENCYPART_SIBL
(3,13),(3,22),-0.096275 # DEPENDENCYPART_SIBL
(3,13),(3,24),-0.175698 # DEPENDENCYPART_SIBL
(3,13),(3,29),-0.948771 # DEPENDENCYPART_SIBL
(3,13),(3,37),0.0492916 # DEPENDENCYPART_SIBL
(3,15),(3,18),0.300633 # DEPENDENCYPART_SIBL
(3,15),(3,20),0.626131 # DEPENDENCYPART_SIBL
(3,15),(3,22),0.300633 # DEPENDENCYPART_SIBL
(3,15),(3,24),0.0892459 # DEPENDENCYPART_SIBL
(3,15),(3,29),0.626131 # DEPENDENCYPART_SIBL
(3,15),(3,37),0.0182149 # DEPENDENCYPART_SIBL
(3,18),(3,20),-0.0634606 # DEPENDENCYPART_SIBL
(3,18),(3,22),-0.338306 # DEPENDENCYPART_SIBL
(3,18),(3,24),0.0333086 # DEPENDENCYPART_SIBL
(3,18),(3,29),-0.0634606 # DEPENDENCYPART_SIBL
(3,18),(3,37),0.0224453 # DEPENDENCYPART_SIBL
(3,20),(3,22),-0.096275 # DEPENDENCYPART_SIBL
(3,20),(3,24),-0.175698 # DEPENDENCYPART_SIBL
(3,20),(3,29),-0.948771 # DEPENDENCYPART_SIBL
(3,20),(3,37),0.0492916 # DEPENDENCYPART_SIBL
(3,22),(3,24),0.0333086 # DEPENDENCYPART_SIBL
(3,22),(3,29),-0.0634606 # DEPENDENCYPART_SIBL
(3,22),(3,37),0.0224453 # DEPENDENCYPART_SIBL
(3,24),(3,29),0.204855 # DEPENDENCYPART_SIBL
(3,24),(3,37),0.230738 # DEPENDENCYPART_SIBL
(3,29),(3,37),0.0492916 # DEPENDENCYPART_SIBL
(4,2),(4,3),0.0413755 # DEPENDENCYPART_SIBL
(4,2),(4,5),0.00226025 # DEPENDENCYPART_SIBL
(4,2),(4,6),0.00959909 # DEPENDENCYPART_SIBL
(4,2),(4,7),-0.0570782 # DEPENDENCYPART_SIBL
(4,2),(4,9),-0.079714 # DEPENDENCYPART_SIBL
(4,3),(4,5),0.0302331 # DEPENDENCYPART_SIBL
(4,3),(4,6),-0.0144363 # DEPENDENCYPART_SIBL
(4,3),(4,7),-0.0362803 # DEPENDENCYPART_SIBL
(4,3),(4,9),-0.0469032 # DEPENDENCYPART_SIBL
(4,5),(4,6),-0.0718691 # DEPENDENCYPART_SIBL
(4,5),(4,7),0.0498551 # DEPENDENCYPART_SIBL
(4,5),(4,9),-0.0439766 # DEPENDENCYPART_SIBL
(4,6),(4,7),0.0839089 # DEPENDENCYPART_SIBL
(4,6),(4,9),-0.0634244 # DEPENDENCYPART_SIBL
(4,7),(4,9),0.0643707 # DEPENDENCYPART_SIBL
(5,1),(5,2),-0.0304577 # DEPENDENCYPART_SIBL
(5,1),(5,3),-0.00762265 # DEPENDENCYPART_SIBL
(5,1),(5,4),-0.0746837 # DEPENDENCYPART_SIBL
(5,1),(5,6),-0.0307432 # DEPENDENCYPART_SIBL
(5,1),(5,7),0.0425651 # DEPENDENCYPART_SIBL
(5,1),(5,8),-0.0834391 # DEPENDENCYPART_SIBL
(5,1),(5,9),-0.00119571 # DEPENDENCYPART_SIBL
(5,1),(5,10),-0.101537 # DEPENDENCYPART_SIBL
(5,1),(5,11),0.0837939 # DEPENDENCYPART_SIBL
(5,1),(5,13),-0.0607812 # DEPENDENCYPART_SIBL
(5,1),(5,15),-0.0317162 # DEPENDENCYPART_SIBL
(5,1),(5,37),0.00932735 # DEPENDENCYPART_SIBL
(5,2),(5,3),0.0582684 # DEPENDENCYPART_SIBL
(5,2),(5,4),0.0757796 # DEPENDENCYPART_SIBL
(5,2),(5,6),0.0596898 # DEPENDENCYPART_SIBL
(5,2),(5,7),-0.0634561 # DEPENDENCYPART_SIBL
(5,2),(5,8),-0.0177148 # DEPENDENCYPART_SIBL
(5,2),(5,9),0.019139 # DEPENDENCYPART_SIBL
(5,2),(5,10),-0.0195299 # DEPENDENCYPART_SIBL
(5,2),(5,11),-0.0162753 # DEPENDENCYPART_SIBL
(5,2),(5,13),0.128166 # DEPENDENCYPART_SIBL
(5,2),(5,15),0.0482733 # DEPENDENCYPART_SIBL
(5,2),(5,37),0.166893 # DEPENDENCYPART_SIBL
(5,3),(5,4),-0.00356491 # DEPENDENCYPART_SIBL
(5,3),(5,6),-0.0405096 # DEPENDENCYPART_SIBL
(5,3),(5,7),-0.0884991 # DEPENDENCYPART_SIBL
(5,3),(5,8),-0.0858654 # DEPENDENCYPART_SIBL
(5,3),(5,9),-0.0233731 # DEPENDENCYPART_SIBL
(5,3),(5,10),-0.0829227 # DEPENDENCYPART_SIBL
(5,3),(5,11),-0.0844988 # DEPENDENCYPART_SIBL
(5,3),(5,13),-0.0325255 # DEPENDENCYPART_SIBL
(5,3),(5,15),-0.0454295 # DEPENDENCYPART_SIBL
(5,3),(5,37),0.0545074 # DEPENDENCYPART_SIBL
(5,4),(5,6),-0.0801414 # DEPENDENCYPART_SIBL
(5,4),(5,7),-0.0998365 # DEPENDENCYPART_SIBL
(5,4),(5,8),-0.133529 # DEPENDENCYPART_SIBL
(5,4),(5,9),-0.0496256 # DEPENDENCYPART_SIBL
(5,4),(5,10),-0.118615 # DEPENDENCYPART_SIBL
(5,4),(5,11),0.00680096 # DEPENDENCYPART_SIBL
(5,4),(5,13),-0.0216173 # DEPENDENCYPART_SIBL
(5,4),(5,15),-0.031995 # DEPENDENCYPART_SIBL
(5,4),(5,37),0.0219855 # DEPENDENCYPART_SIBL
(5,6),(5,7),-0.084231 # DEPENDENCYPART_SIBL
(5,6),(5,8),-0.146231 # DEPENDENCYPART_SIBL
(5,6),(5,9),-0.247159 # DEPENDENCYPART_SIBL
(5,6),(5,10),-0.146868 # DEPENDENCYPART_SIBL
(5,6),(5,11),-0.119558 # DEPENDENCYPART_SIBL
(5,6),(5,13),-0.0311905 # DEPENDENCYPART_SIBL
(5,6),(5,15),0.0208225 # DEPENDENCYPART_SIBL
(5,6),(5,37),0.0243041 # DEPENDENCYPART_SIBL
(5,7),(5,8),-0.123846 # DEPENDENCYPART_SIBL
(5,7),(5,9),-0.168299 # DEPENDENCYPART_SIBL
(5,7),(5,10),-0.125461 # DEPENDENCYPART_SIBL
(5,7),(5,11),0.0201504 # DEPENDENCYPART_SIBL
(5,7),(5,13),0.0729844 # DEPENDENCYPART_SIBL
(5,7),(5,15),0.0373618 # DEPENDENCYPART_SIBL
(5,7),(5,37),0.0431351 # DEPENDENCYPART_SIBL
(5,8),(5,9),-0.176443 # DEPENDENCYPART_SIBL
(5,8),(5,10),-0.137895 # DEPENDENCYPART_SIBL
(5,8),(5,11),-0.0274319 # DEPENDENCYPART_SIBL
(5,8),(5,13),-0.0120962 # DEPENDENCYPART_SIBL
(5,8),(5,15),0.0318079 # DEPENDENCYPART_SIBL
(5,8),(5,37),-0.0303144 # DEPENDENCYPART_SIBL
(5,9),(5,10),0.0580208 # DEPENDENCYPART_SIBL
(5,9),(5,11),0.0277681 # DEPENDENCYPART_SIBL
(5,9),(5,13),0.0453545 # DEPENDENCYPART_SIBL
(5,9),(5,15),0.110879 # DEPENDENCYPART_SIBL
(5,9),(5,37),0.108371 # DEPENDENCYPART_SIBL
(5,10),(5,11),-0.081258 # DEPENDENCYPART_SIBL
(5,10),(5,13),-0.0180248 # DEPENDENCYPART_SIBL
(5,10),(5,15),0.0133194 # DEPENDENCYPART_SIBL
(5,10),(5,37),-0.0473352 # DEPENDENCYPART_SIBL
(5,11),(5,13),0.0434342 # DEPENDENCYPART_SIBL
(5,11),(5,15),0.0885389 # DEPENDENCYPART_SIBL
(5,11),(5,37),0.0363355 # DEPENDENCYPART_SIBL
(5,13),(5,15),0.00671092 # DEPENDENCYPART_SIBL
(5,13),(5,37),0.0216384 # DEPENDENCYPART_SIBL
(5,15),(5,37),0.031231 # DEPENDENCYPART_SIBL
(6,2),(6,3),0.0710336 # DEPENDENCYPART_SIBL
(6,2),(6,4),0.0990269 # DEPENDENCYPART_SIBL
(6,2),(6,5),0.0230786 # DEPENDENCYPART_SIBL
(6,2),(6,7),-0.00788873 # DEPENDENCYPART_SIBL
(6,2),(6,8),0.013999 # DEPENDENCYPART_SIBL
(6,2),(6,9),0.0388584 # DEPENDENCYPART_SIBL
(6,2),(6,10),-0.00300671 # DEPENDENCYPART_SIBL
(6,2),(6,11),0.0555299 # DEPENDENCYPART_SIBL
(6,2),(6,13),0.155659 # DEPENDENCYPART_SIBL
(6,2),(6,15),0.0803238 # DEPENDENCYPART_SIBL
(6,2),(6,18),0.00873109 # DEPENDENCYPART_SIBL
(6,2),(6,20),0.155659 # DEPENDENCYPART_SIBL
(6,2),(6,26),0.0485514 # DEPENDENCYPART_SIBL
(6,3),(6,4),-0.0462958 # DEPENDENCYPART_SIBL
(6,3),(6,5),-0.0245958 # DEPENDENCYPART_SIBL
(6,3),(6,7),-0.0690124 # DEPENDENCYPART_SIBL
(6,3),(6,8),-0.0527698 # DEPENDENCYPART_SIBL
(6,3),(6,9),-0.0203402 # DEPENDENCYPART_SIBL
(6,3),(6,10),-0.060393 # DEPENDENCYPART_SIBL
(6,3),(6,11),-0.0617251 # DEPENDENCYPART_SIBL
(6,3),(6,13),0.00861448 # DEPENDENCYPART_SIBL
(6,3),(6,15),-0.0253868 # DEPENDENCYPART_SIBL
(6,3),(6,18),-0.073875 # DEPENDENCYPART_SIBL
(6,3),(6,20),0.00861448 # DEPENDENCYPART_SIBL
(6,3),(6,26),-0.0566658 # DEPENDENCYPART_SIBL
(6,4),(6,5),-0.0376846 # DEPENDENCYPART_SIBL
(6,4),(6,7),-0.0442544 # DEPENDENCYPART_SIBL
(6,4),(6,8),-0.0217463 # DEPENDENCYPART_SIBL
(6,4),(6,9),0.0750151 # DEPENDENCYPART_SIBL
(6,4),(6,10),-0.0235436 # DEPENDENCYPART_SIBL
(6,4),(6,11),0.00791976 # DEPENDENCYPART_SIBL
(6,4),(6,13),0.0369747 # DEPENDENCYPART_SIBL
(6,4),(6,15),-0.0162731 # DEPENDENCYPART_SIBL
(6,4),(6,18),-0.0113896 # DEPENDENCYPART_SIBL
(6,4),(6,20),0.0369747 # DEPENDENCYPART_SIBL
(6,4),(6,26),-0.0150738 # DEPENDENCYPART_SIBL
(6,5),(6,7),-0.00832766 # DEPENDENCYPART_SIBL
(6,5),(6,8),-0.0388421 # DEPENDENCYPART_SIBL
(6,5),(6,9),0.025853 # DEPENDENCYPART_SIBL
(6,5),(6,10),-0.0457084 # DEPENDENCYPART_SIBL
(6,5),(6,11),0.0252599 # DEPENDENCYPART_SIBL
(6,5),(6,13),0.0122994 # DEPENDENCYPART_SIBL
(6,5),(6,15),0.00185628 # DEPENDENCYPART_SIBL
(6,5),(6,18),0.00722111 # DEPENDENCYPART_SIBL
(6,5),(6,20),0.0122994 # DEPENDENCYPART_SIBL
(6,5),(6,26),0.0728943 # DEPENDENCYPART_SIBL
(6,7),(6,8),-0.142426 # DEPENDENCYPART_SIBL
(6,7),(6,9),-0.217443 # DEPENDENCYPART_SIBL
(6,7),(6,10),-0.152322 # DEPENDENCYPART_SIBL
(6,7),(6,11),0.0164212 # DEPENDENCYPART_SIBL
(6,7),(6,13),0.0866123 # DEPENDENCYPART_SIBL
(6,7),(6,15),0.0561455 # DEPENDENCYPART_SIBL
(6,7),(6,18),-0.134096 # DEPENDENCYPART_SIBL
(6,7),(6,20),0.0866123 # DEPENDENCYPART_SIBL
(6,7),(6,26),0.0581045 # DEPENDENCYPART_SIBL
(6,8),(6,9),-0.182419 # DEPENDENCYPART_SIBL
(6,8),(6,10),-0.127091 # DEPENDENCYPART_SIBL
(6,8),(6,11),-0.000124917 # DEPENDENCYPART_SIBL
(6,8),(6,13),-0.0835082 # DEPENDENCYPART_SIBL
(6,8),(6,15),-0.0267972 # DEPENDENCYPART_SIBL
(6,8),(6,18),-0.0944223 # DEPENDENCYPART_SIBL
(6,8),(6,20),-0.0835082 # DEPENDENCYPART_SIBL
(6,8),(6,26),0.051398 # DEPENDENCYPART_SIBL
(6,9),(6,10),0.0557527 # DEPENDENCYPART_SIBL
(6,9),(6,11),0.0297741 # DEPENDENCYPART_SIBL
(6,9),(6,13),0.0345037 # DEPENDENCYPART_SIBL
(6,9),(6,15),0.108445 # DEPENDENCYPART_SIBL
(6,9),(6,18),-0.0671718 # DEPENDENCYPART_SIBL
(6,9),(6,20),0.0345037 # DEPENDENCYPART_SIBL
(6,9),(6,26),0.0767155 # DEPENDENCYPART_SIBL
(6,10),(6,11),-0.0859741 # DEPENDENCYPART_SIBL
(6,10),(6,13),-0.105706 # DEPENDENCYPART_SIBL
(6,10),(6,15),-0.0632109 # DEPENDENCYPART_SIBL
(6,10),(6,18),-0.111425 # DEPENDENCYPART_SIBL
(6,10),(6,20),-0.105706 # DEPENDENCYPART_SIBL
(6,10),(6,26),-0.00777725 # DEPENDENCYPART_SIBL
(6,11),(6,13),-0.00700843 # DEPENDENCYPART_SIBL
(6,11),(6,15),0.0933298 # DEPENDENCYPART_SIBL
(6,11),(6,18),-0.0991432 # DEPENDENCYPART_SIBL
(6,11),(6,20),-0.00700843 # DEPENDENCYPART_SIBL
(6,11),(6,26),-0.0178292 # DEPENDENCYPART_SIBL
(6,13),(6,15),-0.109715 # DEPENDENCYPART_SIBL
(6,13),(6,18),-0.147342 # DEPENDENCYPART_SIBL
(6,13),(6,20),-0.98143 # DEPENDENCYPART_SIBL
(6,13),(6,26),-0.0688892 # DEPENDENCYPART_SIBL
(6,15),(6,18),0.264435 # DEPENDENCYPART_SIBL
(6,15),(6,20),0.290349 # DEPENDENCYPART_SIBL
(6,15),(6,26),0.120612 # DEPENDENCYPART_SIBL
(6,18),(6,20),-0.0537356 # DEPENDENCYPART_SIBL
(6,18),(6,26),-0.0918071 # DEPENDENCYPART_SIBL
(6,20),(6,26),-0.0688892 # DEPENDENCYPART_SIBL
(7,4),(7,6),-0.0417544 # DEPENDENCYPART_SIBL
(7,4),(7,8),-0.0461006 # DEPENDENCYPART_SIBL
(7,4),(7,9),0.00633422 # DEPENDENCYPART_SIBL
(7,4),(7,10),-0.0413299 # DEPENDENCYPART_SIBL
(7,4),(7,11),-0.0202803 # DEPENDENCYPART_SIBL
(7,4),(7,12),-0.191992 # DEPENDENCYPART_SIBL
(7,4),(7,13),-0.0274321 # DEPENDENCYPART_SIBL
(7,4),(7,14),-0.189393 # DEPENDENCYPART_SIBL
(7,4),(7,17),-0.0185906 # DEPENDENCYPART_SIBL
(7,4),(7,20),-0.0274321 # DEPENDENCYPART_SIBL
(7,4),(7,21),-0.0157985 # DEPENDENCYPART_SIBL
(7,6),(7,8),-0.0571184 # DEPENDENCYPART_SIBL
(7,6),(7,9),-0.0471487 # DEPENDENCYPART_SIBL
(7,6),(7,10),-0.0481908 # DEPENDENCYPART_SIBL
(7,6),(7,11),-0.0817112 # DEPENDENCYPART_SIBL
(7,6),(7,12),-0.153724 # DEPENDENCYPART_SIBL
(7,6),(7,13),0.00719377 # DEPENDENCYPART_SIBL
(7,6),(7,14),-0.151392 # DEPENDENCYPART_SIBL
(7,6),(7,17),-0.0452774 # DEPENDENCYPART_SIBL
(7,6),(7,20),0.00719377 # DEPENDENCYPART_SIBL
(7,6),(7,21),-0.0452798 # DEPENDENCYPART_SIBL
(7,8),(7,9),-0.45843 # DEPENDENCYPART_SIBL
(7,8),(7,10),-0.291038 # DEPENDENCYPART_SIBL
(7,8),(7,11),0.0538484 # DEPENDENCYPART_SIBL
(7,8),(7,12),-0.30828 # DEPENDENCYPART_SIBL
(7,8),(7,13),-0.0397612 # DEPENDENCYPART_SIBL
(7,8),(7,14),-0.308295 # DEPENDENCYPART_SIBL
(7,8),(7,17),-0.454963 # DEPENDENCYPART_SIBL
(7,8),(7,20),-0.0397612 # DEPENDENCYPART_SIBL
(7,8),(7,21),-0.454976 # DEPENDENCYPART_SIBL
(7,9),(7,10),-0.203423 # DEPENDENCYPART_SIBL
(7,9),(7,11),0.0551437 # DEPENDENCYPART_SIBL
(7,9),(7,12),-0.388521 # DEPENDENCYPART_SIBL
(7,9),(7,13),-0.000976229 # DEPENDENCYPART_SIBL
(7,9),(7,14),-0.388984 # DEPENDENCYPART_SIBL
(7,9),(7,17),-0.70621 # DEPENDENCYPART_SIBL
(7,9),(7,20),-0.000976229 # DEPENDENCYPART_SIBL
(7,9),(7,21),-0.706113 # DEPENDENCYPART_SIBL
(7,10),(7,11),-0.0198001 # DEPENDENCYPART_SIBL
(7,10),(7,12),-0.303331 # DEPENDENCYPART_SIBL
(7,10),(7,13),-0.0541498 # DEPENDENCYPART_SIBL
(7,10),(7,14),-0.303347 # DEPENDENCYPART_SIBL
(7,10),(7,17),-0.464905 # DEPENDENCYPART_SIBL
(7,10),(7,20),-0.0541498 # DEPENDENCYPART_SIBL
(7,10),(7,21),-0.464918 # DEPENDENCYPART_SIBL
(7,11),(7,12),-0.268218 # DEPENDENCYPART_SIBL
(7,11),(7,13),-0.00106234 # DEPENDENCYPART_SIBL
(7,11),(7,14),-0.268613 # DEPENDENCYPART_SIBL
(7,11),(7,17),-0.328244 # DEPENDENCYPART_SIBL
(7,11),(7,20),-0.00106234 # DEPENDENCYPART_SIBL
(7,11),(7,21),-0.352663 # DEPENDENCYPART_SIBL
(7,12),(7,13),-0.0766361 # DEPENDENCYPART_SIBL
(7,12),(7,14),-0.545024 # DEPENDENCYPART_SIBL
(7,12),(7,17),-0.586195 # DEPENDENCYPART_SIBL
(7,12),(7,20),-0.0766361 # DEPENDENCYPART_SIBL
(7,12),(7,21),-0.58625 # DEPENDENCYPART_SIBL
(7,13),(7,14),-0.0214209 # DEPENDENCYPART_SIBL
(7,13),(7,17),-0.11205 # DEPENDENCYPART_SIBL
(7,13),(7,20),-0.676731 # DEPENDENCYPART_SIBL
(7,13),(7,21),-0.112562 # DEPENDENCYPART_SIBL
(7,14),(7,17),-0.586171 # DEPENDENCYPART_SIBL
(7,14),(7,20),-0.0773455 # DEPENDENCYPART_SIBL
(7,14),(7,21),-0.586227 # DEPENDENCYPART_SIBL
(7,17),(7,20),-0.00398376 # DEPENDENCYPART_SIBL
(7,17),(7,21),-0.702558 # DEPENDENCYPART_SIBL
(7,20),(7,21),-0.112562 # DEPENDENCYPART_SIBL
(8,7),(8,10),-0.0100968 # DEPENDENCYPART_SIBL
(9,1),(9,2),0.0496668 # DEPENDENCYPART_SIBL
(9,1),(9,4),-0.0347226 # DEPENDENCYPART_SIBL
(9,1),(9,5),0.0551952 # DEPENDENCYPART_SIBL
(9,1),(9,6),0.123045 # DEPENDENCYPART_SIBL
(9,1),(9,7),0.199373 # DEPENDENCYPART_SIBL
(9,1),(9,8),0.0500481 # DEPENDENCYPART_SIBL
(9,1),(9,10),-0.0585391 # DEPENDENCYPART_SIBL
(9,1),(9,11),0.391351 # DEPENDENCYPART_SIBL
(9,1),(9,12),0.134006 # DEPENDENCYPART_SIBL
(9,1),(9,13),0.0671996 # DEPENDENCYPART_SIBL
(9,1),(9,14),0.133511 # DEPENDENCYPART_SIBL
(9,1),(9,15),0.116491 # DEPENDENCYPART_SIBL
(9,1),(9,17),0.0578038 # DEPENDENCYPART_SIBL
(9,1),(9,18),-0.0418631 # DEPENDENCYPART_SIBL
(9,1),(9,20),0.0671996 # DEPENDENCYPART_SIBL
(9,1),(9,24),0.0389233 # DEPENDENCYPART_SIBL
(9,2),(9,4),0.11217 # DEPENDENCYPART_SIBL
(9,2),(9,5),0.0657755 # DEPENDENCYPART_SIBL
(9,2),(9,6),0.0340413 # DEPENDENCYPART_SIBL
(9,2),(9,7),0.135306 # DEPENDENCYPART_SIBL
(9,2),(9,8),-0.0918234 # DEPENDENCYPART_SIBL
(9,2),(9,10),-0.0573684 # DEPENDENCYPART_SIBL
(9,2),(9,11),0.0174448 # DEPENDENCYPART_SIBL
(9,2),(9,12),-0.000606803 # DEPENDENCYPART_SIBL
(9,2),(9,13),0.0429453 # DEPENDENCYPART_SIBL
(9,2),(9,14),-0.00066624 # DEPENDENCYPART_SIBL
(9,2),(9,15),0.035561 # DEPENDENCYPART_SIBL
(9,2),(9,17),-0.0259709 # DEPENDENCYPART_SIBL
(9,2),(9,18),-0.0504514 # DEPENDENCYPART_SIBL
(9,2),(9,20),0.0429453 # DEPENDENCYPART_SIBL
(9,2),(9,24),-0.00769408 # DEPENDENCYPART_SIBL
(9,4),(9,5),-0.0298694 # DEPENDENCYPART_SIBL
(9,4),(9,6),-0.0825786 # DEPENDENCYPART_SIBL
(9,4),(9,7),0.141373 # DEPENDENCYPART_SIBL
(9,4),(9,8),-0.10728 # DEPENDENCYPART_SIBL
(9,4),(9,10),0.0219023 # DEPENDENCYPART_SIBL
(9,4),(9,11),0.0595608 # DEPENDENCYPART_SIBL
(9,4),(9,12),-0.00233523 # DEPENDENCYPART_SIBL
(9,4),(9,13),0.00336098 # DEPENDENCYPART_SIBL
(9,4),(9,14),0.000270456 # DEPENDENCYPART_SIBL
(9,4),(9,15),0.00376483 # DEPENDENCYPART_SIBL
(9,4),(9,17),0.0142108 # DEPENDENCYPART_SIBL
(9,4),(9,18),-0.079094 # DEPENDENCYPART_SIBL
(9,4),(9,20),0.00336098 # DEPENDENCYPART_SIBL
(9,4),(9,24),-0.0401091 # DEPENDENCYPART_SIBL
(9,5),(9,6),0.0163051 # DEPENDENCYPART_SIBL
(9,5),(9,7),0.0118488 # DEPENDENCYPART_SIBL
(9,5),(9,8),-0.0568645 # DEPENDENCYPART_SIBL
(9,5),(9,10),-0.0649028 # DEPENDENCYPART_SIBL
(9,5),(9,11),-0.0325747 # DEPENDENCYPART_SIBL
(9,5),(9,12),0.0196223 # DEPENDENCYPART_SIBL
(9,5),(9,13),0.0144593 # DEPENDENCYPART_SIBL
(9,5),(9,14),0.0195993 # DEPENDENCYPART_SIBL
(9,5),(9,15),-0.0302559 # DEPENDENCYPART_SIBL
(9,5),(9,17),0.0226671 # DEPENDENCYPART_SIBL
(9,5),(9,18),-0.0143021 # DEPENDENCYPART_SIBL
(9,5),(9,20),0.0144593 # DEPENDENCYPART_SIBL
(9,5),(9,24),-0.0127053 # DEPENDENCYPART_SIBL
(9,6),(9,7),-0.00416971 # DEPENDENCYPART_SIBL
(9,6),(9,8),-0.0594874 # DEPENDENCYPART_SIBL
(9,6),(9,10),-0.00461812 # DEPENDENCYPART_SIBL
(9,6),(9,11),-0.0452137 # DEPENDENCYPART_SIBL
(9,6),(9,12),0.0084981 # DEPENDENCYPART_SIBL
(9,6),(9,13),0.0721779 # DEPENDENCYPART_SIBL
(9,6),(9,14),0.0108376 # DEPENDENCYPART_SIBL
(9,6),(9,15),0.0127911 # DEPENDENCYPART_SIBL
(9,6),(9,17),-0.0038779 # DEPENDENCYPART_SIBL
(9,6),(9,18),-0.0353255 # DEPENDENCYPART_SIBL
(9,6),(9,20),0.0721779 # DEPENDENCYPART_SIBL
(9,6),(9,24),-0.0709826 # DEPENDENCYPART_SIBL
(9,7),(9,8),-0.0167412 # DEPENDENCYPART_SIBL
(9,7),(9,10),-0.0661515 # DEPENDENCYPART_SIBL
(9,7),(9,11),-0.09777 # DEPENDENCYPART_SIBL
(9,7),(9,12),-0.0509542 # DEPENDENCYPART_SIBL
(9,7),(9,13),-0.0849335 # DEPENDENCYPART_SIBL
(9,7),(9,14),-0.0509465 # DEPENDENCYPART_SIBL
(9,7),(9,15),-0.120442 # DEPENDENCYPART_SIBL
(9,7),(9,17),-0.0373006 # DEPENDENCYPART_SIBL
(9,7),(9,18),-0.121869 # DEPENDENCYPART_SIBL
(9,7),(9,20),-0.0849335 # DEPENDENCYPART_SIBL
(9,7),(9,24),-0.043249 # DEPENDENCYPART_SIBL
(9,8),(9,10),-0.149368 # DEPENDENCYPART_SIBL
(9,8),(9,11),0.082479 # DEPENDENCYPART_SIBL
(9,8),(9,12),0.030643 # DEPENDENCYPART_SIBL
(9,8),(9,13),-0.0222972 # DEPENDENCYPART_SIBL
(9,8),(9,14),0.0301476 # DEPENDENCYPART_SIBL
(9,8),(9,15),-0.0363485 # DEPENDENCYPART_SIBL
(9,8),(9,17),-0.0688913 # DEPENDENCYPART_SIBL
(9,8),(9,18),-0.104836 # DEPENDENCYPART_SIBL
(9,8),(9,20),-0.0222972 # DEPENDENCYPART_SIBL
(9,8),(9,24),-0.0523 # DEPENDENCYPART_SIBL
(9,10),(9,11),-0.0719468 # DEPENDENCYPART_SIBL
(9,10),(9,12),-0.0190152 # DEPENDENCYPART_SIBL
(9,10),(9,13),-0.0392693 # DEPENDENCYPART_SIBL
(9,10),(9,14),-0.0190074 # DEPENDENCYPART_SIBL
(9,10),(9,15),0.0464016 # DEPENDENCYPART_SIBL
(9,10),(9,17),-0.0306718 # DEPENDENCYPART_SIBL
(9,10),(9,18),-0.0491759 # DEPENDENCYPART_SIBL
(9,10),(9,20),-0.0392693 # DEPENDENCYPART_SIBL
