# _root_ Mercury shares closed yesterday at $ 4.625 , up 50 cents , in New York Stock Exchange composite trading .
#goldHeads=2,3,0,3,3,7,5,3,3,11,9,3,3,19,19,19,19,19,13,3,
#predictedHeads=2,3,0,3,3,7,5,3,3,11,9,3,3,19,19,19,19,19,13,3,
(4,11),(4,13),-0.0264147 # DEPENDENCYPART_SIBL
(4,11),(4,19),-0.0104023 # DEPENDENCYPART_SIBL
(4,11),(4,20),0.0352447 # DEPENDENCYPART_SIBL
(4,12),(4,13),-0.0355374 # DEPENDENCYPART_SIBL
(4,12),(4,19),-0.0188269 # DEPENDENCYPART_SIBL
(4,12),(4,20),-0.0370491 # DEPENDENCYPART_SIBL
(4,13),(4,19),0.00816437 # DEPENDENCYPART_SIBL
(4,13),(4,20),0.0295057 # DEPENDENCYPART_SIBL
(4,19),(4,20),0.0127617 # DEPENDENCYPART_SIBL
(5,2),(5,4),0.00848347 # DEPENDENCYPART_SIBL
(5,2),(5,6),-0.058625 # DEPENDENCYPART_SIBL
(5,2),(5,7),-0.00463168 # DEPENDENCYPART_SIBL
(5,2),(5,8),0.0843224 # DEPENDENCYPART_SIBL
(5,2),(5,9),-0.00479238 # DEPENDENCYPART_SIBL
(5,2),(5,10),0.00300502 # DEPENDENCYPART_SIBL
(5,2),(5,11),-0.0101038 # DEPENDENCYPART_SIBL
(5,2),(5,13),-0.0825348 # DEPENDENCYPART_SIBL
(5,2),(5,17),-0.0081672 # DEPENDENCYPART_SIBL
(5,2),(5,19),-0.00546767 # DEPENDENCYPART_SIBL
(5,4),(5,6),-0.056592 # DEPENDENCYPART_SIBL
(5,4),(5,7),-0.00882292 # DEPENDENCYPART_SIBL
(5,4),(5,8),0.0550882 # DEPENDENCYPART_SIBL
(5,4),(5,9),0.00155927 # DEPENDENCYPART_SIBL
(5,4),(5,10),-0.00117354 # DEPENDENCYPART_SIBL
(5,4),(5,11),-0.0183538 # DEPENDENCYPART_SIBL
(5,4),(5,13),-0.0768903 # DEPENDENCYPART_SIBL
(5,4),(5,17),-0.0186871 # DEPENDENCYPART_SIBL
(5,4),(5,19),-0.0170297 # DEPENDENCYPART_SIBL
(5,6),(5,7),-0.0308239 # DEPENDENCYPART_SIBL
(5,6),(5,8),-0.0272072 # DEPENDENCYPART_SIBL
(5,6),(5,9),-0.0717982 # DEPENDENCYPART_SIBL
(5,6),(5,10),-0.0268596 # DEPENDENCYPART_SIBL
(5,6),(5,11),-0.0869714 # DEPENDENCYPART_SIBL
(5,6),(5,13),0.00540729 # DEPENDENCYPART_SIBL
(5,6),(5,17),-0.0838769 # DEPENDENCYPART_SIBL
(5,6),(5,19),-0.083327 # DEPENDENCYPART_SIBL
(5,7),(5,8),-0.00534512 # DEPENDENCYPART_SIBL
(5,7),(5,9),-0.0390816 # DEPENDENCYPART_SIBL
(5,7),(5,10),-0.00391911 # DEPENDENCYPART_SIBL
(5,7),(5,11),-0.0889404 # DEPENDENCYPART_SIBL
(5,7),(5,13),-0.03106 # DEPENDENCYPART_SIBL
(5,7),(5,17),-0.0896629 # DEPENDENCYPART_SIBL
(5,7),(5,19),-0.0891553 # DEPENDENCYPART_SIBL
(5,8),(5,9),0.00859626 # DEPENDENCYPART_SIBL
(5,8),(5,10),0.0218501 # DEPENDENCYPART_SIBL
(5,8),(5,11),-0.0746503 # DEPENDENCYPART_SIBL
(5,8),(5,13),-0.00185367 # DEPENDENCYPART_SIBL
(5,8),(5,17),-0.0703639 # DEPENDENCYPART_SIBL
(5,8),(5,19),-0.0709564 # DEPENDENCYPART_SIBL
(5,9),(5,10),-0.000264097 # DEPENDENCYPART_SIBL
(5,9),(5,11),-0.0607015 # DEPENDENCYPART_SIBL
(5,9),(5,13),-0.0149764 # DEPENDENCYPART_SIBL
(5,9),(5,17),-0.0576668 # DEPENDENCYPART_SIBL
(5,9),(5,19),-0.0575045 # DEPENDENCYPART_SIBL
(5,10),(5,11),-0.0783301 # DEPENDENCYPART_SIBL
(5,10),(5,13),-0.0219032 # DEPENDENCYPART_SIBL
(5,10),(5,17),-0.0790517 # DEPENDENCYPART_SIBL
(5,10),(5,19),-0.0785441 # DEPENDENCYPART_SIBL
(5,11),(5,13),-0.0276071 # DEPENDENCYPART_SIBL
(5,11),(5,17),-0.124682 # DEPENDENCYPART_SIBL
(5,11),(5,19),-0.117407 # DEPENDENCYPART_SIBL
(5,13),(5,17),-0.0511868 # DEPENDENCYPART_SIBL
(5,13),(5,19),-0.0484609 # DEPENDENCYPART_SIBL
(5,17),(5,19),-0.0908403 # DEPENDENCYPART_SIBL
(6,4),(6,5),0.00215962 # DEPENDENCYPART_SIBL
(6,4),(6,7),0.013803 # DEPENDENCYPART_SIBL
(6,4),(6,8),-0.0940557 # DEPENDENCYPART_SIBL
(6,4),(6,9),0.0525165 # DEPENDENCYPART_SIBL
(6,4),(6,11),0.0949221 # DEPENDENCYPART_SIBL
(6,4),(6,12),-0.0940557 # DEPENDENCYPART_SIBL
(6,4),(6,13),0.0663719 # DEPENDENCYPART_SIBL
(6,4),(6,18),-0.0467086 # DEPENDENCYPART_SIBL
(6,4),(6,19),0.102562 # DEPENDENCYPART_SIBL
(6,4),(6,20),0.0102605 # DEPENDENCYPART_SIBL
(6,5),(6,7),0.126932 # DEPENDENCYPART_SIBL
(6,5),(6,8),-0.0631124 # DEPENDENCYPART_SIBL
(6,5),(6,9),0.067378 # DEPENDENCYPART_SIBL
(6,5),(6,11),0.13964 # DEPENDENCYPART_SIBL
(6,5),(6,12),-0.0631124 # DEPENDENCYPART_SIBL
(6,5),(6,13),0.0667652 # DEPENDENCYPART_SIBL
(6,5),(6,18),-0.0186676 # DEPENDENCYPART_SIBL
(6,5),(6,19),0.142908 # DEPENDENCYPART_SIBL
(6,5),(6,20),0.0373846 # DEPENDENCYPART_SIBL
(6,7),(6,8),0.129977 # DEPENDENCYPART_SIBL
(6,7),(6,9),0.167784 # DEPENDENCYPART_SIBL
(6,7),(6,11),0.105549 # DEPENDENCYPART_SIBL
(6,7),(6,12),0.129977 # DEPENDENCYPART_SIBL
(6,7),(6,13),0.206998 # DEPENDENCYPART_SIBL
(6,7),(6,18),0.0398965 # DEPENDENCYPART_SIBL
(6,7),(6,19),0.0802824 # DEPENDENCYPART_SIBL
(6,7),(6,20),0.0376279 # DEPENDENCYPART_SIBL
(6,8),(6,9),0.126776 # DEPENDENCYPART_SIBL
(6,8),(6,11),0.0420034 # DEPENDENCYPART_SIBL
(6,8),(6,12),0.0438588 # DEPENDENCYPART_SIBL
(6,8),(6,13),-0.00254383 # DEPENDENCYPART_SIBL
(6,8),(6,18),0.00213582 # DEPENDENCYPART_SIBL
(6,8),(6,19),0.0326765 # DEPENDENCYPART_SIBL
(6,8),(6,20),-0.0438734 # DEPENDENCYPART_SIBL
(6,9),(6,11),0.0168327 # DEPENDENCYPART_SIBL
(6,9),(6,12),-0.00423448 # DEPENDENCYPART_SIBL
(6,9),(6,13),0.022224 # DEPENDENCYPART_SIBL
(6,9),(6,18),-0.017149 # DEPENDENCYPART_SIBL
(6,9),(6,19),0.00514965 # DEPENDENCYPART_SIBL
(6,9),(6,20),-0.0370575 # DEPENDENCYPART_SIBL
(6,11),(6,12),0.074332 # DEPENDENCYPART_SIBL
(6,11),(6,13),0.0523072 # DEPENDENCYPART_SIBL
(6,11),(6,18),-0.00764067 # DEPENDENCYPART_SIBL
(6,11),(6,19),-0.00255624 # DEPENDENCYPART_SIBL
(6,11),(6,20),-0.00744692 # DEPENDENCYPART_SIBL
(6,12),(6,13),-0.00254383 # DEPENDENCYPART_SIBL
(6,12),(6,18),0.00213582 # DEPENDENCYPART_SIBL
(6,12),(6,19),0.0326765 # DEPENDENCYPART_SIBL
(6,12),(6,20),-0.0438734 # DEPENDENCYPART_SIBL
(6,13),(6,18),-0.0198674 # DEPENDENCYPART_SIBL
(6,13),(6,19),-0.0026663 # DEPENDENCYPART_SIBL
(6,13),(6,20),-0.0245307 # DEPENDENCYPART_SIBL
(6,18),(6,19),-0.0216452 # DEPENDENCYPART_SIBL
(6,18),(6,20),-0.0820877 # DEPENDENCYPART_SIBL
(6,19),(6,20),-0.0146895 # DEPENDENCYPART_SIBL
(7,4),(7,5),0.0357807 # DEPENDENCYPART_SIBL
(7,4),(7,6),0.052428 # DEPENDENCYPART_SIBL
(7,4),(7,8),-0.000749221 # DEPENDENCYPART_SIBL
(7,4),(7,9),0.108233 # DEPENDENCYPART_SIBL
(7,4),(7,10),-0.00156365 # DEPENDENCYPART_SIBL
(7,4),(7,12),-0.000749221 # DEPENDENCYPART_SIBL
(7,4),(7,13),0.057813 # DEPENDENCYPART_SIBL
(7,4),(7,15),0.107926 # DEPENDENCYPART_SIBL
(7,4),(7,16),0.0702471 # DEPENDENCYPART_SIBL
(7,4),(7,17),0.0995842 # DEPENDENCYPART_SIBL
(7,4),(7,20),0.068436 # DEPENDENCYPART_SIBL
(7,5),(7,6),-0.0499789 # DEPENDENCYPART_SIBL
(7,5),(7,8),-0.0517589 # DEPENDENCYPART_SIBL
(7,5),(7,9),0.00568145 # DEPENDENCYPART_SIBL
(7,5),(7,10),-0.0189057 # DEPENDENCYPART_SIBL
(7,5),(7,12),-0.0517589 # DEPENDENCYPART_SIBL
(7,5),(7,13),0.0223028 # DEPENDENCYPART_SIBL
(7,5),(7,15),0.0146401 # DEPENDENCYPART_SIBL
(7,5),(7,16),0.0148457 # DEPENDENCYPART_SIBL
(7,5),(7,17),0.0150386 # DEPENDENCYPART_SIBL
(7,5),(7,20),0.0172553 # DEPENDENCYPART_SIBL
(7,6),(7,8),0.114848 # DEPENDENCYPART_SIBL
(7,6),(7,9),0.301058 # DEPENDENCYPART_SIBL
(7,6),(7,10),0.153484 # DEPENDENCYPART_SIBL
(7,6),(7,12),0.114848 # DEPENDENCYPART_SIBL
(7,6),(7,13),0.271365 # DEPENDENCYPART_SIBL
(7,6),(7,15),0.257265 # DEPENDENCYPART_SIBL
(7,6),(7,16),0.253574 # DEPENDENCYPART_SIBL
(7,6),(7,17),0.257283 # DEPENDENCYPART_SIBL
(7,6),(7,20),0.155494 # DEPENDENCYPART_SIBL
(7,8),(7,9),0.0751131 # DEPENDENCYPART_SIBL
(7,8),(7,10),0.0772673 # DEPENDENCYPART_SIBL
(7,8),(7,12),0.151031 # DEPENDENCYPART_SIBL
(7,8),(7,13),0.0192828 # DEPENDENCYPART_SIBL
(7,8),(7,15),0.0946701 # DEPENDENCYPART_SIBL
(7,8),(7,16),0.0880459 # DEPENDENCYPART_SIBL
(7,8),(7,17),0.0815127 # DEPENDENCYPART_SIBL
(7,8),(7,20),0.0570733 # DEPENDENCYPART_SIBL
(7,9),(7,10),0.00360674 # DEPENDENCYPART_SIBL
(7,9),(7,12),0.00472602 # DEPENDENCYPART_SIBL
(7,9),(7,13),-0.00310506 # DEPENDENCYPART_SIBL
(7,9),(7,15),0.00918103 # DEPENDENCYPART_SIBL
(7,9),(7,16),0.00645224 # DEPENDENCYPART_SIBL
(7,9),(7,17),0.00610859 # DEPENDENCYPART_SIBL
(7,9),(7,20),0.00468938 # DEPENDENCYPART_SIBL
(7,10),(7,12),0.00794435 # DEPENDENCYPART_SIBL
(7,10),(7,13),-0.00714763 # DEPENDENCYPART_SIBL
(7,10),(7,15),-0.002811 # DEPENDENCYPART_SIBL
(7,10),(7,16),-0.00460876 # DEPENDENCYPART_SIBL
(7,10),(7,17),-0.00280466 # DEPENDENCYPART_SIBL
(7,10),(7,20),0.0146004 # DEPENDENCYPART_SIBL
(7,12),(7,13),0.0192828 # DEPENDENCYPART_SIBL
(7,12),(7,15),0.0946701 # DEPENDENCYPART_SIBL
(7,12),(7,16),0.0880459 # DEPENDENCYPART_SIBL
(7,12),(7,17),0.0815127 # DEPENDENCYPART_SIBL
(7,12),(7,20),0.0570733 # DEPENDENCYPART_SIBL
(7,13),(7,15),0.0291772 # DEPENDENCYPART_SIBL
(7,13),(7,16),0.0320104 # DEPENDENCYPART_SIBL
(7,13),(7,17),0.0309532 # DEPENDENCYPART_SIBL
(7,13),(7,20),0.0151183 # DEPENDENCYPART_SIBL
(7,15),(7,16),-0.00819429 # DEPENDENCYPART_SIBL
(7,15),(7,17),-0.00987912 # DEPENDENCYPART_SIBL
(7,15),(7,20),0.0179136 # DEPENDENCYPART_SIBL
(7,16),(7,17),-0.0110071 # DEPENDENCYPART_SIBL
(7,16),(7,20),0.00388567 # DEPENDENCYPART_SIBL
(7,17),(7,20),0.00326652 # DEPENDENCYPART_SIBL
(9,2),(9,4),-0.0273987 # DEPENDENCYPART_SIBL
(9,2),(9,5),0.0149145 # DEPENDENCYPART_SIBL
(9,2),(9,6),0.0119394 # DEPENDENCYPART_SIBL
(9,2),(9,8),0.0582201 # DEPENDENCYPART_SIBL
(9,2),(9,10),-0.0087506 # DEPENDENCYPART_SIBL
(9,2),(9,11),0.147883 # DEPENDENCYPART_SIBL
(9,2),(9,12),0.100084 # DEPENDENCYPART_SIBL
(9,2),(9,13),-0.0530918 # DEPENDENCYPART_SIBL
(9,2),(9,14),0.132145 # DEPENDENCYPART_SIBL
(9,4),(9,5),0.0116333 # DEPENDENCYPART_SIBL
(9,4),(9,6),0.0112611 # DEPENDENCYPART_SIBL
(9,4),(9,8),0.112199 # DEPENDENCYPART_SIBL
(9,4),(9,10),-0.0145158 # DEPENDENCYPART_SIBL
(9,4),(9,11),0.137039 # DEPENDENCYPART_SIBL
(9,4),(9,12),0.0696946 # DEPENDENCYPART_SIBL
(9,4),(9,13),-0.0493314 # DEPENDENCYPART_SIBL
(9,4),(9,14),0.119024 # DEPENDENCYPART_SIBL
(9,5),(9,6),-0.0361977 # DEPENDENCYPART_SIBL
(9,5),(9,8),0.028545 # DEPENDENCYPART_SIBL
(9,5),(9,10),0.0470722 # DEPENDENCYPART_SIBL
(9,5),(9,11),0.0868315 # DEPENDENCYPART_SIBL
(9,5),(9,12),0.117925 # DEPENDENCYPART_SIBL
(9,5),(9,13),0.068977 # DEPENDENCYPART_SIBL
(9,5),(9,14),0.0832688 # DEPENDENCYPART_SIBL
(9,6),(9,8),0.0370003 # DEPENDENCYPART_SIBL
(9,6),(9,10),0.041998 # DEPENDENCYPART_SIBL
(9,6),(9,11),0.0914839 # DEPENDENCYPART_SIBL
(9,6),(9,12),0.0877365 # DEPENDENCYPART_SIBL
(9,6),(9,13),0.0160602 # DEPENDENCYPART_SIBL
(9,6),(9,14),0.0851429 # DEPENDENCYPART_SIBL
(9,8),(9,10),0.00216916 # DEPENDENCYPART_SIBL
(9,8),(9,11),0.193596 # DEPENDENCYPART_SIBL
(9,8),(9,12),0.538626 # DEPENDENCYPART_SIBL
(9,8),(9,13),-0.0186495 # DEPENDENCYPART_SIBL
(9,8),(9,14),0.185019 # DEPENDENCYPART_SIBL
(9,10),(9,11),-0.0453056 # DEPENDENCYPART_SIBL
(9,10),(9,12),-0.026913 # DEPENDENCYPART_SIBL
(9,10),(9,13),0.00119696 # DEPENDENCYPART_SIBL
(9,10),(9,14),-0.0404701 # DEPENDENCYPART_SIBL
(9,11),(9,12),0.0282979 # DEPENDENCYPART_SIBL
(9,11),(9,13),0.00870941 # DEPENDENCYPART_SIBL
(9,11),(9,14),-0.0252032 # DEPENDENCYPART_SIBL
(9,12),(9,13),0.00314721 # DEPENDENCYPART_SIBL
(9,12),(9,14),-0.0148045 # DEPENDENCYPART_SIBL
(9,13),(9,14),-0.00662384 # DEPENDENCYPART_SIBL
(10,7),(10,9),-0.00426428 # DEPENDENCYPART_SIBL
(10,7),(10,13),0.0890283 # DEPENDENCYPART_SIBL
(10,7),(10,19),0.189377 # DEPENDENCYPART_SIBL
(10,9),(10,13),0.0593614 # DEPENDENCYPART_SIBL
(10,9),(10,19),0.0570952 # DEPENDENCYPART_SIBL
(10,13),(10,19),0.0320024 # DEPENDENCYPART_SIBL
(11,4),(11,5),0.00229493 # DEPENDENCYPART_SIBL
(11,4),(11,6),0.129369 # DEPENDENCYPART_SIBL
(11,4),(11,7),-0.0381898 # DEPENDENCYPART_SIBL
(11,4),(11,8),0.0901069 # DEPENDENCYPART_SIBL
(11,4),(11,9),-0.0291549 # DEPENDENCYPART_SIBL
(11,4),(11,10),-0.048496 # DEPENDENCYPART_SIBL
(11,4),(11,12),-0.00647139 # DEPENDENCYPART_SIBL
(11,4),(11,13),-0.0215289 # DEPENDENCYPART_SIBL
(11,4),(11,14),-0.00680815 # DEPENDENCYPART_SIBL
(11,4),(11,15),0.044126 # DEPENDENCYPART_SIBL
(11,4),(11,16),-0.0157408 # DEPENDENCYPART_SIBL
(11,4),(11,17),0.0126396 # DEPENDENCYPART_SIBL
(11,4),(11,18),-0.0401181 # DEPENDENCYPART_SIBL
(11,4),(11,19),0.0254147 # DEPENDENCYPART_SIBL
(11,4),(11,20),0.0195287 # DEPENDENCYPART_SIBL
(11,5),(11,6),0.0522775 # DEPENDENCYPART_SIBL
(11,5),(11,7),-0.0676601 # DEPENDENCYPART_SIBL
(11,5),(11,8),0.0573338 # DEPENDENCYPART_SIBL
(11,5),(11,9),-0.0131493 # DEPENDENCYPART_SIBL
(11,5),(11,10),-0.0766993 # DEPENDENCYPART_SIBL
(11,5),(11,12),-0.0349204 # DEPENDENCYPART_SIBL
(11,5),(11,13),-0.0582321 # DEPENDENCYPART_SIBL
(11,5),(11,14),-0.0218807 # DEPENDENCYPART_SIBL
(11,5),(11,15),-0.00358802 # DEPENDENCYPART_SIBL
(11,5),(11,16),-0.0182243 # DEPENDENCYPART_SIBL
(11,5),(11,17),-0.0180129 # DEPENDENCYPART_SIBL
(11,5),(11,18),-0.0405741 # DEPENDENCYPART_SIBL
(11,5),(11,19),-0.0126404 # DEPENDENCYPART_SIBL
(11,5),(11,20),0.029899 # DEPENDENCYPART_SIBL
(11,6),(11,7),-0.0809765 # DEPENDENCYPART_SIBL
(11,6),(11,8),0.0320316 # DEPENDENCYPART_SIBL
(11,6),(11,9),-0.0366267 # DEPENDENCYPART_SIBL
(11,6),(11,10),-0.0882228 # DEPENDENCYPART_SIBL
(11,6),(11,12),-0.0249979 # DEPENDENCYPART_SIBL
(11,6),(11,13),0.0355421 # DEPENDENCYPART_SIBL
(11,6),(11,14),0.0140324 # DEPENDENCYPART_SIBL
(11,6),(11,15),0.0297804 # DEPENDENCYPART_SIBL
(11,6),(11,16),0.011883 # DEPENDENCYPART_SIBL
(11,6),(11,17),0.0149477 # DEPENDENCYPART_SIBL
(11,6),(11,18),0.019131 # DEPENDENCYPART_SIBL
(11,6),(11,19),0.0167435 # DEPENDENCYPART_SIBL
(11,6),(11,20),0.00454976 # DEPENDENCYPART_SIBL
(11,7),(11,8),0.00495939 # DEPENDENCYPART_SIBL
(11,7),(11,9),0.00244234 # DEPENDENCYPART_SIBL
(11,7),(11,10),-0.00330216 # DEPENDENCYPART_SIBL
(11,7),(11,12),-0.022338 # DEPENDENCYPART_SIBL
(11,7),(11,13),0.0367224 # DEPENDENCYPART_SIBL
(11,7),(11,14),0.0952565 # DEPENDENCYPART_SIBL
(11,7),(11,15),0.110374 # DEPENDENCYPART_SIBL
(11,7),(11,16),0.0924479 # DEPENDENCYPART_SIBL
(11,7),(11,17),0.0921121 # DEPENDENCYPART_SIBL
(11,7),(11,18),0.0288736 # DEPENDENCYPART_SIBL
(11,7),(11,19),0.098055 # DEPENDENCYPART_SIBL
(11,7),(11,20),0.00147356 # DEPENDENCYPART_SIBL
(11,8),(11,9),0.085826 # DEPENDENCYPART_SIBL
(11,8),(11,10),-0.0174868 # DEPENDENCYPART_SIBL
(11,8),(11,12),0.119546 # DEPENDENCYPART_SIBL
(11,8),(11,13),-0.0340501 # DEPENDENCYPART_SIBL
(11,8),(11,14),-0.0107296 # DEPENDENCYPART_SIBL
(11,8),(11,15),0.0115035 # DEPENDENCYPART_SIBL
(11,8),(11,16),-0.0152665 # DEPENDENCYPART_SIBL
(11,8),(11,17),-0.0194552 # DEPENDENCYPART_SIBL
(11,8),(11,18),-0.0933228 # DEPENDENCYPART_SIBL
(11,8),(11,19),0.00814989 # DEPENDENCYPART_SIBL
(11,8),(11,20),0.0144126 # DEPENDENCYPART_SIBL
(11,9),(11,10),-0.0477064 # DEPENDENCYPART_SIBL
(11,9),(11,12),-0.0923375 # DEPENDENCYPART_SIBL
(11,9),(11,13),-0.0104807 # DEPENDENCYPART_SIBL
(11,9),(11,14),-0.0041909 # DEPENDENCYPART_SIBL
(11,9),(11,15),0.0113127 # DEPENDENCYPART_SIBL
(11,9),(11,16),-1.07189e-05 # DEPENDENCYPART_SIBL
(11,9),(11,17),-0.00176996 # DEPENDENCYPART_SIBL
(11,9),(11,18),-0.0491713 # DEPENDENCYPART_SIBL
(11,9),(11,19),-0.00668343 # DEPENDENCYPART_SIBL
(11,9),(11,20),0.000192501 # DEPENDENCYPART_SIBL
(11,10),(11,12),-0.0739036 # DEPENDENCYPART_SIBL
(11,10),(11,13),0.00756581 # DEPENDENCYPART_SIBL
(11,10),(11,14),0.0436034 # DEPENDENCYPART_SIBL
(11,10),(11,15),0.0587213 # DEPENDENCYPART_SIBL
(11,10),(11,16),0.0407948 # DEPENDENCYPART_SIBL
(11,10),(11,17),0.040459 # DEPENDENCYPART_SIBL
(11,10),(11,18),-0.00644378 # DEPENDENCYPART_SIBL
(11,10),(11,19),0.0464019 # DEPENDENCYPART_SIBL
(11,10),(11,20),-0.0288812 # DEPENDENCYPART_SIBL
(11,12),(11,13),0.00535416 # DEPENDENCYPART_SIBL
(11,12),(11,14),0.0106093 # DEPENDENCYPART_SIBL
(11,12),(11,15),0.0463741 # DEPENDENCYPART_SIBL
(11,12),(11,16),0.0205254 # DEPENDENCYPART_SIBL
(11,12),(11,17),0.00803402 # DEPENDENCYPART_SIBL
(11,12),(11,18),0.0374313 # DEPENDENCYPART_SIBL
(11,12),(11,19),0.00341692 # DEPENDENCYPART_SIBL
(11,12),(11,20),-0.0268931 # DEPENDENCYPART_SIBL
(11,13),(11,14),0.00937161 # DEPENDENCYPART_SIBL
(11,13),(11,15),0.0144757 # DEPENDENCYPART_SIBL
(11,13),(11,16),0.00950357 # DEPENDENCYPART_SIBL
(11,13),(11,17),0.00686198 # DEPENDENCYPART_SIBL
(11,13),(11,18),0.0213788 # DEPENDENCYPART_SIBL
(11,13),(11,19),0.00707282 # DEPENDENCYPART_SIBL
(11,13),(11,20),0.00330754 # DEPENDENCYPART_SIBL
(11,14),(11,15),0.00584512 # DEPENDENCYPART_SIBL
(11,14),(11,16),-0.0130191 # DEPENDENCYPART_SIBL
(11,14),(11,17),-0.0152905 # DEPENDENCYPART_SIBL
(11,14),(11,18),0.0297486 # DEPENDENCYPART_SIBL
(11,14),(11,19),-0.0112726 # DEPENDENCYPART_SIBL
(11,14),(11,20),0.0147307 # DEPENDENCYPART_SIBL
(11,15),(11,16),-0.0048714 # DEPENDENCYPART_SIBL
(11,15),(11,17),-0.00716173 # DEPENDENCYPART_SIBL
(11,15),(11,18),0.0343814 # DEPENDENCYPART_SIBL
(11,15),(11,19),-0.00312901 # DEPENDENCYPART_SIBL
(11,15),(11,20),0.0243318 # DEPENDENCYPART_SIBL
(11,16),(11,17),-0.00970351 # DEPENDENCYPART_SIBL
(11,16),(11,18),0.0329069 # DEPENDENCYPART_SIBL
(11,16),(11,19),-0.00568485 # DEPENDENCYPART_SIBL
(11,16),(11,20),0.00885478 # DEPENDENCYPART_SIBL
(11,17),(11,18),0.0285622 # DEPENDENCYPART_SIBL
(11,17),(11,19),0.0162806 # DEPENDENCYPART_SIBL
(11,17),(11,20),0.00394029 # DEPENDENCYPART_SIBL
(11,18),(11,19),-0.019847 # DEPENDENCYPART_SIBL
(11,18),(11,20),-0.0180936 # DEPENDENCYPART_SIBL
(11,19),(11,20),0.0199402 # DEPENDENCYPART_SIBL
(13,11),(13,12),0.0438281 # DEPENDENCYPART_SIBL
(13,11),(13,14),0.0126937 # DEPENDENCYPART_SIBL
(13,11),(13,15),0.0374975 # DEPENDENCYPART_SIBL
(13,11),(13,16),0.00574011 # DEPENDENCYPART_SIBL
(13,11),(13,17),0.0271597 # DEPENDENCYPART_SIBL
(13,11),(13,18),-0.0086148 # DEPENDENCYPART_SIBL
(13,11),(13,19),0.0242468 # DEPENDENCYPART_SIBL
(13,12),(13,14),0.183692 # DEPENDENCYPART_SIBL
(13,12),(13,15),0.188661 # DEPENDENCYPART_SIBL
(13,12),(13,16),0.183166 # DEPENDENCYPART_SIBL
(13,12),(13,17),0.167419 # DEPENDENCYPART_SIBL
(13,12),(13,18),0.115731 # DEPENDENCYPART_SIBL
(13,12),(13,19),0.179911 # DEPENDENCYPART_SIBL
(13,14),(13,15),-0.109717 # DEPENDENCYPART_SIBL
(13,14),(13,16),-0.114252 # DEPENDENCYPART_SIBL
(13,14),(13,17),-0.11432 # DEPENDENCYPART_SIBL
(13,14),(13,18),-0.0284522 # DEPENDENCYPART_SIBL
(13,14),(13,19),-0.107058 # DEPENDENCYPART_SIBL
(13,15),(13,16),-0.110761 # DEPENDENCYPART_SIBL
(13,15),(13,17),-0.110842 # DEPENDENCYPART_SIBL
(13,15),(13,18),-0.028502 # DEPENDENCYPART_SIBL
(13,15),(13,19),-0.103571 # DEPENDENCYPART_SIBL
(13,16),(13,17),-0.119829 # DEPENDENCYPART_SIBL
(13,16),(13,18),-0.0330482 # DEPENDENCYPART_SIBL
(13,16),(13,19),-0.112566 # DEPENDENCYPART_SIBL
(13,17),(13,18),-0.0279165 # DEPENDENCYPART_SIBL
(13,17),(13,19),-0.0775358 # DEPENDENCYPART_SIBL
(13,18),(13,19),-0.0644317 # DEPENDENCYPART_SIBL
(14,15),(14,16),-0.0145527 # DEPENDENCYPART_SIBL
(14,15),(14,17),-0.0168557 # DEPENDENCYPART_SIBL
(14,16),(14,17),-0.0193633 # DEPENDENCYPART_SIBL
(15,11),(15,14),-0.198316 # DEPENDENCYPART_SIBL
(15,11),(15,16),-0.0259237 # DEPENDENCYPART_SIBL
(15,11),(15,17),0.00245127 # DEPENDENCYPART_SIBL
(15,14),(15,16),-0.0491413 # DEPENDENCYPART_SIBL
(15,14),(15,17),-0.0198855 # DEPENDENCYPART_SIBL
(15,16),(15,17),-0.020797 # DEPENDENCYPART_SIBL
(16,11),(16,14),0.0307558 # DEPENDENCYPART_SIBL
(16,11),(16,15),0.0961404 # DEPENDENCYPART_SIBL
(16,11),(16,17),-0.0298108 # DEPENDENCYPART_SIBL
(16,11),(16,18),-0.0521838 # DEPENDENCYPART_SIBL
(16,14),(16,15),0.0906831 # DEPENDENCYPART_SIBL
(16,14),(16,17),-0.0363878 # DEPENDENCYPART_SIBL
(16,14),(16,18),-0.0475723 # DEPENDENCYPART_SIBL
(16,15),(16,17),-0.0949675 # DEPENDENCYPART_SIBL
(16,15),(16,18),-0.0715996 # DEPENDENCYPART_SIBL
(16,17),(16,18),-0.00201972 # DEPENDENCYPART_SIBL
(17,11),(17,12),0.0872399 # DEPENDENCYPART_SIBL
(17,11),(17,14),0.0279119 # DEPENDENCYPART_SIBL
(17,11),(17,15),0.0963284 # DEPENDENCYPART_SIBL
(17,11),(17,16),0.11899 # DEPENDENCYPART_SIBL
(17,11),(17,18),-0.0647613 # DEPENDENCYPART_SIBL
(17,11),(17,19),-0.0319796 # DEPENDENCYPART_SIBL
(17,11),(17,20),-0.0173014 # DEPENDENCYPART_SIBL
(17,12),(17,14),0.00372216 # DEPENDENCYPART_SIBL
(17,12),(17,15),0.0308437 # DEPENDENCYPART_SIBL
(17,12),(17,16),0.067301 # DEPENDENCYPART_SIBL
(17,12),(17,18),-0.084756 # DEPENDENCYPART_SIBL
(17,12),(17,19),-0.0209276 # DEPENDENCYPART_SIBL
(17,12),(17,20),0.0325175 # DEPENDENCYPART_SIBL
