# _root_ Budapesten és a vidéki nagyvárosokban túlzsúfoltak a temetők , nem érik el az ideális 30-40 hektáros nagyságot , kihasználtságuk így gyakran 90 százalék feletti .
#goldHeads=6,6,5,5,6,0,8,6,6,11,6,11,17,17,16,17,11,6,21,21,6,23,24,21,6,
#predictedHeads=11,11,5,5,6,11,8,11,11,11,0,11,17,17,16,17,11,11,20,11,23,23,24,11,11,
(6,1),(6,9),0.0187029 # DEPENDENCYPART_SIBL
(6,1),(6,10),0.0374831 # DEPENDENCYPART_SIBL
(6,1),(6,11),0.00354276 # DEPENDENCYPART_SIBL
(6,1),(6,14),0.0433004 # DEPENDENCYPART_SIBL
(6,1),(6,15),0.0172301 # DEPENDENCYPART_SIBL
(6,1),(6,17),0.0218748 # DEPENDENCYPART_SIBL
(6,1),(6,23),0.00238976 # DEPENDENCYPART_SIBL
(6,1),(6,25),0.0589681 # DEPENDENCYPART_SIBL
(6,2),(6,3),-0.115694 # DEPENDENCYPART_SIBL
(6,2),(6,4),0.0297503 # DEPENDENCYPART_SIBL
(6,2),(6,5),0.104896 # DEPENDENCYPART_SIBL
(6,2),(6,8),0.0181571 # DEPENDENCYPART_SIBL
(6,2),(6,9),-0.0132217 # DEPENDENCYPART_SIBL
(6,2),(6,10),0.00227917 # DEPENDENCYPART_SIBL
(6,2),(6,11),-0.0289196 # DEPENDENCYPART_SIBL
(6,2),(6,14),0.0179674 # DEPENDENCYPART_SIBL
(6,2),(6,15),0.00170489 # DEPENDENCYPART_SIBL
(6,2),(6,17),0.0181571 # DEPENDENCYPART_SIBL
(6,2),(6,23),-0.000664205 # DEPENDENCYPART_SIBL
(6,2),(6,25),0.00386746 # DEPENDENCYPART_SIBL
(6,3),(6,4),0.0488607 # DEPENDENCYPART_SIBL
(6,3),(6,5),0.0679518 # DEPENDENCYPART_SIBL
(6,3),(6,8),0.0225869 # DEPENDENCYPART_SIBL
(6,3),(6,9),-0.000880212 # DEPENDENCYPART_SIBL
(6,3),(6,10),-0.0162047 # DEPENDENCYPART_SIBL
(6,3),(6,11),-0.00548556 # DEPENDENCYPART_SIBL
(6,3),(6,14),0.0370992 # DEPENDENCYPART_SIBL
(6,3),(6,15),-0.015515 # DEPENDENCYPART_SIBL
(6,3),(6,17),0.0225869 # DEPENDENCYPART_SIBL
(6,3),(6,23),0.0183959 # DEPENDENCYPART_SIBL
(6,3),(6,25),-0.0375479 # DEPENDENCYPART_SIBL
(6,4),(6,5),0.0133295 # DEPENDENCYPART_SIBL
(6,4),(6,8),0.0225794 # DEPENDENCYPART_SIBL
(6,4),(6,9),-0.0162774 # DEPENDENCYPART_SIBL
(6,4),(6,10),-0.0118514 # DEPENDENCYPART_SIBL
(6,4),(6,11),-0.0155445 # DEPENDENCYPART_SIBL
(6,4),(6,14),0.0032229 # DEPENDENCYPART_SIBL
(6,4),(6,15),-0.00654901 # DEPENDENCYPART_SIBL
(6,4),(6,17),0.0225794 # DEPENDENCYPART_SIBL
(6,4),(6,23),0.0135583 # DEPENDENCYPART_SIBL
(6,4),(6,25),-0.0097698 # DEPENDENCYPART_SIBL
(6,5),(6,8),0.0211213 # DEPENDENCYPART_SIBL
(6,5),(6,9),0.0200373 # DEPENDENCYPART_SIBL
(6,5),(6,10),0.0374298 # DEPENDENCYPART_SIBL
(6,5),(6,11),0.010398 # DEPENDENCYPART_SIBL
(6,5),(6,14),0.0432843 # DEPENDENCYPART_SIBL
(6,5),(6,15),0.0172314 # DEPENDENCYPART_SIBL
(6,5),(6,17),0.0211213 # DEPENDENCYPART_SIBL
(6,5),(6,23),0.00163629 # DEPENDENCYPART_SIBL
(6,5),(6,25),0.0621764 # DEPENDENCYPART_SIBL
(6,8),(6,9),0.0904807 # DEPENDENCYPART_SIBL
(6,8),(6,10),0.0291112 # DEPENDENCYPART_SIBL
(6,8),(6,11),0.0437356 # DEPENDENCYPART_SIBL
(6,8),(6,14),0.0301087 # DEPENDENCYPART_SIBL
(6,8),(6,15),0.0293411 # DEPENDENCYPART_SIBL
(6,8),(6,17),-0.000574103 # DEPENDENCYPART_SIBL
(6,8),(6,23),-0.0112907 # DEPENDENCYPART_SIBL
(6,8),(6,25),0.0136211 # DEPENDENCYPART_SIBL
(6,9),(6,10),0.223589 # DEPENDENCYPART_SIBL
(6,9),(6,11),0.377582 # DEPENDENCYPART_SIBL
(6,9),(6,14),0.116245 # DEPENDENCYPART_SIBL
(6,9),(6,15),0.141337 # DEPENDENCYPART_SIBL
(6,9),(6,17),0.162399 # DEPENDENCYPART_SIBL
(6,9),(6,23),0.151333 # DEPENDENCYPART_SIBL
(6,9),(6,25),0.0898977 # DEPENDENCYPART_SIBL
(6,10),(6,11),0.0383946 # DEPENDENCYPART_SIBL
(6,10),(6,14),0.0431737 # DEPENDENCYPART_SIBL
(6,10),(6,15),0.0308376 # DEPENDENCYPART_SIBL
(6,10),(6,17),0.0551621 # DEPENDENCYPART_SIBL
(6,10),(6,23),0.0498828 # DEPENDENCYPART_SIBL
(6,10),(6,25),0.0365096 # DEPENDENCYPART_SIBL
(6,11),(6,14),-0.00371098 # DEPENDENCYPART_SIBL
(6,11),(6,15),0.0207562 # DEPENDENCYPART_SIBL
(6,11),(6,17),0.0265988 # DEPENDENCYPART_SIBL
(6,11),(6,23),0.0232662 # DEPENDENCYPART_SIBL
(6,11),(6,25),0.0754816 # DEPENDENCYPART_SIBL
(6,14),(6,15),0.0237208 # DEPENDENCYPART_SIBL
(6,14),(6,17),0.00651542 # DEPENDENCYPART_SIBL
(6,14),(6,23),0.00800878 # DEPENDENCYPART_SIBL
(6,14),(6,25),0.00090253 # DEPENDENCYPART_SIBL
(6,15),(6,17),0.0268494 # DEPENDENCYPART_SIBL
(6,15),(6,23),0.0217367 # DEPENDENCYPART_SIBL
(6,15),(6,25),0.0485181 # DEPENDENCYPART_SIBL
(6,17),(6,23),-0.0112907 # DEPENDENCYPART_SIBL
(6,17),(6,25),0.0136211 # DEPENDENCYPART_SIBL
(6,23),(6,25),0.001115 # DEPENDENCYPART_SIBL
(8,1),(8,2),0.788962 # DEPENDENCYPART_SIBL
(8,1),(8,3),-0.317228 # DEPENDENCYPART_SIBL
(8,1),(8,4),0.0536054 # DEPENDENCYPART_SIBL
(8,1),(8,5),-0.0103586 # DEPENDENCYPART_SIBL
(8,1),(8,6),0.0493144 # DEPENDENCYPART_SIBL
(8,1),(8,7),-0.317228 # DEPENDENCYPART_SIBL
(8,1),(8,9),-0.0052983 # DEPENDENCYPART_SIBL
(8,1),(8,21),-0.0190296 # DEPENDENCYPART_SIBL
(8,2),(8,3),-0.38659 # DEPENDENCYPART_SIBL
(8,2),(8,4),0.00547707 # DEPENDENCYPART_SIBL
(8,2),(8,5),0.10293 # DEPENDENCYPART_SIBL
(8,2),(8,6),0.00289837 # DEPENDENCYPART_SIBL
(8,2),(8,7),-0.38659 # DEPENDENCYPART_SIBL
(8,2),(8,9),-0.0168208 # DEPENDENCYPART_SIBL
(8,2),(8,21),-0.0284498 # DEPENDENCYPART_SIBL
(8,3),(8,4),0.154766 # DEPENDENCYPART_SIBL
(8,3),(8,5),0.0129962 # DEPENDENCYPART_SIBL
(8,3),(8,6),0.155843 # DEPENDENCYPART_SIBL
(8,3),(8,7),-0.662013 # DEPENDENCYPART_SIBL
(8,3),(8,9),-0.00907785 # DEPENDENCYPART_SIBL
(8,3),(8,21),-0.0771749 # DEPENDENCYPART_SIBL
(8,4),(8,5),-0.00382749 # DEPENDENCYPART_SIBL
(8,4),(8,6),0.00510155 # DEPENDENCYPART_SIBL
(8,4),(8,7),-0.662926 # DEPENDENCYPART_SIBL
(8,4),(8,9),-0.0329119 # DEPENDENCYPART_SIBL
(8,4),(8,21),-0.0390689 # DEPENDENCYPART_SIBL
(8,5),(8,6),0.0462228 # DEPENDENCYPART_SIBL
(8,5),(8,7),-0.317123 # DEPENDENCYPART_SIBL
(8,5),(8,9),-0.00396178 # DEPENDENCYPART_SIBL
(8,5),(8,21),-0.0190815 # DEPENDENCYPART_SIBL
(8,6),(8,7),-0.662675 # DEPENDENCYPART_SIBL
(8,6),(8,9),-0.0329118 # DEPENDENCYPART_SIBL
(8,6),(8,21),-0.0390688 # DEPENDENCYPART_SIBL
(8,7),(8,9),-0.00907785 # DEPENDENCYPART_SIBL
(8,7),(8,21),-0.0771749 # DEPENDENCYPART_SIBL
(8,9),(8,21),0.177103 # DEPENDENCYPART_SIBL
(10,5),(10,6),0.082937 # DEPENDENCYPART_SIBL
(10,5),(10,8),0.0749775 # DEPENDENCYPART_SIBL
(10,5),(10,9),0.366981 # DEPENDENCYPART_SIBL
(10,5),(10,17),0.194556 # DEPENDENCYPART_SIBL
(10,5),(10,20),0.0245867 # DEPENDENCYPART_SIBL
(10,5),(10,25),0.101698 # DEPENDENCYPART_SIBL
(10,6),(10,8),0.0358611 # DEPENDENCYPART_SIBL
(10,6),(10,9),0.267937 # DEPENDENCYPART_SIBL
(10,6),(10,17),0.137424 # DEPENDENCYPART_SIBL
(10,6),(10,20),-0.00405817 # DEPENDENCYPART_SIBL
(10,6),(10,25),0.0630357 # DEPENDENCYPART_SIBL
(10,8),(10,9),0.367034 # DEPENDENCYPART_SIBL
(10,8),(10,17),0.193992 # DEPENDENCYPART_SIBL
(10,8),(10,20),0.0238163 # DEPENDENCYPART_SIBL
(10,8),(10,25),0.101702 # DEPENDENCYPART_SIBL
(10,9),(10,17),0.121986 # DEPENDENCYPART_SIBL
(10,9),(10,20),-0.00272401 # DEPENDENCYPART_SIBL
(10,9),(10,25),0.0642981 # DEPENDENCYPART_SIBL
(10,17),(10,20),-0.00046646 # DEPENDENCYPART_SIBL
(10,17),(10,25),0.0146208 # DEPENDENCYPART_SIBL
(10,20),(10,25),0.0337988 # DEPENDENCYPART_SIBL
(11,1),(11,2),0.126321 # DEPENDENCYPART_SIBL
(11,1),(11,3),-0.0558053 # DEPENDENCYPART_SIBL
(11,1),(11,4),0.0125229 # DEPENDENCYPART_SIBL
(11,1),(11,5),-0.0112201 # DEPENDENCYPART_SIBL
(11,1),(11,6),0.0119039 # DEPENDENCYPART_SIBL
(11,1),(11,7),-0.0558053 # DEPENDENCYPART_SIBL
(11,1),(11,8),-0.0107399 # DEPENDENCYPART_SIBL
(11,1),(11,9),0.110672 # DEPENDENCYPART_SIBL
(11,1),(11,10),0.0231919 # DEPENDENCYPART_SIBL
(11,1),(11,12),-0.00936413 # DEPENDENCYPART_SIBL
(11,1),(11,13),-0.0359925 # DEPENDENCYPART_SIBL
(11,1),(11,14),-0.0156537 # DEPENDENCYPART_SIBL
(11,1),(11,15),-0.017027 # DEPENDENCYPART_SIBL
(11,1),(11,16),-0.0156539 # DEPENDENCYPART_SIBL
(11,1),(11,17),-0.0161003 # DEPENDENCYPART_SIBL
(11,1),(11,18),-0.0200457 # DEPENDENCYPART_SIBL
(11,1),(11,19),-0.0161003 # DEPENDENCYPART_SIBL
(11,1),(11,20),-0.0643388 # DEPENDENCYPART_SIBL
(11,1),(11,21),-0.0291316 # DEPENDENCYPART_SIBL
(11,1),(11,22),-0.0170291 # DEPENDENCYPART_SIBL
(11,1),(11,23),-0.0367088 # DEPENDENCYPART_SIBL
(11,1),(11,24),-0.00242529 # DEPENDENCYPART_SIBL
(11,1),(11,25),-0.00476394 # DEPENDENCYPART_SIBL
(11,2),(11,3),-0.119696 # DEPENDENCYPART_SIBL
(11,2),(11,4),0.00780623 # DEPENDENCYPART_SIBL
(11,2),(11,5),0.0240209 # DEPENDENCYPART_SIBL
(11,2),(11,6),0.00804367 # DEPENDENCYPART_SIBL
(11,2),(11,7),-0.119696 # DEPENDENCYPART_SIBL
(11,2),(11,8),0.0245537 # DEPENDENCYPART_SIBL
(11,2),(11,9),-0.0195309 # DEPENDENCYPART_SIBL
(11,2),(11,10),-0.0414783 # DEPENDENCYPART_SIBL
(11,2),(11,12),-0.0144019 # DEPENDENCYPART_SIBL
(11,2),(11,13),-0.00826976 # DEPENDENCYPART_SIBL
(11,2),(11,14),-0.0277533 # DEPENDENCYPART_SIBL
(11,2),(11,15),-0.00112247 # DEPENDENCYPART_SIBL
(11,2),(11,16),-0.0277533 # DEPENDENCYPART_SIBL
(11,2),(11,17),-0.0112251 # DEPENDENCYPART_SIBL
(11,2),(11,18),-0.0251893 # DEPENDENCYPART_SIBL
(11,2),(11,19),-0.0112251 # DEPENDENCYPART_SIBL
(11,2),(11,20),-0.0153845 # DEPENDENCYPART_SIBL
(11,2),(11,21),-0.0260465 # DEPENDENCYPART_SIBL
(11,2),(11,22),-0.00110785 # DEPENDENCYPART_SIBL
(11,2),(11,23),-0.0262829 # DEPENDENCYPART_SIBL
(11,2),(11,24),-0.0188785 # DEPENDENCYPART_SIBL
(11,2),(11,25),-0.00137461 # DEPENDENCYPART_SIBL
(11,3),(11,4),-0.0184656 # DEPENDENCYPART_SIBL
(11,3),(11,5),0.0170531 # DEPENDENCYPART_SIBL
(11,3),(11,6),-0.0164009 # DEPENDENCYPART_SIBL
(11,3),(11,7),-0.125584 # DEPENDENCYPART_SIBL
(11,3),(11,8),0.0174639 # DEPENDENCYPART_SIBL
(11,3),(11,9),0.0102192 # DEPENDENCYPART_SIBL
(11,3),(11,10),-0.0578465 # DEPENDENCYPART_SIBL
(11,3),(11,12),0.00278184 # DEPENDENCYPART_SIBL
(11,3),(11,13),0.0450632 # DEPENDENCYPART_SIBL
(11,3),(11,14),0.00178628 # DEPENDENCYPART_SIBL
(11,3),(11,15),-0.0207247 # DEPENDENCYPART_SIBL
(11,3),(11,16),0.00178628 # DEPENDENCYPART_SIBL
(11,3),(11,17),-0.0241078 # DEPENDENCYPART_SIBL
(11,3),(11,18),-0.0377119 # DEPENDENCYPART_SIBL
(11,3),(11,19),-0.0241078 # DEPENDENCYPART_SIBL
(11,3),(11,20),-0.032318 # DEPENDENCYPART_SIBL
(11,3),(11,21),-0.0107378 # DEPENDENCYPART_SIBL
(11,3),(11,22),-0.0207252 # DEPENDENCYPART_SIBL
(11,3),(11,23),-0.0257472 # DEPENDENCYPART_SIBL
(11,3),(11,24),0.01126 # DEPENDENCYPART_SIBL
(11,3),(11,25),-0.0617345 # DEPENDENCYPART_SIBL
(11,4),(11,5),-0.0156764 # DEPENDENCYPART_SIBL
(11,4),(11,6),-0.0218758 # DEPENDENCYPART_SIBL
(11,4),(11,7),-0.201491 # DEPENDENCYPART_SIBL
(11,4),(11,8),-0.0152656 # DEPENDENCYPART_SIBL
(11,4),(11,9),0.0488107 # DEPENDENCYPART_SIBL
(11,4),(11,10),-0.0232095 # DEPENDENCYPART_SIBL
(11,4),(11,12),0.0077298 # DEPENDENCYPART_SIBL
(11,4),(11,13),0.0327758 # DEPENDENCYPART_SIBL
(11,4),(11,14),-0.0301879 # DEPENDENCYPART_SIBL
(11,4),(11,15),0.0169385 # DEPENDENCYPART_SIBL
(11,4),(11,16),-0.0301879 # DEPENDENCYPART_SIBL
(11,4),(11,17),0.00969436 # DEPENDENCYPART_SIBL
(11,4),(11,18),0.0135503 # DEPENDENCYPART_SIBL
(11,4),(11,19),0.00969436 # DEPENDENCYPART_SIBL
(11,4),(11,20),-0.0129801 # DEPENDENCYPART_SIBL
(11,4),(11,21),-0.0118574 # DEPENDENCYPART_SIBL
(11,4),(11,22),0.0169381 # DEPENDENCYPART_SIBL
(11,4),(11,23),0.00348889 # DEPENDENCYPART_SIBL
(11,4),(11,24),-0.0207145 # DEPENDENCYPART_SIBL
(11,4),(11,25),0.00678863 # DEPENDENCYPART_SIBL
(11,5),(11,6),0.000628298 # DEPENDENCYPART_SIBL
(11,5),(11,7),-0.060672 # DEPENDENCYPART_SIBL
(11,5),(11,8),-0.0298085 # DEPENDENCYPART_SIBL
(11,5),(11,9),0.0967745 # DEPENDENCYPART_SIBL
(11,5),(11,10),0.0309313 # DEPENDENCYPART_SIBL
(11,5),(11,12),0.000188304 # DEPENDENCYPART_SIBL
(11,5),(11,13),-0.0263285 # DEPENDENCYPART_SIBL
(11,5),(11,14),-0.00602739 # DEPENDENCYPART_SIBL
(11,5),(11,15),-0.00736607 # DEPENDENCYPART_SIBL
(11,5),(11,16),-0.00602764 # DEPENDENCYPART_SIBL
(11,5),(11,17),-0.00803771 # DEPENDENCYPART_SIBL
(11,5),(11,18),-0.00772217 # DEPENDENCYPART_SIBL
(11,5),(11,19),-0.00803771 # DEPENDENCYPART_SIBL
(11,5),(11,20),-0.0519187 # DEPENDENCYPART_SIBL
(11,5),(11,21),-0.0195792 # DEPENDENCYPART_SIBL
(11,5),(11,22),-0.00736824 # DEPENDENCYPART_SIBL
(11,5),(11,23),-0.0286463 # DEPENDENCYPART_SIBL
(11,5),(11,24),0.007201 # DEPENDENCYPART_SIBL
(11,5),(11,25),0.00995779 # DEPENDENCYPART_SIBL
(11,6),(11,7),-0.20149 # DEPENDENCYPART_SIBL
(11,6),(11,8),-0.0150119 # DEPENDENCYPART_SIBL
(11,6),(11,9),0.048812 # DEPENDENCYPART_SIBL
(11,6),(11,10),-0.0232084 # DEPENDENCYPART_SIBL
(11,6),(11,12),0.00772985 # DEPENDENCYPART_SIBL
(11,6),(11,13),0.0327758 # DEPENDENCYPART_SIBL
(11,6),(11,14),-0.0301879 # DEPENDENCYPART_SIBL
(11,6),(11,15),0.0169385 # DEPENDENCYPART_SIBL
(11,6),(11,16),-0.0301879 # DEPENDENCYPART_SIBL
(11,6),(11,17),0.00969436 # DEPENDENCYPART_SIBL
(11,6),(11,18),0.0135504 # DEPENDENCYPART_SIBL
(11,6),(11,19),0.00969436 # DEPENDENCYPART_SIBL
(11,6),(11,20),-0.0129801 # DEPENDENCYPART_SIBL
(11,6),(11,21),-0.0118573 # DEPENDENCYPART_SIBL
(11,6),(11,22),0.0169381 # DEPENDENCYPART_SIBL
(11,6),(11,23),0.00348889 # DEPENDENCYPART_SIBL
(11,6),(11,24),-0.0207145 # DEPENDENCYPART_SIBL
(11,6),(11,25),0.00678872 # DEPENDENCYPART_SIBL
(11,7),(11,8),0.0174639 # DEPENDENCYPART_SIBL
(11,7),(11,9),0.0102192 # DEPENDENCYPART_SIBL
(11,7),(11,10),-0.0578465 # DEPENDENCYPART_SIBL
(11,7),(11,12),0.00278184 # DEPENDENCYPART_SIBL
(11,7),(11,13),0.0450632 # DEPENDENCYPART_SIBL
(11,7),(11,14),0.00178628 # DEPENDENCYPART_SIBL
(11,7),(11,15),-0.0207247 # DEPENDENCYPART_SIBL
(11,7),(11,16),0.00178628 # DEPENDENCYPART_SIBL
(11,7),(11,17),-0.0241078 # DEPENDENCYPART_SIBL
(11,7),(11,18),-0.0377119 # DEPENDENCYPART_SIBL
(11,7),(11,19),-0.0241078 # DEPENDENCYPART_SIBL
(11,7),(11,20),-0.032318 # DEPENDENCYPART_SIBL
(11,7),(11,21),-0.0107378 # DEPENDENCYPART_SIBL
(11,7),(11,22),-0.0207252 # DEPENDENCYPART_SIBL
(11,7),(11,23),-0.0257472 # DEPENDENCYPART_SIBL
(11,7),(11,24),0.01126 # DEPENDENCYPART_SIBL
(11,7),(11,25),-0.0617345 # DEPENDENCYPART_SIBL
(11,8),(11,9),0.0962417 # DEPENDENCYPART_SIBL
(11,8),(11,10),0.0302973 # DEPENDENCYPART_SIBL
(11,8),(11,12),-0.000286203 # DEPENDENCYPART_SIBL
(11,8),(11,13),-0.026811 # DEPENDENCYPART_SIBL
(11,8),(11,14),-0.0064723 # DEPENDENCYPART_SIBL
(11,8),(11,15),-0.00784851 # DEPENDENCYPART_SIBL
(11,8),(11,16),-0.00647254 # DEPENDENCYPART_SIBL
(11,8),(11,17),-0.00964837 # DEPENDENCYPART_SIBL
(11,8),(11,18),-0.00595802 # DEPENDENCYPART_SIBL
(11,8),(11,19),-0.00964837 # DEPENDENCYPART_SIBL
(11,8),(11,20),-0.053942 # DEPENDENCYPART_SIBL
(11,8),(11,21),-0.0200537 # DEPENDENCYPART_SIBL
(11,8),(11,22),-0.00785067 # DEPENDENCYPART_SIBL
(11,8),(11,23),-0.0302569 # DEPENDENCYPART_SIBL
(11,8),(11,24),0.00675609 # DEPENDENCYPART_SIBL
(11,8),(11,25),0.00948273 # DEPENDENCYPART_SIBL
(11,9),(11,10),0.0227026 # DEPENDENCYPART_SIBL
(11,9),(11,12),0.0114752 # DEPENDENCYPART_SIBL
(11,9),(11,13),-0.00943395 # DEPENDENCYPART_SIBL
(11,9),(11,14),-0.0180442 # DEPENDENCYPART_SIBL
(11,9),(11,15),0.0124443 # DEPENDENCYPART_SIBL
(11,9),(11,16),-0.0180442 # DEPENDENCYPART_SIBL
(11,9),(11,17),-0.0176102 # DEPENDENCYPART_SIBL
(11,9),(11,18),-0.00490476 # DEPENDENCYPART_SIBL
(11,9),(11,19),-0.0176102 # DEPENDENCYPART_SIBL
(11,9),(11,20),0.00775286 # DEPENDENCYPART_SIBL
(11,9),(11,21),-0.0251177 # DEPENDENCYPART_SIBL
(11,9),(11,22),0.012472 # DEPENDENCYPART_SIBL
(11,9),(11,23),-0.0418613 # DEPENDENCYPART_SIBL
(11,9),(11,24),-0.00857162 # DEPENDENCYPART_SIBL
(11,9),(11,25),0.0229999 # DEPENDENCYPART_SIBL
(11,10),(11,12),0.0963776 # DEPENDENCYPART_SIBL
(11,10),(11,13),-0.0165704 # DEPENDENCYPART_SIBL
(11,10),(11,14),0.0176408 # DEPENDENCYPART_SIBL
(11,10),(11,15),0.00893204 # DEPENDENCYPART_SIBL
(11,10),(11,16),0.0176408 # DEPENDENCYPART_SIBL
(11,10),(11,17),0.00268009 # DEPENDENCYPART_SIBL
(11,10),(11,18),-0.00939722 # DEPENDENCYPART_SIBL
(11,10),(11,19),0.00268009 # DEPENDENCYPART_SIBL
(11,10),(11,20),-0.0353647 # DEPENDENCYPART_SIBL
(11,10),(11,21),0.0272435 # DEPENDENCYPART_SIBL
(11,10),(11,22),0.00893055 # DEPENDENCYPART_SIBL
(11,10),(11,23),0.00761587 # DEPENDENCYPART_SIBL
(11,10),(11,24),0.0389577 # DEPENDENCYPART_SIBL
(11,10),(11,25),-0.00547262 # DEPENDENCYPART_SIBL
(11,12),(11,13),0.0577339 # DEPENDENCYPART_SIBL
(11,12),(11,14),0.046069 # DEPENDENCYPART_SIBL
(11,12),(11,15),-0.0142715 # DEPENDENCYPART_SIBL
(11,12),(11,16),0.046069 # DEPENDENCYPART_SIBL
(11,12),(11,17),0.0304506 # DEPENDENCYPART_SIBL
(11,12),(11,18),0.0316853 # DEPENDENCYPART_SIBL
(11,12),(11,19),0.0304506 # DEPENDENCYPART_SIBL
(11,12),(11,20),-0.0259498 # DEPENDENCYPART_SIBL
(11,12),(11,21),-0.020873 # DEPENDENCYPART_SIBL
(11,12),(11,22),-0.0142715 # DEPENDENCYPART_SIBL
(11,12),(11,23),0.0273288 # DEPENDENCYPART_SIBL
(11,12),(11,24),0.0457158 # DEPENDENCYPART_SIBL
(11,12),(11,25),0.018435 # DEPENDENCYPART_SIBL
(11,13),(11,14),-0.00126419 # DEPENDENCYPART_SIBL
(11,13),(11,15),0.00248485 # DEPENDENCYPART_SIBL
(11,13),(11,16),-0.00126419 # DEPENDENCYPART_SIBL
(11,13),(11,17),0.0512678 # DEPENDENCYPART_SIBL
(11,13),(11,18),0.0263673 # DEPENDENCYPART_SIBL
(11,13),(11,19),0.0512678 # DEPENDENCYPART_SIBL
(11,13),(11,20),0.0701771 # DEPENDENCYPART_SIBL
(11,13),(11,21),0.00847704 # DEPENDENCYPART_SIBL
(11,13),(11,22),0.00248485 # DEPENDENCYPART_SIBL
(11,13),(11,23),0.0509784 # DEPENDENCYPART_SIBL
(11,13),(11,24),-0.00161735 # DEPENDENCYPART_SIBL
(11,13),(11,25),-0.00771216 # DEPENDENCYPART_SIBL
(11,14),(11,15),-0.0180434 # DEPENDENCYPART_SIBL
(11,14),(11,16),-0.0360404 # DEPENDENCYPART_SIBL
(11,14),(11,17),-0.0266376 # DEPENDENCYPART_SIBL
(11,14),(11,18),-0.00186895 # DEPENDENCYPART_SIBL
(11,14),(11,19),-0.0266376 # DEPENDENCYPART_SIBL
(11,14),(11,20),0.0216119 # DEPENDENCYPART_SIBL
(11,14),(11,21),-0.0180744 # DEPENDENCYPART_SIBL
(11,14),(11,22),-0.0180434 # DEPENDENCYPART_SIBL
(11,14),(11,23),-0.0213492 # DEPENDENCYPART_SIBL
(11,14),(11,24),-0.0363936 # DEPENDENCYPART_SIBL
(11,14),(11,25),-0.0150205 # DEPENDENCYPART_SIBL
(11,15),(11,16),0.00776146 # DEPENDENCYPART_SIBL
(11,15),(11,17),-0.0154135 # DEPENDENCYPART_SIBL
(11,15),(11,18),0.0181619 # DEPENDENCYPART_SIBL
(11,15),(11,19),-0.0154135 # DEPENDENCYPART_SIBL
(11,15),(11,20),0.0220469 # DEPENDENCYPART_SIBL
(11,15),(11,21),-0.0144823 # DEPENDENCYPART_SIBL
(11,15),(11,22),-0.00357626 # DEPENDENCYPART_SIBL
(11,15),(11,23),-0.0169617 # DEPENDENCYPART_SIBL
(11,15),(11,24),0.00712252 # DEPENDENCYPART_SIBL
(11,15),(11,25),0.00233653 # DEPENDENCYPART_SIBL
(11,16),(11,17),-0.0266377 # DEPENDENCYPART_SIBL
(11,16),(11,18),-0.00186895 # DEPENDENCYPART_SIBL
(11,16),(11,19),-0.0266377 # DEPENDENCYPART_SIBL
(11,16),(11,20),0.0216119 # DEPENDENCYPART_SIBL
(11,16),(11,21),-0.0180744 # DEPENDENCYPART_SIBL
(11,16),(11,22),-0.0180434 # DEPENDENCYPART_SIBL
(11,16),(11,23),-0.0213493 # DEPENDENCYPART_SIBL
(11,16),(11,24),-0.0363936 # DEPENDENCYPART_SIBL
(11,16),(11,25),-0.0150205 # DEPENDENCYPART_SIBL
(11,17),(11,18),0.0432511 # DEPENDENCYPART_SIBL
(11,17),(11,19),-0.0196574 # DEPENDENCYPART_SIBL
(11,17),(11,20),0.0280074 # DEPENDENCYPART_SIBL
(11,17),(11,21),-0.000603264 # DEPENDENCYPART_SIBL
(11,17),(11,22),-0.0124645 # DEPENDENCYPART_SIBL
(11,17),(11,23),-0.0294335 # DEPENDENCYPART_SIBL
(11,17),(11,24),0.0257644 # DEPENDENCYPART_SIBL
(11,17),(11,25),-0.000513846 # DEPENDENCYPART_SIBL
(11,18),(11,19),0.0757657 # DEPENDENCYPART_SIBL
(11,18),(11,20),0.314463 # DEPENDENCYPART_SIBL
(11,18),(11,21),0.091104 # DEPENDENCYPART_SIBL
(11,18),(11,22),0.0374083 # DEPENDENCYPART_SIBL
(11,18),(11,23),0.0736626 # DEPENDENCYPART_SIBL
(11,18),(11,24),0.0601443 # DEPENDENCYPART_SIBL
(11,18),(11,25),0.047816 # DEPENDENCYPART_SIBL
(11,19),(11,20),0.0280074 # DEPENDENCYPART_SIBL
(11,19),(11,21),-0.000603264 # DEPENDENCYPART_SIBL
(11,19),(11,22),-0.0124645 # DEPENDENCYPART_SIBL
(11,19),(11,23),-0.0294335 # DEPENDENCYPART_SIBL
(11,19),(11,24),0.0257644 # DEPENDENCYPART_SIBL
(11,19),(11,25),-0.000513846 # DEPENDENCYPART_SIBL
(11,20),(11,21),0.0137254 # DEPENDENCYPART_SIBL
(11,20),(11,22),0.0038466 # DEPENDENCYPART_SIBL
(11,20),(11,23),0.063452 # DEPENDENCYPART_SIBL
(11,20),(11,24),0.068039 # DEPENDENCYPART_SIBL
(11,20),(11,25),0.00864624 # DEPENDENCYPART_SIBL
(11,21),(11,22),-0.0190611 # DEPENDENCYPART_SIBL
(11,21),(11,23),0.0228038 # DEPENDENCYPART_SIBL
(11,21),(11,24),0.0456316 # DEPENDENCYPART_SIBL
(11,21),(11,25),-0.0165009 # DEPENDENCYPART_SIBL
