# _root_ — 1997 telén a szponzorokkal megállapodtunk , hogy a ' 98-as szezonra egy F2-es Opel_Astrát vásárolunk , amit egy jó nevű német cég készít fel a versenyekre — nyilatkozta az újdonsült bronzérmes .
#goldHeads=29,3,6,5,6,29,6,6,12,12,12,16,15,15,16,6,16,24,23,21,23,23,24,16,24,27,24,29,0,32,32,29,29,
#predictedHeads=29,3,6,5,6,29,29,6,12,29,12,16,14,15,16,29,29,24,23,23,23,23,24,29,24,27,24,29,0,32,32,29,29,
(6,2),(6,11),-0.018848 # DEPENDENCYPART_SIBL
(6,2),(6,12),0.0118971 # DEPENDENCYPART_SIBL
(6,2),(6,14),0.00531257 # DEPENDENCYPART_SIBL
(6,2),(6,15),0.0118971 # DEPENDENCYPART_SIBL
(6,2),(6,16),-0.0155077 # DEPENDENCYPART_SIBL
(6,2),(6,17),-0.00500991 # DEPENDENCYPART_SIBL
(6,2),(6,18),-0.00988178 # DEPENDENCYPART_SIBL
(6,2),(6,20),-0.0296749 # DEPENDENCYPART_SIBL
(6,2),(6,21),-0.0197856 # DEPENDENCYPART_SIBL
(6,2),(6,23),-0.00108503 # DEPENDENCYPART_SIBL
(6,2),(6,24),-0.0155077 # DEPENDENCYPART_SIBL
(6,2),(6,25),0.0836695 # DEPENDENCYPART_SIBL
(6,2),(6,27),0.0118971 # DEPENDENCYPART_SIBL
(6,2),(6,28),-0.0221102 # DEPENDENCYPART_SIBL
(6,2),(6,29),-0.0198417 # DEPENDENCYPART_SIBL
(6,2),(6,32),0.0118971 # DEPENDENCYPART_SIBL
(6,2),(6,33),-0.00356245 # DEPENDENCYPART_SIBL
(6,3),(6,4),-0.0619144 # DEPENDENCYPART_SIBL
(6,3),(6,5),-0.0141093 # DEPENDENCYPART_SIBL
(6,3),(6,7),-0.00637658 # DEPENDENCYPART_SIBL
(6,3),(6,8),-0.00290169 # DEPENDENCYPART_SIBL
(6,3),(6,9),-0.0207151 # DEPENDENCYPART_SIBL
(6,3),(6,10),-0.0249467 # DEPENDENCYPART_SIBL
(6,3),(6,11),-0.00613654 # DEPENDENCYPART_SIBL
(6,3),(6,12),-0.0106718 # DEPENDENCYPART_SIBL
(6,3),(6,14),0.0353101 # DEPENDENCYPART_SIBL
(6,3),(6,15),-0.0106718 # DEPENDENCYPART_SIBL
(6,3),(6,16),-0.0156883 # DEPENDENCYPART_SIBL
(6,3),(6,17),-0.00637658 # DEPENDENCYPART_SIBL
(6,3),(6,18),-0.0381225 # DEPENDENCYPART_SIBL
(6,3),(6,20),-0.0213602 # DEPENDENCYPART_SIBL
(6,3),(6,21),-0.00877805 # DEPENDENCYPART_SIBL
(6,3),(6,23),-0.0346584 # DEPENDENCYPART_SIBL
(6,3),(6,24),-0.0156883 # DEPENDENCYPART_SIBL
(6,3),(6,25),0.0208586 # DEPENDENCYPART_SIBL
(6,3),(6,27),-0.0106718 # DEPENDENCYPART_SIBL
(6,3),(6,28),-0.041031 # DEPENDENCYPART_SIBL
(6,3),(6,29),-0.0251418 # DEPENDENCYPART_SIBL
(6,3),(6,32),-0.0106718 # DEPENDENCYPART_SIBL
(6,3),(6,33),0.00695274 # DEPENDENCYPART_SIBL
(6,4),(6,5),0.0266955 # DEPENDENCYPART_SIBL
(6,4),(6,7),-0.0377119 # DEPENDENCYPART_SIBL
(6,4),(6,8),-0.0259395 # DEPENDENCYPART_SIBL
(6,4),(6,9),0.0223062 # DEPENDENCYPART_SIBL
(6,4),(6,10),-0.0460468 # DEPENDENCYPART_SIBL
(6,4),(6,11),0.0025406 # DEPENDENCYPART_SIBL
(6,4),(6,12),-0.0245112 # DEPENDENCYPART_SIBL
(6,4),(6,14),-0.000123066 # DEPENDENCYPART_SIBL
(6,4),(6,15),-0.0245112 # DEPENDENCYPART_SIBL
(6,4),(6,16),-0.0134258 # DEPENDENCYPART_SIBL
(6,4),(6,17),-0.0377119 # DEPENDENCYPART_SIBL
(6,4),(6,18),-0.0316363 # DEPENDENCYPART_SIBL
(6,4),(6,20),-0.00789854 # DEPENDENCYPART_SIBL
(6,4),(6,21),0.00165563 # DEPENDENCYPART_SIBL
(6,4),(6,23),-0.0362463 # DEPENDENCYPART_SIBL
(6,4),(6,24),-0.0134258 # DEPENDENCYPART_SIBL
(6,4),(6,25),0.040979 # DEPENDENCYPART_SIBL
(6,4),(6,27),-0.0245112 # DEPENDENCYPART_SIBL
(6,4),(6,28),-0.0717581 # DEPENDENCYPART_SIBL
(6,4),(6,29),-0.0175964 # DEPENDENCYPART_SIBL
(6,4),(6,32),-0.0245112 # DEPENDENCYPART_SIBL
(6,4),(6,33),-0.0634118 # DEPENDENCYPART_SIBL
(6,5),(6,7),-0.00732305 # DEPENDENCYPART_SIBL
(6,5),(6,8),-0.00330004 # DEPENDENCYPART_SIBL
(6,5),(6,9),-0.0211069 # DEPENDENCYPART_SIBL
(6,5),(6,10),-0.025833 # DEPENDENCYPART_SIBL
(6,5),(6,11),-0.0065293 # DEPENDENCYPART_SIBL
(6,5),(6,12),-0.0114524 # DEPENDENCYPART_SIBL
(6,5),(6,14),0.0349182 # DEPENDENCYPART_SIBL
(6,5),(6,15),-0.0114524 # DEPENDENCYPART_SIBL
(6,5),(6,16),-0.016157 # DEPENDENCYPART_SIBL
(6,5),(6,17),-0.00732305 # DEPENDENCYPART_SIBL
(6,5),(6,18),-0.0385143 # DEPENDENCYPART_SIBL
(6,5),(6,20),-0.021753 # DEPENDENCYPART_SIBL
(6,5),(6,21),-0.00917081 # DEPENDENCYPART_SIBL
(6,5),(6,23),-0.0354391 # DEPENDENCYPART_SIBL
(6,5),(6,24),-0.016157 # DEPENDENCYPART_SIBL
(6,5),(6,25),0.0204667 # DEPENDENCYPART_SIBL
(6,5),(6,27),-0.0114524 # DEPENDENCYPART_SIBL
(6,5),(6,28),-0.0420256 # DEPENDENCYPART_SIBL
(6,5),(6,29),-0.0256105 # DEPENDENCYPART_SIBL
(6,5),(6,32),-0.0114524 # DEPENDENCYPART_SIBL
(6,5),(6,33),0.0058389 # DEPENDENCYPART_SIBL
(6,7),(6,8),0.81544 # DEPENDENCYPART_SIBL
(6,7),(6,9),0.124212 # DEPENDENCYPART_SIBL
(6,7),(6,10),-0.0154983 # DEPENDENCYPART_SIBL
(6,7),(6,11),0.0604985 # DEPENDENCYPART_SIBL
(6,7),(6,12),0.07652 # DEPENDENCYPART_SIBL
(6,7),(6,14),-0.0107703 # DEPENDENCYPART_SIBL
(6,7),(6,15),0.07652 # DEPENDENCYPART_SIBL
(6,7),(6,16),0.194562 # DEPENDENCYPART_SIBL
(6,7),(6,17),-0.0129099 # DEPENDENCYPART_SIBL
(6,7),(6,18),0.00242997 # DEPENDENCYPART_SIBL
(6,7),(6,20),0.061022 # DEPENDENCYPART_SIBL
(6,7),(6,21),0.0601482 # DEPENDENCYPART_SIBL
(6,7),(6,23),0.0634861 # DEPENDENCYPART_SIBL
(6,7),(6,24),0.194562 # DEPENDENCYPART_SIBL
(6,7),(6,25),0.0992442 # DEPENDENCYPART_SIBL
(6,7),(6,27),0.07652 # DEPENDENCYPART_SIBL
(6,7),(6,28),-0.0367481 # DEPENDENCYPART_SIBL
(6,7),(6,29),0.184051 # DEPENDENCYPART_SIBL
(6,7),(6,32),0.07652 # DEPENDENCYPART_SIBL
(6,7),(6,33),0.0489202 # DEPENDENCYPART_SIBL
(6,8),(6,9),0.0755384 # DEPENDENCYPART_SIBL
(6,8),(6,10),-0.0171637 # DEPENDENCYPART_SIBL
(6,8),(6,11),0.0821972 # DEPENDENCYPART_SIBL
(6,8),(6,12),-0.0142557 # DEPENDENCYPART_SIBL
(6,8),(6,14),-0.00256867 # DEPENDENCYPART_SIBL
(6,8),(6,15),-0.0142557 # DEPENDENCYPART_SIBL
(6,8),(6,16),0.108301 # DEPENDENCYPART_SIBL
(6,8),(6,17),-0.0390228 # DEPENDENCYPART_SIBL
(6,8),(6,18),0.0533423 # DEPENDENCYPART_SIBL
(6,8),(6,20),0.0813376 # DEPENDENCYPART_SIBL
(6,8),(6,21),0.0820006 # DEPENDENCYPART_SIBL
(6,8),(6,23),-0.0202653 # DEPENDENCYPART_SIBL
(6,8),(6,24),0.108302 # DEPENDENCYPART_SIBL
(6,8),(6,25),0.0231731 # DEPENDENCYPART_SIBL
(6,8),(6,27),-0.0142557 # DEPENDENCYPART_SIBL
(6,8),(6,28),-0.0207929 # DEPENDENCYPART_SIBL
(6,8),(6,29),0.103063 # DEPENDENCYPART_SIBL
(6,8),(6,32),-0.0142557 # DEPENDENCYPART_SIBL
(6,8),(6,33),0.124079 # DEPENDENCYPART_SIBL
(6,9),(6,10),-0.0175104 # DEPENDENCYPART_SIBL
(6,9),(6,11),-0.00981097 # DEPENDENCYPART_SIBL
(6,9),(6,12),0.0110333 # DEPENDENCYPART_SIBL
(6,9),(6,14),-0.017359 # DEPENDENCYPART_SIBL
(6,9),(6,15),0.0110333 # DEPENDENCYPART_SIBL
(6,9),(6,16),-0.0359816 # DEPENDENCYPART_SIBL
(6,9),(6,17),-0.00728509 # DEPENDENCYPART_SIBL
(6,9),(6,18),-0.00775345 # DEPENDENCYPART_SIBL
(6,9),(6,20),-0.00952865 # DEPENDENCYPART_SIBL
(6,9),(6,21),-0.00999744 # DEPENDENCYPART_SIBL
(6,9),(6,23),0.0053785 # DEPENDENCYPART_SIBL
(6,9),(6,24),-0.0359816 # DEPENDENCYPART_SIBL
(6,9),(6,25),-0.0115201 # DEPENDENCYPART_SIBL
(6,9),(6,27),0.0110333 # DEPENDENCYPART_SIBL
(6,9),(6,28),-0.0247267 # DEPENDENCYPART_SIBL
(6,9),(6,29),-0.0395371 # DEPENDENCYPART_SIBL
(6,9),(6,32),0.0110333 # DEPENDENCYPART_SIBL
(6,9),(6,33),-0.0284786 # DEPENDENCYPART_SIBL
(6,10),(6,11),0.0325993 # DEPENDENCYPART_SIBL
(6,10),(6,12),0.00689677 # DEPENDENCYPART_SIBL
(6,10),(6,14),-0.0293584 # DEPENDENCYPART_SIBL
(6,10),(6,15),0.00689677 # DEPENDENCYPART_SIBL
(6,10),(6,16),0.0833124 # DEPENDENCYPART_SIBL
(6,10),(6,17),-0.0278274 # DEPENDENCYPART_SIBL
(6,10),(6,18),-0.00597786 # DEPENDENCYPART_SIBL
(6,10),(6,20),0.0346705 # DEPENDENCYPART_SIBL
(6,10),(6,21),0.0322672 # DEPENDENCYPART_SIBL
(6,10),(6,23),-0.00244502 # DEPENDENCYPART_SIBL
(6,10),(6,24),0.0833124 # DEPENDENCYPART_SIBL
(6,10),(6,25),0.0295893 # DEPENDENCYPART_SIBL
(6,10),(6,27),0.00689677 # DEPENDENCYPART_SIBL
(6,10),(6,28),0.00464247 # DEPENDENCYPART_SIBL
(6,10),(6,29),0.0759477 # DEPENDENCYPART_SIBL
(6,10),(6,32),0.00689677 # DEPENDENCYPART_SIBL
(6,10),(6,33),0.0416249 # DEPENDENCYPART_SIBL
(6,11),(6,12),-0.0236203 # DEPENDENCYPART_SIBL
(6,11),(6,14),-0.0421256 # DEPENDENCYPART_SIBL
(6,11),(6,15),-0.0236203 # DEPENDENCYPART_SIBL
(6,11),(6,16),-0.0297868 # DEPENDENCYPART_SIBL
(6,11),(6,17),-0.000360313 # DEPENDENCYPART_SIBL
(6,11),(6,18),-0.0185523 # DEPENDENCYPART_SIBL
(6,11),(6,20),-0.0342064 # DEPENDENCYPART_SIBL
(6,11),(6,21),-0.0347228 # DEPENDENCYPART_SIBL
(6,11),(6,23),-0.0299066 # DEPENDENCYPART_SIBL
(6,11),(6,24),-0.0297868 # DEPENDENCYPART_SIBL
(6,11),(6,25),-0.00704117 # DEPENDENCYPART_SIBL
(6,11),(6,27),-0.0236203 # DEPENDENCYPART_SIBL
(6,11),(6,28),-0.0186189 # DEPENDENCYPART_SIBL
(6,11),(6,29),-0.0344237 # DEPENDENCYPART_SIBL
(6,11),(6,32),-0.0236203 # DEPENDENCYPART_SIBL
(6,11),(6,33),-0.010899 # DEPENDENCYPART_SIBL
(6,12),(6,14),-0.00807781 # DEPENDENCYPART_SIBL
(6,12),(6,15),-0.0191053 # DEPENDENCYPART_SIBL
(6,12),(6,16),-0.0189348 # DEPENDENCYPART_SIBL
(6,12),(6,17),0.0430489 # DEPENDENCYPART_SIBL
(6,12),(6,18),0.0370099 # DEPENDENCYPART_SIBL
(6,12),(6,20),0.022692 # DEPENDENCYPART_SIBL
(6,12),(6,21),0.0256563 # DEPENDENCYPART_SIBL
(6,12),(6,23),-0.0316685 # DEPENDENCYPART_SIBL
(6,12),(6,24),-0.0189344 # DEPENDENCYPART_SIBL
(6,12),(6,25),-0.0033524 # DEPENDENCYPART_SIBL
(6,12),(6,27),-0.0191053 # DEPENDENCYPART_SIBL
(6,12),(6,28),0.00623983 # DEPENDENCYPART_SIBL
(6,12),(6,29),-0.0234413 # DEPENDENCYPART_SIBL
(6,12),(6,32),-0.0191053 # DEPENDENCYPART_SIBL
(6,12),(6,33),-1.62179e-05 # DEPENDENCYPART_SIBL
(6,14),(6,15),-0.0033223 # DEPENDENCYPART_SIBL
(6,14),(6,16),0.00071457 # DEPENDENCYPART_SIBL
(6,14),(6,17),0.00837353 # DEPENDENCYPART_SIBL
(6,14),(6,18),-0.0138601 # DEPENDENCYPART_SIBL
(6,14),(6,20),0.0270884 # DEPENDENCYPART_SIBL
(6,14),(6,21),0.0262758 # DEPENDENCYPART_SIBL
(6,14),(6,23),-0.0089707 # DEPENDENCYPART_SIBL
(6,14),(6,24),0.00071457 # DEPENDENCYPART_SIBL
(6,14),(6,25),-0.00264761 # DEPENDENCYPART_SIBL
(6,14),(6,27),-0.0033223 # DEPENDENCYPART_SIBL
(6,14),(6,28),-0.0055075 # DEPENDENCYPART_SIBL
(6,14),(6,29),-0.00316196 # DEPENDENCYPART_SIBL
(6,14),(6,32),-0.0033223 # DEPENDENCYPART_SIBL
(6,14),(6,33),-0.0143409 # DEPENDENCYPART_SIBL
(6,15),(6,16),-0.0189348 # DEPENDENCYPART_SIBL
(6,15),(6,17),0.0430489 # DEPENDENCYPART_SIBL
(6,15),(6,18),0.0370099 # DEPENDENCYPART_SIBL
(6,15),(6,20),0.022692 # DEPENDENCYPART_SIBL
(6,15),(6,21),0.0256563 # DEPENDENCYPART_SIBL
(6,15),(6,23),-0.0316685 # DEPENDENCYPART_SIBL
(6,15),(6,24),-0.0189344 # DEPENDENCYPART_SIBL
(6,15),(6,25),-0.0033524 # DEPENDENCYPART_SIBL
(6,15),(6,27),-0.0191053 # DEPENDENCYPART_SIBL
(6,15),(6,28),0.00623983 # DEPENDENCYPART_SIBL
(6,15),(6,29),-0.0234413 # DEPENDENCYPART_SIBL
(6,15),(6,32),-0.0191053 # DEPENDENCYPART_SIBL
(6,15),(6,33),-1.62179e-05 # DEPENDENCYPART_SIBL
(6,16),(6,17),0.0550046 # DEPENDENCYPART_SIBL
(6,16),(6,18),-0.0302293 # DEPENDENCYPART_SIBL
(6,16),(6,20),0.00669238 # DEPENDENCYPART_SIBL
(6,16),(6,21),0.0065556 # DEPENDENCYPART_SIBL
(6,16),(6,23),-0.0111126 # DEPENDENCYPART_SIBL
(6,16),(6,24),-0.00538103 # DEPENDENCYPART_SIBL
(6,16),(6,25),0.002386 # DEPENDENCYPART_SIBL
(6,16),(6,27),-0.0044838 # DEPENDENCYPART_SIBL
(6,16),(6,28),0.0439282 # DEPENDENCYPART_SIBL
(6,16),(6,29),-0.010762 # DEPENDENCYPART_SIBL
(6,16),(6,32),-0.0044838 # DEPENDENCYPART_SIBL
(6,16),(6,33),0.010365 # DEPENDENCYPART_SIBL
(6,17),(6,18),0.00242997 # DEPENDENCYPART_SIBL
(6,17),(6,20),0.061022 # DEPENDENCYPART_SIBL
(6,17),(6,21),0.0601482 # DEPENDENCYPART_SIBL
(6,17),(6,23),0.0634861 # DEPENDENCYPART_SIBL
(6,17),(6,24),0.194562 # DEPENDENCYPART_SIBL
(6,17),(6,25),0.0992442 # DEPENDENCYPART_SIBL
(6,17),(6,27),0.07652 # DEPENDENCYPART_SIBL
(6,17),(6,28),-0.0367481 # DEPENDENCYPART_SIBL
(6,17),(6,29),0.184051 # DEPENDENCYPART_SIBL
(6,17),(6,32),0.07652 # DEPENDENCYPART_SIBL
(6,17),(6,33),0.0489202 # DEPENDENCYPART_SIBL
(6,18),(6,20),0.0549167 # DEPENDENCYPART_SIBL
(6,18),(6,21),0.0505757 # DEPENDENCYPART_SIBL
(6,18),(6,23),-0.0138365 # DEPENDENCYPART_SIBL
(6,18),(6,24),-0.0537022 # DEPENDENCYPART_SIBL
(6,18),(6,25),0.020996 # DEPENDENCYPART_SIBL
(6,18),(6,27),-0.00796436 # DEPENDENCYPART_SIBL
(6,18),(6,28),-0.0340189 # DEPENDENCYPART_SIBL
(6,18),(6,29),-0.0574506 # DEPENDENCYPART_SIBL
(6,18),(6,32),-0.00796436 # DEPENDENCYPART_SIBL
(6,18),(6,33),-0.0226397 # DEPENDENCYPART_SIBL
(6,20),(6,21),-0.0363521 # DEPENDENCYPART_SIBL
(6,20),(6,23),-0.0368758 # DEPENDENCYPART_SIBL
(6,20),(6,24),-0.0296686 # DEPENDENCYPART_SIBL
(6,20),(6,25),-0.00822955 # DEPENDENCYPART_SIBL
(6,20),(6,27),-0.0305885 # DEPENDENCYPART_SIBL
(6,20),(6,28),-0.00954306 # DEPENDENCYPART_SIBL
(6,20),(6,29),-0.0343055 # DEPENDENCYPART_SIBL
(6,20),(6,32),-0.0305885 # DEPENDENCYPART_SIBL
(6,20),(6,33),-0.0177495 # DEPENDENCYPART_SIBL
(6,21),(6,23),-0.0300925 # DEPENDENCYPART_SIBL
(6,21),(6,24),-0.0300851 # DEPENDENCYPART_SIBL
(6,21),(6,25),-0.0071902 # DEPENDENCYPART_SIBL
(6,21),(6,27),-0.0237978 # DEPENDENCYPART_SIBL
(6,21),(6,28),-0.0188037 # DEPENDENCYPART_SIBL
(6,21),(6,29),-0.0347221 # DEPENDENCYPART_SIBL
(6,21),(6,32),-0.0237978 # DEPENDENCYPART_SIBL
(6,21),(6,33),-0.011234 # DEPENDENCYPART_SIBL
(6,23),(6,24),-0.0260245 # DEPENDENCYPART_SIBL
(6,23),(6,25),-0.0084635 # DEPENDENCYPART_SIBL
(6,23),(6,27),-0.0294928 # DEPENDENCYPART_SIBL
(6,23),(6,28),0.00740822 # DEPENDENCYPART_SIBL
(6,23),(6,29),-0.0305314 # DEPENDENCYPART_SIBL
(6,23),(6,32),-0.0294928 # DEPENDENCYPART_SIBL
(6,23),(6,33),-0.0023256 # DEPENDENCYPART_SIBL
(6,24),(6,25),0.00288958 # DEPENDENCYPART_SIBL
(6,24),(6,27),-0.00448328 # DEPENDENCYPART_SIBL
(6,24),(6,28),0.0464132 # DEPENDENCYPART_SIBL
(6,24),(6,29),-0.010762 # DEPENDENCYPART_SIBL
(6,24),(6,32),-0.00448328 # DEPENDENCYPART_SIBL
(6,24),(6,33),0.0178063 # DEPENDENCYPART_SIBL
(6,25),(6,27),0.0457813 # DEPENDENCYPART_SIBL
(6,25),(6,28),-0.0241041 # DEPENDENCYPART_SIBL
(6,25),(6,29),-0.0432986 # DEPENDENCYPART_SIBL
(6,25),(6,32),0.0457813 # DEPENDENCYPART_SIBL
(6,25),(6,33),0.00946117 # DEPENDENCYPART_SIBL
(6,27),(6,28),0.00623983 # DEPENDENCYPART_SIBL
(6,27),(6,29),-0.0234413 # DEPENDENCYPART_SIBL
(6,27),(6,32),-0.0191053 # DEPENDENCYPART_SIBL
(6,27),(6,33),-1.62179e-05 # DEPENDENCYPART_SIBL
(6,28),(6,29),0.0029589 # DEPENDENCYPART_SIBL
(6,28),(6,32),0.0316142 # DEPENDENCYPART_SIBL
(6,28),(6,33),0.00261462 # DEPENDENCYPART_SIBL
(6,29),(6,32),-0.00522989 # DEPENDENCYPART_SIBL
(6,29),(6,33),0.0101412 # DEPENDENCYPART_SIBL
(6,32),(6,33),-1.62179e-05 # DEPENDENCYPART_SIBL
(8,1),(8,3),0.0288127 # DEPENDENCYPART_SIBL
(8,1),(8,5),0.0276313 # DEPENDENCYPART_SIBL
(8,1),(8,6),0.119659 # DEPENDENCYPART_SIBL
(8,1),(8,7),0.133918 # DEPENDENCYPART_SIBL
(8,1),(8,10),0.100862 # DEPENDENCYPART_SIBL
(8,1),(8,11),0.0200568 # DEPENDENCYPART_SIBL
(8,1),(8,12),0.000540199 # DEPENDENCYPART_SIBL
(8,1),(8,15),0.000540199 # DEPENDENCYPART_SIBL
(8,1),(8,16),0.21915 # DEPENDENCYPART_SIBL
(8,1),(8,17),-0.0153626 # DEPENDENCYPART_SIBL
(8,1),(8,24),0.21915 # DEPENDENCYPART_SIBL
(8,1),(8,28),0.466024 # DEPENDENCYPART_SIBL
(8,1),(8,29),0.203953 # DEPENDENCYPART_SIBL
(8,1),(8,33),0.0457735 # DEPENDENCYPART_SIBL
(8,3),(8,5),-0.0176294 # DEPENDENCYPART_SIBL
(8,3),(8,6),0.0326418 # DEPENDENCYPART_SIBL
(8,3),(8,7),0.389874 # DEPENDENCYPART_SIBL
(8,3),(8,10),-0.0308913 # DEPENDENCYPART_SIBL
(8,3),(8,11),0.0489426 # DEPENDENCYPART_SIBL
(8,3),(8,12),0.0804009 # DEPENDENCYPART_SIBL
(8,3),(8,15),0.0804009 # DEPENDENCYPART_SIBL
(8,3),(8,16),0.113961 # DEPENDENCYPART_SIBL
(8,3),(8,17),-0.0210176 # DEPENDENCYPART_SIBL
(8,3),(8,24),0.113961 # DEPENDENCYPART_SIBL
(8,3),(8,28),-0.0289912 # DEPENDENCYPART_SIBL
(8,3),(8,29),0.103264 # DEPENDENCYPART_SIBL
(8,3),(8,33),0.13343 # DEPENDENCYPART_SIBL
(8,5),(8,6),0.030625 # DEPENDENCYPART_SIBL
(8,5),(8,7),0.380002 # DEPENDENCYPART_SIBL
(8,5),(8,10),-0.0318148 # DEPENDENCYPART_SIBL
(8,5),(8,11),0.0484707 # DEPENDENCYPART_SIBL
(8,5),(8,12),0.0795013 # DEPENDENCYPART_SIBL
(8,5),(8,15),0.0795013 # DEPENDENCYPART_SIBL
(8,5),(8,16),0.113336 # DEPENDENCYPART_SIBL
(8,5),(8,17),-0.0220033 # DEPENDENCYPART_SIBL
(8,5),(8,24),0.113336 # DEPENDENCYPART_SIBL
(8,5),(8,28),-0.0301315 # DEPENDENCYPART_SIBL
(8,5),(8,29),0.102639 # DEPENDENCYPART_SIBL
(8,5),(8,33),0.132241 # DEPENDENCYPART_SIBL
(8,6),(8,7),0.434738 # DEPENDENCYPART_SIBL
(8,6),(8,10),-0.103555 # DEPENDENCYPART_SIBL
(8,6),(8,11),-0.0335064 # DEPENDENCYPART_SIBL
(8,6),(8,12),-0.124001 # DEPENDENCYPART_SIBL
(8,6),(8,15),-0.124001 # DEPENDENCYPART_SIBL
(8,6),(8,16),0.0985389 # DEPENDENCYPART_SIBL
(8,6),(8,17),-0.0949829 # DEPENDENCYPART_SIBL
(8,6),(8,24),0.098539 # DEPENDENCYPART_SIBL
(8,6),(8,28),-0.124165 # DEPENDENCYPART_SIBL
(8,6),(8,29),0.0861173 # DEPENDENCYPART_SIBL
(8,6),(8,33),0.042562 # DEPENDENCYPART_SIBL
(8,7),(8,10),0.00426736 # DEPENDENCYPART_SIBL
(8,7),(8,11),0.0754555 # DEPENDENCYPART_SIBL
(8,7),(8,12),0.0175236 # DEPENDENCYPART_SIBL
(8,7),(8,15),0.0175236 # DEPENDENCYPART_SIBL
(8,7),(8,16),0.297142 # DEPENDENCYPART_SIBL
(8,7),(8,17),0.00885234 # DEPENDENCYPART_SIBL
(8,7),(8,24),0.297142 # DEPENDENCYPART_SIBL
(8,7),(8,28),0.0221512 # DEPENDENCYPART_SIBL
(8,7),(8,29),0.276615 # DEPENDENCYPART_SIBL
(8,7),(8,33),0.213472 # DEPENDENCYPART_SIBL
(8,10),(8,11),0.0507164 # DEPENDENCYPART_SIBL
(8,10),(8,12),0.0405276 # DEPENDENCYPART_SIBL
(8,10),(8,15),0.0405276 # DEPENDENCYPART_SIBL
(8,10),(8,16),0.122175 # DEPENDENCYPART_SIBL
(8,10),(8,17),0.000775773 # DEPENDENCYPART_SIBL
(8,10),(8,24),0.122175 # DEPENDENCYPART_SIBL
(8,10),(8,28),0.000782593 # DEPENDENCYPART_SIBL
(8,10),(8,29),0.117507 # DEPENDENCYPART_SIBL
(8,10),(8,33),0.0502874 # DEPENDENCYPART_SIBL
(8,11),(8,12),0.00701692 # DEPENDENCYPART_SIBL
(8,11),(8,15),0.00701692 # DEPENDENCYPART_SIBL
(8,11),(8,16),-0.0247902 # DEPENDENCYPART_SIBL
(8,11),(8,17),0.0193346 # DEPENDENCYPART_SIBL
(8,11),(8,24),-0.0247902 # DEPENDENCYPART_SIBL
(8,11),(8,28),0.0072906 # DEPENDENCYPART_SIBL
(8,11),(8,29),-0.0274901 # DEPENDENCYPART_SIBL
(8,11),(8,33),0.0333718 # DEPENDENCYPART_SIBL
(8,12),(8,15),-0.0240434 # DEPENDENCYPART_SIBL
(8,12),(8,16),-0.0414632 # DEPENDENCYPART_SIBL
(8,12),(8,17),0.013313 # DEPENDENCYPART_SIBL
(8,12),(8,24),-0.0414629 # DEPENDENCYPART_SIBL
(8,12),(8,28),0.0247047 # DEPENDENCYPART_SIBL
(8,12),(8,29),-0.0441016 # DEPENDENCYPART_SIBL
(8,12),(8,33),0.00247674 # DEPENDENCYPART_SIBL
(8,15),(8,16),-0.0414632 # DEPENDENCYPART_SIBL
(8,15),(8,17),0.013313 # DEPENDENCYPART_SIBL
(8,15),(8,24),-0.0414629 # DEPENDENCYPART_SIBL
(8,15),(8,28),0.0247047 # DEPENDENCYPART_SIBL
(8,15),(8,29),-0.0441016 # DEPENDENCYPART_SIBL
(8,15),(8,33),0.00247674 # DEPENDENCYPART_SIBL
(8,16),(8,17),0.118895 # DEPENDENCYPART_SIBL
(8,16),(8,24),-0.0306497 # DEPENDENCYPART_SIBL
(8,16),(8,28),0.137159 # DEPENDENCYPART_SIBL
(8,16),(8,29),-0.0363143 # DEPENDENCYPART_SIBL
(8,16),(8,33),0.00958628 # DEPENDENCYPART_SIBL
(8,17),(8,24),0.227816 # DEPENDENCYPART_SIBL
(8,17),(8,28),-0.0320559 # DEPENDENCYPART_SIBL
(8,17),(8,29),0.221501 # DEPENDENCYPART_SIBL
(8,17),(8,33),0.0259896 # DEPENDENCYPART_SIBL
(8,24),(8,28),0.151061 # DEPENDENCYPART_SIBL
(8,24),(8,29),-0.0273751 # DEPENDENCYPART_SIBL
(8,24),(8,33),0.0329812 # DEPENDENCYPART_SIBL
(8,28),(8,29),0.004432 # DEPENDENCYPART_SIBL
(8,28),(8,33),-0.0408288 # DEPENDENCYPART_SIBL
(8,29),(8,33),0.0200702 # DEPENDENCYPART_SIBL
(9,10),(9,11),0.0523386 # DEPENDENCYPART_SIBL
(11,2),(11,3),0.0424488 # DEPENDENCYPART_SIBL
(11,2),(11,4),-0.0711101 # DEPENDENCYPART_SIBL
(11,2),(11,5),0.0424488 # DEPENDENCYPART_SIBL
(11,2),(11,6),0.11615 # DEPENDENCYPART_SIBL
(11,2),(11,7),0.22138 # DEPENDENCYPART_SIBL
(11,2),(11,8),0.266018 # DEPENDENCYPART_SIBL
(11,2),(11,9),-0.0711101 # DEPENDENCYPART_SIBL
(11,2),(11,10),0.151011 # DEPENDENCYPART_SIBL
(11,2),(11,15),0.0171005 # DEPENDENCYPART_SIBL
(11,3),(11,4),-0.0374862 # DEPENDENCYPART_SIBL
(11,3),(11,5),0.0804101 # DEPENDENCYPART_SIBL
(11,3),(11,6),0.151693 # DEPENDENCYPART_SIBL
(11,3),(11,7),0.282618 # DEPENDENCYPART_SIBL
