# _root_ Éppen ezért a Simi_Kft.-vel szembeni kartell megalakítására hívja föl a vidéki csapatokat , a Nyíregyházát , a Pécset és a Százhalombattát .
#goldHeads=8,8,4,5,6,7,8,0,8,12,12,8,8,15,19,19,18,19,8,21,19,8,
#predictedHeads=8,8,4,5,6,7,8,0,8,12,12,8,8,15,8,8,18,19,8,21,19,8,
(7,4),(4,7),-1.13424 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,4),(4,8),-0.618325 # DEPENDENCYPART_GRANDPAR
(7,4),(4,12),-0.661597 # DEPENDENCYPART_GRANDPAR
(7,4),(4,15),-0.947152 # DEPENDENCYPART_GRANDPAR
(7,4),(4,16),-0.510042 # DEPENDENCYPART_GRANDPAR
(7,4),(4,18),-0.970265 # DEPENDENCYPART_GRANDPAR
(7,5),(5,1),-0.157618 # DEPENDENCYPART_GRANDPAR
(7,5),(5,2),-0.0829548 # DEPENDENCYPART_GRANDPAR
(7,5),(5,3),0.205618 # DEPENDENCYPART_GRANDPAR
(7,5),(5,4),-0.0485659 # DEPENDENCYPART_GRANDPAR
(7,5),(5,8),-0.603721 # DEPENDENCYPART_GRANDPAR
(7,5),(5,12),-0.599062 # DEPENDENCYPART_GRANDPAR
(7,5),(5,19),-0.502122 # DEPENDENCYPART_GRANDPAR
(7,5),(5,22),-0.917562 # DEPENDENCYPART_GRANDPAR
(7,6),(6,1),-0.256843 # DEPENDENCYPART_GRANDPAR
(7,6),(6,2),-0.176404 # DEPENDENCYPART_GRANDPAR
(7,6),(6,3),0.232762 # DEPENDENCYPART_GRANDPAR
(7,6),(6,4),-0.179067 # DEPENDENCYPART_GRANDPAR
(7,6),(6,5),0.126254 # DEPENDENCYPART_GRANDPAR
(7,6),(6,7),-1.13424 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,6),(6,8),-0.618325 # DEPENDENCYPART_GRANDPAR
(7,6),(6,12),-0.661597 # DEPENDENCYPART_GRANDPAR
(7,6),(6,15),-0.947152 # DEPENDENCYPART_GRANDPAR
(7,8),(8,1),-0.59014 # DEPENDENCYPART_GRANDPAR
(7,8),(8,2),-0.506108 # DEPENDENCYPART_GRANDPAR
(7,8),(8,3),-0.289256 # DEPENDENCYPART_GRANDPAR
(7,8),(8,4),-0.595242 # DEPENDENCYPART_GRANDPAR
(7,8),(8,5),-0.26466 # DEPENDENCYPART_GRANDPAR
(7,8),(8,6),-0.559057 # DEPENDENCYPART_GRANDPAR
(7,8),(8,7),-0.693969 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,8),(8,9),-0.240134 # DEPENDENCYPART_GRANDPAR
(7,8),(8,10),-0.351244 # DEPENDENCYPART_GRANDPAR
(7,8),(8,11),-0.311548 # DEPENDENCYPART_GRANDPAR
(7,8),(8,12),-0.164282 # DEPENDENCYPART_GRANDPAR
(7,8),(8,13),-0.204836 # DEPENDENCYPART_GRANDPAR
(7,8),(8,14),-0.393925 # DEPENDENCYPART_GRANDPAR
(7,8),(8,15),-0.448381 # DEPENDENCYPART_GRANDPAR
(7,8),(8,16),-0.217585 # DEPENDENCYPART_GRANDPAR
(7,8),(8,18),-0.471494 # DEPENDENCYPART_GRANDPAR
(7,8),(8,19),-0.235553 # DEPENDENCYPART_GRANDPAR
(7,8),(8,21),-0.494098 # DEPENDENCYPART_GRANDPAR
(7,8),(8,22),-0.549162 # DEPENDENCYPART_GRANDPAR
(7,12),(12,1),-0.632431 # DEPENDENCYPART_GRANDPAR
(7,12),(12,2),-0.54751 # DEPENDENCYPART_GRANDPAR
(7,12),(12,3),-0.351871 # DEPENDENCYPART_GRANDPAR
(7,12),(12,4),-0.656058 # DEPENDENCYPART_GRANDPAR
(7,12),(12,5),-0.33849 # DEPENDENCYPART_GRANDPAR
(7,12),(12,6),-0.619872 # DEPENDENCYPART_GRANDPAR
(7,12),(12,7),-0.536307 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,12),(12,8),-0.194409 # DEPENDENCYPART_GRANDPAR
(7,12),(12,10),-0.33835 # DEPENDENCYPART_GRANDPAR
(7,12),(12,11),-0.1215 # DEPENDENCYPART_GRANDPAR
(7,12),(12,13),-0.123265 # DEPENDENCYPART_GRANDPAR
(7,12),(12,15),-0.470161 # DEPENDENCYPART_GRANDPAR
(7,12),(12,16),-0.136013 # DEPENDENCYPART_GRANDPAR
(7,12),(12,18),-0.493274 # DEPENDENCYPART_GRANDPAR
(7,12),(12,19),-0.145648 # DEPENDENCYPART_GRANDPAR
(7,12),(12,21),-0.515878 # DEPENDENCYPART_GRANDPAR
(7,12),(12,22),-0.534933 # DEPENDENCYPART_GRANDPAR
(7,15),(15,10),-0.33835 # DEPENDENCYPART_GRANDPAR
(7,15),(15,12),-0.0636656 # DEPENDENCYPART_GRANDPAR
(7,15),(15,13),-0.0962586 # DEPENDENCYPART_GRANDPAR
(7,15),(15,14),-0.381031 # DEPENDENCYPART_GRANDPAR
(7,15),(15,16),-0.136013 # DEPENDENCYPART_GRANDPAR
(7,15),(15,18),-0.493274 # DEPENDENCYPART_GRANDPAR
(7,15),(15,21),-0.515878 # DEPENDENCYPART_GRANDPAR
(7,15),(15,22),-0.534933 # DEPENDENCYPART_GRANDPAR
(7,18),(18,14),-0.381031 # DEPENDENCYPART_GRANDPAR
(7,18),(18,15),-0.34922 # DEPENDENCYPART_GRANDPAR
(7,18),(18,17),-0.40485 # DEPENDENCYPART_GRANDPAR
(7,18),(18,21),-0.515878 # DEPENDENCYPART_GRANDPAR
(7,19),(19,1),-0.620953 # DEPENDENCYPART_GRANDPAR
(7,19),(19,2),-0.53603 # DEPENDENCYPART_GRANDPAR
(7,19),(19,4),-0.594481 # DEPENDENCYPART_GRANDPAR
(7,19),(19,6),-0.558296 # DEPENDENCYPART_GRANDPAR
(7,19),(19,7),-0.543343 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,19),(19,8),-0.152594 # DEPENDENCYPART_GRANDPAR
(7,19),(19,11),-0.204737 # DEPENDENCYPART_GRANDPAR
(7,19),(19,12),-0.0707013 # DEPENDENCYPART_GRANDPAR
(7,19),(19,13),-0.0104877 # DEPENDENCYPART_GRANDPAR
(7,19),(19,14),-0.357519 # DEPENDENCYPART_GRANDPAR
(7,19),(19,15),-0.356256 # DEPENDENCYPART_GRANDPAR
(7,19),(19,16),-0.023236 # DEPENDENCYPART_GRANDPAR
(7,19),(19,17),-0.381337 # DEPENDENCYPART_GRANDPAR
(7,19),(19,18),-0.379369 # DEPENDENCYPART_GRANDPAR
(7,19),(19,20),-0.54174 # DEPENDENCYPART_GRANDPAR
(7,19),(19,21),-0.543919 # DEPENDENCYPART_GRANDPAR
(7,19),(19,22),-0.574934 # DEPENDENCYPART_GRANDPAR
(8,1),(1,4),-0.198036 # DEPENDENCYPART_GRANDPAR
(8,1),(1,5),0.00238534 # DEPENDENCYPART_GRANDPAR
(8,1),(1,6),0.0944464 # DEPENDENCYPART_GRANDPAR
(8,1),(1,7),0.414843 # DEPENDENCYPART_GRANDPAR
(8,1),(1,8),-1.26055 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,1),(1,12),-0.0507324 # DEPENDENCYPART_GRANDPAR
(8,1),(1,13),-0.409644 # DEPENDENCYPART_GRANDPAR
(8,1),(1,16),-0.316636 # DEPENDENCYPART_GRANDPAR
(8,1),(1,19),-0.356384 # DEPENDENCYPART_GRANDPAR
(8,1),(1,22),-1.0608 # DEPENDENCYPART_GRANDPAR
(8,2),(2,1),0.0149413 # DEPENDENCYPART_GRANDPAR
(8,2),(2,4),-0.21085 # DEPENDENCYPART_GRANDPAR
(8,2),(2,5),0.00296895 # DEPENDENCYPART_GRANDPAR
(8,2),(2,6),0.0816326 # DEPENDENCYPART_GRANDPAR
(8,2),(2,7),0.402029 # DEPENDENCYPART_GRANDPAR
(8,2),(2,8),-1.26287 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,2),(2,12),-0.0524664 # DEPENDENCYPART_GRANDPAR
(8,2),(2,13),-0.411459 # DEPENDENCYPART_GRANDPAR
(8,2),(2,22),-1.06192 # DEPENDENCYPART_GRANDPAR
(8,3),(3,4),-0.0655768 # DEPENDENCYPART_GRANDPAR
(8,3),(3,5),0.245627 # DEPENDENCYPART_GRANDPAR
(8,4),(4,1),0.0507042 # DEPENDENCYPART_GRANDPAR
(8,4),(4,3),0.193873 # DEPENDENCYPART_GRANDPAR
(8,4),(4,6),0.207895 # DEPENDENCYPART_GRANDPAR
(8,4),(4,7),0.528291 # DEPENDENCYPART_GRANDPAR
(8,4),(4,8),-1.42825 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,4),(4,12),-0.375674 # DEPENDENCYPART_GRANDPAR
(8,4),(4,15),-0.637896 # DEPENDENCYPART_GRANDPAR
(8,4),(4,16),-0.49701 # DEPENDENCYPART_GRANDPAR
(8,4),(4,18),-0.617293 # DEPENDENCYPART_GRANDPAR
(8,5),(5,1),-0.00693218 # DEPENDENCYPART_GRANDPAR
(8,5),(5,2),-0.188969 # DEPENDENCYPART_GRANDPAR
(8,5),(5,3),0.347194 # DEPENDENCYPART_GRANDPAR
(8,5),(5,4),-0.235346 # DEPENDENCYPART_GRANDPAR
(8,5),(5,8),-1.32796 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,5),(5,12),-0.207115 # DEPENDENCYPART_GRANDPAR
(8,5),(5,19),-0.438783 # DEPENDENCYPART_GRANDPAR
(8,5),(5,22),-1.14693 # DEPENDENCYPART_GRANDPAR
(8,6),(6,1),0.0507042 # DEPENDENCYPART_GRANDPAR
(8,6),(6,2),-0.122115 # DEPENDENCYPART_GRANDPAR
(8,6),(6,3),0.193873 # DEPENDENCYPART_GRANDPAR
(8,6),(6,4),-0.0765621 # DEPENDENCYPART_GRANDPAR
(8,6),(6,5),0.129698 # DEPENDENCYPART_GRANDPAR
(8,6),(6,7),0.528291 # DEPENDENCYPART_GRANDPAR
(8,6),(6,8),-1.42825 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,6),(6,12),-0.375674 # DEPENDENCYPART_GRANDPAR
(8,6),(6,15),-0.637896 # DEPENDENCYPART_GRANDPAR
(8,7),(7,1),0.0507042 # DEPENDENCYPART_GRANDPAR
(8,7),(7,2),-0.122115 # DEPENDENCYPART_GRANDPAR
(8,7),(7,3),0.193873 # DEPENDENCYPART_GRANDPAR
(8,7),(7,4),-0.0765621 # DEPENDENCYPART_GRANDPAR
(8,7),(7,5),0.129698 # DEPENDENCYPART_GRANDPAR
(8,7),(7,6),0.215921 # DEPENDENCYPART_GRANDPAR
(8,7),(7,8),-1.42825 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,7),(7,12),-0.375674 # DEPENDENCYPART_GRANDPAR
(8,7),(7,13),-0.590017 # DEPENDENCYPART_GRANDPAR
(8,7),(7,15),-0.637896 # DEPENDENCYPART_GRANDPAR
(8,7),(7,16),-0.49701 # DEPENDENCYPART_GRANDPAR
(8,7),(7,18),-0.617293 # DEPENDENCYPART_GRANDPAR
(8,7),(7,19),-0.531784 # DEPENDENCYPART_GRANDPAR
(8,7),(7,22),-1.24007 # DEPENDENCYPART_GRANDPAR
(8,9),(9,5),-0.192747 # DEPENDENCYPART_GRANDPAR
(8,9),(9,6),-0.0689734 # DEPENDENCYPART_GRANDPAR
(8,9),(9,7),0.251423 # DEPENDENCYPART_GRANDPAR
(8,9),(9,8),-0.964104 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,9),(9,12),0.174591 # DEPENDENCYPART_GRANDPAR
(8,9),(9,13),-0.200709 # DEPENDENCYPART_GRANDPAR
(8,9),(9,16),-0.107701 # DEPENDENCYPART_GRANDPAR
(8,9),(9,22),-0.843961 # DEPENDENCYPART_GRANDPAR
(8,10),(10,11),0.0638368 # DEPENDENCYPART_GRANDPAR
(8,10),(10,13),-0.121633 # DEPENDENCYPART_GRANDPAR
(8,11),(11,1),-0.206927 # DEPENDENCYPART_GRANDPAR
(8,11),(11,2),-0.370391 # DEPENDENCYPART_GRANDPAR
(8,11),(11,6),-0.225018 # DEPENDENCYPART_GRANDPAR
(8,11),(11,9),0.0392539 # DEPENDENCYPART_GRANDPAR
(8,11),(11,10),0.180034 # DEPENDENCYPART_GRANDPAR
(8,11),(11,15),-0.18941 # DEPENDENCYPART_GRANDPAR
(8,11),(11,19),-0.0940752 # DEPENDENCYPART_GRANDPAR
(8,12),(12,1),-0.294599 # DEPENDENCYPART_GRANDPAR
(8,12),(12,2),-0.458065 # DEPENDENCYPART_GRANDPAR
(8,12),(12,3),-0.416231 # DEPENDENCYPART_GRANDPAR
(8,12),(12,4),-0.686059 # DEPENDENCYPART_GRANDPAR
(8,12),(12,5),-0.439446 # DEPENDENCYPART_GRANDPAR
(8,12),(12,6),-0.393577 # DEPENDENCYPART_GRANDPAR
(8,12),(12,7),-0.0731803 # DEPENDENCYPART_GRANDPAR
(8,12),(12,8),-0.925779 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,12),(12,10),0.193166 # DEPENDENCYPART_GRANDPAR
(8,12),(12,11),0.0732969 # DEPENDENCYPART_GRANDPAR
(8,12),(12,13),-0.141316 # DEPENDENCYPART_GRANDPAR
(8,12),(12,15),-0.0310714 # DEPENDENCYPART_GRANDPAR
(8,12),(12,16),-0.0483089 # DEPENDENCYPART_GRANDPAR
(8,12),(12,18),-0.0104685 # DEPENDENCYPART_GRANDPAR
(8,12),(12,19),-0.0289286 # DEPENDENCYPART_GRANDPAR
(8,12),(12,21),-0.125836 # DEPENDENCYPART_GRANDPAR
(8,12),(12,22),-0.81488 # DEPENDENCYPART_GRANDPAR
(8,14),(14,13),-0.0481104 # DEPENDENCYPART_GRANDPAR
(8,14),(14,15),-0.0714498 # DEPENDENCYPART_GRANDPAR
(8,14),(14,16),-0.0286254 # DEPENDENCYPART_GRANDPAR
(8,15),(15,10),0.193166 # DEPENDENCYPART_GRANDPAR
(8,15),(15,12),0.226644 # DEPENDENCYPART_GRANDPAR
(8,15),(15,13),-0.0898696 # DEPENDENCYPART_GRANDPAR
(8,15),(15,14),-0.113304 # DEPENDENCYPART_GRANDPAR
(8,15),(15,16),-0.0456359 # DEPENDENCYPART_GRANDPAR
(8,15),(15,18),-0.00779546 # DEPENDENCYPART_GRANDPAR
(8,15),(15,21),-0.123163 # DEPENDENCYPART_GRANDPAR
(8,15),(15,22),-0.812207 # DEPENDENCYPART_GRANDPAR
(8,18),(18,14),-0.113304 # DEPENDENCYPART_GRANDPAR
(8,18),(18,15),-0.0364241 # DEPENDENCYPART_GRANDPAR
(8,18),(18,17),-0.178052 # DEPENDENCYPART_GRANDPAR
(8,18),(18,21),-0.123163 # DEPENDENCYPART_GRANDPAR
(8,19),(19,1),-0.308491 # DEPENDENCYPART_GRANDPAR
(8,19),(19,2),-0.471952 # DEPENDENCYPART_GRANDPAR
(8,19),(19,4),-0.634295 # DEPENDENCYPART_GRANDPAR
(8,19),(19,6),-0.341812 # DEPENDENCYPART_GRANDPAR
(8,19),(19,7),-0.021416 # DEPENDENCYPART_GRANDPAR
(8,19),(19,8),-1.04245 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,19),(19,11),-0.191802 # DEPENDENCYPART_GRANDPAR
(8,19),(19,12),0.103316 # DEPENDENCYPART_GRANDPAR
(8,19),(19,13),-0.243295 # DEPENDENCYPART_GRANDPAR
(8,19),(19,14),-0.152729 # DEPENDENCYPART_GRANDPAR
(8,19),(19,15),-0.159753 # DEPENDENCYPART_GRANDPAR
(8,19),(19,16),-0.150288 # DEPENDENCYPART_GRANDPAR
(8,19),(19,17),-0.217477 # DEPENDENCYPART_GRANDPAR
(8,19),(19,18),-0.13915 # DEPENDENCYPART_GRANDPAR
(8,19),(19,20),-0.266711 # DEPENDENCYPART_GRANDPAR
(8,19),(19,21),-0.329258 # DEPENDENCYPART_GRANDPAR
(8,19),(19,22),-0.968366 # DEPENDENCYPART_GRANDPAR
(8,21),(21,14),-0.113304 # DEPENDENCYPART_GRANDPAR
(8,21),(21,15),-0.0364241 # DEPENDENCYPART_GRANDPAR
(8,21),(21,17),-0.178052 # DEPENDENCYPART_GRANDPAR
(8,21),(21,18),-0.0158211 # DEPENDENCYPART_GRANDPAR
(8,21),(21,19),-0.0461296 # DEPENDENCYPART_GRANDPAR
(8,21),(21,20),-0.159066 # DEPENDENCYPART_GRANDPAR
(8,21),(21,22),-0.812207 # DEPENDENCYPART_GRANDPAR
(9,5),(5,1),-0.225864 # DEPENDENCYPART_GRANDPAR
(9,5),(5,2),-0.153444 # DEPENDENCYPART_GRANDPAR
(9,5),(5,3),0.0546934 # DEPENDENCYPART_GRANDPAR
(9,5),(5,4),-0.304607 # DEPENDENCYPART_GRANDPAR
(9,5),(5,8),-0.170043 # DEPENDENCYPART_GRANDPAR
(9,5),(5,12),-0.450321 # DEPENDENCYPART_GRANDPAR
(9,5),(5,19),-0.599995 # DEPENDENCYPART_GRANDPAR
(9,5),(5,22),-0.829284 # DEPENDENCYPART_GRANDPAR
(9,6),(6,1),-0.296391 # DEPENDENCYPART_GRANDPAR
(9,6),(6,2),-0.219459 # DEPENDENCYPART_GRANDPAR
(9,6),(6,3),-0.0663772 # DEPENDENCYPART_GRANDPAR
(9,6),(6,4),-0.284726 # DEPENDENCYPART_GRANDPAR
(9,6),(6,5),-0.218086 # DEPENDENCYPART_GRANDPAR
(9,6),(6,7),-0.164677 # DEPENDENCYPART_GRANDPAR
(9,6),(6,8),-0.194588 # DEPENDENCYPART_GRANDPAR
(9,6),(6,12),-0.506267 # DEPENDENCYPART_GRANDPAR
(9,6),(6,15),-0.579463 # DEPENDENCYPART_GRANDPAR
(9,7),(7,1),-0.296391 # DEPENDENCYPART_GRANDPAR
(9,7),(7,2),-0.219459 # DEPENDENCYPART_GRANDPAR
(9,7),(7,3),-0.0663772 # DEPENDENCYPART_GRANDPAR
(9,7),(7,4),-0.284726 # DEPENDENCYPART_GRANDPAR
(9,7),(7,5),-0.218086 # DEPENDENCYPART_GRANDPAR
(9,7),(7,6),-0.165792 # DEPENDENCYPART_GRANDPAR
(9,7),(7,8),-0.194588 # DEPENDENCYPART_GRANDPAR
(9,7),(7,12),-0.506267 # DEPENDENCYPART_GRANDPAR
(9,7),(7,13),-0.459519 # DEPENDENCYPART_GRANDPAR
(9,7),(7,15),-0.579463 # DEPENDENCYPART_GRANDPAR
(9,7),(7,16),-0.444561 # DEPENDENCYPART_GRANDPAR
(9,7),(7,18),-0.569753 # DEPENDENCYPART_GRANDPAR
(9,7),(7,19),-0.607378 # DEPENDENCYPART_GRANDPAR
(9,7),(7,22),-0.837967 # DEPENDENCYPART_GRANDPAR
(9,8),(8,1),-0.24587 # DEPENDENCYPART_GRANDPAR
(9,8),(8,2),-0.165734 # DEPENDENCYPART_GRANDPAR
(9,8),(8,3),-0.0205867 # DEPENDENCYPART_GRANDPAR
(9,8),(8,4),-0.227132 # DEPENDENCYPART_GRANDPAR
(9,8),(8,5),-0.215706 # DEPENDENCYPART_GRANDPAR
(9,8),(8,6),-0.108198 # DEPENDENCYPART_GRANDPAR
(9,8),(8,7),-0.246654 # DEPENDENCYPART_GRANDPAR
(9,8),(8,9),-0.897759 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,8),(8,10),-0.39246 # DEPENDENCYPART_GRANDPAR
(9,8),(8,11),-0.45417 # DEPENDENCYPART_GRANDPAR
(9,8),(8,12),-0.493487 # DEPENDENCYPART_GRANDPAR
(9,8),(8,13),-0.507746 # DEPENDENCYPART_GRANDPAR
(9,8),(8,14),-0.550319 # DEPENDENCYPART_GRANDPAR
(9,8),(8,15),-0.566684 # DEPENDENCYPART_GRANDPAR
(9,8),(8,16),-0.492789 # DEPENDENCYPART_GRANDPAR
(9,8),(8,18),-0.556974 # DEPENDENCYPART_GRANDPAR
(9,8),(8,19),-0.638881 # DEPENDENCYPART_GRANDPAR
(9,8),(8,21),-0.587276 # DEPENDENCYPART_GRANDPAR
(9,8),(8,22),-0.846558 # DEPENDENCYPART_GRANDPAR
(9,12),(12,1),-0.56867 # DEPENDENCYPART_GRANDPAR
(9,12),(12,2),-0.487461 # DEPENDENCYPART_GRANDPAR
(9,12),(12,3),-0.434692 # DEPENDENCYPART_GRANDPAR
(9,12),(12,4),-0.67672 # DEPENDENCYPART_GRANDPAR
(9,12),(12,5),-0.58518 # DEPENDENCYPART_GRANDPAR
(9,12),(12,6),-0.557786 # DEPENDENCYPART_GRANDPAR
(9,12),(12,7),-0.696243 # DEPENDENCYPART_GRANDPAR
(9,12),(12,8),-0.596573 # DEPENDENCYPART_GRANDPAR
(9,12),(12,10),-0.0244012 # DEPENDENCYPART_GRANDPAR
(9,12),(12,11),-0.0572265 # DEPENDENCYPART_GRANDPAR
(9,12),(12,13),-0.1505 # DEPENDENCYPART_GRANDPAR
(9,12),(12,15),-0.187469 # DEPENDENCYPART_GRANDPAR
(9,12),(12,16),-0.135543 # DEPENDENCYPART_GRANDPAR
(9,12),(12,18),-0.177759 # DEPENDENCYPART_GRANDPAR
(9,12),(12,19),-0.292322 # DEPENDENCYPART_GRANDPAR
(9,12),(12,21),-0.208061 # DEPENDENCYPART_GRANDPAR
(9,12),(12,22),-0.551268 # DEPENDENCYPART_GRANDPAR
(10,11),(11,1),-0.640438 # DEPENDENCYPART_GRANDPAR
(10,11),(11,2),-0.633296 # DEPENDENCYPART_GRANDPAR
(10,11),(11,6),-0.756298 # DEPENDENCYPART_GRANDPAR
(10,11),(11,9),-0.511247 # DEPENDENCYPART_GRANDPAR
(10,11),(11,10),-0.667637 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,11),(11,15),-0.215361 # DEPENDENCYPART_GRANDPAR
(10,11),(11,19),-0.268855 # DEPENDENCYPART_GRANDPAR
(11,1),(1,4),-0.484065 # DEPENDENCYPART_GRANDPAR
(11,1),(1,5),-0.741131 # DEPENDENCYPART_GRANDPAR
(11,1),(1,6),-0.843211 # DEPENDENCYPART_GRANDPAR
(11,1),(1,7),-0.957546 # DEPENDENCYPART_GRANDPAR
(11,1),(1,8),-0.61676 # DEPENDENCYPART_GRANDPAR
(11,1),(1,12),-0.3063 # DEPENDENCYPART_GRANDPAR
(11,1),(1,13),-0.586312 # DEPENDENCYPART_GRANDPAR
(11,1),(1,16),-0.536504 # DEPENDENCYPART_GRANDPAR
(11,1),(1,19),-0.551807 # DEPENDENCYPART_GRANDPAR
(11,1),(1,22),-0.842576 # DEPENDENCYPART_GRANDPAR
(11,2),(2,1),-0.704781 # DEPENDENCYPART_GRANDPAR
(11,2),(2,4),-0.493731 # DEPENDENCYPART_GRANDPAR
(11,2),(2,5),-0.738084 # DEPENDENCYPART_GRANDPAR
(11,2),(2,6),-0.852877 # DEPENDENCYPART_GRANDPAR
(11,2),(2,7),-0.967212 # DEPENDENCYPART_GRANDPAR
(11,2),(2,8),-0.615861 # DEPENDENCYPART_GRANDPAR
(11,2),(2,12),-0.308396 # DEPENDENCYPART_GRANDPAR
(11,2),(2,13),-0.588436 # DEPENDENCYPART_GRANDPAR
(11,2),(2,22),-0.844357 # DEPENDENCYPART_GRANDPAR
(11,6),(6,1),-0.563544 # DEPENDENCYPART_GRANDPAR
(11,6),(6,2),-0.553575 # DEPENDENCYPART_GRANDPAR
(11,6),(6,3),-0.563596 # DEPENDENCYPART_GRANDPAR
(11,6),(6,4),-0.347194 # DEPENDENCYPART_GRANDPAR
(11,6),(6,5),-0.690058 # DEPENDENCYPART_GRANDPAR
(11,6),(6,7),-0.873993 # DEPENDENCYPART_GRANDPAR
(11,6),(6,8),-0.627448 # DEPENDENCYPART_GRANDPAR
(11,6),(6,12),-0.393985 # DEPENDENCYPART_GRANDPAR
(11,6),(6,15),-0.726579 # DEPENDENCYPART_GRANDPAR
(11,9),(9,5),-0.835928 # DEPENDENCYPART_GRANDPAR
(11,9),(9,6),-0.847496 # DEPENDENCYPART_GRANDPAR
(11,9),(9,7),-0.961831 # DEPENDENCYPART_GRANDPAR
(11,9),(9,8),-0.691237 # DEPENDENCYPART_GRANDPAR
(11,9),(9,12),-0.306412 # DEPENDENCYPART_GRANDPAR
(11,9),(9,13),-0.586312 # DEPENDENCYPART_GRANDPAR
(11,9),(9,16),-0.536504 # DEPENDENCYPART_GRANDPAR
(11,9),(9,22),-0.842576 # DEPENDENCYPART_GRANDPAR
(11,10),(10,11),-0.882853 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,10),(10,13),-0.569677 # DEPENDENCYPART_GRANDPAR
(11,15),(15,10),-0.949568 # DEPENDENCYPART_GRANDPAR
(11,15),(15,12),0.138258 # DEPENDENCYPART_GRANDPAR
(11,15),(15,13),-0.244207 # DEPENDENCYPART_GRANDPAR
(11,15),(15,14),-0.265045 # DEPENDENCYPART_GRANDPAR
(11,15),(15,16),-0.154895 # DEPENDENCYPART_GRANDPAR
(11,15),(15,18),-0.157767 # DEPENDENCYPART_GRANDPAR
(11,15),(15,21),-0.252002 # DEPENDENCYPART_GRANDPAR
(11,15),(15,22),-0.447211 # DEPENDENCYPART_GRANDPAR
(11,19),(19,1),-0.996246 # DEPENDENCYPART_GRANDPAR
(11,19),(19,2),-0.98228 # DEPENDENCYPART_GRANDPAR
(11,19),(19,4),-0.88995 # DEPENDENCYPART_GRANDPAR
(11,19),(19,6),-1.2491 # DEPENDENCYPART_GRANDPAR
(11,19),(19,7),-1.36343 # DEPENDENCYPART_GRANDPAR
(11,19),(19,8),-1.05969 # DEPENDENCYPART_GRANDPAR
(11,19),(19,11),-0.481423 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,19),(19,12),0.216722 # DEPENDENCYPART_GRANDPAR
(11,19),(19,13),-0.0881888 # DEPENDENCYPART_GRANDPAR
(11,19),(19,14),-0.182584 # DEPENDENCYPART_GRANDPAR
(11,19),(19,15),-0.115871 # DEPENDENCYPART_GRANDPAR
(11,19),(19,16),-0.0383811 # DEPENDENCYPART_GRANDPAR
(11,19),(19,17),-0.306959 # DEPENDENCYPART_GRANDPAR
(11,19),(19,18),-0.13262 # DEPENDENCYPART_GRANDPAR
(11,19),(19,20),-0.476432 # DEPENDENCYPART_GRANDPAR
(11,19),(19,21),-0.390166 # DEPENDENCYPART_GRANDPAR
(11,19),(19,22),-0.520278 # DEPENDENCYPART_GRANDPAR
(12,1),(1,4),0.0887547 # DEPENDENCYPART_GRANDPAR
(12,1),(1,5),-0.46205 # DEPENDENCYPART_GRANDPAR
(12,1),(1,6),-0.517337 # DEPENDENCYPART_GRANDPAR
(12,1),(1,7),-0.313249 # DEPENDENCYPART_GRANDPAR
(12,1),(1,8),-0.193277 # DEPENDENCYPART_GRANDPAR
(12,1),(1,12),-0.927034 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,1),(1,13),-0.469925 # DEPENDENCYPART_GRANDPAR
(12,1),(1,16),-0.452849 # DEPENDENCYPART_GRANDPAR
(12,1),(1,19),-0.415649 # DEPENDENCYPART_GRANDPAR
(12,1),(1,22),-0.680596 # DEPENDENCYPART_GRANDPAR
(12,2),(2,1),-0.697373 # DEPENDENCYPART_GRANDPAR
(12,2),(2,4),0.0784715 # DEPENDENCYPART_GRANDPAR
(12,2),(2,5),-0.460773 # DEPENDENCYPART_GRANDPAR
(12,2),(2,6),-0.52762 # DEPENDENCYPART_GRANDPAR
(12,2),(2,7),-0.323532 # DEPENDENCYPART_GRANDPAR
(12,2),(2,8),-0.193391 # DEPENDENCYPART_GRANDPAR
(12,2),(2,12),-0.927342 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
