# _root_ A szponzoroknak és nekünk is szívügyünk az utánpótlás , ezért mindent elkövetünk , hogy a jövőben még több pénzt fordítsunk erre .
#goldHeads=2,4,4,6,6,10,8,6,10,0,12,10,12,12,16,20,19,19,20,12,20,10,
#predictedHeads=2,3,10,6,6,10,8,6,10,0,12,10,12,12,16,20,20,19,20,12,20,10,
(3,20),(20,9),-0.243325 # DEPENDENCYPART_GRANDPAR
(3,20),(20,10),-0.0963532 # DEPENDENCYPART_GRANDPAR
(3,20),(20,11),-0.187668 # DEPENDENCYPART_GRANDPAR
(3,20),(20,12),-0.250607 # DEPENDENCYPART_GRANDPAR
(3,20),(20,13),-0.350232 # DEPENDENCYPART_GRANDPAR
(3,20),(20,14),-0.258266 # DEPENDENCYPART_GRANDPAR
(3,20),(20,15),-0.565047 # DEPENDENCYPART_GRANDPAR
(3,20),(20,16),-0.748269 # DEPENDENCYPART_GRANDPAR
(3,20),(20,17),-0.6313 # DEPENDENCYPART_GRANDPAR
(3,20),(20,18),-0.448868 # DEPENDENCYPART_GRANDPAR
(3,20),(20,19),-0.846641 # DEPENDENCYPART_GRANDPAR
(3,20),(20,21),0.0505985 # DEPENDENCYPART_GRANDPAR
(3,20),(20,22),-0.452443 # DEPENDENCYPART_GRANDPAR
(4,2),(2,1),-0.124582 # DEPENDENCYPART_GRANDPAR
(4,2),(2,5),-0.423379 # DEPENDENCYPART_GRANDPAR
(4,3),(3,1),-0.113316 # DEPENDENCYPART_GRANDPAR
(4,3),(3,2),-0.162044 # DEPENDENCYPART_GRANDPAR
(4,3),(3,4),-0.936862 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(4,3),(3,5),-0.426178 # DEPENDENCYPART_GRANDPAR
(4,3),(3,6),-0.517614 # DEPENDENCYPART_GRANDPAR
(4,3),(3,8),-0.539884 # DEPENDENCYPART_GRANDPAR
(4,3),(3,9),-0.524472 # DEPENDENCYPART_GRANDPAR
(4,3),(3,10),-0.559681 # DEPENDENCYPART_GRANDPAR
(4,3),(3,12),-0.497057 # DEPENDENCYPART_GRANDPAR
(4,3),(3,13),-0.531555 # DEPENDENCYPART_GRANDPAR
(4,3),(3,14),-0.678241 # DEPENDENCYPART_GRANDPAR
(4,3),(3,17),-0.572577 # DEPENDENCYPART_GRANDPAR
(4,3),(3,18),-0.711592 # DEPENDENCYPART_GRANDPAR
(4,3),(3,20),-0.5674 # DEPENDENCYPART_GRANDPAR
(4,3),(3,22),-0.965459 # DEPENDENCYPART_GRANDPAR
(4,6),(6,1),-0.489445 # DEPENDENCYPART_GRANDPAR
(4,6),(6,2),-0.641383 # DEPENDENCYPART_GRANDPAR
(4,6),(6,3),-0.532035 # DEPENDENCYPART_GRANDPAR
(4,6),(6,4),-0.566731 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(4,6),(6,5),-0.053355 # DEPENDENCYPART_GRANDPAR
(4,6),(6,7),-0.247835 # DEPENDENCYPART_GRANDPAR
(4,6),(6,8),-0.187286 # DEPENDENCYPART_GRANDPAR
(4,6),(6,9),-0.226001 # DEPENDENCYPART_GRANDPAR
(4,6),(6,10),-0.284414 # DEPENDENCYPART_GRANDPAR
(4,6),(6,12),-0.109199 # DEPENDENCYPART_GRANDPAR
(4,6),(6,13),-0.233084 # DEPENDENCYPART_GRANDPAR
(4,6),(6,16),-0.451486 # DEPENDENCYPART_GRANDPAR
(4,6),(6,17),-0.314525 # DEPENDENCYPART_GRANDPAR
(4,6),(6,20),-0.179542 # DEPENDENCYPART_GRANDPAR
(4,6),(6,22),-0.687942 # DEPENDENCYPART_GRANDPAR
(4,8),(8,1),-0.489445 # DEPENDENCYPART_GRANDPAR
(4,8),(8,2),-0.641383 # DEPENDENCYPART_GRANDPAR
(4,8),(8,3),-0.532035 # DEPENDENCYPART_GRANDPAR
(4,8),(8,5),-0.053355 # DEPENDENCYPART_GRANDPAR
(4,8),(8,6),-0.0289738 # DEPENDENCYPART_GRANDPAR
(4,8),(8,7),-0.258925 # DEPENDENCYPART_GRANDPAR
(4,8),(8,9),-0.226001 # DEPENDENCYPART_GRANDPAR
(4,12),(12,1),-0.469673 # DEPENDENCYPART_GRANDPAR
(4,12),(12,2),-0.627863 # DEPENDENCYPART_GRANDPAR
(4,12),(12,3),-0.563397 # DEPENDENCYPART_GRANDPAR
(4,12),(12,4),-0.535288 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(4,12),(12,5),0.0228721 # DEPENDENCYPART_GRANDPAR
(4,12),(12,6),-0.109364 # DEPENDENCYPART_GRANDPAR
(4,12),(12,7),-0.254942 # DEPENDENCYPART_GRANDPAR
(4,12),(12,8),-0.131635 # DEPENDENCYPART_GRANDPAR
(4,12),(12,9),-0.266906 # DEPENDENCYPART_GRANDPAR
(4,12),(12,10),-0.167646 # DEPENDENCYPART_GRANDPAR
(4,12),(12,11),-0.236687 # DEPENDENCYPART_GRANDPAR
(4,12),(12,13),-0.204823 # DEPENDENCYPART_GRANDPAR
(4,12),(12,14),-0.259486 # DEPENDENCYPART_GRANDPAR
(4,12),(12,15),-0.60456 # DEPENDENCYPART_GRANDPAR
(4,12),(12,16),-0.387679 # DEPENDENCYPART_GRANDPAR
(4,12),(12,17),-0.246012 # DEPENDENCYPART_GRANDPAR
(4,12),(12,18),-0.358439 # DEPENDENCYPART_GRANDPAR
(4,12),(12,19),-0.414901 # DEPENDENCYPART_GRANDPAR
(4,12),(12,20),-0.144622 # DEPENDENCYPART_GRANDPAR
(4,12),(12,21),-0.458392 # DEPENDENCYPART_GRANDPAR
(4,12),(12,22),-0.601057 # DEPENDENCYPART_GRANDPAR
(4,16),(16,11),-0.236508 # DEPENDENCYPART_GRANDPAR
(4,16),(16,14),-0.291146 # DEPENDENCYPART_GRANDPAR
(4,16),(16,15),-0.64097 # DEPENDENCYPART_GRANDPAR
(4,16),(16,17),-0.315145 # DEPENDENCYPART_GRANDPAR
(4,16),(16,18),-0.341672 # DEPENDENCYPART_GRANDPAR
(4,16),(16,19),-0.467948 # DEPENDENCYPART_GRANDPAR
(4,20),(20,2),-0.627863 # DEPENDENCYPART_GRANDPAR
(4,20),(20,3),-0.563397 # DEPENDENCYPART_GRANDPAR
(4,20),(20,4),-0.535288 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(4,20),(20,5),0.0228721 # DEPENDENCYPART_GRANDPAR
(4,20),(20,6),-0.109364 # DEPENDENCYPART_GRANDPAR
(4,20),(20,8),-0.131635 # DEPENDENCYPART_GRANDPAR
(4,20),(20,9),-0.266906 # DEPENDENCYPART_GRANDPAR
(4,20),(20,10),-0.167646 # DEPENDENCYPART_GRANDPAR
(4,20),(20,11),-0.236687 # DEPENDENCYPART_GRANDPAR
(4,20),(20,12),-0.0743535 # DEPENDENCYPART_GRANDPAR
(4,20),(20,13),-0.273989 # DEPENDENCYPART_GRANDPAR
(4,20),(20,14),-0.329439 # DEPENDENCYPART_GRANDPAR
(4,20),(20,15),-0.657925 # DEPENDENCYPART_GRANDPAR
(4,20),(20,16),-0.393474 # DEPENDENCYPART_GRANDPAR
(4,20),(20,17),-0.165686 # DEPENDENCYPART_GRANDPAR
(4,20),(20,18),-0.355043 # DEPENDENCYPART_GRANDPAR
(4,20),(20,19),-0.404566 # DEPENDENCYPART_GRANDPAR
(4,20),(20,21),-0.458392 # DEPENDENCYPART_GRANDPAR
(4,20),(20,22),-0.601057 # DEPENDENCYPART_GRANDPAR
(5,2),(2,1),-0.256564 # DEPENDENCYPART_GRANDPAR
(5,2),(2,5),-1.0158 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,3),(3,1),-0.324383 # DEPENDENCYPART_GRANDPAR
(5,3),(3,2),-0.258048 # DEPENDENCYPART_GRANDPAR
(5,3),(3,4),-0.18404 # DEPENDENCYPART_GRANDPAR
(5,3),(3,5),-1.05276 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,3),(3,6),-0.472575 # DEPENDENCYPART_GRANDPAR
(5,3),(3,8),-0.748799 # DEPENDENCYPART_GRANDPAR
(5,3),(3,9),-0.642477 # DEPENDENCYPART_GRANDPAR
(5,3),(3,10),-0.640628 # DEPENDENCYPART_GRANDPAR
(5,3),(3,12),-0.968835 # DEPENDENCYPART_GRANDPAR
(5,3),(3,13),-0.752584 # DEPENDENCYPART_GRANDPAR
(5,3),(3,14),-0.911297 # DEPENDENCYPART_GRANDPAR
(5,3),(3,17),-0.779705 # DEPENDENCYPART_GRANDPAR
(5,3),(3,18),-0.696742 # DEPENDENCYPART_GRANDPAR
(5,3),(3,20),-1.22867 # DEPENDENCYPART_GRANDPAR
(5,3),(3,22),-1.06131 # DEPENDENCYPART_GRANDPAR
(5,4),(4,2),-0.190937 # DEPENDENCYPART_GRANDPAR
(5,4),(4,3),-0.0546323 # DEPENDENCYPART_GRANDPAR
(5,4),(4,6),-0.388326 # DEPENDENCYPART_GRANDPAR
(5,4),(4,8),-0.66455 # DEPENDENCYPART_GRANDPAR
(5,4),(4,9),-0.602843 # DEPENDENCYPART_GRANDPAR
(5,4),(4,12),-0.870984 # DEPENDENCYPART_GRANDPAR
(5,4),(4,13),-0.71295 # DEPENDENCYPART_GRANDPAR
(5,4),(4,16),-1.07647 # DEPENDENCYPART_GRANDPAR
(5,4),(4,20),-1.13082 # DEPENDENCYPART_GRANDPAR
(5,4),(4,22),-1.02957 # DEPENDENCYPART_GRANDPAR
(5,6),(6,1),-0.755498 # DEPENDENCYPART_GRANDPAR
(5,6),(6,2),-0.932837 # DEPENDENCYPART_GRANDPAR
(5,6),(6,3),-0.61303 # DEPENDENCYPART_GRANDPAR
(5,6),(6,4),-0.597103 # DEPENDENCYPART_GRANDPAR
(5,6),(6,5),-0.536764 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,6),(6,7),-0.158928 # DEPENDENCYPART_GRANDPAR
(5,6),(6,8),-0.0214999 # DEPENDENCYPART_GRANDPAR
(5,6),(6,9),-0.166271 # DEPENDENCYPART_GRANDPAR
(5,6),(6,10),-0.158911 # DEPENDENCYPART_GRANDPAR
(5,6),(6,12),-0.286999 # DEPENDENCYPART_GRANDPAR
(5,6),(6,13),-0.276378 # DEPENDENCYPART_GRANDPAR
(5,6),(6,16),-0.434934 # DEPENDENCYPART_GRANDPAR
(5,6),(6,17),-0.355833 # DEPENDENCYPART_GRANDPAR
(5,6),(6,20),-0.546838 # DEPENDENCYPART_GRANDPAR
(5,6),(6,22),-0.686732 # DEPENDENCYPART_GRANDPAR
(5,8),(8,1),-0.755498 # DEPENDENCYPART_GRANDPAR
(5,8),(8,2),-0.932837 # DEPENDENCYPART_GRANDPAR
(5,8),(8,3),-0.61303 # DEPENDENCYPART_GRANDPAR
(5,8),(8,5),-0.536764 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,8),(8,6),0.229195 # DEPENDENCYPART_GRANDPAR
(5,8),(8,7),-0.232119 # DEPENDENCYPART_GRANDPAR
(5,8),(8,9),-0.166271 # DEPENDENCYPART_GRANDPAR
(5,10),(10,2),-0.91143 # DEPENDENCYPART_GRANDPAR
(5,10),(10,3),-0.642726 # DEPENDENCYPART_GRANDPAR
(5,10),(10,5),-0.55195 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,10),(10,6),0.16995 # DEPENDENCYPART_GRANDPAR
(5,10),(10,7),-0.171255 # DEPENDENCYPART_GRANDPAR
(5,10),(10,8),-0.106275 # DEPENDENCYPART_GRANDPAR
(5,10),(10,9),-0.105726 # DEPENDENCYPART_GRANDPAR
(5,10),(10,11),-0.255928 # DEPENDENCYPART_GRANDPAR
(5,10),(10,12),-0.36445 # DEPENDENCYPART_GRANDPAR
(5,10),(10,13),-0.384942 # DEPENDENCYPART_GRANDPAR
(5,10),(10,14),-0.400941 # DEPENDENCYPART_GRANDPAR
(5,10),(10,16),-0.500964 # DEPENDENCYPART_GRANDPAR
(5,10),(10,17),-0.350544 # DEPENDENCYPART_GRANDPAR
(5,10),(10,18),-0.344787 # DEPENDENCYPART_GRANDPAR
(5,10),(10,19),-0.67862 # DEPENDENCYPART_GRANDPAR
(5,10),(10,20),-0.624289 # DEPENDENCYPART_GRANDPAR
(5,10),(10,21),-0.183356 # DEPENDENCYPART_GRANDPAR
(5,10),(10,22),-0.631134 # DEPENDENCYPART_GRANDPAR
(5,12),(12,1),-0.970855 # DEPENDENCYPART_GRANDPAR
(5,12),(12,2),-1.24182 # DEPENDENCYPART_GRANDPAR
(5,12),(12,3),-0.909239 # DEPENDENCYPART_GRANDPAR
(5,12),(12,4),-0.858917 # DEPENDENCYPART_GRANDPAR
(5,12),(12,5),-0.468385 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,12),(12,6),0.0761374 # DEPENDENCYPART_GRANDPAR
(5,12),(12,7),-0.308711 # DEPENDENCYPART_GRANDPAR
(5,12),(12,8),-0.200089 # DEPENDENCYPART_GRANDPAR
(5,12),(12,9),-0.247621 # DEPENDENCYPART_GRANDPAR
(5,12),(12,10),-0.170791 # DEPENDENCYPART_GRANDPAR
(5,12),(12,11),-0.352814 # DEPENDENCYPART_GRANDPAR
(5,12),(12,13),-0.367305 # DEPENDENCYPART_GRANDPAR
(5,12),(12,14),-0.373628 # DEPENDENCYPART_GRANDPAR
(5,12),(12,15),-0.477397 # DEPENDENCYPART_GRANDPAR
(5,12),(12,16),-0.528274 # DEPENDENCYPART_GRANDPAR
(5,12),(12,17),-0.358038 # DEPENDENCYPART_GRANDPAR
(5,12),(12,18),-0.337647 # DEPENDENCYPART_GRANDPAR
(5,12),(12,19),-0.723915 # DEPENDENCYPART_GRANDPAR
(5,12),(12,20),-0.585051 # DEPENDENCYPART_GRANDPAR
(5,12),(12,21),-0.221917 # DEPENDENCYPART_GRANDPAR
(5,12),(12,22),-0.690212 # DEPENDENCYPART_GRANDPAR
(5,14),(14,2),-0.931857 # DEPENDENCYPART_GRANDPAR
(5,14),(14,3),-0.65413 # DEPENDENCYPART_GRANDPAR
(5,14),(14,4),-0.639253 # DEPENDENCYPART_GRANDPAR
(5,14),(14,5),-0.495373 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,14),(14,6),0.231177 # DEPENDENCYPART_GRANDPAR
(5,14),(14,8),-0.0450472 # DEPENDENCYPART_GRANDPAR
(5,14),(14,9),-0.0828663 # DEPENDENCYPART_GRANDPAR
(5,14),(14,10),-0.10287 # DEPENDENCYPART_GRANDPAR
(5,14),(14,12),-0.210527 # DEPENDENCYPART_GRANDPAR
(5,14),(14,13),-0.192973 # DEPENDENCYPART_GRANDPAR
(5,14),(14,16),-0.466274 # DEPENDENCYPART_GRANDPAR
(5,14),(14,17),-0.290209 # DEPENDENCYPART_GRANDPAR
(5,14),(14,18),-0.294471 # DEPENDENCYPART_GRANDPAR
(5,14),(14,19),-0.644 # DEPENDENCYPART_GRANDPAR
(5,14),(14,20),-0.567686 # DEPENDENCYPART_GRANDPAR
(5,14),(14,22),-0.570071 # DEPENDENCYPART_GRANDPAR
(5,20),(20,2),-1.24182 # DEPENDENCYPART_GRANDPAR
(5,20),(20,3),-0.909239 # DEPENDENCYPART_GRANDPAR
(5,20),(20,4),-0.858917 # DEPENDENCYPART_GRANDPAR
(5,20),(20,5),-0.468385 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,20),(20,6),0.0761374 # DEPENDENCYPART_GRANDPAR
(5,20),(20,8),-0.200089 # DEPENDENCYPART_GRANDPAR
(5,20),(20,9),-0.247621 # DEPENDENCYPART_GRANDPAR
(5,20),(20,10),-0.170791 # DEPENDENCYPART_GRANDPAR
(5,20),(20,11),-0.352814 # DEPENDENCYPART_GRANDPAR
(5,20),(20,12),-0.383189 # DEPENDENCYPART_GRANDPAR
(5,20),(20,13),-0.357728 # DEPENDENCYPART_GRANDPAR
(5,20),(20,14),-0.482994 # DEPENDENCYPART_GRANDPAR
(5,20),(20,15),-0.65124 # DEPENDENCYPART_GRANDPAR
(5,20),(20,16),-0.609019 # DEPENDENCYPART_GRANDPAR
(5,20),(20,17),-0.361844 # DEPENDENCYPART_GRANDPAR
(5,20),(20,18),-0.307034 # DEPENDENCYPART_GRANDPAR
(5,20),(20,19),-0.765785 # DEPENDENCYPART_GRANDPAR
(5,20),(20,21),-0.221917 # DEPENDENCYPART_GRANDPAR
(5,20),(20,22),-0.690212 # DEPENDENCYPART_GRANDPAR
(6,2),(2,1),-0.578938 # DEPENDENCYPART_GRANDPAR
(6,2),(2,5),-0.145816 # DEPENDENCYPART_GRANDPAR
(6,3),(3,1),-0.818692 # DEPENDENCYPART_GRANDPAR
(6,3),(3,2),-0.853683 # DEPENDENCYPART_GRANDPAR
(6,3),(3,4),-0.208081 # DEPENDENCYPART_GRANDPAR
(6,3),(3,5),-0.177388 # DEPENDENCYPART_GRANDPAR
(6,3),(3,6),-1.66367 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,3),(3,8),-0.77592 # DEPENDENCYPART_GRANDPAR
(6,3),(3,9),-0.402018 # DEPENDENCYPART_GRANDPAR
(6,3),(3,10),-0.478011 # DEPENDENCYPART_GRANDPAR
(6,3),(3,12),-0.631916 # DEPENDENCYPART_GRANDPAR
(6,3),(3,13),-0.33676 # DEPENDENCYPART_GRANDPAR
(6,3),(3,14),-0.527031 # DEPENDENCYPART_GRANDPAR
(6,3),(3,17),-0.662352 # DEPENDENCYPART_GRANDPAR
(6,3),(3,18),-0.683662 # DEPENDENCYPART_GRANDPAR
(6,3),(3,20),-0.887615 # DEPENDENCYPART_GRANDPAR
(6,3),(3,22),-0.829379 # DEPENDENCYPART_GRANDPAR
(6,4),(4,2),-0.861866 # DEPENDENCYPART_GRANDPAR
(6,4),(4,3),-0.227584 # DEPENDENCYPART_GRANDPAR
(6,4),(4,6),-1.5965 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,4),(4,8),-0.708745 # DEPENDENCYPART_GRANDPAR
(6,4),(4,9),-0.385127 # DEPENDENCYPART_GRANDPAR
(6,4),(4,12),-0.559617 # DEPENDENCYPART_GRANDPAR
(6,4),(4,13),-0.319868 # DEPENDENCYPART_GRANDPAR
(6,4),(4,16),-0.926677 # DEPENDENCYPART_GRANDPAR
(6,4),(4,20),-0.815316 # DEPENDENCYPART_GRANDPAR
(6,4),(4,22),-0.81518 # DEPENDENCYPART_GRANDPAR
(6,5),(5,1),-0.81255 # DEPENDENCYPART_GRANDPAR
(6,5),(5,2),-0.877303 # DEPENDENCYPART_GRANDPAR
(6,5),(5,3),-0.295571 # DEPENDENCYPART_GRANDPAR
(6,5),(5,4),-0.324811 # DEPENDENCYPART_GRANDPAR
(6,5),(5,6),-1.65966 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,5),(5,8),-0.771907 # DEPENDENCYPART_GRANDPAR
(6,5),(5,10),-0.475394 # DEPENDENCYPART_GRANDPAR
(6,5),(5,12),-0.614049 # DEPENDENCYPART_GRANDPAR
(6,5),(5,14),-0.524452 # DEPENDENCYPART_GRANDPAR
(6,5),(5,20),-0.869748 # DEPENDENCYPART_GRANDPAR
(6,5),(5,22),-0.825981 # DEPENDENCYPART_GRANDPAR
(6,8),(8,1),-1.16357 # DEPENDENCYPART_GRANDPAR
(6,8),(8,2),-1.30263 # DEPENDENCYPART_GRANDPAR
(6,8),(8,3),-0.563011 # DEPENDENCYPART_GRANDPAR
(6,8),(8,5),-0.531652 # DEPENDENCYPART_GRANDPAR
(6,8),(8,6),-1.12732 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,8),(8,7),0.0905316 # DEPENDENCYPART_GRANDPAR
(6,8),(8,9),-0.0545391 # DEPENDENCYPART_GRANDPAR
(6,10),(10,2),-1.23126 # DEPENDENCYPART_GRANDPAR
(6,10),(10,3),-0.542369 # DEPENDENCYPART_GRANDPAR
(6,10),(10,5),-0.512043 # DEPENDENCYPART_GRANDPAR
(6,10),(10,6),-1.23499 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,10),(10,7),0.0925712 # DEPENDENCYPART_GRANDPAR
(6,10),(10,8),-0.347238 # DEPENDENCYPART_GRANDPAR
(6,10),(10,9),0.00880007 # DEPENDENCYPART_GRANDPAR
(6,10),(10,11),-0.212697 # DEPENDENCYPART_GRANDPAR
(6,10),(10,12),-0.337174 # DEPENDENCYPART_GRANDPAR
(6,10),(10,13),-0.12404 # DEPENDENCYPART_GRANDPAR
(6,10),(10,14),-0.23597 # DEPENDENCYPART_GRANDPAR
(6,10),(10,16),-0.626031 # DEPENDENCYPART_GRANDPAR
(6,10),(10,17),-0.392957 # DEPENDENCYPART_GRANDPAR
(6,10),(10,18),-0.380483 # DEPENDENCYPART_GRANDPAR
(6,10),(10,19),-0.459886 # DEPENDENCYPART_GRANDPAR
(6,10),(10,20),-0.592874 # DEPENDENCYPART_GRANDPAR
(6,10),(10,21),-0.0951254 # DEPENDENCYPART_GRANDPAR
(6,10),(10,22),-0.46637 # DEPENDENCYPART_GRANDPAR
(6,12),(12,1),-1.10085 # DEPENDENCYPART_GRANDPAR
(6,12),(12,2),-1.24108 # DEPENDENCYPART_GRANDPAR
(6,12),(12,3),-0.557056 # DEPENDENCYPART_GRANDPAR
(6,12),(12,4),-0.518414 # DEPENDENCYPART_GRANDPAR
(6,12),(12,5),-0.553852 # DEPENDENCYPART_GRANDPAR
(6,12),(12,6),-1.28499 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,12),(12,7),0.073419 # DEPENDENCYPART_GRANDPAR
(6,12),(12,8),-0.397245 # DEPENDENCYPART_GRANDPAR
(6,12),(12,9),-0.156062 # DEPENDENCYPART_GRANDPAR
(6,12),(12,10),-0.0957096 # DEPENDENCYPART_GRANDPAR
(6,12),(12,11),-0.111765 # DEPENDENCYPART_GRANDPAR
(6,12),(12,13),-0.0734676 # DEPENDENCYPART_GRANDPAR
(6,12),(12,14),-0.190684 # DEPENDENCYPART_GRANDPAR
(6,12),(12,15),-0.486242 # DEPENDENCYPART_GRANDPAR
(6,12),(12,16),-0.555758 # DEPENDENCYPART_GRANDPAR
(6,12),(12,17),-0.346771 # DEPENDENCYPART_GRANDPAR
(6,12),(12,18),-0.348912 # DEPENDENCYPART_GRANDPAR
(6,12),(12,19),-0.3995 # DEPENDENCYPART_GRANDPAR
(6,12),(12,20),-0.535694 # DEPENDENCYPART_GRANDPAR
(6,12),(12,21),-0.0626677 # DEPENDENCYPART_GRANDPAR
(6,12),(12,22),-0.476499 # DEPENDENCYPART_GRANDPAR
(6,16),(16,11),-0.125709 # DEPENDENCYPART_GRANDPAR
(6,16),(16,14),-0.147704 # DEPENDENCYPART_GRANDPAR
(6,16),(16,15),-0.476397 # DEPENDENCYPART_GRANDPAR
(6,16),(16,17),-0.298732 # DEPENDENCYPART_GRANDPAR
(6,16),(16,18),-0.194968 # DEPENDENCYPART_GRANDPAR
(6,16),(16,19),-0.411976 # DEPENDENCYPART_GRANDPAR
(6,17),(17,6),-1.24256 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,17),(17,8),-0.354814 # DEPENDENCYPART_GRANDPAR
(6,17),(17,10),-0.0786336 # DEPENDENCYPART_GRANDPAR
(6,17),(17,12),-0.14916 # DEPENDENCYPART_GRANDPAR
(6,17),(17,13),0.0205857 # DEPENDENCYPART_GRANDPAR
(6,17),(17,14),-0.130919 # DEPENDENCYPART_GRANDPAR
(6,17),(17,16),-0.572761 # DEPENDENCYPART_GRANDPAR
(6,17),(17,18),-0.372711 # DEPENDENCYPART_GRANDPAR
(6,17),(17,19),-0.483694 # DEPENDENCYPART_GRANDPAR
(6,17),(17,20),-0.551342 # DEPENDENCYPART_GRANDPAR
(6,17),(17,22),-0.555795 # DEPENDENCYPART_GRANDPAR
(6,20),(20,2),-1.24108 # DEPENDENCYPART_GRANDPAR
(6,20),(20,3),-0.557056 # DEPENDENCYPART_GRANDPAR
(6,20),(20,4),-0.518414 # DEPENDENCYPART_GRANDPAR
(6,20),(20,5),-0.553852 # DEPENDENCYPART_GRANDPAR
(6,20),(20,6),-1.28499 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,20),(20,8),-0.397245 # DEPENDENCYPART_GRANDPAR
(6,20),(20,9),-0.156062 # DEPENDENCYPART_GRANDPAR
(6,20),(20,10),-0.0957096 # DEPENDENCYPART_GRANDPAR
(6,20),(20,11),-0.111765 # DEPENDENCYPART_GRANDPAR
(6,20),(20,12),-0.189017 # DEPENDENCYPART_GRANDPAR
(6,20),(20,13),-0.0908036 # DEPENDENCYPART_GRANDPAR
(6,20),(20,14),-0.181139 # DEPENDENCYPART_GRANDPAR
(6,20),(20,15),-0.498983 # DEPENDENCYPART_GRANDPAR
(6,20),(20,16),-0.613051 # DEPENDENCYPART_GRANDPAR
(6,20),(20,17),-0.275811 # DEPENDENCYPART_GRANDPAR
(6,20),(20,18),-0.28288 # DEPENDENCYPART_GRANDPAR
(6,20),(20,19),-0.441449 # DEPENDENCYPART_GRANDPAR
(6,20),(20,21),-0.0626677 # DEPENDENCYPART_GRANDPAR
(6,20),(20,22),-0.476499 # DEPENDENCYPART_GRANDPAR
(8,2),(2,1),-0.467662 # DEPENDENCYPART_GRANDPAR
(8,2),(2,5),-0.0226967 # DEPENDENCYPART_GRANDPAR
(8,3),(3,1),-0.707416 # DEPENDENCYPART_GRANDPAR
(8,3),(3,2),-0.621889 # DEPENDENCYPART_GRANDPAR
(8,3),(3,4),-0.252538 # DEPENDENCYPART_GRANDPAR
(8,3),(3,5),-0.0542683 # DEPENDENCYPART_GRANDPAR
(8,3),(3,6),-0.314857 # DEPENDENCYPART_GRANDPAR
(8,3),(3,8),-1.11367 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,3),(3,9),-0.56905 # DEPENDENCYPART_GRANDPAR
(8,3),(3,10),-0.525902 # DEPENDENCYPART_GRANDPAR
(8,3),(3,12),-0.532188 # DEPENDENCYPART_GRANDPAR
(8,3),(3,13),-0.467441 # DEPENDENCYPART_GRANDPAR
(8,3),(3,14),-0.576076 # DEPENDENCYPART_GRANDPAR
(8,3),(3,17),-0.683409 # DEPENDENCYPART_GRANDPAR
(8,3),(3,18),-0.710972 # DEPENDENCYPART_GRANDPAR
(8,3),(3,20),-0.643211 # DEPENDENCYPART_GRANDPAR
(8,3),(3,22),-0.879477 # DEPENDENCYPART_GRANDPAR
(8,5),(5,1),-0.701274 # DEPENDENCYPART_GRANDPAR
(8,5),(5,2),-0.645508 # DEPENDENCYPART_GRANDPAR
(8,5),(5,3),-0.207232 # DEPENDENCYPART_GRANDPAR
(8,5),(5,4),-0.369269 # DEPENDENCYPART_GRANDPAR
(8,5),(5,6),-0.437319 # DEPENDENCYPART_GRANDPAR
(8,5),(5,8),-1.10966 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,5),(5,10),-0.523285 # DEPENDENCYPART_GRANDPAR
(8,5),(5,12),-0.514321 # DEPENDENCYPART_GRANDPAR
(8,5),(5,14),-0.573496 # DEPENDENCYPART_GRANDPAR
(8,5),(5,20),-0.625344 # DEPENDENCYPART_GRANDPAR
(8,5),(5,22),-0.876078 # DEPENDENCYPART_GRANDPAR
(8,6),(6,1),-0.467662 # DEPENDENCYPART_GRANDPAR
(8,6),(6,2),-0.593848 # DEPENDENCYPART_GRANDPAR
(8,6),(6,3),-0.106726 # DEPENDENCYPART_GRANDPAR
(8,6),(6,4),-0.223994 # DEPENDENCYPART_GRANDPAR
(8,6),(6,5),-0.103344 # DEPENDENCYPART_GRANDPAR
(8,6),(6,7),-0.228577 # DEPENDENCYPART_GRANDPAR
(8,6),(6,8),-1.17524 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
