# _root_ Az érdekvédők továbbra is ragaszkodtak ahhoz , hogy az ÉT még április 9. , a részben helyébe lépő Gazdasági_Tanács összehívása előtt üljön össze .
#goldHeads=2,5,5,5,0,5,5,5,10,22,22,13,21,21,19,18,18,19,20,21,22,6,22,5,
#predictedHeads=2,5,5,5,0,5,5,5,10,13,13,13,5,22,19,18,18,19,20,21,22,6,22,5,
(0,4),(4,24),2.24045 # DEPENDENCYPART_GRANDPAR
(0,5),(5,1),0.142335 # DEPENDENCYPART_GRANDPAR
(0,5),(5,2),0.440478 # DEPENDENCYPART_GRANDPAR
(0,5),(5,3),0.230426 # DEPENDENCYPART_GRANDPAR
(0,5),(5,4),0.308695 # DEPENDENCYPART_GRANDPAR
(0,5),(5,6),0.122448 # DEPENDENCYPART_GRANDPAR
(0,5),(5,7),0.19978 # DEPENDENCYPART_GRANDPAR
(0,5),(5,8),0.507886 # DEPENDENCYPART_GRANDPAR
(0,5),(5,9),-0.328116 # DEPENDENCYPART_GRANDPAR
(0,5),(5,10),-0.118614 # DEPENDENCYPART_GRANDPAR
(0,5),(5,11),0.0388737 # DEPENDENCYPART_GRANDPAR
(0,5),(5,12),-0.406891 # DEPENDENCYPART_GRANDPAR
(0,5),(5,13),0.0656116 # DEPENDENCYPART_GRANDPAR
(0,5),(5,14),0.0195024 # DEPENDENCYPART_GRANDPAR
(0,5),(5,16),-0.39613 # DEPENDENCYPART_GRANDPAR
(0,5),(5,17),-0.419651 # DEPENDENCYPART_GRANDPAR
(0,5),(5,18),-0.197321 # DEPENDENCYPART_GRANDPAR
(0,5),(5,19),-0.16763 # DEPENDENCYPART_GRANDPAR
(0,5),(5,20),-0.350559 # DEPENDENCYPART_GRANDPAR
(0,5),(5,21),0.0422982 # DEPENDENCYPART_GRANDPAR
(0,5),(5,22),-0.231844 # DEPENDENCYPART_GRANDPAR
(0,5),(5,23),-0.272711 # DEPENDENCYPART_GRANDPAR
(0,5),(5,24),2.25196 # DEPENDENCYPART_GRANDPAR
(0,6),(6,2),0.557618 # DEPENDENCYPART_GRANDPAR
(0,6),(6,3),0.465231 # DEPENDENCYPART_GRANDPAR
(0,6),(6,4),0.36695 # DEPENDENCYPART_GRANDPAR
(0,6),(6,5),0.735795 # DEPENDENCYPART_GRANDPAR
(0,6),(6,7),0.0362786 # DEPENDENCYPART_GRANDPAR
(0,6),(6,8),0.0484389 # DEPENDENCYPART_GRANDPAR
(0,6),(6,10),-0.275454 # DEPENDENCYPART_GRANDPAR
(0,6),(6,11),-0.158527 # DEPENDENCYPART_GRANDPAR
(0,6),(6,12),-0.558488 # DEPENDENCYPART_GRANDPAR
(0,6),(6,13),-0.0912553 # DEPENDENCYPART_GRANDPAR
(0,6),(6,14),-0.143999 # DEPENDENCYPART_GRANDPAR
(0,6),(6,16),-0.575727 # DEPENDENCYPART_GRANDPAR
(0,6),(6,17),-0.577272 # DEPENDENCYPART_GRANDPAR
(0,6),(6,18),-0.346086 # DEPENDENCYPART_GRANDPAR
(0,6),(6,19),-0.324497 # DEPENDENCYPART_GRANDPAR
(0,6),(6,20),-0.507426 # DEPENDENCYPART_GRANDPAR
(0,6),(6,21),-0.151078 # DEPENDENCYPART_GRANDPAR
(0,6),(6,22),-0.441543 # DEPENDENCYPART_GRANDPAR
(0,6),(6,23),-0.476001 # DEPENDENCYPART_GRANDPAR
(0,6),(6,24),1.81823 # DEPENDENCYPART_GRANDPAR
(0,8),(8,2),0.810051 # DEPENDENCYPART_GRANDPAR
(0,8),(8,3),0.501075 # DEPENDENCYPART_GRANDPAR
(0,8),(8,4),0.436661 # DEPENDENCYPART_GRANDPAR
(0,8),(8,5),0.941572 # DEPENDENCYPART_GRANDPAR
(0,8),(8,6),0.0925023 # DEPENDENCYPART_GRANDPAR
(0,8),(8,7),0.568211 # DEPENDENCYPART_GRANDPAR
(0,8),(8,10),-0.247688 # DEPENDENCYPART_GRANDPAR
(0,8),(8,11),0.057161 # DEPENDENCYPART_GRANDPAR
(0,8),(8,13),-0.0634895 # DEPENDENCYPART_GRANDPAR
(0,8),(8,14),-0.0348966 # DEPENDENCYPART_GRANDPAR
(0,8),(8,16),-0.345523 # DEPENDENCYPART_GRANDPAR
(0,8),(8,18),-0.030826 # DEPENDENCYPART_GRANDPAR
(0,8),(8,22),-0.0776191 # DEPENDENCYPART_GRANDPAR
(0,8),(8,24),2.23777 # DEPENDENCYPART_GRANDPAR
(0,22),(22,2),0.440398 # DEPENDENCYPART_GRANDPAR
(0,22),(22,3),0.2308 # DEPENDENCYPART_GRANDPAR
(0,22),(22,4),0.30907 # DEPENDENCYPART_GRANDPAR
(0,22),(22,5),0.474297 # DEPENDENCYPART_GRANDPAR
(0,22),(22,6),-0.156463 # DEPENDENCYPART_GRANDPAR
(0,22),(22,7),0.0385723 # DEPENDENCYPART_GRANDPAR
(0,22),(22,8),0.0306282 # DEPENDENCYPART_GRANDPAR
(0,22),(22,9),-0.433452 # DEPENDENCYPART_GRANDPAR
(0,22),(22,10),-0.32577 # DEPENDENCYPART_GRANDPAR
(0,22),(22,11),-0.19376 # DEPENDENCYPART_GRANDPAR
(0,22),(22,12),-0.643351 # DEPENDENCYPART_GRANDPAR
(0,22),(22,13),-0.139267 # DEPENDENCYPART_GRANDPAR
(0,22),(22,14),-0.141706 # DEPENDENCYPART_GRANDPAR
(0,22),(22,15),-0.881186 # DEPENDENCYPART_GRANDPAR
(0,22),(22,16),-0.550741 # DEPENDENCYPART_GRANDPAR
(0,22),(22,17),-0.624568 # DEPENDENCYPART_GRANDPAR
(0,22),(22,18),-0.289103 # DEPENDENCYPART_GRANDPAR
(0,22),(22,19),-0.372502 # DEPENDENCYPART_GRANDPAR
(0,22),(22,20),-0.555431 # DEPENDENCYPART_GRANDPAR
(0,22),(22,21),-0.118138 # DEPENDENCYPART_GRANDPAR
(0,22),(22,23),-0.272514 # DEPENDENCYPART_GRANDPAR
(0,22),(22,24),2.25242 # DEPENDENCYPART_GRANDPAR
(0,23),(23,8),0.328506 # DEPENDENCYPART_GRANDPAR
(0,23),(23,13),-0.0198005 # DEPENDENCYPART_GRANDPAR
(0,23),(23,17),-0.505102 # DEPENDENCYPART_GRANDPAR
(0,23),(23,18),-0.158796 # DEPENDENCYPART_GRANDPAR
(0,23),(23,20),-0.435965 # DEPENDENCYPART_GRANDPAR
(0,23),(23,21),0.0666846 # DEPENDENCYPART_GRANDPAR
(0,23),(23,22),-0.100153 # DEPENDENCYPART_GRANDPAR
(0,23),(23,24),1.90799 # DEPENDENCYPART_GRANDPAR
(2,3),(3,2),-0.572583 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(2,3),(3,4),-0.193894 # DEPENDENCYPART_GRANDPAR
(2,3),(3,5),-0.0915104 # DEPENDENCYPART_GRANDPAR
(2,3),(3,11),-0.335268 # DEPENDENCYPART_GRANDPAR
(2,3),(3,22),-0.239631 # DEPENDENCYPART_GRANDPAR
(2,3),(3,24),-0.672132 # DEPENDENCYPART_GRANDPAR
(2,5),(5,1),-0.635177 # DEPENDENCYPART_GRANDPAR
(2,5),(5,2),-0.62489 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(2,5),(5,3),0.0232355 # DEPENDENCYPART_GRANDPAR
(2,5),(5,4),-0.0158039 # DEPENDENCYPART_GRANDPAR
(2,5),(5,6),-0.242694 # DEPENDENCYPART_GRANDPAR
(2,5),(5,7),-0.114482 # DEPENDENCYPART_GRANDPAR
(2,5),(5,8),-0.123804 # DEPENDENCYPART_GRANDPAR
(2,5),(5,9),-0.433475 # DEPENDENCYPART_GRANDPAR
(2,5),(5,10),-0.272869 # DEPENDENCYPART_GRANDPAR
(2,5),(5,11),-0.294409 # DEPENDENCYPART_GRANDPAR
(2,5),(5,12),-0.23517 # DEPENDENCYPART_GRANDPAR
(2,5),(5,13),-0.469007 # DEPENDENCYPART_GRANDPAR
(2,5),(5,14),-0.191372 # DEPENDENCYPART_GRANDPAR
(2,5),(5,16),-0.30922 # DEPENDENCYPART_GRANDPAR
(2,5),(5,17),-0.539411 # DEPENDENCYPART_GRANDPAR
(2,5),(5,18),-0.435023 # DEPENDENCYPART_GRANDPAR
(2,5),(5,19),-0.345358 # DEPENDENCYPART_GRANDPAR
(2,5),(5,20),-0.463408 # DEPENDENCYPART_GRANDPAR
(2,5),(5,21),-0.211474 # DEPENDENCYPART_GRANDPAR
(2,5),(5,22),-0.233234 # DEPENDENCYPART_GRANDPAR
(2,5),(5,23),-0.193818 # DEPENDENCYPART_GRANDPAR
(2,5),(5,24),-0.620913 # DEPENDENCYPART_GRANDPAR
(3,2),(2,1),-0.348304 # DEPENDENCYPART_GRANDPAR
(3,2),(2,3),-0.970773 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(3,2),(2,5),-0.653725 # DEPENDENCYPART_GRANDPAR
(3,2),(2,24),-1.09876 # DEPENDENCYPART_GRANDPAR
(3,4),(4,1),-0.672253 # DEPENDENCYPART_GRANDPAR
(3,4),(4,2),-0.617688 # DEPENDENCYPART_GRANDPAR
(3,4),(4,3),-0.620367 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(3,4),(4,5),-0.403763 # DEPENDENCYPART_GRANDPAR
(3,4),(4,6),-0.311343 # DEPENDENCYPART_GRANDPAR
(3,4),(4,7),-0.386309 # DEPENDENCYPART_GRANDPAR
(3,4),(4,8),-0.308178 # DEPENDENCYPART_GRANDPAR
(3,4),(4,21),-0.193594 # DEPENDENCYPART_GRANDPAR
(3,4),(4,22),-0.363667 # DEPENDENCYPART_GRANDPAR
(3,4),(4,24),-0.743555 # DEPENDENCYPART_GRANDPAR
(3,5),(5,1),-0.698631 # DEPENDENCYPART_GRANDPAR
(3,5),(5,2),-0.642712 # DEPENDENCYPART_GRANDPAR
(3,5),(5,3),-0.569831 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(3,5),(5,4),-0.0148775 # DEPENDENCYPART_GRANDPAR
(3,5),(5,6),-0.216681 # DEPENDENCYPART_GRANDPAR
(3,5),(5,7),-0.285546 # DEPENDENCYPART_GRANDPAR
(3,5),(5,8),-0.1799 # DEPENDENCYPART_GRANDPAR
(3,5),(5,9),-0.472505 # DEPENDENCYPART_GRANDPAR
(3,5),(5,10),-0.31923 # DEPENDENCYPART_GRANDPAR
(3,5),(5,11),-0.309277 # DEPENDENCYPART_GRANDPAR
(3,5),(5,12),-0.359401 # DEPENDENCYPART_GRANDPAR
(3,5),(5,13),-0.394584 # DEPENDENCYPART_GRANDPAR
(3,5),(5,14),-0.248265 # DEPENDENCYPART_GRANDPAR
(3,5),(5,16),-0.388184 # DEPENDENCYPART_GRANDPAR
(3,5),(5,17),-0.426672 # DEPENDENCYPART_GRANDPAR
(3,5),(5,18),-0.39505 # DEPENDENCYPART_GRANDPAR
(3,5),(5,19),-0.432425 # DEPENDENCYPART_GRANDPAR
(3,5),(5,20),-0.471077 # DEPENDENCYPART_GRANDPAR
(3,5),(5,21),-0.137982 # DEPENDENCYPART_GRANDPAR
(3,5),(5,22),-0.240549 # DEPENDENCYPART_GRANDPAR
(3,5),(5,23),-0.475342 # DEPENDENCYPART_GRANDPAR
(3,5),(5,24),-0.726334 # DEPENDENCYPART_GRANDPAR
(3,11),(11,2),-0.567717 # DEPENDENCYPART_GRANDPAR
(3,11),(11,3),-0.516649 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(3,11),(11,4),-0.040791 # DEPENDENCYPART_GRANDPAR
(3,11),(11,5),-0.231293 # DEPENDENCYPART_GRANDPAR
(3,11),(11,8),-0.189852 # DEPENDENCYPART_GRANDPAR
(3,11),(11,10),-0.311108 # DEPENDENCYPART_GRANDPAR
(3,11),(11,12),-0.418903 # DEPENDENCYPART_GRANDPAR
(3,11),(11,13),-0.458197 # DEPENDENCYPART_GRANDPAR
(3,11),(11,14),-0.26956 # DEPENDENCYPART_GRANDPAR
(3,11),(11,16),-0.42788 # DEPENDENCYPART_GRANDPAR
(3,11),(11,19),-0.496038 # DEPENDENCYPART_GRANDPAR
(3,11),(11,21),-0.172536 # DEPENDENCYPART_GRANDPAR
(3,11),(11,22),-0.295683 # DEPENDENCYPART_GRANDPAR
(3,11),(11,24),-0.821293 # DEPENDENCYPART_GRANDPAR
(3,22),(22,2),-0.642712 # DEPENDENCYPART_GRANDPAR
(3,22),(22,3),-0.569831 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(3,22),(22,4),-0.0148775 # DEPENDENCYPART_GRANDPAR
(3,22),(22,5),-0.280717 # DEPENDENCYPART_GRANDPAR
(3,22),(22,6),-0.231898 # DEPENDENCYPART_GRANDPAR
(3,22),(22,7),-0.355811 # DEPENDENCYPART_GRANDPAR
(3,22),(22,8),-0.252484 # DEPENDENCYPART_GRANDPAR
(3,22),(22,9),-0.479777 # DEPENDENCYPART_GRANDPAR
(3,22),(22,10),-0.325207 # DEPENDENCYPART_GRANDPAR
(3,22),(22,11),-0.228945 # DEPENDENCYPART_GRANDPAR
(3,22),(22,12),-0.371405 # DEPENDENCYPART_GRANDPAR
(3,22),(22,13),-0.398278 # DEPENDENCYPART_GRANDPAR
(3,22),(22,14),-0.31853 # DEPENDENCYPART_GRANDPAR
(3,22),(22,15),-0.549158 # DEPENDENCYPART_GRANDPAR
(3,22),(22,16),-0.31373 # DEPENDENCYPART_GRANDPAR
(3,22),(22,17),-0.43183 # DEPENDENCYPART_GRANDPAR
(3,22),(22,18),-0.362774 # DEPENDENCYPART_GRANDPAR
(3,22),(22,19),-0.436119 # DEPENDENCYPART_GRANDPAR
(3,22),(22,20),-0.474771 # DEPENDENCYPART_GRANDPAR
(3,22),(22,21),-0.0658986 # DEPENDENCYPART_GRANDPAR
(3,22),(22,23),-0.475342 # DEPENDENCYPART_GRANDPAR
(3,22),(22,24),-0.726232 # DEPENDENCYPART_GRANDPAR
(4,2),(2,1),-0.111274 # DEPENDENCYPART_GRANDPAR
(4,2),(2,3),-0.0167108 # DEPENDENCYPART_GRANDPAR
(4,2),(2,5),-0.568903 # DEPENDENCYPART_GRANDPAR
(4,2),(2,24),-1.09255 # DEPENDENCYPART_GRANDPAR
(4,3),(3,2),-0.0545936 # DEPENDENCYPART_GRANDPAR
(4,3),(3,4),-0.970237 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(4,3),(3,5),-0.563951 # DEPENDENCYPART_GRANDPAR
(4,3),(3,11),-0.594181 # DEPENDENCYPART_GRANDPAR
(4,3),(3,22),-0.941873 # DEPENDENCYPART_GRANDPAR
(4,3),(3,24),-1.08072 # DEPENDENCYPART_GRANDPAR
(4,5),(5,1),-0.785542 # DEPENDENCYPART_GRANDPAR
(4,5),(5,2),-1.10045 # DEPENDENCYPART_GRANDPAR
(4,5),(5,3),-0.69357 # DEPENDENCYPART_GRANDPAR
(4,5),(5,4),-0.430405 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(4,5),(5,6),-0.0943962 # DEPENDENCYPART_GRANDPAR
(4,5),(5,7),-0.218449 # DEPENDENCYPART_GRANDPAR
(4,5),(5,8),-0.0768951 # DEPENDENCYPART_GRANDPAR
(4,5),(5,9),-0.389681 # DEPENDENCYPART_GRANDPAR
(4,5),(5,10),-0.432359 # DEPENDENCYPART_GRANDPAR
(4,5),(5,11),-0.241614 # DEPENDENCYPART_GRANDPAR
(4,5),(5,12),-0.467643 # DEPENDENCYPART_GRANDPAR
(4,5),(5,13),-0.268067 # DEPENDENCYPART_GRANDPAR
(4,5),(5,14),-0.292338 # DEPENDENCYPART_GRANDPAR
(4,5),(5,16),-0.311418 # DEPENDENCYPART_GRANDPAR
(4,5),(5,17),-0.435408 # DEPENDENCYPART_GRANDPAR
(4,5),(5,18),-0.329401 # DEPENDENCYPART_GRANDPAR
(4,5),(5,19),-0.482591 # DEPENDENCYPART_GRANDPAR
(4,5),(5,20),-0.396557 # DEPENDENCYPART_GRANDPAR
(4,5),(5,21),-0.556803 # DEPENDENCYPART_GRANDPAR
(4,5),(5,22),-0.396206 # DEPENDENCYPART_GRANDPAR
(4,5),(5,23),-0.0833788 # DEPENDENCYPART_GRANDPAR
(4,5),(5,24),-0.741573 # DEPENDENCYPART_GRANDPAR
(4,6),(6,2),-0.726618 # DEPENDENCYPART_GRANDPAR
(4,6),(6,3),-0.471761 # DEPENDENCYPART_GRANDPAR
(4,6),(6,4),-0.488703 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(4,6),(6,5),-0.0141298 # DEPENDENCYPART_GRANDPAR
(4,6),(6,7),-0.177798 # DEPENDENCYPART_GRANDPAR
(4,6),(6,8),-0.199308 # DEPENDENCYPART_GRANDPAR
(4,6),(6,10),-0.379541 # DEPENDENCYPART_GRANDPAR
(4,6),(6,11),-0.254218 # DEPENDENCYPART_GRANDPAR
(4,6),(6,12),-0.407487 # DEPENDENCYPART_GRANDPAR
(4,6),(6,13),-0.215305 # DEPENDENCYPART_GRANDPAR
(4,6),(6,14),-0.251687 # DEPENDENCYPART_GRANDPAR
(4,6),(6,16),-0.315493 # DEPENDENCYPART_GRANDPAR
(4,6),(6,17),-0.386042 # DEPENDENCYPART_GRANDPAR
(4,6),(6,18),-0.362916 # DEPENDENCYPART_GRANDPAR
(4,6),(6,19),-0.429828 # DEPENDENCYPART_GRANDPAR
(4,6),(6,20),-0.343795 # DEPENDENCYPART_GRANDPAR
(4,6),(6,21),-0.56192 # DEPENDENCYPART_GRANDPAR
(4,6),(6,22),-0.420038 # DEPENDENCYPART_GRANDPAR
(4,6),(6,23),-0.109768 # DEPENDENCYPART_GRANDPAR
(4,6),(6,24),-0.749754 # DEPENDENCYPART_GRANDPAR
(4,8),(8,2),-0.790486 # DEPENDENCYPART_GRANDPAR
(4,8),(8,3),-0.477866 # DEPENDENCYPART_GRANDPAR
(4,8),(8,4),-0.457291 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(4,8),(8,5),0.096306 # DEPENDENCYPART_GRANDPAR
(4,8),(8,6),0.0168273 # DEPENDENCYPART_GRANDPAR
(4,8),(8,7),-0.0461301 # DEPENDENCYPART_GRANDPAR
(4,8),(8,10),-0.369869 # DEPENDENCYPART_GRANDPAR
(4,8),(8,11),-0.173683 # DEPENDENCYPART_GRANDPAR
(4,8),(8,13),-0.205633 # DEPENDENCYPART_GRANDPAR
(4,8),(8,14),-0.243149 # DEPENDENCYPART_GRANDPAR
(4,8),(8,16),-0.235417 # DEPENDENCYPART_GRANDPAR
(4,8),(8,18),-0.29399 # DEPENDENCYPART_GRANDPAR
(4,8),(8,22),-0.378739 # DEPENDENCYPART_GRANDPAR
(4,8),(8,24),-0.621227 # DEPENDENCYPART_GRANDPAR
(4,21),(21,4),-0.521747 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(4,21),(21,7),-0.125534 # DEPENDENCYPART_GRANDPAR
(4,21),(21,12),-0.472169 # DEPENDENCYPART_GRANDPAR
(4,21),(21,13),-0.281553 # DEPENDENCYPART_GRANDPAR
(4,21),(21,14),-0.199423 # DEPENDENCYPART_GRANDPAR
(4,21),(21,15),-0.508336 # DEPENDENCYPART_GRANDPAR
(4,21),(21,16),-0.298194 # DEPENDENCYPART_GRANDPAR
(4,21),(21,17),-0.453967 # DEPENDENCYPART_GRANDPAR
(4,21),(21,18),-0.376659 # DEPENDENCYPART_GRANDPAR
(4,21),(21,19),-0.496074 # DEPENDENCYPART_GRANDPAR
(4,21),(21,20),-0.41004 # DEPENDENCYPART_GRANDPAR
(4,22),(22,2),-1.10045 # DEPENDENCYPART_GRANDPAR
(4,22),(22,3),-0.69357 # DEPENDENCYPART_GRANDPAR
(4,22),(22,4),-0.430303 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(4,22),(22,5),-0.0761585 # DEPENDENCYPART_GRANDPAR
(4,22),(22,6),-0.144887 # DEPENDENCYPART_GRANDPAR
(4,22),(22,7),-0.210885 # DEPENDENCYPART_GRANDPAR
(4,22),(22,8),-0.188799 # DEPENDENCYPART_GRANDPAR
(4,22),(22,9),-0.478345 # DEPENDENCYPART_GRANDPAR
(4,22),(22,10),-0.518061 # DEPENDENCYPART_GRANDPAR
(4,22),(22,11),-0.245318 # DEPENDENCYPART_GRANDPAR
(4,22),(22,12),-0.554313 # DEPENDENCYPART_GRANDPAR
(4,22),(22,13),-0.351536 # DEPENDENCYPART_GRANDPAR
(4,22),(22,14),-0.284774 # DEPENDENCYPART_GRANDPAR
(4,22),(22,15),-0.606932 # DEPENDENCYPART_GRANDPAR
(4,22),(22,16),-0.343063 # DEPENDENCYPART_GRANDPAR
(4,22),(22,17),-0.523952 # DEPENDENCYPART_GRANDPAR
(4,22),(22,18),-0.367949 # DEPENDENCYPART_GRANDPAR
(4,22),(22,19),-0.566059 # DEPENDENCYPART_GRANDPAR
(4,22),(22,20),-0.480026 # DEPENDENCYPART_GRANDPAR
(4,22),(22,21),-0.502759 # DEPENDENCYPART_GRANDPAR
(4,22),(22,23),-0.0832765 # DEPENDENCYPART_GRANDPAR
(4,22),(22,24),-0.741368 # DEPENDENCYPART_GRANDPAR
(5,2),(2,1),0.184578 # DEPENDENCYPART_GRANDPAR
(5,2),(2,3),0.0933346 # DEPENDENCYPART_GRANDPAR
(5,2),(2,5),-1.15106 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,2),(2,24),-1.28843 # DEPENDENCYPART_GRANDPAR
(5,3),(3,2),0.0253868 # DEPENDENCYPART_GRANDPAR
(5,3),(3,4),-0.223182 # DEPENDENCYPART_GRANDPAR
(5,3),(3,5),-0.983346 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,3),(3,11),-0.0499043 # DEPENDENCYPART_GRANDPAR
(5,3),(3,22),0.374506 # DEPENDENCYPART_GRANDPAR
(5,3),(3,24),-1.10914 # DEPENDENCYPART_GRANDPAR
(5,4),(4,1),-0.103555 # DEPENDENCYPART_GRANDPAR
(5,4),(4,2),-0.24858 # DEPENDENCYPART_GRANDPAR
(5,4),(4,3),-0.206416 # DEPENDENCYPART_GRANDPAR
(5,4),(4,5),-1.20537 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,4),(4,6),0.010551 # DEPENDENCYPART_GRANDPAR
(5,4),(4,7),-0.439801 # DEPENDENCYPART_GRANDPAR
(5,4),(4,8),-0.388281 # DEPENDENCYPART_GRANDPAR
(5,4),(4,21),-0.259404 # DEPENDENCYPART_GRANDPAR
(5,4),(4,22),0.152485 # DEPENDENCYPART_GRANDPAR
(5,4),(4,24),-1.27298 # DEPENDENCYPART_GRANDPAR
(5,6),(6,2),-0.0410618 # DEPENDENCYPART_GRANDPAR
(5,6),(6,3),0.092136 # DEPENDENCYPART_GRANDPAR
(5,6),(6,4),-0.342517 # DEPENDENCYPART_GRANDPAR
(5,6),(6,5),-0.684037 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,6),(6,7),-0.0177146 # DEPENDENCYPART_GRANDPAR
(5,6),(6,8),0.0639475 # DEPENDENCYPART_GRANDPAR
(5,6),(6,10),0.130294 # DEPENDENCYPART_GRANDPAR
(5,6),(6,11),0.0861554 # DEPENDENCYPART_GRANDPAR
(5,6),(6,12),0.04706 # DEPENDENCYPART_GRANDPAR
(5,6),(6,13),0.11393 # DEPENDENCYPART_GRANDPAR
(5,6),(6,14),0.0870639 # DEPENDENCYPART_GRANDPAR
(5,6),(6,16),0.0785795 # DEPENDENCYPART_GRANDPAR
(5,6),(6,17),-0.00299295 # DEPENDENCYPART_GRANDPAR
(5,6),(6,18),-0.0887066 # DEPENDENCYPART_GRANDPAR
(5,6),(6,19),-0.0484086 # DEPENDENCYPART_GRANDPAR
(5,6),(6,20),0.0816205 # DEPENDENCYPART_GRANDPAR
(5,6),(6,21),0.123773 # DEPENDENCYPART_GRANDPAR
(5,6),(6,22),0.786199 # DEPENDENCYPART_GRANDPAR
(5,6),(6,23),0.373016 # DEPENDENCYPART_GRANDPAR
(5,6),(6,24),-0.806476 # DEPENDENCYPART_GRANDPAR
(5,8),(8,2),-0.514347 # DEPENDENCYPART_GRANDPAR
(5,8),(8,3),-0.296402 # DEPENDENCYPART_GRANDPAR
(5,8),(8,4),-0.745794 # DEPENDENCYPART_GRANDPAR
(5,8),(8,5),-0.908654 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,8),(8,6),0.0948141 # DEPENDENCYPART_GRANDPAR
(5,8),(8,7),-0.363255 # DEPENDENCYPART_GRANDPAR
(5,8),(8,10),-0.266086 # DEPENDENCYPART_GRANDPAR
(5,8),(8,11),-0.219069 # DEPENDENCYPART_GRANDPAR
(5,8),(8,13),-0.28245 # DEPENDENCYPART_GRANDPAR
(5,8),(8,14),-0.237488 # DEPENDENCYPART_GRANDPAR
(5,8),(8,16),-0.232592 # DEPENDENCYPART_GRANDPAR
(5,8),(8,18),-0.454767 # DEPENDENCYPART_GRANDPAR
(5,8),(8,22),0.137792 # DEPENDENCYPART_GRANDPAR
(5,8),(8,24),-1.06901 # DEPENDENCYPART_GRANDPAR
(5,10),(10,6),0.513194 # DEPENDENCYPART_GRANDPAR
(5,10),(10,9),0.0961263 # DEPENDENCYPART_GRANDPAR
(5,11),(11,2),-0.201798 # DEPENDENCYPART_GRANDPAR
(5,11),(11,3),-0.022543 # DEPENDENCYPART_GRANDPAR
(5,11),(11,4),-0.538185 # DEPENDENCYPART_GRANDPAR
(5,11),(11,5),-0.706191 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,11),(11,8),0.0472105 # DEPENDENCYPART_GRANDPAR
(5,11),(11,10),-0.0364071 # DEPENDENCYPART_GRANDPAR
(5,11),(11,12),-0.0918843 # DEPENDENCYPART_GRANDPAR
(5,11),(11,13),-0.0250041 # DEPENDENCYPART_GRANDPAR
(5,11),(11,14),0.0166505 # DEPENDENCYPART_GRANDPAR
(5,11),(11,16),-0.0166769 # DEPENDENCYPART_GRANDPAR
(5,11),(11,19),-0.187343 # DEPENDENCYPART_GRANDPAR
(5,11),(11,21),0.0464042 # DEPENDENCYPART_GRANDPAR
(5,11),(11,22),0.618021 # DEPENDENCYPART_GRANDPAR
(5,11),(11,24),-0.942067 # DEPENDENCYPART_GRANDPAR
(5,12),(12,6),0.511294 # DEPENDENCYPART_GRANDPAR
(5,12),(12,7),0.0471926 # DEPENDENCYPART_GRANDPAR
(5,12),(12,8),0.108938 # DEPENDENCYPART_GRANDPAR
(5,12),(12,9),0.0939869 # DEPENDENCYPART_GRANDPAR
(5,12),(12,10),0.103402 # DEPENDENCYPART_GRANDPAR
(5,12),(12,11),0.0235991 # DEPENDENCYPART_GRANDPAR
(5,12),(12,22),0.695046 # DEPENDENCYPART_GRANDPAR
(5,13),(13,2),-0.525659 # DEPENDENCYPART_GRANDPAR
(5,13),(13,3),-0.248005 # DEPENDENCYPART_GRANDPAR
(5,13),(13,4),-0.712836 # DEPENDENCYPART_GRANDPAR
(5,13),(13,5),-0.647537 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,13),(13,6),0.513194 # DEPENDENCYPART_GRANDPAR
(5,13),(13,7),0.0492207 # DEPENDENCYPART_GRANDPAR
(5,13),(13,8),0.110838 # DEPENDENCYPART_GRANDPAR
(5,13),(13,9),0.0961263 # DEPENDENCYPART_GRANDPAR
(5,13),(13,10),0.108005 # DEPENDENCYPART_GRANDPAR
(5,13),(13,11),0.0255542 # DEPENDENCYPART_GRANDPAR
(5,13),(13,12),0.00419333 # DEPENDENCYPART_GRANDPAR
(5,13),(13,14),0.10488 # DEPENDENCYPART_GRANDPAR
(5,13),(13,17),-0.0118559 # DEPENDENCYPART_GRANDPAR
(5,13),(13,19),-0.0572702 # DEPENDENCYPART_GRANDPAR
