# _root_ A Realbank kárvallott , körülbelül 2600 részvényesének soraiban még nem tört ki a pereskedési láz , de várható .
#goldHeads=2,7,7,7,7,7,8,11,11,11,17,11,15,15,11,17,0,17,17,
#predictedHeads=2,7,7,7,7,7,11,11,11,11,17,11,15,15,11,17,0,17,17,
(8,9),(9,6),-0.423418 # DEPENDENCYPART_GRANDPAR
(8,9),(9,7),-1.42414 # DEPENDENCYPART_GRANDPAR
(8,9),(9,8),-1.042 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,9),(9,11),-0.589403 # DEPENDENCYPART_GRANDPAR
(8,9),(9,15),-0.344736 # DEPENDENCYPART_GRANDPAR
(8,9),(9,16),-0.155186 # DEPENDENCYPART_GRANDPAR
(8,9),(9,17),-0.229042 # DEPENDENCYPART_GRANDPAR
(8,9),(9,19),-0.581118 # DEPENDENCYPART_GRANDPAR
(8,15),(15,1),-0.276959 # DEPENDENCYPART_GRANDPAR
(8,15),(15,3),-0.315802 # DEPENDENCYPART_GRANDPAR
(8,15),(15,4),-0.336368 # DEPENDENCYPART_GRANDPAR
(8,15),(15,5),-0.350684 # DEPENDENCYPART_GRANDPAR
(8,15),(15,6),-0.479048 # DEPENDENCYPART_GRANDPAR
(8,15),(15,9),-0.190439 # DEPENDENCYPART_GRANDPAR
(8,15),(15,10),-0.175725 # DEPENDENCYPART_GRANDPAR
(8,15),(15,11),-0.461518 # DEPENDENCYPART_GRANDPAR
(8,15),(15,13),-0.627348 # DEPENDENCYPART_GRANDPAR
(8,15),(15,14),-0.372735 # DEPENDENCYPART_GRANDPAR
(8,15),(15,16),-0.116566 # DEPENDENCYPART_GRANDPAR
(8,15),(15,17),-0.155105 # DEPENDENCYPART_GRANDPAR
(8,15),(15,18),-0.570319 # DEPENDENCYPART_GRANDPAR
(8,15),(15,19),-0.487543 # DEPENDENCYPART_GRANDPAR
(8,17),(17,2),-0.380752 # DEPENDENCYPART_GRANDPAR
(8,17),(17,3),-0.253998 # DEPENDENCYPART_GRANDPAR
(8,17),(17,4),-0.307584 # DEPENDENCYPART_GRANDPAR
(8,17),(17,5),-0.33694 # DEPENDENCYPART_GRANDPAR
(8,17),(17,6),-0.442298 # DEPENDENCYPART_GRANDPAR
(8,17),(17,7),-1.48395 # DEPENDENCYPART_GRANDPAR
(8,17),(17,8),-1.05123 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,17),(17,9),-0.192962 # DEPENDENCYPART_GRANDPAR
(8,17),(17,10),-0.224998 # DEPENDENCYPART_GRANDPAR
(8,17),(17,11),-0.481024 # DEPENDENCYPART_GRANDPAR
(8,17),(17,13),-0.633585 # DEPENDENCYPART_GRANDPAR
(8,17),(17,14),-0.46875 # DEPENDENCYPART_GRANDPAR
(8,17),(17,15),-0.276519 # DEPENDENCYPART_GRANDPAR
(8,17),(17,16),-0.0582139 # DEPENDENCYPART_GRANDPAR
(8,17),(17,18),-0.665499 # DEPENDENCYPART_GRANDPAR
(8,17),(17,19),-0.490416 # DEPENDENCYPART_GRANDPAR
(8,18),(18,2),-0.386442 # DEPENDENCYPART_GRANDPAR
(8,18),(18,5),-0.34496 # DEPENDENCYPART_GRANDPAR
(8,18),(18,6),-0.457638 # DEPENDENCYPART_GRANDPAR
(8,18),(18,7),-1.48964 # DEPENDENCYPART_GRANDPAR
(8,18),(18,8),-1.00734 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,18),(18,9),-0.133476 # DEPENDENCYPART_GRANDPAR
(8,18),(18,10),-0.16381 # DEPENDENCYPART_GRANDPAR
(8,18),(18,11),-0.463254 # DEPENDENCYPART_GRANDPAR
(8,18),(18,13),-0.603508 # DEPENDENCYPART_GRANDPAR
(8,18),(18,14),-0.388771 # DEPENDENCYPART_GRANDPAR
(8,18),(18,15),-0.232625 # DEPENDENCYPART_GRANDPAR
(8,18),(18,16),-0.126635 # DEPENDENCYPART_GRANDPAR
(8,18),(18,17),-0.168018 # DEPENDENCYPART_GRANDPAR
(8,18),(18,19),-0.431619 # DEPENDENCYPART_GRANDPAR
(9,2),(2,1),-0.291337 # DEPENDENCYPART_GRANDPAR
(9,2),(2,4),-0.169436 # DEPENDENCYPART_GRANDPAR
(9,2),(2,6),-0.137304 # DEPENDENCYPART_GRANDPAR
(9,2),(2,7),-0.216047 # DEPENDENCYPART_GRANDPAR
(9,2),(2,11),-0.737362 # DEPENDENCYPART_GRANDPAR
(9,2),(2,18),-0.806545 # DEPENDENCYPART_GRANDPAR
(9,3),(3,1),-0.148238 # DEPENDENCYPART_GRANDPAR
(9,3),(3,2),-0.356595 # DEPENDENCYPART_GRANDPAR
(9,3),(3,4),-0.202631 # DEPENDENCYPART_GRANDPAR
(9,3),(3,5),-0.0344655 # DEPENDENCYPART_GRANDPAR
(9,3),(3,6),-0.137949 # DEPENDENCYPART_GRANDPAR
(9,3),(3,7),-0.227744 # DEPENDENCYPART_GRANDPAR
(9,3),(3,8),-0.158901 # DEPENDENCYPART_GRANDPAR
(9,3),(3,10),-0.56742 # DEPENDENCYPART_GRANDPAR
(9,3),(3,11),-0.726497 # DEPENDENCYPART_GRANDPAR
(9,3),(3,15),-0.812079 # DEPENDENCYPART_GRANDPAR
(9,3),(3,16),-0.685695 # DEPENDENCYPART_GRANDPAR
(9,3),(3,17),-0.675358 # DEPENDENCYPART_GRANDPAR
(9,3),(3,18),-0.766169 # DEPENDENCYPART_GRANDPAR
(9,3),(3,19),-0.887682 # DEPENDENCYPART_GRANDPAR
(9,5),(5,2),-0.327036 # DEPENDENCYPART_GRANDPAR
(9,5),(5,3),-0.469926 # DEPENDENCYPART_GRANDPAR
(9,5),(5,4),-0.279313 # DEPENDENCYPART_GRANDPAR
(9,5),(5,6),-0.157668 # DEPENDENCYPART_GRANDPAR
(9,5),(5,7),-0.282296 # DEPENDENCYPART_GRANDPAR
(9,5),(5,8),-0.213454 # DEPENDENCYPART_GRANDPAR
(9,5),(5,9),-0.998819 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,5),(5,11),-0.737366 # DEPENDENCYPART_GRANDPAR
(9,5),(5,15),-0.778937 # DEPENDENCYPART_GRANDPAR
(9,5),(5,16),-0.69201 # DEPENDENCYPART_GRANDPAR
(9,5),(5,17),-0.678423 # DEPENDENCYPART_GRANDPAR
(9,5),(5,19),-0.888811 # DEPENDENCYPART_GRANDPAR
(9,6),(6,2),-0.320222 # DEPENDENCYPART_GRANDPAR
(9,6),(6,4),-0.252234 # DEPENDENCYPART_GRANDPAR
(9,6),(6,5),-0.198249 # DEPENDENCYPART_GRANDPAR
(9,6),(6,8),-0.1449 # DEPENDENCYPART_GRANDPAR
(9,6),(6,11),-0.721056 # DEPENDENCYPART_GRANDPAR
(9,6),(6,15),-0.78422 # DEPENDENCYPART_GRANDPAR
(9,6),(6,18),-0.757916 # DEPENDENCYPART_GRANDPAR
(9,6),(6,19),-0.885165 # DEPENDENCYPART_GRANDPAR
(9,7),(7,1),-0.292436 # DEPENDENCYPART_GRANDPAR
(9,7),(7,2),-0.363414 # DEPENDENCYPART_GRANDPAR
(9,7),(7,3),-0.460455 # DEPENDENCYPART_GRANDPAR
(9,7),(7,4),-0.298391 # DEPENDENCYPART_GRANDPAR
(9,7),(7,5),-0.257229 # DEPENDENCYPART_GRANDPAR
(9,7),(7,6),-0.216346 # DEPENDENCYPART_GRANDPAR
(9,7),(7,8),-0.147199 # DEPENDENCYPART_GRANDPAR
(9,8),(8,1),-0.292436 # DEPENDENCYPART_GRANDPAR
(9,8),(8,2),-0.363414 # DEPENDENCYPART_GRANDPAR
(9,8),(8,3),-0.460455 # DEPENDENCYPART_GRANDPAR
(9,8),(8,4),-0.298391 # DEPENDENCYPART_GRANDPAR
(9,8),(8,5),-0.257229 # DEPENDENCYPART_GRANDPAR
(9,8),(8,6),-0.216346 # DEPENDENCYPART_GRANDPAR
(9,8),(8,7),-0.350083 # DEPENDENCYPART_GRANDPAR
(9,8),(8,9),-1.02757 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,8),(8,15),-0.868025 # DEPENDENCYPART_GRANDPAR
(9,8),(8,17),-0.68219 # DEPENDENCYPART_GRANDPAR
(9,8),(8,18),-0.806545 # DEPENDENCYPART_GRANDPAR
(9,11),(11,1),-0.613345 # DEPENDENCYPART_GRANDPAR
(9,11),(11,2),-0.715992 # DEPENDENCYPART_GRANDPAR
(9,11),(11,3),-0.767791 # DEPENDENCYPART_GRANDPAR
(9,11),(11,4),-0.640877 # DEPENDENCYPART_GRANDPAR
(9,11),(11,5),-0.519307 # DEPENDENCYPART_GRANDPAR
(9,11),(11,6),-0.501021 # DEPENDENCYPART_GRANDPAR
(9,11),(11,7),-0.706783 # DEPENDENCYPART_GRANDPAR
(9,11),(11,8),-0.637941 # DEPENDENCYPART_GRANDPAR
(9,11),(11,9),-0.625903 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,11),(11,10),-0.182593 # DEPENDENCYPART_GRANDPAR
(9,11),(11,12),-0.30092 # DEPENDENCYPART_GRANDPAR
(9,11),(11,13),-0.285407 # DEPENDENCYPART_GRANDPAR
(9,11),(11,14),-0.329512 # DEPENDENCYPART_GRANDPAR
(9,11),(11,15),-0.417742 # DEPENDENCYPART_GRANDPAR
(9,11),(11,16),-0.36342 # DEPENDENCYPART_GRANDPAR
(9,11),(11,17),-0.359277 # DEPENDENCYPART_GRANDPAR
(9,11),(11,18),-0.43749 # DEPENDENCYPART_GRANDPAR
(9,11),(11,19),-0.520051 # DEPENDENCYPART_GRANDPAR
(9,15),(15,1),-0.632185 # DEPENDENCYPART_GRANDPAR
(9,15),(15,3),-0.794645 # DEPENDENCYPART_GRANDPAR
(9,15),(15,4),-0.592998 # DEPENDENCYPART_GRANDPAR
(9,15),(15,5),-0.514333 # DEPENDENCYPART_GRANDPAR
(9,15),(15,6),-0.532595 # DEPENDENCYPART_GRANDPAR
(9,15),(15,9),-0.67525 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,15),(15,10),-0.185427 # DEPENDENCYPART_GRANDPAR
(9,15),(15,11),-0.344359 # DEPENDENCYPART_GRANDPAR
(9,15),(15,13),-0.310724 # DEPENDENCYPART_GRANDPAR
(9,15),(15,14),-0.294598 # DEPENDENCYPART_GRANDPAR
(9,15),(15,16),-0.409835 # DEPENDENCYPART_GRANDPAR
(9,15),(15,17),-0.401584 # DEPENDENCYPART_GRANDPAR
(9,15),(15,18),-0.477103 # DEPENDENCYPART_GRANDPAR
(9,15),(15,19),-0.629955 # DEPENDENCYPART_GRANDPAR
(9,17),(17,2),-0.687859 # DEPENDENCYPART_GRANDPAR
(9,17),(17,3),-0.764789 # DEPENDENCYPART_GRANDPAR
(9,17),(17,4),-0.584904 # DEPENDENCYPART_GRANDPAR
(9,17),(17,5),-0.521158 # DEPENDENCYPART_GRANDPAR
(9,17),(17,6),-0.516074 # DEPENDENCYPART_GRANDPAR
(9,17),(17,7),-0.678651 # DEPENDENCYPART_GRANDPAR
(9,17),(17,8),-0.609808 # DEPENDENCYPART_GRANDPAR
(9,17),(17,9),-0.693003 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,17),(17,10),-0.259502 # DEPENDENCYPART_GRANDPAR
(9,17),(17,11),-0.379968 # DEPENDENCYPART_GRANDPAR
(9,17),(17,13),-0.317525 # DEPENDENCYPART_GRANDPAR
(9,17),(17,14),-0.373339 # DEPENDENCYPART_GRANDPAR
(9,17),(17,15),-0.463362 # DEPENDENCYPART_GRANDPAR
(9,17),(17,16),-0.32932 # DEPENDENCYPART_GRANDPAR
(9,17),(17,18),-0.488097 # DEPENDENCYPART_GRANDPAR
(9,17),(17,19),-0.528384 # DEPENDENCYPART_GRANDPAR
(10,7),(7,1),-0.0461218 # DEPENDENCYPART_GRANDPAR
(10,7),(7,2),-0.188038 # DEPENDENCYPART_GRANDPAR
(10,7),(7,3),-0.186454 # DEPENDENCYPART_GRANDPAR
(10,7),(7,4),-0.127828 # DEPENDENCYPART_GRANDPAR
(10,7),(7,5),-0.118581 # DEPENDENCYPART_GRANDPAR
(10,7),(7,6),-0.104125 # DEPENDENCYPART_GRANDPAR
(10,7),(7,8),0.0347529 # DEPENDENCYPART_GRANDPAR
(10,8),(8,1),-0.0461218 # DEPENDENCYPART_GRANDPAR
(10,8),(8,2),-0.188038 # DEPENDENCYPART_GRANDPAR
(10,8),(8,3),-0.186454 # DEPENDENCYPART_GRANDPAR
(10,8),(8,4),-0.127828 # DEPENDENCYPART_GRANDPAR
(10,8),(8,5),-0.118581 # DEPENDENCYPART_GRANDPAR
(10,8),(8,6),-0.104125 # DEPENDENCYPART_GRANDPAR
(10,8),(8,7),-0.0889254 # DEPENDENCYPART_GRANDPAR
(10,8),(8,9),-0.0547803 # DEPENDENCYPART_GRANDPAR
(10,8),(8,15),-0.673638 # DEPENDENCYPART_GRANDPAR
(10,8),(8,17),-0.60307 # DEPENDENCYPART_GRANDPAR
(10,8),(8,18),-0.652902 # DEPENDENCYPART_GRANDPAR
(10,9),(9,2),-0.196625 # DEPENDENCYPART_GRANDPAR
(10,9),(9,3),-0.217841 # DEPENDENCYPART_GRANDPAR
(10,9),(9,5),-0.123816 # DEPENDENCYPART_GRANDPAR
(10,9),(9,6),-0.105999 # DEPENDENCYPART_GRANDPAR
(10,9),(9,7),-0.100546 # DEPENDENCYPART_GRANDPAR
(10,9),(9,8),-0.161668 # DEPENDENCYPART_GRANDPAR
(10,9),(9,11),-0.516936 # DEPENDENCYPART_GRANDPAR
(10,9),(9,15),-0.585293 # DEPENDENCYPART_GRANDPAR
(10,9),(9,16),-0.500028 # DEPENDENCYPART_GRANDPAR
(10,9),(9,17),-0.599047 # DEPENDENCYPART_GRANDPAR
(10,9),(9,19),-0.802133 # DEPENDENCYPART_GRANDPAR
(10,15),(15,1),-0.39267 # DEPENDENCYPART_GRANDPAR
(10,15),(15,3),-0.544318 # DEPENDENCYPART_GRANDPAR
(10,15),(15,4),-0.394362 # DEPENDENCYPART_GRANDPAR
(10,15),(15,5),-0.381144 # DEPENDENCYPART_GRANDPAR
(10,15),(15,6),-0.428055 # DEPENDENCYPART_GRANDPAR
(10,15),(15,9),-0.432774 # DEPENDENCYPART_GRANDPAR
(10,15),(15,10),-0.477858 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,15),(15,11),-0.102505 # DEPENDENCYPART_GRANDPAR
(10,15),(15,13),-0.112033 # DEPENDENCYPART_GRANDPAR
(10,15),(15,14),-0.0503801 # DEPENDENCYPART_GRANDPAR
(10,15),(15,16),-0.246247 # DEPENDENCYPART_GRANDPAR
(10,15),(15,17),-0.314144 # DEPENDENCYPART_GRANDPAR
(10,15),(15,18),-0.299786 # DEPENDENCYPART_GRANDPAR
(10,15),(15,19),-0.534802 # DEPENDENCYPART_GRANDPAR
(10,17),(17,2),-0.541275 # DEPENDENCYPART_GRANDPAR
(10,17),(17,3),-0.515764 # DEPENDENCYPART_GRANDPAR
(10,17),(17,4),-0.387753 # DEPENDENCYPART_GRANDPAR
(10,17),(17,5),-0.389572 # DEPENDENCYPART_GRANDPAR
(10,17),(17,6),-0.413136 # DEPENDENCYPART_GRANDPAR
(10,17),(17,7),-0.446286 # DEPENDENCYPART_GRANDPAR
(10,17),(17,8),-0.507407 # DEPENDENCYPART_GRANDPAR
(10,17),(17,9),-0.44153 # DEPENDENCYPART_GRANDPAR
(10,17),(17,10),-0.573075 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,17),(17,11),-0.154927 # DEPENDENCYPART_GRANDPAR
(10,17),(17,13),-0.138326 # DEPENDENCYPART_GRANDPAR
(10,17),(17,14),-0.164786 # DEPENDENCYPART_GRANDPAR
(10,17),(17,15),-0.24373 # DEPENDENCYPART_GRANDPAR
(10,17),(17,16),-0.123529 # DEPENDENCYPART_GRANDPAR
(10,17),(17,18),-0.313214 # DEPENDENCYPART_GRANDPAR
(10,17),(17,19),-0.426579 # DEPENDENCYPART_GRANDPAR
(11,1),(1,3),0.236195 # DEPENDENCYPART_GRANDPAR
(11,2),(2,1),0.229005 # DEPENDENCYPART_GRANDPAR
(11,2),(2,4),-0.0558783 # DEPENDENCYPART_GRANDPAR
(11,2),(2,6),-0.0275396 # DEPENDENCYPART_GRANDPAR
(11,2),(2,7),0.0713983 # DEPENDENCYPART_GRANDPAR
(11,2),(2,11),-1.30412 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,2),(2,18),-0.429248 # DEPENDENCYPART_GRANDPAR
(11,3),(3,1),0.360946 # DEPENDENCYPART_GRANDPAR
(11,3),(3,2),-0.296917 # DEPENDENCYPART_GRANDPAR
(11,3),(3,4),-0.154756 # DEPENDENCYPART_GRANDPAR
(11,3),(3,5),-0.0254848 # DEPENDENCYPART_GRANDPAR
(11,3),(3,6),-0.11597 # DEPENDENCYPART_GRANDPAR
(11,3),(3,7),-0.0518214 # DEPENDENCYPART_GRANDPAR
(11,3),(3,8),0.0118411 # DEPENDENCYPART_GRANDPAR
(11,3),(3,10),0.0973953 # DEPENDENCYPART_GRANDPAR
(11,3),(3,11),-1.20383 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,3),(3,15),-0.189258 # DEPENDENCYPART_GRANDPAR
(11,3),(3,16),-0.414291 # DEPENDENCYPART_GRANDPAR
(11,3),(3,17),-0.482858 # DEPENDENCYPART_GRANDPAR
(11,3),(3,18),-0.284562 # DEPENDENCYPART_GRANDPAR
(11,3),(3,19),-0.809877 # DEPENDENCYPART_GRANDPAR
(11,5),(5,2),-0.212179 # DEPENDENCYPART_GRANDPAR
(11,5),(5,3),0.0150118 # DEPENDENCYPART_GRANDPAR
(11,5),(5,4),-0.171249 # DEPENDENCYPART_GRANDPAR
(11,5),(5,6),-0.112101 # DEPENDENCYPART_GRANDPAR
(11,5),(5,7),-0.04944 # DEPENDENCYPART_GRANDPAR
(11,5),(5,8),0.0142224 # DEPENDENCYPART_GRANDPAR
(11,5),(5,9),0.0611952 # DEPENDENCYPART_GRANDPAR
(11,5),(5,11),-1.13994 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,5),(5,15),-0.0374028 # DEPENDENCYPART_GRANDPAR
(11,5),(5,16),-0.341258 # DEPENDENCYPART_GRANDPAR
(11,5),(5,17),-0.402776 # DEPENDENCYPART_GRANDPAR
(11,5),(5,19),-0.727197 # DEPENDENCYPART_GRANDPAR
(11,6),(6,2),-0.194289 # DEPENDENCYPART_GRANDPAR
(11,6),(6,4),-0.130496 # DEPENDENCYPART_GRANDPAR
(11,6),(6,5),-0.0203012 # DEPENDENCYPART_GRANDPAR
(11,6),(6,8),0.0861137 # DEPENDENCYPART_GRANDPAR
(11,6),(6,11),-1.18513 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,6),(6,15),-0.141557 # DEPENDENCYPART_GRANDPAR
(11,6),(6,18),-0.263586 # DEPENDENCYPART_GRANDPAR
(11,6),(6,19),-0.795891 # DEPENDENCYPART_GRANDPAR
(11,7),(7,1),0.224823 # DEPENDENCYPART_GRANDPAR
(11,7),(7,2),-0.12742 # DEPENDENCYPART_GRANDPAR
(11,7),(7,3),0.141528 # DEPENDENCYPART_GRANDPAR
(11,7),(7,4),-0.0903919 # DEPENDENCYPART_GRANDPAR
(11,7),(7,5),-0.00867135 # DEPENDENCYPART_GRANDPAR
(11,7),(7,6),-0.0140545 # DEPENDENCYPART_GRANDPAR
(11,7),(7,8),0.133403 # DEPENDENCYPART_GRANDPAR
(11,8),(8,1),0.224823 # DEPENDENCYPART_GRANDPAR
(11,8),(8,2),-0.12742 # DEPENDENCYPART_GRANDPAR
(11,8),(8,3),0.141528 # DEPENDENCYPART_GRANDPAR
(11,8),(8,4),-0.0903919 # DEPENDENCYPART_GRANDPAR
(11,8),(8,5),-0.00867135 # DEPENDENCYPART_GRANDPAR
(11,8),(8,6),-0.0140545 # DEPENDENCYPART_GRANDPAR
(11,8),(8,7),0.0884904 # DEPENDENCYPART_GRANDPAR
(11,8),(8,9),0.0680327 # DEPENDENCYPART_GRANDPAR
(11,8),(8,15),-0.357817 # DEPENDENCYPART_GRANDPAR
(11,8),(8,17),-0.574401 # DEPENDENCYPART_GRANDPAR
(11,8),(8,18),-0.429248 # DEPENDENCYPART_GRANDPAR
(11,9),(9,2),-0.261568 # DEPENDENCYPART_GRANDPAR
(11,9),(9,3),0.000945693 # DEPENDENCYPART_GRANDPAR
(11,9),(9,5),-0.111468 # DEPENDENCYPART_GRANDPAR
(11,9),(9,6),-0.0762631 # DEPENDENCYPART_GRANDPAR
(11,9),(9,7),-0.0482754 # DEPENDENCYPART_GRANDPAR
(11,9),(9,8),0.015387 # DEPENDENCYPART_GRANDPAR
(11,9),(9,11),-1.1401 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,9),(9,15),-0.0379724 # DEPENDENCYPART_GRANDPAR
(11,9),(9,16),-0.341315 # DEPENDENCYPART_GRANDPAR
(11,9),(9,17),-0.402842 # DEPENDENCYPART_GRANDPAR
(11,9),(9,19),-0.727263 # DEPENDENCYPART_GRANDPAR
(11,10),(10,4),-0.231455 # DEPENDENCYPART_GRANDPAR
(11,10),(10,7),-0.135757 # DEPENDENCYPART_GRANDPAR
(11,10),(10,8),-0.0720941 # DEPENDENCYPART_GRANDPAR
(11,10),(10,9),-0.0418339 # DEPENDENCYPART_GRANDPAR
(11,10),(10,15),-0.0435917 # DEPENDENCYPART_GRANDPAR
(11,10),(10,16),-0.343598 # DEPENDENCYPART_GRANDPAR
(11,10),(10,17),-0.40528 # DEPENDENCYPART_GRANDPAR
(11,10),(10,19),-0.729475 # DEPENDENCYPART_GRANDPAR
(11,12),(12,3),-0.223474 # DEPENDENCYPART_GRANDPAR
(11,12),(12,7),-0.237003 # DEPENDENCYPART_GRANDPAR
(11,12),(12,8),-0.173341 # DEPENDENCYPART_GRANDPAR
(11,12),(12,9),-0.0365101 # DEPENDENCYPART_GRANDPAR
(11,12),(12,10),-0.119033 # DEPENDENCYPART_GRANDPAR
(11,12),(12,11),-0.851336 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,12),(12,15),0.187422 # DEPENDENCYPART_GRANDPAR
(11,12),(12,16),-0.132432 # DEPENDENCYPART_GRANDPAR
(11,12),(12,17),-0.110086 # DEPENDENCYPART_GRANDPAR
(11,12),(12,19),-0.518056 # DEPENDENCYPART_GRANDPAR
(11,13),(13,14),0.222695 # DEPENDENCYPART_GRANDPAR
(11,13),(13,16),-0.049162 # DEPENDENCYPART_GRANDPAR
(11,13),(13,18),0.157845 # DEPENDENCYPART_GRANDPAR
(11,14),(14,9),-0.146485 # DEPENDENCYPART_GRANDPAR
(11,14),(14,12),0.0685221 # DEPENDENCYPART_GRANDPAR
(11,14),(14,13),0.252122 # DEPENDENCYPART_GRANDPAR
(11,14),(14,18),0.053495 # DEPENDENCYPART_GRANDPAR
(11,15),(15,1),-0.405791 # DEPENDENCYPART_GRANDPAR
(11,15),(15,3),-0.453833 # DEPENDENCYPART_GRANDPAR
(11,15),(15,4),-0.555911 # DEPENDENCYPART_GRANDPAR
(11,15),(15,5),-0.397873 # DEPENDENCYPART_GRANDPAR
(11,15),(15,6),-0.473197 # DEPENDENCYPART_GRANDPAR
(11,15),(15,9),-0.234114 # DEPENDENCYPART_GRANDPAR
(11,15),(15,10),-0.307469 # DEPENDENCYPART_GRANDPAR
(11,15),(15,11),-0.803745 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,15),(15,13),0.261513 # DEPENDENCYPART_GRANDPAR
(11,15),(15,14),0.222556 # DEPENDENCYPART_GRANDPAR
(11,15),(15,16),-0.0396541 # DEPENDENCYPART_GRANDPAR
(11,15),(15,17),-0.0480311 # DEPENDENCYPART_GRANDPAR
(11,15),(15,18),0.182237 # DEPENDENCYPART_GRANDPAR
(11,15),(15,19),-0.449114 # DEPENDENCYPART_GRANDPAR
(11,17),(17,2),-0.682389 # DEPENDENCYPART_GRANDPAR
(11,17),(17,3),-0.4065 # DEPENDENCYPART_GRANDPAR
(11,17),(17,4),-0.545335 # DEPENDENCYPART_GRANDPAR
(11,17),(17,5),-0.407964 # DEPENDENCYPART_GRANDPAR
(11,17),(17,6),-0.445336 # DEPENDENCYPART_GRANDPAR
(11,17),(17,7),-0.471779 # DEPENDENCYPART_GRANDPAR
(11,17),(17,8),-0.408116 # DEPENDENCYPART_GRANDPAR
(11,17),(17,9),-0.24482 # DEPENDENCYPART_GRANDPAR
(11,17),(17,10),-0.319835 # DEPENDENCYPART_GRANDPAR
(11,17),(17,11),-0.991485 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,17),(17,13),0.149057 # DEPENDENCYPART_GRANDPAR
(11,17),(17,14),-0.0730031 # DEPENDENCYPART_GRANDPAR
(11,17),(17,15),-0.0295996 # DEPENDENCYPART_GRANDPAR
(11,17),(17,16),-0.275643 # DEPENDENCYPART_GRANDPAR
(11,17),(17,18),-0.200562 # DEPENDENCYPART_GRANDPAR
(11,17),(17,19),-0.641179 # DEPENDENCYPART_GRANDPAR
(11,18),(18,2),-0.574831 # DEPENDENCYPART_GRANDPAR
(11,18),(18,5),-0.310333 # DEPENDENCYPART_GRANDPAR
(11,18),(18,6),-0.364705 # DEPENDENCYPART_GRANDPAR
(11,18),(18,7),-0.364224 # DEPENDENCYPART_GRANDPAR
(11,18),(18,8),-0.300562 # DEPENDENCYPART_GRANDPAR
(11,18),(18,9),-0.146524 # DEPENDENCYPART_GRANDPAR
(11,18),(18,10),-0.220488 # DEPENDENCYPART_GRANDPAR
(11,18),(18,11),-0.852025 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,18),(18,13),0.25818 # DEPENDENCYPART_GRANDPAR
(11,18),(18,14),0.096542 # DEPENDENCYPART_GRANDPAR
(11,18),(18,15),0.143029 # DEPENDENCYPART_GRANDPAR
(11,18),(18,16),-0.106271 # DEPENDENCYPART_GRANDPAR
(11,18),(18,17),-0.180225 # DEPENDENCYPART_GRANDPAR
(11,18),(18,19),-0.545224 # DEPENDENCYPART_GRANDPAR
(12,3),(3,1),-0.0495189 # DEPENDENCYPART_GRANDPAR
(12,3),(3,2),-0.428332 # DEPENDENCYPART_GRANDPAR
(12,3),(3,4),-0.260647 # DEPENDENCYPART_GRANDPAR
(12,3),(3,5),-0.152454 # DEPENDENCYPART_GRANDPAR
(12,3),(3,6),-0.247877 # DEPENDENCYPART_GRANDPAR
(12,3),(3,7),-0.174305 # DEPENDENCYPART_GRANDPAR
(12,3),(3,8),-0.17242 # DEPENDENCYPART_GRANDPAR
(12,3),(3,10),-0.200525 # DEPENDENCYPART_GRANDPAR
(12,3),(3,11),-0.220175 # DEPENDENCYPART_GRANDPAR
(12,3),(3,15),-0.440051 # DEPENDENCYPART_GRANDPAR
(12,3),(3,16),-0.457515 # DEPENDENCYPART_GRANDPAR
(12,3),(3,17),-0.430929 # DEPENDENCYPART_GRANDPAR
(12,3),(3,18),-0.55283 # DEPENDENCYPART_GRANDPAR
(12,3),(3,19),-0.668171 # DEPENDENCYPART_GRANDPAR
(12,7),(7,1),-0.169404 # DEPENDENCYPART_GRANDPAR
(12,7),(7,2),-0.409515 # DEPENDENCYPART_GRANDPAR
(12,7),(7,3),-0.433 # DEPENDENCYPART_GRANDPAR
(12,7),(7,4),-0.348302 # DEPENDENCYPART_GRANDPAR
(12,7),(7,5),-0.351848 # DEPENDENCYPART_GRANDPAR
(12,7),(7,6),-0.300236 # DEPENDENCYPART_GRANDPAR
(12,7),(7,8),-0.135618 # DEPENDENCYPART_GRANDPAR
(12,8),(8,1),-0.169404 # DEPENDENCYPART_GRANDPAR
