# _root_ 1994-ben Márkus_Gyulával közösen alapítója volt a privatizációk lebonyolítására szakosodott Márkus_Pénzügyi_Gazdasági_Tanácsadó_Kft.-nek , amely utóbb fiktív cégnek bizonyult ( HVG , 1998. február 28. ) .
#goldHeads=5,3,5,5,0,7,8,9,10,5,5,16,16,15,16,5,18,5,18,22,22,18,18,5,
#predictedHeads=5,3,5,5,0,7,8,9,10,5,5,16,16,15,16,5,18,16,18,22,22,18,18,5,
(0,2),(2,1),0.241356 # DEPENDENCYPART_GRANDPAR
(0,2),(2,3),0.27002 # DEPENDENCYPART_GRANDPAR
(0,2),(2,4),0.393991 # DEPENDENCYPART_GRANDPAR
(0,2),(2,5),1.03619 # DEPENDENCYPART_GRANDPAR
(0,2),(2,7),0.0159501 # DEPENDENCYPART_GRANDPAR
(0,2),(2,10),0.163941 # DEPENDENCYPART_GRANDPAR
(0,2),(2,11),0.561363 # DEPENDENCYPART_GRANDPAR
(0,2),(2,16),0.953484 # DEPENDENCYPART_GRANDPAR
(0,2),(2,22),0.072612 # DEPENDENCYPART_GRANDPAR
(0,2),(2,23),0.430187 # DEPENDENCYPART_GRANDPAR
(0,2),(2,24),2.32904 # DEPENDENCYPART_GRANDPAR
(0,3),(3,1),0.292826 # DEPENDENCYPART_GRANDPAR
(0,3),(3,2),0.362432 # DEPENDENCYPART_GRANDPAR
(0,4),(4,1),0.241356 # DEPENDENCYPART_GRANDPAR
(0,4),(4,2),0.247347 # DEPENDENCYPART_GRANDPAR
(0,4),(4,3),-0.0523299 # DEPENDENCYPART_GRANDPAR
(0,4),(4,8),-0.0651207 # DEPENDENCYPART_GRANDPAR
(0,4),(4,10),0.167433 # DEPENDENCYPART_GRANDPAR
(0,4),(4,13),0.187678 # DEPENDENCYPART_GRANDPAR
(0,4),(4,24),2.32904 # DEPENDENCYPART_GRANDPAR
(0,5),(5,1),0.206947 # DEPENDENCYPART_GRANDPAR
(0,5),(5,2),0.19707 # DEPENDENCYPART_GRANDPAR
(0,5),(5,3),0.014919 # DEPENDENCYPART_GRANDPAR
(0,5),(5,4),0.149781 # DEPENDENCYPART_GRANDPAR
(0,5),(5,6),-0.360737 # DEPENDENCYPART_GRANDPAR
(0,5),(5,7),-0.0394777 # DEPENDENCYPART_GRANDPAR
(0,5),(5,8),-0.122664 # DEPENDENCYPART_GRANDPAR
(0,5),(5,9),-0.152291 # DEPENDENCYPART_GRANDPAR
(0,5),(5,10),0.108514 # DEPENDENCYPART_GRANDPAR
(0,5),(5,11),0.478262 # DEPENDENCYPART_GRANDPAR
(0,5),(5,12),0.0840245 # DEPENDENCYPART_GRANDPAR
(0,5),(5,13),0.1206 # DEPENDENCYPART_GRANDPAR
(0,5),(5,14),-0.118527 # DEPENDENCYPART_GRANDPAR
(0,5),(5,15),-0.210731 # DEPENDENCYPART_GRANDPAR
(0,5),(5,16),0.718787 # DEPENDENCYPART_GRANDPAR
(0,5),(5,17),0.151984 # DEPENDENCYPART_GRANDPAR
(0,5),(5,18),0.650886 # DEPENDENCYPART_GRANDPAR
(0,5),(5,19),0.264608 # DEPENDENCYPART_GRANDPAR
(0,5),(5,21),-0.122319 # DEPENDENCYPART_GRANDPAR
(0,5),(5,22),0.0171843 # DEPENDENCYPART_GRANDPAR
(0,5),(5,23),0.249398 # DEPENDENCYPART_GRANDPAR
(0,5),(5,24),2.53817 # DEPENDENCYPART_GRANDPAR
(0,9),(9,1),0.293051 # DEPENDENCYPART_GRANDPAR
(0,9),(9,2),0.364612 # DEPENDENCYPART_GRANDPAR
(0,9),(9,4),0.314055 # DEPENDENCYPART_GRANDPAR
(0,9),(9,5),0.908836 # DEPENDENCYPART_GRANDPAR
(0,9),(9,6),-0.567889 # DEPENDENCYPART_GRANDPAR
(0,9),(9,7),-0.0723955 # DEPENDENCYPART_GRANDPAR
(0,9),(9,8),-0.156859 # DEPENDENCYPART_GRANDPAR
(0,9),(9,11),0.494019 # DEPENDENCYPART_GRANDPAR
(0,9),(9,16),0.752636 # DEPENDENCYPART_GRANDPAR
(0,13),(13,5),0.977771 # DEPENDENCYPART_GRANDPAR
(0,13),(13,8),-0.198591 # DEPENDENCYPART_GRANDPAR
(0,13),(13,10),0.0338635 # DEPENDENCYPART_GRANDPAR
(0,13),(13,12),0.0576343 # DEPENDENCYPART_GRANDPAR
(0,13),(13,14),-0.160985 # DEPENDENCYPART_GRANDPAR
(0,13),(13,15),-0.253219 # DEPENDENCYPART_GRANDPAR
(0,13),(13,17),0.255297 # DEPENDENCYPART_GRANDPAR
(0,13),(13,18),0.599792 # DEPENDENCYPART_GRANDPAR
(0,13),(13,19),0.312917 # DEPENDENCYPART_GRANDPAR
(0,13),(13,21),-0.164492 # DEPENDENCYPART_GRANDPAR
(0,13),(13,22),-0.0252735 # DEPENDENCYPART_GRANDPAR
(0,13),(13,23),0.32595 # DEPENDENCYPART_GRANDPAR
(0,13),(13,24),2.1683 # DEPENDENCYPART_GRANDPAR
(0,16),(16,1),0.199682 # DEPENDENCYPART_GRANDPAR
(0,16),(16,2),0.203779 # DEPENDENCYPART_GRANDPAR
(0,16),(16,3),0.029155 # DEPENDENCYPART_GRANDPAR
(0,16),(16,4),0.156986 # DEPENDENCYPART_GRANDPAR
(0,16),(16,5),0.653323 # DEPENDENCYPART_GRANDPAR
(0,16),(16,6),-0.688485 # DEPENDENCYPART_GRANDPAR
(0,16),(16,7),-0.233229 # DEPENDENCYPART_GRANDPAR
(0,16),(16,8),-0.317692 # DEPENDENCYPART_GRANDPAR
(0,16),(16,9),-0.263068 # DEPENDENCYPART_GRANDPAR
(0,16),(16,10),-0.0852377 # DEPENDENCYPART_GRANDPAR
(0,16),(16,11),0.32495 # DEPENDENCYPART_GRANDPAR
(0,16),(16,12),-0.19063 # DEPENDENCYPART_GRANDPAR
(0,16),(16,13),-0.0692253 # DEPENDENCYPART_GRANDPAR
(0,16),(16,14),-0.229302 # DEPENDENCYPART_GRANDPAR
(0,16),(16,15),-0.399501 # DEPENDENCYPART_GRANDPAR
(0,16),(16,17),0.171016 # DEPENDENCYPART_GRANDPAR
(0,16),(16,18),0.665468 # DEPENDENCYPART_GRANDPAR
(0,16),(16,19),0.273 # DEPENDENCYPART_GRANDPAR
(0,16),(16,21),-0.104103 # DEPENDENCYPART_GRANDPAR
(0,16),(16,22),0.0354001 # DEPENDENCYPART_GRANDPAR
(0,16),(16,23),0.268347 # DEPENDENCYPART_GRANDPAR
(0,16),(16,24),2.51525 # DEPENDENCYPART_GRANDPAR
(1,2),(2,1),-0.127043 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(1,2),(2,3),0.213921 # DEPENDENCYPART_GRANDPAR
(1,2),(2,4),-0.251134 # DEPENDENCYPART_GRANDPAR
(1,2),(2,5),-0.215109 # DEPENDENCYPART_GRANDPAR
(1,2),(2,7),-0.332856 # DEPENDENCYPART_GRANDPAR
(1,2),(2,10),-0.489844 # DEPENDENCYPART_GRANDPAR
(1,2),(2,11),-0.0977029 # DEPENDENCYPART_GRANDPAR
(1,2),(2,16),-0.171421 # DEPENDENCYPART_GRANDPAR
(1,2),(2,22),-0.584447 # DEPENDENCYPART_GRANDPAR
(1,2),(2,23),-0.462513 # DEPENDENCYPART_GRANDPAR
(1,2),(2,24),-0.759353 # DEPENDENCYPART_GRANDPAR
(1,3),(3,1),-0.177504 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(1,3),(3,2),-0.192505 # DEPENDENCYPART_GRANDPAR
(1,4),(4,1),-0.127043 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(1,4),(4,2),-0.120607 # DEPENDENCYPART_GRANDPAR
(1,4),(4,3),0.24152 # DEPENDENCYPART_GRANDPAR
(1,4),(4,8),-0.390281 # DEPENDENCYPART_GRANDPAR
(1,4),(4,10),-0.486353 # DEPENDENCYPART_GRANDPAR
(1,4),(4,13),-0.255762 # DEPENDENCYPART_GRANDPAR
(1,4),(4,24),-0.759353 # DEPENDENCYPART_GRANDPAR
(1,5),(5,1),-0.108862 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(1,5),(5,2),-0.168284 # DEPENDENCYPART_GRANDPAR
(1,5),(5,3),0.283907 # DEPENDENCYPART_GRANDPAR
(1,5),(5,4),-0.271091 # DEPENDENCYPART_GRANDPAR
(1,5),(5,6),-0.113667 # DEPENDENCYPART_GRANDPAR
(1,5),(5,7),-0.299298 # DEPENDENCYPART_GRANDPAR
(1,5),(5,8),-0.358755 # DEPENDENCYPART_GRANDPAR
(1,5),(5,9),0.0849114 # DEPENDENCYPART_GRANDPAR
(1,5),(5,10),-0.456287 # DEPENDENCYPART_GRANDPAR
(1,5),(5,11),-0.0925198 # DEPENDENCYPART_GRANDPAR
(1,5),(5,12),-0.0860164 # DEPENDENCYPART_GRANDPAR
(1,5),(5,13),-0.192526 # DEPENDENCYPART_GRANDPAR
(1,5),(5,14),0.0146454 # DEPENDENCYPART_GRANDPAR
(1,5),(5,15),-0.406985 # DEPENDENCYPART_GRANDPAR
(1,5),(5,16),-0.180462 # DEPENDENCYPART_GRANDPAR
(1,5),(5,17),-0.305624 # DEPENDENCYPART_GRANDPAR
(1,5),(5,18),-0.396867 # DEPENDENCYPART_GRANDPAR
(1,5),(5,19),-0.0716783 # DEPENDENCYPART_GRANDPAR
(1,5),(5,21),-0.412672 # DEPENDENCYPART_GRANDPAR
(1,5),(5,22),-0.550889 # DEPENDENCYPART_GRANDPAR
(1,5),(5,23),-0.475951 # DEPENDENCYPART_GRANDPAR
(1,5),(5,24),-0.693191 # DEPENDENCYPART_GRANDPAR
(1,7),(7,5),-0.208294 # DEPENDENCYPART_GRANDPAR
(1,7),(7,6),-0.147817 # DEPENDENCYPART_GRANDPAR
(1,8),(8,1),-0.127811 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(1,8),(8,2),-0.117637 # DEPENDENCYPART_GRANDPAR
(1,8),(8,3),0.241449 # DEPENDENCYPART_GRANDPAR
(1,8),(8,4),-0.219824 # DEPENDENCYPART_GRANDPAR
(1,8),(8,5),-0.20833 # DEPENDENCYPART_GRANDPAR
(1,8),(8,6),-0.147853 # DEPENDENCYPART_GRANDPAR
(1,8),(8,7),-0.304399 # DEPENDENCYPART_GRANDPAR
(1,8),(8,10),-0.489844 # DEPENDENCYPART_GRANDPAR
(1,8),(8,11),-0.0977029 # DEPENDENCYPART_GRANDPAR
(1,8),(8,13),-0.255762 # DEPENDENCYPART_GRANDPAR
(1,8),(8,16),-0.171421 # DEPENDENCYPART_GRANDPAR
(1,8),(8,18),-0.433689 # DEPENDENCYPART_GRANDPAR
(1,8),(8,22),-0.584447 # DEPENDENCYPART_GRANDPAR
(1,9),(9,1),-0.177498 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(1,9),(9,2),-0.19069 # DEPENDENCYPART_GRANDPAR
(1,9),(9,4),-0.294264 # DEPENDENCYPART_GRANDPAR
(1,9),(9,5),-0.224475 # DEPENDENCYPART_GRANDPAR
(1,9),(9,6),-0.132266 # DEPENDENCYPART_GRANDPAR
(1,9),(9,7),-0.377451 # DEPENDENCYPART_GRANDPAR
(1,9),(9,8),-0.438366 # DEPENDENCYPART_GRANDPAR
(1,9),(9,11),-0.0881326 # DEPENDENCYPART_GRANDPAR
(1,9),(9,16),-0.210627 # DEPENDENCYPART_GRANDPAR
(1,10),(10,2),-0.11802 # DEPENDENCYPART_GRANDPAR
(1,10),(10,3),0.241527 # DEPENDENCYPART_GRANDPAR
(1,10),(10,4),-0.220206 # DEPENDENCYPART_GRANDPAR
(1,10),(10,6),-0.147817 # DEPENDENCYPART_GRANDPAR
(1,10),(10,7),-0.304781 # DEPENDENCYPART_GRANDPAR
(1,10),(10,8),-0.365696 # DEPENDENCYPART_GRANDPAR
(1,10),(10,9),0.0855844 # DEPENDENCYPART_GRANDPAR
(1,10),(10,11),-0.0977029 # DEPENDENCYPART_GRANDPAR
(1,10),(10,14),-0.00843356 # DEPENDENCYPART_GRANDPAR
(1,10),(10,15),-0.440688 # DEPENDENCYPART_GRANDPAR
(1,10),(10,16),-0.171421 # DEPENDENCYPART_GRANDPAR
(1,10),(10,17),-0.335583 # DEPENDENCYPART_GRANDPAR
(1,10),(10,18),-0.433689 # DEPENDENCYPART_GRANDPAR
(1,10),(10,19),-0.0768614 # DEPENDENCYPART_GRANDPAR
(1,10),(10,22),-0.584447 # DEPENDENCYPART_GRANDPAR
(1,10),(10,23),-0.462513 # DEPENDENCYPART_GRANDPAR
(1,10),(10,24),-0.759353 # DEPENDENCYPART_GRANDPAR
(1,16),(16,1),-0.128833 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(1,16),(16,2),-0.188045 # DEPENDENCYPART_GRANDPAR
(1,16),(16,3),0.26121 # DEPENDENCYPART_GRANDPAR
(1,16),(16,4),-0.290356 # DEPENDENCYPART_GRANDPAR
(1,16),(16,5),-0.210672 # DEPENDENCYPART_GRANDPAR
(1,16),(16,6),-0.169632 # DEPENDENCYPART_GRANDPAR
(1,16),(16,7),-0.374806 # DEPENDENCYPART_GRANDPAR
(1,16),(16,8),-0.435721 # DEPENDENCYPART_GRANDPAR
(1,16),(16,9),0.103141 # DEPENDENCYPART_GRANDPAR
(1,16),(16,10),-0.531794 # DEPENDENCYPART_GRANDPAR
(1,16),(16,11),-0.171958 # DEPENDENCYPART_GRANDPAR
(1,16),(16,12),-0.0646718 # DEPENDENCYPART_GRANDPAR
(1,16),(16,13),-0.225295 # DEPENDENCYPART_GRANDPAR
(1,16),(16,14),0.0328751 # DEPENDENCYPART_GRANDPAR
(1,16),(16,15),-0.481283 # DEPENDENCYPART_GRANDPAR
(1,16),(16,17),-0.278663 # DEPENDENCYPART_GRANDPAR
(1,16),(16,18),-0.385348 # DEPENDENCYPART_GRANDPAR
(1,16),(16,19),-0.0508168 # DEPENDENCYPART_GRANDPAR
(1,16),(16,21),-0.39942 # DEPENDENCYPART_GRANDPAR
(1,16),(16,22),-0.537638 # DEPENDENCYPART_GRANDPAR
(1,16),(16,23),-0.449609 # DEPENDENCYPART_GRANDPAR
(1,16),(16,24),-0.695452 # DEPENDENCYPART_GRANDPAR
(2,1),(1,2),-0.983417 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(2,1),(1,3),-0.553145 # DEPENDENCYPART_GRANDPAR
(2,1),(1,4),-0.556805 # DEPENDENCYPART_GRANDPAR
(2,1),(1,5),-0.832697 # DEPENDENCYPART_GRANDPAR
(2,1),(1,7),-0.425474 # DEPENDENCYPART_GRANDPAR
(2,1),(1,8),-0.65438 # DEPENDENCYPART_GRANDPAR
(2,1),(1,9),-0.838522 # DEPENDENCYPART_GRANDPAR
(2,1),(1,10),-0.615438 # DEPENDENCYPART_GRANDPAR
(2,1),(1,11),-0.501483 # DEPENDENCYPART_GRANDPAR
(2,1),(1,16),-0.666172 # DEPENDENCYPART_GRANDPAR
(2,1),(1,17),-0.554454 # DEPENDENCYPART_GRANDPAR
(2,1),(1,19),-0.438935 # DEPENDENCYPART_GRANDPAR
(2,1),(1,23),-0.807349 # DEPENDENCYPART_GRANDPAR
(2,1),(1,24),-1.09371 # DEPENDENCYPART_GRANDPAR
(2,3),(3,1),-0.287088 # DEPENDENCYPART_GRANDPAR
(2,3),(3,2),-0.598373 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(2,4),(4,1),-0.308771 # DEPENDENCYPART_GRANDPAR
(2,4),(4,2),-0.509294 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(2,4),(4,3),-0.0719261 # DEPENDENCYPART_GRANDPAR
(2,4),(4,8),-0.295753 # DEPENDENCYPART_GRANDPAR
(2,4),(4,10),-0.256809 # DEPENDENCYPART_GRANDPAR
(2,4),(4,13),-0.160925 # DEPENDENCYPART_GRANDPAR
(2,4),(4,24),-0.739949 # DEPENDENCYPART_GRANDPAR
(2,5),(5,1),-0.239682 # DEPENDENCYPART_GRANDPAR
(2,5),(5,2),-0.674961 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(2,5),(5,3),-0.0336587 # DEPENDENCYPART_GRANDPAR
(2,5),(5,4),-0.247625 # DEPENDENCYPART_GRANDPAR
(2,5),(5,6),-0.309631 # DEPENDENCYPART_GRANDPAR
(2,5),(5,7),-0.0610551 # DEPENDENCYPART_GRANDPAR
(2,5),(5,8),-0.288504 # DEPENDENCYPART_GRANDPAR
(2,5),(5,9),-0.52739 # DEPENDENCYPART_GRANDPAR
(2,5),(5,10),-0.251019 # DEPENDENCYPART_GRANDPAR
(2,5),(5,11),-0.282841 # DEPENDENCYPART_GRANDPAR
(2,5),(5,12),-0.0893458 # DEPENDENCYPART_GRANDPAR
(2,5),(5,13),-0.205869 # DEPENDENCYPART_GRANDPAR
(2,5),(5,14),-0.71442 # DEPENDENCYPART_GRANDPAR
(2,5),(5,15),-0.188682 # DEPENDENCYPART_GRANDPAR
(2,5),(5,16),-0.421657 # DEPENDENCYPART_GRANDPAR
(2,5),(5,17),-0.291561 # DEPENDENCYPART_GRANDPAR
(2,5),(5,18),-0.421632 # DEPENDENCYPART_GRANDPAR
(2,5),(5,19),-0.220294 # DEPENDENCYPART_GRANDPAR
(2,5),(5,21),-0.237368 # DEPENDENCYPART_GRANDPAR
(2,5),(5,22),-0.468051 # DEPENDENCYPART_GRANDPAR
(2,5),(5,23),-0.568315 # DEPENDENCYPART_GRANDPAR
(2,5),(5,24),-0.755542 # DEPENDENCYPART_GRANDPAR
(2,7),(7,5),-0.446368 # DEPENDENCYPART_GRANDPAR
(2,7),(7,6),-0.279453 # DEPENDENCYPART_GRANDPAR
(2,10),(10,2),-0.506531 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(2,10),(10,3),-0.0717615 # DEPENDENCYPART_GRANDPAR
(2,10),(10,4),-0.0785826 # DEPENDENCYPART_GRANDPAR
(2,10),(10,6),-0.279453 # DEPENDENCYPART_GRANDPAR
(2,10),(10,7),0.0514123 # DEPENDENCYPART_GRANDPAR
(2,10),(10,8),-0.177494 # DEPENDENCYPART_GRANDPAR
(2,10),(10,9),-0.358538 # DEPENDENCYPART_GRANDPAR
(2,10),(10,11),-0.177132 # DEPENDENCYPART_GRANDPAR
(2,10),(10,14),-0.652158 # DEPENDENCYPART_GRANDPAR
(2,10),(10,15),-0.197301 # DEPENDENCYPART_GRANDPAR
(2,10),(10,16),-0.305971 # DEPENDENCYPART_GRANDPAR
(2,10),(10,17),-0.274619 # DEPENDENCYPART_GRANDPAR
(2,10),(10,18),-0.432004 # DEPENDENCYPART_GRANDPAR
(2,10),(10,19),-0.114585 # DEPENDENCYPART_GRANDPAR
(2,10),(10,22),-0.476525 # DEPENDENCYPART_GRANDPAR
(2,10),(10,23),-0.475425 # DEPENDENCYPART_GRANDPAR
(2,10),(10,24),-0.739419 # DEPENDENCYPART_GRANDPAR
(2,16),(16,1),-0.238845 # DEPENDENCYPART_GRANDPAR
(2,16),(16,2),-0.666607 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(2,16),(16,3),-0.0357315 # DEPENDENCYPART_GRANDPAR
(2,16),(16,4),-0.238776 # DEPENDENCYPART_GRANDPAR
(2,16),(16,5),-0.456629 # DEPENDENCYPART_GRANDPAR
(2,16),(16,6),-0.305326 # DEPENDENCYPART_GRANDPAR
(2,16),(16,7),-0.108664 # DEPENDENCYPART_GRANDPAR
(2,16),(16,8),-0.33757 # DEPENDENCYPART_GRANDPAR
(2,16),(16,9),-0.32605 # DEPENDENCYPART_GRANDPAR
(2,16),(16,10),-0.298628 # DEPENDENCYPART_GRANDPAR
(2,16),(16,11),-0.278851 # DEPENDENCYPART_GRANDPAR
(2,16),(16,12),0.101431 # DEPENDENCYPART_GRANDPAR
(2,16),(16,13),-0.134389 # DEPENDENCYPART_GRANDPAR
(2,16),(16,14),-0.513112 # DEPENDENCYPART_GRANDPAR
(2,16),(16,15),-0.235081 # DEPENDENCYPART_GRANDPAR
(2,16),(16,17),-0.263711 # DEPENDENCYPART_GRANDPAR
(2,16),(16,18),-0.409843 # DEPENDENCYPART_GRANDPAR
(2,16),(16,19),-0.199407 # DEPENDENCYPART_GRANDPAR
(2,16),(16,21),-0.223848 # DEPENDENCYPART_GRANDPAR
(2,16),(16,22),-0.454531 # DEPENDENCYPART_GRANDPAR
(2,16),(16,23),-0.541085 # DEPENDENCYPART_GRANDPAR
(2,16),(16,24),-0.755984 # DEPENDENCYPART_GRANDPAR
(2,22),(22,2),-0.506531 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(2,22),(22,4),-0.0785826 # DEPENDENCYPART_GRANDPAR
(2,22),(22,7),0.0514123 # DEPENDENCYPART_GRANDPAR
(2,22),(22,8),-0.177494 # DEPENDENCYPART_GRANDPAR
(2,22),(22,9),-0.358538 # DEPENDENCYPART_GRANDPAR
(2,22),(22,10),-0.138551 # DEPENDENCYPART_GRANDPAR
(2,22),(22,11),-0.150126 # DEPENDENCYPART_GRANDPAR
(2,22),(22,13),-0.179709 # DEPENDENCYPART_GRANDPAR
(2,22),(22,14),-0.545745 # DEPENDENCYPART_GRANDPAR
(2,22),(22,15),-0.0762164 # DEPENDENCYPART_GRANDPAR
(2,22),(22,16),-0.286997 # DEPENDENCYPART_GRANDPAR
(2,22),(22,17),-0.200098 # DEPENDENCYPART_GRANDPAR
(2,22),(22,18),-0.322279 # DEPENDENCYPART_GRANDPAR
(2,22),(22,19),-0.0875787 # DEPENDENCYPART_GRANDPAR
(2,22),(22,20),-0.284291 # DEPENDENCYPART_GRANDPAR
(2,22),(22,21),-0.11922 # DEPENDENCYPART_GRANDPAR
(2,22),(22,23),-0.475425 # DEPENDENCYPART_GRANDPAR
(2,22),(22,24),-0.739419 # DEPENDENCYPART_GRANDPAR
(3,1),(1,2),-0.0387546 # DEPENDENCYPART_GRANDPAR
(3,1),(1,3),-0.841955 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(3,1),(1,4),-0.460255 # DEPENDENCYPART_GRANDPAR
(3,1),(1,5),-0.495081 # DEPENDENCYPART_GRANDPAR
(3,1),(1,7),-0.478731 # DEPENDENCYPART_GRANDPAR
(3,1),(1,8),-0.841382 # DEPENDENCYPART_GRANDPAR
(3,1),(1,9),-0.537133 # DEPENDENCYPART_GRANDPAR
(3,1),(1,10),-0.885771 # DEPENDENCYPART_GRANDPAR
(3,1),(1,11),-0.485029 # DEPENDENCYPART_GRANDPAR
(3,1),(1,16),-0.405451 # DEPENDENCYPART_GRANDPAR
(3,1),(1,17),-0.602928 # DEPENDENCYPART_GRANDPAR
(3,1),(1,19),-0.548017 # DEPENDENCYPART_GRANDPAR
(3,1),(1,23),-0.493493 # DEPENDENCYPART_GRANDPAR
(3,1),(1,24),-0.989718 # DEPENDENCYPART_GRANDPAR
(3,2),(2,1),-0.228721 # DEPENDENCYPART_GRANDPAR
(3,2),(2,3),-0.896194 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(3,2),(2,4),-0.555007 # DEPENDENCYPART_GRANDPAR
(3,2),(2,5),-0.519379 # DEPENDENCYPART_GRANDPAR
(3,2),(2,7),-0.573483 # DEPENDENCYPART_GRANDPAR
(3,2),(2,10),-0.980523 # DEPENDENCYPART_GRANDPAR
(3,2),(2,11),-0.510995 # DEPENDENCYPART_GRANDPAR
(3,2),(2,16),-0.429694 # DEPENDENCYPART_GRANDPAR
(3,2),(2,22),-0.92961 # DEPENDENCYPART_GRANDPAR
(3,2),(2,23),-0.516005 # DEPENDENCYPART_GRANDPAR
(3,2),(2,24),-1.00673 # DEPENDENCYPART_GRANDPAR
(4,1),(1,2),0.00755821 # DEPENDENCYPART_GRANDPAR
(4,1),(1,3),0.0414538 # DEPENDENCYPART_GRANDPAR
(4,1),(1,4),-1.04602 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(4,1),(1,5),-0.933486 # DEPENDENCYPART_GRANDPAR
(4,1),(1,7),-0.307064 # DEPENDENCYPART_GRANDPAR
(4,1),(1,8),-0.558989 # DEPENDENCYPART_GRANDPAR
(4,1),(1,9),-0.34263 # DEPENDENCYPART_GRANDPAR
(4,1),(1,10),-0.665152 # DEPENDENCYPART_GRANDPAR
(4,1),(1,11),-0.40078 # DEPENDENCYPART_GRANDPAR
(4,1),(1,16),-0.653996 # DEPENDENCYPART_GRANDPAR
(4,1),(1,17),-0.45281 # DEPENDENCYPART_GRANDPAR
(4,1),(1,19),-0.346239 # DEPENDENCYPART_GRANDPAR
(4,1),(1,23),-0.62951 # DEPENDENCYPART_GRANDPAR
(4,1),(1,24),-0.971594 # DEPENDENCYPART_GRANDPAR
(4,2),(2,1),-0.113525 # DEPENDENCYPART_GRANDPAR
(4,2),(2,3),0.0642969 # DEPENDENCYPART_GRANDPAR
(4,2),(2,4),-1.16707 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(4,2),(2,5),-0.977548 # DEPENDENCYPART_GRANDPAR
(4,2),(2,7),-0.428111 # DEPENDENCYPART_GRANDPAR
(4,2),(2,10),-0.786198 # DEPENDENCYPART_GRANDPAR
(4,2),(2,11),-0.450459 # DEPENDENCYPART_GRANDPAR
(4,2),(2,16),-0.698025 # DEPENDENCYPART_GRANDPAR
(4,2),(2,22),-0.961447 # DEPENDENCYPART_GRANDPAR
(4,2),(2,23),-0.675243 # DEPENDENCYPART_GRANDPAR
(4,2),(2,24),-1.01308 # DEPENDENCYPART_GRANDPAR
(4,3),(3,1),-0.0386319 # DEPENDENCYPART_GRANDPAR
(4,3),(3,2),0.0997873 # DEPENDENCYPART_GRANDPAR
(4,8),(8,1),-0.575191 # DEPENDENCYPART_GRANDPAR
(4,8),(8,2),-0.523241 # DEPENDENCYPART_GRANDPAR
(4,8),(8,3),-0.503271 # DEPENDENCYPART_GRANDPAR
(4,8),(8,4),-0.570782 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(4,8),(8,5),-0.550397 # DEPENDENCYPART_GRANDPAR
(4,8),(8,6),-0.231291 # DEPENDENCYPART_GRANDPAR
(4,8),(8,7),0.166839 # DEPENDENCYPART_GRANDPAR
(4,8),(8,10),-0.316142 # DEPENDENCYPART_GRANDPAR
(4,8),(8,11),-0.0828199 # DEPENDENCYPART_GRANDPAR
(4,8),(8,13),-0.114576 # DEPENDENCYPART_GRANDPAR
(4,8),(8,16),-0.296502 # DEPENDENCYPART_GRANDPAR
(4,8),(8,18),-0.422276 # DEPENDENCYPART_GRANDPAR
(4,8),(8,22),-0.49139 # DEPENDENCYPART_GRANDPAR
(4,10),(10,2),-0.523241 # DEPENDENCYPART_GRANDPAR
(4,10),(10,3),-0.503271 # DEPENDENCYPART_GRANDPAR
(4,10),(10,4),-0.571215 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(4,10),(10,6),-0.231289 # DEPENDENCYPART_GRANDPAR
(4,10),(10,7),0.166406 # DEPENDENCYPART_GRANDPAR
(4,10),(10,8),-0.0855193 # DEPENDENCYPART_GRANDPAR
(4,10),(10,9),0.133987 # DEPENDENCYPART_GRANDPAR
(4,10),(10,11),-0.0828199 # DEPENDENCYPART_GRANDPAR
(4,10),(10,14),-0.170701 # DEPENDENCYPART_GRANDPAR
(4,10),(10,15),-0.16091 # DEPENDENCYPART_GRANDPAR
(4,10),(10,16),-0.296502 # DEPENDENCYPART_GRANDPAR
(4,10),(10,17),-0.17666 # DEPENDENCYPART_GRANDPAR
(4,10),(10,18),-0.422276 # DEPENDENCYPART_GRANDPAR
(4,10),(10,19),-0.0282788 # DEPENDENCYPART_GRANDPAR
(4,10),(10,22),-0.49139 # DEPENDENCYPART_GRANDPAR
(4,10),(10,23),-0.301272 # DEPENDENCYPART_GRANDPAR
