# _root_ Sarkad önkormányzata 6,6_millió forintos támogatást kapott , amelyből 50 közhasznú munkás foglalkoztatását tudja megoldani .
#goldHeads=2,6,4,5,6,0,6,14,11,11,12,14,6,13,6,
#predictedHeads=2,6,4,5,6,0,6,13,11,11,12,14,6,13,6,
(9,12),(12,4),-1.08335 # DEPENDENCYPART_GRANDPAR
(9,12),(12,5),-0.753133 # DEPENDENCYPART_GRANDPAR
(9,12),(12,6),-0.783923 # DEPENDENCYPART_GRANDPAR
(9,12),(12,7),-0.862348 # DEPENDENCYPART_GRANDPAR
(9,12),(12,8),-0.722157 # DEPENDENCYPART_GRANDPAR
(9,12),(12,9),-0.519731 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,12),(12,10),0.0541876 # DEPENDENCYPART_GRANDPAR
(9,12),(12,11),-0.0355434 # DEPENDENCYPART_GRANDPAR
(9,12),(12,13),-0.146184 # DEPENDENCYPART_GRANDPAR
(9,12),(12,14),-0.298994 # DEPENDENCYPART_GRANDPAR
(9,12),(12,15),-0.557862 # DEPENDENCYPART_GRANDPAR
(9,13),(13,1),-1.07261 # DEPENDENCYPART_GRANDPAR
(9,13),(13,2),-1.10761 # DEPENDENCYPART_GRANDPAR
(9,13),(13,3),-0.873485 # DEPENDENCYPART_GRANDPAR
(9,13),(13,4),-1.05319 # DEPENDENCYPART_GRANDPAR
(9,13),(13,5),-0.730605 # DEPENDENCYPART_GRANDPAR
(9,13),(13,6),-0.837693 # DEPENDENCYPART_GRANDPAR
(9,13),(13,7),-0.904124 # DEPENDENCYPART_GRANDPAR
(9,13),(13,8),-0.712614 # DEPENDENCYPART_GRANDPAR
(9,13),(13,9),-0.526024 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,13),(13,10),0.0610428 # DEPENDENCYPART_GRANDPAR
(9,13),(13,11),-0.120738 # DEPENDENCYPART_GRANDPAR
(9,13),(13,12),-0.164288 # DEPENDENCYPART_GRANDPAR
(9,13),(13,14),-0.285103 # DEPENDENCYPART_GRANDPAR
(9,13),(13,15),-0.496687 # DEPENDENCYPART_GRANDPAR
(9,14),(14,1),-1.07811 # DEPENDENCYPART_GRANDPAR
(9,14),(14,2),-1.11312 # DEPENDENCYPART_GRANDPAR
(9,14),(14,3),-0.873485 # DEPENDENCYPART_GRANDPAR
(9,14),(14,4),-1.05375 # DEPENDENCYPART_GRANDPAR
(9,14),(14,5),-0.736111 # DEPENDENCYPART_GRANDPAR
(9,14),(14,6),-0.836386 # DEPENDENCYPART_GRANDPAR
(9,14),(14,7),-0.90724 # DEPENDENCYPART_GRANDPAR
(9,14),(14,8),-0.711355 # DEPENDENCYPART_GRANDPAR
(9,14),(14,9),-0.526025 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,14),(14,10),0.0625022 # DEPENDENCYPART_GRANDPAR
(9,14),(14,11),-0.114562 # DEPENDENCYPART_GRANDPAR
(9,14),(14,12),-0.158112 # DEPENDENCYPART_GRANDPAR
(9,14),(14,13),-0.172036 # DEPENDENCYPART_GRANDPAR
(9,14),(14,15),-0.494678 # DEPENDENCYPART_GRANDPAR
(10,3),(3,1),-0.686911 # DEPENDENCYPART_GRANDPAR
(10,3),(3,2),-0.689558 # DEPENDENCYPART_GRANDPAR
(10,3),(3,4),-0.345455 # DEPENDENCYPART_GRANDPAR
(10,3),(3,6),-0.356113 # DEPENDENCYPART_GRANDPAR
(10,3),(3,7),-0.257415 # DEPENDENCYPART_GRANDPAR
(10,3),(3,9),0.030755 # DEPENDENCYPART_GRANDPAR
(10,3),(3,11),-0.543139 # DEPENDENCYPART_GRANDPAR
(10,3),(3,12),-0.524357 # DEPENDENCYPART_GRANDPAR
(10,3),(3,13),-0.245908 # DEPENDENCYPART_GRANDPAR
(10,3),(3,14),-0.690522 # DEPENDENCYPART_GRANDPAR
(10,3),(3,15),-0.800308 # DEPENDENCYPART_GRANDPAR
(10,4),(4,1),-0.729194 # DEPENDENCYPART_GRANDPAR
(10,4),(4,2),-0.731841 # DEPENDENCYPART_GRANDPAR
(10,4),(4,3),-0.266105 # DEPENDENCYPART_GRANDPAR
(10,4),(4,13),-0.255542 # DEPENDENCYPART_GRANDPAR
(10,4),(4,14),-0.700155 # DEPENDENCYPART_GRANDPAR
(10,4),(4,15),-0.806136 # DEPENDENCYPART_GRANDPAR
(10,5),(5,1),-0.568333 # DEPENDENCYPART_GRANDPAR
(10,5),(5,2),-0.570979 # DEPENDENCYPART_GRANDPAR
(10,5),(5,3),-0.254471 # DEPENDENCYPART_GRANDPAR
(10,5),(5,4),-0.348916 # DEPENDENCYPART_GRANDPAR
(10,5),(5,7),-0.240851 # DEPENDENCYPART_GRANDPAR
(10,5),(5,9),-0.0206663 # DEPENDENCYPART_GRANDPAR
(10,5),(5,11),-0.63789 # DEPENDENCYPART_GRANDPAR
(10,5),(5,12),-0.619107 # DEPENDENCYPART_GRANDPAR
(10,5),(5,13),-0.270184 # DEPENDENCYPART_GRANDPAR
(10,5),(5,14),-0.714798 # DEPENDENCYPART_GRANDPAR
(10,5),(5,15),-0.81732 # DEPENDENCYPART_GRANDPAR
(10,6),(6,1),-0.602542 # DEPENDENCYPART_GRANDPAR
(10,6),(6,2),-0.605188 # DEPENDENCYPART_GRANDPAR
(10,6),(6,3),-0.303702 # DEPENDENCYPART_GRANDPAR
(10,6),(6,4),-0.397656 # DEPENDENCYPART_GRANDPAR
(10,6),(6,5),-0.494023 # DEPENDENCYPART_GRANDPAR
(10,6),(6,7),-0.381271 # DEPENDENCYPART_GRANDPAR
(10,6),(6,8),-0.411946 # DEPENDENCYPART_GRANDPAR
(10,6),(6,9),-0.0324404 # DEPENDENCYPART_GRANDPAR
(10,6),(6,10),-0.866449 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,6),(6,11),-0.592652 # DEPENDENCYPART_GRANDPAR
(10,6),(6,12),-0.57387 # DEPENDENCYPART_GRANDPAR
(10,6),(6,13),-0.301535 # DEPENDENCYPART_GRANDPAR
(10,6),(6,14),-0.746119 # DEPENDENCYPART_GRANDPAR
(10,6),(6,15),-0.80985 # DEPENDENCYPART_GRANDPAR
(10,8),(8,10),-0.76073 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,8),(8,11),-0.46895 # DEPENDENCYPART_GRANDPAR
(10,8),(8,12),-0.450168 # DEPENDENCYPART_GRANDPAR
(10,9),(9,6),-0.380281 # DEPENDENCYPART_GRANDPAR
(10,9),(9,7),-0.244351 # DEPENDENCYPART_GRANDPAR
(10,9),(9,8),-0.397663 # DEPENDENCYPART_GRANDPAR
(10,9),(9,10),-0.85597 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,9),(9,11),-0.543139 # DEPENDENCYPART_GRANDPAR
(10,9),(9,12),-0.524357 # DEPENDENCYPART_GRANDPAR
(10,9),(9,13),-0.245909 # DEPENDENCYPART_GRANDPAR
(10,9),(9,14),-0.690523 # DEPENDENCYPART_GRANDPAR
(10,9),(9,15),-0.800308 # DEPENDENCYPART_GRANDPAR
(10,12),(12,1),-1.15486 # DEPENDENCYPART_GRANDPAR
(10,12),(12,2),-1.15751 # DEPENDENCYPART_GRANDPAR
(10,12),(12,3),-0.692341 # DEPENDENCYPART_GRANDPAR
(10,12),(12,4),-0.791039 # DEPENDENCYPART_GRANDPAR
(10,12),(12,5),-1.04742 # DEPENDENCYPART_GRANDPAR
(10,12),(12,6),-0.753632 # DEPENDENCYPART_GRANDPAR
(10,12),(12,7),-0.590375 # DEPENDENCYPART_GRANDPAR
(10,12),(12,8),-0.761857 # DEPENDENCYPART_GRANDPAR
(10,12),(12,9),-0.37946 # DEPENDENCYPART_GRANDPAR
(10,12),(12,10),-0.465753 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,12),(12,11),-0.105648 # DEPENDENCYPART_GRANDPAR
(10,12),(12,13),0.190325 # DEPENDENCYPART_GRANDPAR
(10,12),(12,14),-0.256016 # DEPENDENCYPART_GRANDPAR
(10,12),(12,15),-0.417197 # DEPENDENCYPART_GRANDPAR
(11,1),(1,2),-0.526637 # DEPENDENCYPART_GRANDPAR
(11,1),(1,5),-0.132834 # DEPENDENCYPART_GRANDPAR
(11,1),(1,6),-0.134338 # DEPENDENCYPART_GRANDPAR
(11,1),(1,11),-1.04772 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,1),(1,13),-0.87063 # DEPENDENCYPART_GRANDPAR
(11,1),(1,14),-0.521406 # DEPENDENCYPART_GRANDPAR
(11,1),(1,15),-0.805566 # DEPENDENCYPART_GRANDPAR
(11,2),(2,1),-0.555129 # DEPENDENCYPART_GRANDPAR
(11,2),(2,3),-0.427459 # DEPENDENCYPART_GRANDPAR
(11,2),(2,4),-0.494209 # DEPENDENCYPART_GRANDPAR
(11,2),(2,5),-0.132834 # DEPENDENCYPART_GRANDPAR
(11,2),(2,6),-0.134338 # DEPENDENCYPART_GRANDPAR
(11,2),(2,7),-0.327666 # DEPENDENCYPART_GRANDPAR
(11,2),(2,9),-0.0658588 # DEPENDENCYPART_GRANDPAR
(11,2),(2,11),-1.04772 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,2),(2,12),-0.615172 # DEPENDENCYPART_GRANDPAR
(11,2),(2,13),-0.87063 # DEPENDENCYPART_GRANDPAR
(11,2),(2,14),-0.521406 # DEPENDENCYPART_GRANDPAR
(11,2),(2,15),-0.805566 # DEPENDENCYPART_GRANDPAR
(11,3),(3,1),-0.662185 # DEPENDENCYPART_GRANDPAR
(11,3),(3,2),-0.754636 # DEPENDENCYPART_GRANDPAR
(11,3),(3,4),-0.521537 # DEPENDENCYPART_GRANDPAR
(11,3),(3,6),-0.129372 # DEPENDENCYPART_GRANDPAR
(11,3),(3,7),-0.339346 # DEPENDENCYPART_GRANDPAR
(11,3),(3,9),-0.0340362 # DEPENDENCYPART_GRANDPAR
(11,3),(3,11),-0.926671 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,3),(3,12),-0.494126 # DEPENDENCYPART_GRANDPAR
(11,3),(3,13),-0.826568 # DEPENDENCYPART_GRANDPAR
(11,3),(3,14),-0.477343 # DEPENDENCYPART_GRANDPAR
(11,3),(3,15),-0.764085 # DEPENDENCYPART_GRANDPAR
(11,4),(4,1),-0.423616 # DEPENDENCYPART_GRANDPAR
(11,4),(4,2),-0.516066 # DEPENDENCYPART_GRANDPAR
(11,4),(4,3),-0.252448 # DEPENDENCYPART_GRANDPAR
(11,4),(4,13),-0.856027 # DEPENDENCYPART_GRANDPAR
(11,4),(4,14),-0.506802 # DEPENDENCYPART_GRANDPAR
(11,4),(4,15),-0.792425 # DEPENDENCYPART_GRANDPAR
(11,5),(5,1),-0.549448 # DEPENDENCYPART_GRANDPAR
(11,5),(5,2),-0.641898 # DEPENDENCYPART_GRANDPAR
(11,5),(5,3),-0.415213 # DEPENDENCYPART_GRANDPAR
(11,5),(5,4),-0.617034 # DEPENDENCYPART_GRANDPAR
(11,5),(5,7),-0.328219 # DEPENDENCYPART_GRANDPAR
(11,5),(5,9),-0.065863 # DEPENDENCYPART_GRANDPAR
(11,5),(5,11),-1.04772 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,5),(5,12),-0.615172 # DEPENDENCYPART_GRANDPAR
(11,5),(5,13),-0.87063 # DEPENDENCYPART_GRANDPAR
(11,5),(5,14),-0.521406 # DEPENDENCYPART_GRANDPAR
(11,5),(5,15),-0.805566 # DEPENDENCYPART_GRANDPAR
(11,6),(6,1),-0.508924 # DEPENDENCYPART_GRANDPAR
(11,6),(6,2),-0.601374 # DEPENDENCYPART_GRANDPAR
(11,6),(6,3),-0.489843 # DEPENDENCYPART_GRANDPAR
(11,6),(6,4),-0.679412 # DEPENDENCYPART_GRANDPAR
(11,6),(6,5),-0.206792 # DEPENDENCYPART_GRANDPAR
(11,6),(6,7),-0.46323 # DEPENDENCYPART_GRANDPAR
(11,6),(6,8),-0.108775 # DEPENDENCYPART_GRANDPAR
(11,6),(6,9),-0.0727851 # DEPENDENCYPART_GRANDPAR
(11,6),(6,10),0.0216372 # DEPENDENCYPART_GRANDPAR
(11,6),(6,11),-0.979622 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,6),(6,12),-0.547077 # DEPENDENCYPART_GRANDPAR
(11,6),(6,13),-0.879899 # DEPENDENCYPART_GRANDPAR
(11,6),(6,14),-0.530645 # DEPENDENCYPART_GRANDPAR
(11,6),(6,15),-0.775768 # DEPENDENCYPART_GRANDPAR
(11,8),(8,10),-0.119368 # DEPENDENCYPART_GRANDPAR
(11,8),(8,11),-0.61206 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,8),(8,12),-0.179515 # DEPENDENCYPART_GRANDPAR
(11,9),(9,6),-0.28855 # DEPENDENCYPART_GRANDPAR
(11,9),(9,7),-0.432705 # DEPENDENCYPART_GRANDPAR
(11,9),(9,8),-0.259194 # DEPENDENCYPART_GRANDPAR
(11,9),(9,10),-0.0329464 # DEPENDENCYPART_GRANDPAR
(11,9),(9,11),-0.926671 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,9),(9,12),-0.494126 # DEPENDENCYPART_GRANDPAR
(11,9),(9,13),-0.826568 # DEPENDENCYPART_GRANDPAR
(11,9),(9,14),-0.477344 # DEPENDENCYPART_GRANDPAR
(11,9),(9,15),-0.764085 # DEPENDENCYPART_GRANDPAR
(11,10),(10,3),-0.36783 # DEPENDENCYPART_GRANDPAR
(11,10),(10,4),-0.544201 # DEPENDENCYPART_GRANDPAR
(11,10),(10,5),-0.131744 # DEPENDENCYPART_GRANDPAR
(11,10),(10,6),-0.152404 # DEPENDENCYPART_GRANDPAR
(11,10),(10,7),-0.301092 # DEPENDENCYPART_GRANDPAR
(11,10),(10,8),-0.0555864 # DEPENDENCYPART_GRANDPAR
(11,10),(10,9),0.00878068 # DEPENDENCYPART_GRANDPAR
(11,10),(10,12),-0.552636 # DEPENDENCYPART_GRANDPAR
(11,12),(12,1),-1.03212 # DEPENDENCYPART_GRANDPAR
(11,12),(12,2),-1.12457 # DEPENDENCYPART_GRANDPAR
(11,12),(12,3),-0.872625 # DEPENDENCYPART_GRANDPAR
(11,12),(12,4),-1.06476 # DEPENDENCYPART_GRANDPAR
(11,12),(12,5),-0.730377 # DEPENDENCYPART_GRANDPAR
(11,12),(12,6),-0.554087 # DEPENDENCYPART_GRANDPAR
(11,12),(12,7),-0.728701 # DEPENDENCYPART_GRANDPAR
(11,12),(12,8),-0.560043 # DEPENDENCYPART_GRANDPAR
(11,12),(12,9),-0.511022 # DEPENDENCYPART_GRANDPAR
(11,12),(12,10),-0.576363 # DEPENDENCYPART_GRANDPAR
(11,12),(12,11),-0.449787 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,12),(12,13),-0.469378 # DEPENDENCYPART_GRANDPAR
(11,12),(12,14),-0.117297 # DEPENDENCYPART_GRANDPAR
(11,12),(12,15),-0.409796 # DEPENDENCYPART_GRANDPAR
(12,1),(1,2),-0.416025 # DEPENDENCYPART_GRANDPAR
(12,1),(1,5),-0.426372 # DEPENDENCYPART_GRANDPAR
(12,1),(1,6),-0.15028 # DEPENDENCYPART_GRANDPAR
(12,1),(1,11),0.119448 # DEPENDENCYPART_GRANDPAR
(12,1),(1,13),-0.800623 # DEPENDENCYPART_GRANDPAR
(12,1),(1,14),-0.7083 # DEPENDENCYPART_GRANDPAR
(12,1),(1,15),-0.657741 # DEPENDENCYPART_GRANDPAR
(12,2),(2,1),-0.337383 # DEPENDENCYPART_GRANDPAR
(12,2),(2,3),-0.109629 # DEPENDENCYPART_GRANDPAR
(12,2),(2,4),0.0372968 # DEPENDENCYPART_GRANDPAR
(12,2),(2,5),-0.426372 # DEPENDENCYPART_GRANDPAR
(12,2),(2,6),-0.15028 # DEPENDENCYPART_GRANDPAR
(12,2),(2,7),-0.0796478 # DEPENDENCYPART_GRANDPAR
(12,2),(2,9),0.122223 # DEPENDENCYPART_GRANDPAR
(12,2),(2,11),0.119448 # DEPENDENCYPART_GRANDPAR
(12,2),(2,12),-1.2102 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,2),(2,13),-0.800623 # DEPENDENCYPART_GRANDPAR
(12,2),(2,14),-0.7083 # DEPENDENCYPART_GRANDPAR
(12,2),(2,15),-0.657741 # DEPENDENCYPART_GRANDPAR
(12,3),(3,1),-0.444809 # DEPENDENCYPART_GRANDPAR
(12,3),(3,2),-0.644023 # DEPENDENCYPART_GRANDPAR
(12,3),(3,4),0.0099687 # DEPENDENCYPART_GRANDPAR
(12,3),(3,6),-0.145315 # DEPENDENCYPART_GRANDPAR
(12,3),(3,7),-0.0913269 # DEPENDENCYPART_GRANDPAR
(12,3),(3,9),0.154045 # DEPENDENCYPART_GRANDPAR
(12,3),(3,11),0.050259 # DEPENDENCYPART_GRANDPAR
(12,3),(3,12),-1.08915 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,3),(3,13),-0.756561 # DEPENDENCYPART_GRANDPAR
(12,3),(3,14),-0.664237 # DEPENDENCYPART_GRANDPAR
(12,3),(3,15),-0.616259 # DEPENDENCYPART_GRANDPAR
(12,4),(4,1),-0.204531 # DEPENDENCYPART_GRANDPAR
(12,4),(4,2),-0.403745 # DEPENDENCYPART_GRANDPAR
(12,4),(4,3),0.0705081 # DEPENDENCYPART_GRANDPAR
(12,4),(4,13),-0.78602 # DEPENDENCYPART_GRANDPAR
(12,4),(4,14),-0.693696 # DEPENDENCYPART_GRANDPAR
(12,4),(4,15),-0.644599 # DEPENDENCYPART_GRANDPAR
(12,5),(5,1),-0.331702 # DEPENDENCYPART_GRANDPAR
(12,5),(5,2),-0.530916 # DEPENDENCYPART_GRANDPAR
(12,5),(5,3),-0.0953051 # DEPENDENCYPART_GRANDPAR
(12,5),(5,4),-0.0851594 # DEPENDENCYPART_GRANDPAR
(12,5),(5,7),-0.0802001 # DEPENDENCYPART_GRANDPAR
(12,5),(5,9),0.122219 # DEPENDENCYPART_GRANDPAR
(12,5),(5,11),0.119393 # DEPENDENCYPART_GRANDPAR
(12,5),(5,12),-1.2102 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,5),(5,13),-0.800624 # DEPENDENCYPART_GRANDPAR
(12,5),(5,14),-0.7083 # DEPENDENCYPART_GRANDPAR
(12,5),(5,15),-0.657741 # DEPENDENCYPART_GRANDPAR
(12,6),(6,1),-0.291546 # DEPENDENCYPART_GRANDPAR
(12,6),(6,2),-0.49076 # DEPENDENCYPART_GRANDPAR
(12,6),(6,3),-0.170304 # DEPENDENCYPART_GRANDPAR
(12,6),(6,4),-0.147906 # DEPENDENCYPART_GRANDPAR
(12,6),(6,5),-0.500328 # DEPENDENCYPART_GRANDPAR
(12,6),(6,7),-0.215211 # DEPENDENCYPART_GRANDPAR
(12,6),(6,8),-0.245244 # DEPENDENCYPART_GRANDPAR
(12,6),(6,9),0.115297 # DEPENDENCYPART_GRANDPAR
(12,6),(6,10),0.546922 # DEPENDENCYPART_GRANDPAR
(12,6),(6,11),-0.047987 # DEPENDENCYPART_GRANDPAR
(12,6),(6,12),-1.1421 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,6),(6,13),-0.809892 # DEPENDENCYPART_GRANDPAR
(12,6),(6,14),-0.717539 # DEPENDENCYPART_GRANDPAR
(12,6),(6,15),-0.627943 # DEPENDENCYPART_GRANDPAR
(12,8),(8,10),0.405917 # DEPENDENCYPART_GRANDPAR
(12,8),(8,11),-0.0267214 # DEPENDENCYPART_GRANDPAR
(12,8),(8,12),-0.774539 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,9),(9,6),-0.304492 # DEPENDENCYPART_GRANDPAR
(12,9),(9,7),-0.184686 # DEPENDENCYPART_GRANDPAR
(12,9),(9,8),-0.395663 # DEPENDENCYPART_GRANDPAR
(12,9),(9,10),0.492338 # DEPENDENCYPART_GRANDPAR
(12,9),(9,11),0.0502532 # DEPENDENCYPART_GRANDPAR
(12,9),(9,12),-1.08915 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,9),(9,13),-0.756561 # DEPENDENCYPART_GRANDPAR
(12,9),(9,14),-0.664238 # DEPENDENCYPART_GRANDPAR
(12,9),(9,15),-0.616259 # DEPENDENCYPART_GRANDPAR
(12,10),(10,3),-0.0414562 # DEPENDENCYPART_GRANDPAR
(12,10),(10,4),-0.00927787 # DEPENDENCYPART_GRANDPAR
(12,10),(10,5),-0.421864 # DEPENDENCYPART_GRANDPAR
(12,10),(10,6),-0.164929 # DEPENDENCYPART_GRANDPAR
(12,10),(10,7),-0.0496562 # DEPENDENCYPART_GRANDPAR
(12,10),(10,8),-0.188638 # DEPENDENCYPART_GRANDPAR
(12,10),(10,9),0.205406 # DEPENDENCYPART_GRANDPAR
(12,10),(10,12),-1.14766 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,11),(11,1),-0.333155 # DEPENDENCYPART_GRANDPAR
(12,11),(11,2),-0.532369 # DEPENDENCYPART_GRANDPAR
(12,11),(11,3),-0.0851075 # DEPENDENCYPART_GRANDPAR
(12,11),(11,4),-0.0749336 # DEPENDENCYPART_GRANDPAR
(12,11),(11,5),-0.542993 # DEPENDENCYPART_GRANDPAR
(12,11),(11,6),-0.162038 # DEPENDENCYPART_GRANDPAR
(12,11),(11,7),-0.102058 # DEPENDENCYPART_GRANDPAR
(12,11),(11,8),-0.244912 # DEPENDENCYPART_GRANDPAR
(12,11),(11,9),0.149691 # DEPENDENCYPART_GRANDPAR
(12,11),(11,10),0.424969 # DEPENDENCYPART_GRANDPAR
(12,11),(11,12),-1.2102 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,13),(13,1),-0.753844 # DEPENDENCYPART_GRANDPAR
(12,13),(13,2),-0.953058 # DEPENDENCYPART_GRANDPAR
(12,13),(13,3),-0.484635 # DEPENDENCYPART_GRANDPAR
(12,13),(13,4),-0.459289 # DEPENDENCYPART_GRANDPAR
(12,13),(13,5),-0.962246 # DEPENDENCYPART_GRANDPAR
(12,13),(13,6),-0.586714 # DEPENDENCYPART_GRANDPAR
(12,13),(13,7),-0.488494 # DEPENDENCYPART_GRANDPAR
(12,13),(13,8),-0.65017 # DEPENDENCYPART_GRANDPAR
(12,13),(13,9),-0.252778 # DEPENDENCYPART_GRANDPAR
(12,13),(13,10),0.0228897 # DEPENDENCYPART_GRANDPAR
(12,13),(13,11),-0.417582 # DEPENDENCYPART_GRANDPAR
(12,13),(13,12),-0.779025 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,13),(13,14),-0.392863 # DEPENDENCYPART_GRANDPAR
(12,13),(13,15),-0.281306 # DEPENDENCYPART_GRANDPAR
(12,14),(14,1),-0.75935 # DEPENDENCYPART_GRANDPAR
(12,14),(14,2),-0.958564 # DEPENDENCYPART_GRANDPAR
(12,14),(14,3),-0.484635 # DEPENDENCYPART_GRANDPAR
(12,14),(14,4),-0.459851 # DEPENDENCYPART_GRANDPAR
(12,14),(14,5),-0.967752 # DEPENDENCYPART_GRANDPAR
(12,14),(14,6),-0.585407 # DEPENDENCYPART_GRANDPAR
(12,14),(14,7),-0.49161 # DEPENDENCYPART_GRANDPAR
(12,14),(14,8),-0.648912 # DEPENDENCYPART_GRANDPAR
(12,14),(14,9),-0.252778 # DEPENDENCYPART_GRANDPAR
(12,14),(14,10),0.0223282 # DEPENDENCYPART_GRANDPAR
(12,14),(14,11),-0.423088 # DEPENDENCYPART_GRANDPAR
(12,14),(14,12),-0.770358 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,14),(14,13),-0.403586 # DEPENDENCYPART_GRANDPAR
(12,14),(14,15),-0.279021 # DEPENDENCYPART_GRANDPAR
(13,1),(1,2),-0.176511 # DEPENDENCYPART_GRANDPAR
(13,1),(1,5),-0.049154 # DEPENDENCYPART_GRANDPAR
(13,1),(1,6),0.151278 # DEPENDENCYPART_GRANDPAR
(13,1),(1,11),0.193894 # DEPENDENCYPART_GRANDPAR
(13,1),(1,13),-1.15604 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,1),(1,14),-0.283452 # DEPENDENCYPART_GRANDPAR
(13,1),(1,15),-0.602102 # DEPENDENCYPART_GRANDPAR
(13,2),(2,1),-0.155332 # DEPENDENCYPART_GRANDPAR
(13,2),(2,3),-0.27623 # DEPENDENCYPART_GRANDPAR
(13,2),(2,4),-0.311395 # DEPENDENCYPART_GRANDPAR
(13,2),(2,5),-0.049154 # DEPENDENCYPART_GRANDPAR
(13,2),(2,6),0.151278 # DEPENDENCYPART_GRANDPAR
(13,2),(2,7),-0.175315 # DEPENDENCYPART_GRANDPAR
(13,2),(2,9),-0.0302325 # DEPENDENCYPART_GRANDPAR
(13,2),(2,11),0.193894 # DEPENDENCYPART_GRANDPAR
(13,2),(2,12),0.586591 # DEPENDENCYPART_GRANDPAR
(13,2),(2,13),-1.15604 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,2),(2,14),-0.283452 # DEPENDENCYPART_GRANDPAR
(13,2),(2,15),-0.602102 # DEPENDENCYPART_GRANDPAR
(13,3),(3,1),-0.216066 # DEPENDENCYPART_GRANDPAR
(13,3),(3,2),-0.223684 # DEPENDENCYPART_GRANDPAR
(13,3),(3,4),-0.375395 # DEPENDENCYPART_GRANDPAR
(13,3),(3,6),0.13495 # DEPENDENCYPART_GRANDPAR
(13,3),(3,7),-0.277579 # DEPENDENCYPART_GRANDPAR
(13,3),(3,9),-0.0129142 # DEPENDENCYPART_GRANDPAR
(13,3),(3,11),0.147538 # DEPENDENCYPART_GRANDPAR
(13,3),(3,12),0.540234 # DEPENDENCYPART_GRANDPAR
(13,3),(3,13),-1.03681 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,3),(3,14),-0.164224 # DEPENDENCYPART_GRANDPAR
(13,3),(3,15),-0.494741 # DEPENDENCYPART_GRANDPAR
(13,4),(4,1),-0.330959 # DEPENDENCYPART_GRANDPAR
(13,4),(4,2),-0.338577 # DEPENDENCYPART_GRANDPAR
(13,4),(4,3),-0.261348 # DEPENDENCYPART_GRANDPAR
(13,4),(4,13),-1.05552 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,4),(4,14),-0.182932 # DEPENDENCYPART_GRANDPAR
(13,4),(4,15),-0.508729 # DEPENDENCYPART_GRANDPAR
(13,5),(5,1),-0.137107 # DEPENDENCYPART_GRANDPAR
(13,5),(5,2),-0.144724 # DEPENDENCYPART_GRANDPAR
(13,5),(5,3),-0.262083 # DEPENDENCYPART_GRANDPAR
(13,5),(5,4),-0.336333 # DEPENDENCYPART_GRANDPAR
(13,5),(5,7),-0.174846 # DEPENDENCYPART_GRANDPAR
(13,5),(5,9),-0.0286927 # DEPENDENCYPART_GRANDPAR
(13,5),(5,11),0.195348 # DEPENDENCYPART_GRANDPAR
(13,5),(5,12),0.588045 # DEPENDENCYPART_GRANDPAR
(13,5),(5,13),-1.15604 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,5),(5,14),-0.283452 # DEPENDENCYPART_GRANDPAR
(13,5),(5,15),-0.602103 # DEPENDENCYPART_GRANDPAR
(13,6),(6,1),-0.149924 # DEPENDENCYPART_GRANDPAR
(13,6),(6,2),-0.157541 # DEPENDENCYPART_GRANDPAR
(13,6),(6,3),-0.221231 # DEPENDENCYPART_GRANDPAR
(13,6),(6,4),-0.397562 # DEPENDENCYPART_GRANDPAR
(13,6),(6,5),-0.03435 # DEPENDENCYPART_GRANDPAR
(13,6),(6,7),-0.310577 # DEPENDENCYPART_GRANDPAR
