# _root_ zergatik oroitu behar_zuen nitaz , bere bizitzan_zehar , gainean eta azpian izandako ehundaka haietariko beste bat gehiago ez banintz bezala ? .
#goldHeads=3,3,0,2,4,7,3,7,10,12,10,16,14,16,16,19,16,19,3,19,20,21,
#predictedHeads=2,3,0,2,4,7,10,7,10,12,10,0,12,15,16,19,16,19,12,19,20,21,
(7,12),(12,15),-0.331565 # DEPENDENCYPART_GRANDPAR
(7,12),(12,16),-0.0560693 # DEPENDENCYPART_GRANDPAR
(7,12),(12,17),-0.095404 # DEPENDENCYPART_GRANDPAR
(7,12),(12,18),0.0242974 # DEPENDENCYPART_GRANDPAR
(7,12),(12,19),-0.24787 # DEPENDENCYPART_GRANDPAR
(7,12),(12,20),0.124982 # DEPENDENCYPART_GRANDPAR
(7,13),(13,10),0.275794 # DEPENDENCYPART_GRANDPAR
(7,13),(13,11),-0.355214 # DEPENDENCYPART_GRANDPAR
(7,13),(13,16),-0.0628842 # DEPENDENCYPART_GRANDPAR
(7,15),(15,13),0.0011816 # DEPENDENCYPART_GRANDPAR
(7,15),(15,14),-0.0467426 # DEPENDENCYPART_GRANDPAR
(7,15),(15,16),-0.0938385 # DEPENDENCYPART_GRANDPAR
(7,16),(16,15),-0.246187 # DEPENDENCYPART_GRANDPAR
(7,16),(16,17),-0.125929 # DEPENDENCYPART_GRANDPAR
(7,16),(16,19),-0.279915 # DEPENDENCYPART_GRANDPAR
(7,17),(17,15),-0.237768 # DEPENDENCYPART_GRANDPAR
(7,17),(17,16),0.038234 # DEPENDENCYPART_GRANDPAR
(7,17),(17,18),0.13366 # DEPENDENCYPART_GRANDPAR
(7,19),(19,2),-0.512313 # DEPENDENCYPART_GRANDPAR
(7,19),(19,7),-0.907672 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,19),(19,9),-0.432798 # DEPENDENCYPART_GRANDPAR
(7,19),(19,10),0.154224 # DEPENDENCYPART_GRANDPAR
(7,19),(19,11),-0.444193 # DEPENDENCYPART_GRANDPAR
(7,19),(19,12),-0.0380509 # DEPENDENCYPART_GRANDPAR
(7,19),(19,14),-0.0874081 # DEPENDENCYPART_GRANDPAR
(7,19),(19,15),-0.340192 # DEPENDENCYPART_GRANDPAR
(7,19),(19,16),-0.0439111 # DEPENDENCYPART_GRANDPAR
(7,19),(19,17),-0.091313 # DEPENDENCYPART_GRANDPAR
(7,19),(19,18),0.0234092 # DEPENDENCYPART_GRANDPAR
(7,19),(19,20),0.19462 # DEPENDENCYPART_GRANDPAR
(8,3),(3,1),-0.117531 # DEPENDENCYPART_GRANDPAR
(8,3),(3,2),-0.095795 # DEPENDENCYPART_GRANDPAR
(8,3),(3,7),0.170909 # DEPENDENCYPART_GRANDPAR
(8,3),(3,9),-0.346934 # DEPENDENCYPART_GRANDPAR
(8,3),(3,10),-0.378651 # DEPENDENCYPART_GRANDPAR
(8,3),(3,11),-0.438345 # DEPENDENCYPART_GRANDPAR
(8,3),(3,12),-0.317913 # DEPENDENCYPART_GRANDPAR
(8,3),(3,18),-0.37903 # DEPENDENCYPART_GRANDPAR
(8,7),(7,2),-0.0178728 # DEPENDENCYPART_GRANDPAR
(8,7),(7,3),0.0206828 # DEPENDENCYPART_GRANDPAR
(8,7),(7,4),0.115406 # DEPENDENCYPART_GRANDPAR
(8,7),(7,5),0.109961 # DEPENDENCYPART_GRANDPAR
(8,7),(7,6),-0.116666 # DEPENDENCYPART_GRANDPAR
(8,7),(7,8),-0.255204 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,7),(7,9),-0.186915 # DEPENDENCYPART_GRANDPAR
(8,7),(7,10),-0.282872 # DEPENDENCYPART_GRANDPAR
(8,7),(7,11),-0.27854 # DEPENDENCYPART_GRANDPAR
(8,7),(7,12),-0.194855 # DEPENDENCYPART_GRANDPAR
(8,7),(7,13),-0.30771 # DEPENDENCYPART_GRANDPAR
(8,7),(7,15),-0.285505 # DEPENDENCYPART_GRANDPAR
(8,7),(7,16),-0.301557 # DEPENDENCYPART_GRANDPAR
(8,7),(7,17),-0.294772 # DEPENDENCYPART_GRANDPAR
(8,7),(7,19),-0.229764 # DEPENDENCYPART_GRANDPAR
(8,9),(9,2),-0.256316 # DEPENDENCYPART_GRANDPAR
(8,9),(9,3),-0.216568 # DEPENDENCYPART_GRANDPAR
(8,9),(9,5),-0.0351453 # DEPENDENCYPART_GRANDPAR
(8,9),(9,6),-0.308563 # DEPENDENCYPART_GRANDPAR
(8,9),(9,7),-0.0187105 # DEPENDENCYPART_GRANDPAR
(8,9),(9,8),-0.216304 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,9),(9,10),-0.128028 # DEPENDENCYPART_GRANDPAR
(8,9),(9,11),-0.0352624 # DEPENDENCYPART_GRANDPAR
(8,9),(9,13),-0.140541 # DEPENDENCYPART_GRANDPAR
(8,9),(9,15),-0.095857 # DEPENDENCYPART_GRANDPAR
(8,9),(9,16),-0.150875 # DEPENDENCYPART_GRANDPAR
(8,9),(9,17),-0.122009 # DEPENDENCYPART_GRANDPAR
(8,9),(9,19),0.0263556 # DEPENDENCYPART_GRANDPAR
(8,12),(12,2),-0.375607 # DEPENDENCYPART_GRANDPAR
(8,12),(12,3),-0.335875 # DEPENDENCYPART_GRANDPAR
(8,12),(12,4),-0.198152 # DEPENDENCYPART_GRANDPAR
(8,12),(12,5),-0.20995 # DEPENDENCYPART_GRANDPAR
(8,12),(12,6),-0.349645 # DEPENDENCYPART_GRANDPAR
(8,12),(12,7),-0.176993 # DEPENDENCYPART_GRANDPAR
(8,12),(12,8),-0.287392 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,12),(12,9),0.000137923 # DEPENDENCYPART_GRANDPAR
(8,12),(12,10),-0.0431667 # DEPENDENCYPART_GRANDPAR
(8,12),(12,11),-0.0898162 # DEPENDENCYPART_GRANDPAR
(8,12),(12,13),-0.154016 # DEPENDENCYPART_GRANDPAR
(8,12),(12,14),-0.130356 # DEPENDENCYPART_GRANDPAR
(8,12),(12,15),-0.148187 # DEPENDENCYPART_GRANDPAR
(8,12),(12,16),-0.177019 # DEPENDENCYPART_GRANDPAR
(8,12),(12,17),-0.0985707 # DEPENDENCYPART_GRANDPAR
(8,12),(12,18),-0.25256 # DEPENDENCYPART_GRANDPAR
(8,12),(12,19),-0.0389159 # DEPENDENCYPART_GRANDPAR
(8,12),(12,20),-0.102039 # DEPENDENCYPART_GRANDPAR
(8,13),(13,10),-0.0069787 # DEPENDENCYPART_GRANDPAR
(8,13),(13,11),-0.0731192 # DEPENDENCYPART_GRANDPAR
(8,13),(13,16),-0.0923265 # DEPENDENCYPART_GRANDPAR
(8,17),(17,15),0.0156116 # DEPENDENCYPART_GRANDPAR
(8,17),(17,16),-0.0185559 # DEPENDENCYPART_GRANDPAR
(8,17),(17,18),-0.0849212 # DEPENDENCYPART_GRANDPAR
(9,2),(2,1),-0.339323 # DEPENDENCYPART_GRANDPAR
(9,2),(2,3),-1.07981 # DEPENDENCYPART_GRANDPAR
(9,2),(2,4),-0.607911 # DEPENDENCYPART_GRANDPAR
(9,2),(2,5),-0.291843 # DEPENDENCYPART_GRANDPAR
(9,2),(2,6),-0.327733 # DEPENDENCYPART_GRANDPAR
(9,2),(2,7),-0.278676 # DEPENDENCYPART_GRANDPAR
(9,2),(2,8),-0.232206 # DEPENDENCYPART_GRANDPAR
(9,2),(2,9),-1.04517 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,2),(2,10),-0.29272 # DEPENDENCYPART_GRANDPAR
(9,2),(2,11),-0.7366 # DEPENDENCYPART_GRANDPAR
(9,2),(2,12),-0.530658 # DEPENDENCYPART_GRANDPAR
(9,2),(2,13),-0.405052 # DEPENDENCYPART_GRANDPAR
(9,2),(2,19),-0.260646 # DEPENDENCYPART_GRANDPAR
(9,3),(3,1),-0.339568 # DEPENDENCYPART_GRANDPAR
(9,3),(3,2),-0.219736 # DEPENDENCYPART_GRANDPAR
(9,3),(3,7),-0.276739 # DEPENDENCYPART_GRANDPAR
(9,3),(3,9),-1.04517 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,3),(3,10),-0.29272 # DEPENDENCYPART_GRANDPAR
(9,3),(3,11),-0.7366 # DEPENDENCYPART_GRANDPAR
(9,3),(3,12),-0.531423 # DEPENDENCYPART_GRANDPAR
(9,3),(3,18),-0.019634 # DEPENDENCYPART_GRANDPAR
(9,5),(5,2),-0.288927 # DEPENDENCYPART_GRANDPAR
(9,5),(5,3),-1.26993 # DEPENDENCYPART_GRANDPAR
(9,5),(5,7),-0.171571 # DEPENDENCYPART_GRANDPAR
(9,5),(5,9),-0.96377 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,5),(5,10),-0.261451 # DEPENDENCYPART_GRANDPAR
(9,5),(5,12),-0.50315 # DEPENDENCYPART_GRANDPAR
(9,5),(5,13),-0.377268 # DEPENDENCYPART_GRANDPAR
(9,5),(5,15),-0.54731 # DEPENDENCYPART_GRANDPAR
(9,5),(5,17),-0.526979 # DEPENDENCYPART_GRANDPAR
(9,6),(6,5),-0.0209933 # DEPENDENCYPART_GRANDPAR
(9,7),(7,2),-0.202087 # DEPENDENCYPART_GRANDPAR
(9,7),(7,3),-1.18318 # DEPENDENCYPART_GRANDPAR
(9,7),(7,4),-0.635981 # DEPENDENCYPART_GRANDPAR
(9,7),(7,5),-0.145204 # DEPENDENCYPART_GRANDPAR
(9,7),(7,6),-0.336357 # DEPENDENCYPART_GRANDPAR
(9,7),(7,8),-0.248092 # DEPENDENCYPART_GRANDPAR
(9,7),(7,9),-1.0252 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,7),(7,10),-0.260986 # DEPENDENCYPART_GRANDPAR
(9,7),(7,11),-0.716841 # DEPENDENCYPART_GRANDPAR
(9,7),(7,12),-0.479646 # DEPENDENCYPART_GRANDPAR
(9,7),(7,13),-0.429176 # DEPENDENCYPART_GRANDPAR
(9,7),(7,15),-0.599344 # DEPENDENCYPART_GRANDPAR
(9,7),(7,16),-0.588275 # DEPENDENCYPART_GRANDPAR
(9,7),(7,17),-0.574704 # DEPENDENCYPART_GRANDPAR
(9,7),(7,19),-0.272584 # DEPENDENCYPART_GRANDPAR
(9,8),(8,3),-1.26993 # DEPENDENCYPART_GRANDPAR
(9,8),(8,7),-0.302615 # DEPENDENCYPART_GRANDPAR
(9,8),(8,9),-0.96377 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,8),(8,12),-0.50315 # DEPENDENCYPART_GRANDPAR
(9,8),(8,13),-0.377268 # DEPENDENCYPART_GRANDPAR
(9,8),(8,17),-0.526979 # DEPENDENCYPART_GRANDPAR
(9,10),(10,2),-0.511256 # DEPENDENCYPART_GRANDPAR
(9,10),(10,3),-1.49111 # DEPENDENCYPART_GRANDPAR
(9,10),(10,5),-0.460117 # DEPENDENCYPART_GRANDPAR
(9,10),(10,7),-0.62966 # DEPENDENCYPART_GRANDPAR
(9,10),(10,8),-0.40048 # DEPENDENCYPART_GRANDPAR
(9,10),(10,9),-0.578901 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,10),(10,11),-0.246197 # DEPENDENCYPART_GRANDPAR
(9,10),(10,12),-0.142983 # DEPENDENCYPART_GRANDPAR
(9,10),(10,13),-0.0737908 # DEPENDENCYPART_GRANDPAR
(9,10),(10,16),-0.220793 # DEPENDENCYPART_GRANDPAR
(9,10),(10,19),-0.049229 # DEPENDENCYPART_GRANDPAR
(9,11),(11,2),-0.462016 # DEPENDENCYPART_GRANDPAR
(9,11),(11,5),-0.401072 # DEPENDENCYPART_GRANDPAR
(9,11),(11,7),-0.599699 # DEPENDENCYPART_GRANDPAR
(9,11),(11,8),-0.341435 # DEPENDENCYPART_GRANDPAR
(9,11),(11,9),-0.585459 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,11),(11,10),0.0863649 # DEPENDENCYPART_GRANDPAR
(9,11),(11,12),-0.205981 # DEPENDENCYPART_GRANDPAR
(9,11),(11,13),-0.177238 # DEPENDENCYPART_GRANDPAR
(9,11),(11,14),-0.411478 # DEPENDENCYPART_GRANDPAR
(9,11),(11,15),-0.317183 # DEPENDENCYPART_GRANDPAR
(9,11),(11,16),-0.316049 # DEPENDENCYPART_GRANDPAR
(9,11),(11,17),-0.340713 # DEPENDENCYPART_GRANDPAR
(9,11),(11,19),-0.0629997 # DEPENDENCYPART_GRANDPAR
(9,11),(11,22),-0.328689 # DEPENDENCYPART_GRANDPAR
(9,13),(13,10),0.1189 # DEPENDENCYPART_GRANDPAR
(9,13),(13,11),-0.335245 # DEPENDENCYPART_GRANDPAR
(9,13),(13,16),-0.319489 # DEPENDENCYPART_GRANDPAR
(9,15),(15,13),-0.11236 # DEPENDENCYPART_GRANDPAR
(9,15),(15,14),-0.339731 # DEPENDENCYPART_GRANDPAR
(9,15),(15,16),-0.350444 # DEPENDENCYPART_GRANDPAR
(9,16),(16,15),-0.256507 # DEPENDENCYPART_GRANDPAR
(9,16),(16,17),-0.331339 # DEPENDENCYPART_GRANDPAR
(9,16),(16,19),-0.0710762 # DEPENDENCYPART_GRANDPAR
(9,17),(17,15),-0.248088 # DEPENDENCYPART_GRANDPAR
(9,17),(17,16),-0.218371 # DEPENDENCYPART_GRANDPAR
(9,17),(17,18),0.289836 # DEPENDENCYPART_GRANDPAR
(9,19),(19,2),-0.493773 # DEPENDENCYPART_GRANDPAR
(9,19),(19,7),-0.619797 # DEPENDENCYPART_GRANDPAR
(9,19),(19,9),-0.734712 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,19),(19,10),-0.00267103 # DEPENDENCYPART_GRANDPAR
(9,19),(19,11),-0.424224 # DEPENDENCYPART_GRANDPAR
(9,19),(19,12),-0.156986 # DEPENDENCYPART_GRANDPAR
(9,19),(19,14),-0.380397 # DEPENDENCYPART_GRANDPAR
(9,19),(19,15),-0.350512 # DEPENDENCYPART_GRANDPAR
(9,19),(19,16),-0.300516 # DEPENDENCYPART_GRANDPAR
(9,19),(19,17),-0.296723 # DEPENDENCYPART_GRANDPAR
(9,19),(19,18),0.179586 # DEPENDENCYPART_GRANDPAR
(9,19),(19,20),0.101749 # DEPENDENCYPART_GRANDPAR
(10,2),(2,1),-0.334942 # DEPENDENCYPART_GRANDPAR
(10,2),(2,3),-0.451018 # DEPENDENCYPART_GRANDPAR
(10,2),(2,4),-0.200699 # DEPENDENCYPART_GRANDPAR
(10,2),(2,5),-0.147012 # DEPENDENCYPART_GRANDPAR
(10,2),(2,6),-0.2142 # DEPENDENCYPART_GRANDPAR
(10,2),(2,7),0.31203 # DEPENDENCYPART_GRANDPAR
(10,2),(2,8),0.065352 # DEPENDENCYPART_GRANDPAR
(10,2),(2,9),0.202831 # DEPENDENCYPART_GRANDPAR
(10,2),(2,10),-0.695338 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,2),(2,11),-0.698999 # DEPENDENCYPART_GRANDPAR
(10,2),(2,12),-0.481878 # DEPENDENCYPART_GRANDPAR
(10,2),(2,13),-0.63002 # DEPENDENCYPART_GRANDPAR
(10,2),(2,19),-0.455021 # DEPENDENCYPART_GRANDPAR
(10,3),(3,1),-0.335465 # DEPENDENCYPART_GRANDPAR
(10,3),(3,2),-0.2534 # DEPENDENCYPART_GRANDPAR
(10,3),(3,7),0.312276 # DEPENDENCYPART_GRANDPAR
(10,3),(3,9),0.203077 # DEPENDENCYPART_GRANDPAR
(10,3),(3,10),-0.695338 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,3),(3,11),-0.698999 # DEPENDENCYPART_GRANDPAR
(10,3),(3,12),-0.482642 # DEPENDENCYPART_GRANDPAR
(10,3),(3,18),-0.571047 # DEPENDENCYPART_GRANDPAR
(10,5),(5,2),-0.372279 # DEPENDENCYPART_GRANDPAR
(10,5),(5,3),-0.622515 # DEPENDENCYPART_GRANDPAR
(10,5),(5,7),0.332263 # DEPENDENCYPART_GRANDPAR
(10,5),(5,9),0.224735 # DEPENDENCYPART_GRANDPAR
(10,5),(5,10),-0.613902 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,5),(5,12),-0.399539 # DEPENDENCYPART_GRANDPAR
(10,5),(5,13),-0.553135 # DEPENDENCYPART_GRANDPAR
(10,5),(5,15),-0.480597 # DEPENDENCYPART_GRANDPAR
(10,5),(5,17),-0.553579 # DEPENDENCYPART_GRANDPAR
(10,7),(7,2),-0.349936 # DEPENDENCYPART_GRANDPAR
(10,7),(7,3),-0.600267 # DEPENDENCYPART_GRANDPAR
(10,7),(7,4),-0.217784 # DEPENDENCYPART_GRANDPAR
(10,7),(7,5),-0.0621185 # DEPENDENCYPART_GRANDPAR
(10,7),(7,6),-0.276252 # DEPENDENCYPART_GRANDPAR
(10,7),(7,8),0.110077 # DEPENDENCYPART_GRANDPAR
(10,7),(7,9),0.31173 # DEPENDENCYPART_GRANDPAR
(10,7),(7,10),-0.570082 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,7),(7,11),-0.499604 # DEPENDENCYPART_GRANDPAR
(10,7),(7,12),-0.333521 # DEPENDENCYPART_GRANDPAR
(10,7),(7,13),-0.594163 # DEPENDENCYPART_GRANDPAR
(10,7),(7,15),-0.52175 # DEPENDENCYPART_GRANDPAR
(10,7),(7,16),-0.542068 # DEPENDENCYPART_GRANDPAR
(10,7),(7,17),-0.590293 # DEPENDENCYPART_GRANDPAR
(10,7),(7,19),-0.379551 # DEPENDENCYPART_GRANDPAR
(10,8),(8,3),-0.622515 # DEPENDENCYPART_GRANDPAR
(10,8),(8,7),0.215992 # DEPENDENCYPART_GRANDPAR
(10,8),(8,9),0.224735 # DEPENDENCYPART_GRANDPAR
(10,8),(8,12),-0.399539 # DEPENDENCYPART_GRANDPAR
(10,8),(8,13),-0.553135 # DEPENDENCYPART_GRANDPAR
(10,8),(8,17),-0.553579 # DEPENDENCYPART_GRANDPAR
(10,9),(9,2),-0.349936 # DEPENDENCYPART_GRANDPAR
(10,9),(9,3),-0.600267 # DEPENDENCYPART_GRANDPAR
(10,9),(9,5),-0.0621185 # DEPENDENCYPART_GRANDPAR
(10,9),(9,6),-0.276252 # DEPENDENCYPART_GRANDPAR
(10,9),(9,7),0.306461 # DEPENDENCYPART_GRANDPAR
(10,9),(9,8),0.150246 # DEPENDENCYPART_GRANDPAR
(10,9),(9,10),-0.570082 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,9),(9,11),-0.499604 # DEPENDENCYPART_GRANDPAR
(10,9),(9,13),-0.594163 # DEPENDENCYPART_GRANDPAR
(10,9),(9,15),-0.52175 # DEPENDENCYPART_GRANDPAR
(10,9),(9,16),-0.542068 # DEPENDENCYPART_GRANDPAR
(10,9),(9,17),-0.590293 # DEPENDENCYPART_GRANDPAR
(10,9),(9,19),-0.379551 # DEPENDENCYPART_GRANDPAR
(10,11),(11,2),-0.534116 # DEPENDENCYPART_GRANDPAR
(10,11),(11,5),-0.283514 # DEPENDENCYPART_GRANDPAR
(10,11),(11,7),-0.0405486 # DEPENDENCYPART_GRANDPAR
(10,11),(11,8),-0.0711503 # DEPENDENCYPART_GRANDPAR
(10,11),(11,9),-0.143808 # DEPENDENCYPART_GRANDPAR
(10,11),(11,10),-0.36746 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,11),(11,12),-0.147874 # DEPENDENCYPART_GRANDPAR
(10,11),(11,13),-0.375067 # DEPENDENCYPART_GRANDPAR
(10,11),(11,14),-0.184381 # DEPENDENCYPART_GRANDPAR
(10,11),(11,15),-0.306595 # DEPENDENCYPART_GRANDPAR
(10,11),(11,16),-0.366112 # DEPENDENCYPART_GRANDPAR
(10,11),(11,17),-0.3919 # DEPENDENCYPART_GRANDPAR
(10,11),(11,19),-0.137958 # DEPENDENCYPART_GRANDPAR
(10,11),(11,22),-0.0502113 # DEPENDENCYPART_GRANDPAR
(10,12),(12,2),-0.682528 # DEPENDENCYPART_GRANDPAR
(10,12),(12,3),-0.932394 # DEPENDENCYPART_GRANDPAR
(10,12),(12,4),-0.507407 # DEPENDENCYPART_GRANDPAR
(10,12),(12,5),-0.413349 # DEPENDENCYPART_GRANDPAR
(10,12),(12,6),-0.54816 # DEPENDENCYPART_GRANDPAR
(10,12),(12,7),-0.239949 # DEPENDENCYPART_GRANDPAR
(10,12),(12,8),-0.200985 # DEPENDENCYPART_GRANDPAR
(10,12),(12,9),-0.343422 # DEPENDENCYPART_GRANDPAR
(10,12),(12,10),-0.415177 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,12),(12,11),-0.147768 # DEPENDENCYPART_GRANDPAR
(10,12),(12,13),-0.254559 # DEPENDENCYPART_GRANDPAR
(10,12),(12,14),-0.0564715 # DEPENDENCYPART_GRANDPAR
(10,12),(12,15),-0.214252 # DEPENDENCYPART_GRANDPAR
(10,12),(12,16),-0.224325 # DEPENDENCYPART_GRANDPAR
(10,12),(12,17),-0.251203 # DEPENDENCYPART_GRANDPAR
(10,12),(12,18),-0.380004 # DEPENDENCYPART_GRANDPAR
(10,12),(12,19),-0.110402 # DEPENDENCYPART_GRANDPAR
(10,12),(12,20),-0.615215 # DEPENDENCYPART_GRANDPAR
(10,13),(13,10),-0.346182 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,13),(13,11),-0.165643 # DEPENDENCYPART_GRANDPAR
(10,13),(13,16),-0.209131 # DEPENDENCYPART_GRANDPAR
(10,16),(16,15),-0.189263 # DEPENDENCYPART_GRANDPAR
(10,16),(16,17),-0.234364 # DEPENDENCYPART_GRANDPAR
(10,16),(16,19),-0.116778 # DEPENDENCYPART_GRANDPAR
(10,19),(19,2),-0.695322 # DEPENDENCYPART_GRANDPAR
(10,19),(19,7),-0.208463 # DEPENDENCYPART_GRANDPAR
(10,19),(19,9),-0.311722 # DEPENDENCYPART_GRANDPAR
(10,19),(19,10),-0.390211 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,19),(19,11),-0.0914664 # DEPENDENCYPART_GRANDPAR
(10,19),(19,12),-0.0378879 # DEPENDENCYPART_GRANDPAR
(10,19),(19,14),-0.026957 # DEPENDENCYPART_GRANDPAR
(10,19),(19,15),-0.132632 # DEPENDENCYPART_GRANDPAR
(10,19),(19,16),-0.171457 # DEPENDENCYPART_GRANDPAR
(10,19),(19,17),-0.23075 # DEPENDENCYPART_GRANDPAR
(10,19),(19,18),-0.239259 # DEPENDENCYPART_GRANDPAR
(10,19),(19,20),-0.605293 # DEPENDENCYPART_GRANDPAR
(11,2),(2,1),-0.471422 # DEPENDENCYPART_GRANDPAR
(11,2),(2,3),-1.27897 # DEPENDENCYPART_GRANDPAR
(11,2),(2,4),-0.814886 # DEPENDENCYPART_GRANDPAR
(11,2),(2,5),-0.396193 # DEPENDENCYPART_GRANDPAR
(11,2),(2,6),-0.472108 # DEPENDENCYPART_GRANDPAR
(11,2),(2,7),-0.513827 # DEPENDENCYPART_GRANDPAR
(11,2),(2,8),-0.377146 # DEPENDENCYPART_GRANDPAR
(11,2),(2,9),-0.343155 # DEPENDENCYPART_GRANDPAR
(11,2),(2,10),0.0348679 # DEPENDENCYPART_GRANDPAR
(11,2),(2,11),-0.965017 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,2),(2,12),-0.462315 # DEPENDENCYPART_GRANDPAR
(11,2),(2,13),-0.391898 # DEPENDENCYPART_GRANDPAR
(11,2),(2,19),-0.183533 # DEPENDENCYPART_GRANDPAR
(11,5),(5,2),-0.491173 # DEPENDENCYPART_GRANDPAR
(11,5),(5,3),-1.46909 # DEPENDENCYPART_GRANDPAR
(11,5),(5,7),-0.406723 # DEPENDENCYPART_GRANDPAR
(11,5),(5,9),-0.23438 # DEPENDENCYPART_GRANDPAR
(11,5),(5,10),0.039172 # DEPENDENCYPART_GRANDPAR
(11,5),(5,12),-0.434806 # DEPENDENCYPART_GRANDPAR
(11,5),(5,13),-0.364114 # DEPENDENCYPART_GRANDPAR
(11,5),(5,15),-0.505358 # DEPENDENCYPART_GRANDPAR
(11,5),(5,17),-0.476824 # DEPENDENCYPART_GRANDPAR
(11,7),(7,2),-0.404286 # DEPENDENCYPART_GRANDPAR
(11,7),(7,3),-1.3823 # DEPENDENCYPART_GRANDPAR
(11,7),(7,4),-0.842909 # DEPENDENCYPART_GRANDPAR
(11,7),(7,5),-0.249507 # DEPENDENCYPART_GRANDPAR
(11,7),(7,6),-0.480687 # DEPENDENCYPART_GRANDPAR
(11,7),(7,8),-0.393032 # DEPENDENCYPART_GRANDPAR
(11,7),(7,9),-0.22277 # DEPENDENCYPART_GRANDPAR
(11,7),(7,10),0.0416173 # DEPENDENCYPART_GRANDPAR
(11,7),(7,11),-0.945259 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,7),(7,12),-0.411302 # DEPENDENCYPART_GRANDPAR
(11,7),(7,13),-0.416023 # DEPENDENCYPART_GRANDPAR
(11,7),(7,15),-0.557391 # DEPENDENCYPART_GRANDPAR
(11,7),(7,16),-0.630025 # DEPENDENCYPART_GRANDPAR
(11,7),(7,17),-0.524549 # DEPENDENCYPART_GRANDPAR
(11,7),(7,19),-0.195471 # DEPENDENCYPART_GRANDPAR
(11,8),(8,3),-1.46909 # DEPENDENCYPART_GRANDPAR
(11,8),(8,7),-0.53772 # DEPENDENCYPART_GRANDPAR
(11,8),(8,9),-0.23438 # DEPENDENCYPART_GRANDPAR
(11,8),(8,12),-0.434806 # DEPENDENCYPART_GRANDPAR
(11,8),(8,13),-0.364114 # DEPENDENCYPART_GRANDPAR
(11,8),(8,17),-0.476824 # DEPENDENCYPART_GRANDPAR
(11,9),(9,2),-0.404286 # DEPENDENCYPART_GRANDPAR
(11,9),(9,3),-1.3823 # DEPENDENCYPART_GRANDPAR
(11,9),(9,5),-0.249507 # DEPENDENCYPART_GRANDPAR
(11,9),(9,6),-0.480687 # DEPENDENCYPART_GRANDPAR
(11,9),(9,7),-0.524181 # DEPENDENCYPART_GRANDPAR
(11,9),(9,8),-0.23046 # DEPENDENCYPART_GRANDPAR
(11,9),(9,10),0.0416173 # DEPENDENCYPART_GRANDPAR
(11,9),(9,11),-0.945259 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,9),(9,13),-0.416023 # DEPENDENCYPART_GRANDPAR
(11,9),(9,15),-0.557391 # DEPENDENCYPART_GRANDPAR
(11,9),(9,16),-0.630025 # DEPENDENCYPART_GRANDPAR
(11,9),(9,17),-0.524549 # DEPENDENCYPART_GRANDPAR
(11,9),(9,19),-0.195471 # DEPENDENCYPART_GRANDPAR
(11,10),(10,2),-0.333326 # DEPENDENCYPART_GRANDPAR
(11,10),(10,3),-1.31211 # DEPENDENCYPART_GRANDPAR
(11,10),(10,5),-0.339432 # DEPENDENCYPART_GRANDPAR
(11,10),(10,7),-0.364161 # DEPENDENCYPART_GRANDPAR
(11,10),(10,8),-0.320385 # DEPENDENCYPART_GRANDPAR
(11,10),(10,9),-0.191817 # DEPENDENCYPART_GRANDPAR
(11,10),(10,11),-0.975219 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,10),(10,12),-0.460493 # DEPENDENCYPART_GRANDPAR
(11,10),(10,13),-0.378951 # DEPENDENCYPART_GRANDPAR
(11,10),(10,16),-0.598487 # DEPENDENCYPART_GRANDPAR
(11,10),(10,19),-0.184584 # DEPENDENCYPART_GRANDPAR
(11,12),(12,2),-0.715336 # DEPENDENCYPART_GRANDPAR
(11,12),(12,3),-1.69212 # DEPENDENCYPART_GRANDPAR
(11,12),(12,4),-1.09294 # DEPENDENCYPART_GRANDPAR
