# _root_ خَصَّصَت الحُكُومَةُ المِصْرِيَّةُ 5,2 بِلْيُونِ جُنَيْهٍ ( 585 مِلْيُونَ دُولارٍ ) لِ إِصْلاحِ شَرِكَةِ الحَدِيدِ وَ الصُلْبِ وَ 5,1 بِلْيُونٍ ( 153 مِلْيُونَ دُولارٍ ) لِ إِصْلاحِ قِطاعِ الغَزْلِ وَ النَسِيجِ فِي الوَقْتِ الَّذِي سَ تَمْتَنِعُ عَن بَيْعِ 115 شَرِكَةً تابِعَةً سابِقاً لِ وِزارَةِ الاِقْتِصادِ قَبْلَ إِلْغائِ ها .
#goldHeads=18,1,2,7,4,5,1,7,8,9,7,1,12,13,16,14,16,32,21,19,18,21,22,23,21,18,26,27,30,28,30,0,32,32,36,32,36,37,38,39,40,41,41,43,44,41,46,47,0,
#predictedHeads=0,1,2,7,4,5,1,7,8,9,7,1,12,13,16,14,16,14,21,19,18,21,22,23,21,1,26,27,30,28,30,31,32,33,36,33,36,37,38,39,40,41,42,43,44,36,46,47,0,
(41,13),-4.19668 # DEPENDENCYPART_ARC
(41,14),-5.51134 # DEPENDENCYPART_ARC
(41,15),-4.29236 # DEPENDENCYPART_ARC
(41,16),-2.79405 # DEPENDENCYPART_ARC
(41,17),-3.92057 # DEPENDENCYPART_ARC
(41,18),-2.79314 # DEPENDENCYPART_ARC
(41,19),-1.7223 # DEPENDENCYPART_ARC
(41,20),-4.37823 # DEPENDENCYPART_ARC
(41,21),-1.59808 # DEPENDENCYPART_ARC
(41,22),-1.41109 # DEPENDENCYPART_ARC
(41,23),-2.47299 # DEPENDENCYPART_ARC
(41,24),-4.02189 # DEPENDENCYPART_ARC
(41,25),-1.56141 # DEPENDENCYPART_ARC
(41,26),-1.8892 # DEPENDENCYPART_ARC
(41,27),-2.87167 # DEPENDENCYPART_ARC
(41,28),-2.80914 # DEPENDENCYPART_ARC
(41,29),-2.86582 # DEPENDENCYPART_ARC
(41,30),-1.61756 # DEPENDENCYPART_ARC
(41,31),-2.26421 # DEPENDENCYPART_ARC
(41,32),-1.44254 # DEPENDENCYPART_ARC
(41,33),-2.19388 # DEPENDENCYPART_ARC
(41,34),-1.49132 # DEPENDENCYPART_ARC
(41,35),-1.01119 # DEPENDENCYPART_ARC
(41,36),-1.90004 # DEPENDENCYPART_ARC
(41,37),-0.791261 # DEPENDENCYPART_ARC
(41,38),-1.17108 # DEPENDENCYPART_ARC
(41,39),-0.338296 # DEPENDENCYPART_ARC
(41,40),-0.242783 # DEPENDENCYPART_ARC
(41,42),1.32221 # DEPENDENCYPART_ARC
(41,43),0.988856 # DEPENDENCYPART_ARC
(41,44),-1.2343 # DEPENDENCYPART_ARC
(41,45),-0.44304 # DEPENDENCYPART_ARC
(41,46),0.27941 # DEPENDENCYPART_ARC
(41,47),-0.888777 # DEPENDENCYPART_ARC
(41,48),0.250146 # DEPENDENCYPART_ARC
(41,49),-0.439796 # DEPENDENCYPART_ARC
(42,1),-3.5282 # DEPENDENCYPART_ARC
(42,2),-5.07571 # DEPENDENCYPART_ARC
(42,3),-3.28022 # DEPENDENCYPART_ARC
(42,4),-1.51867 # DEPENDENCYPART_ARC
(42,5),-4.45064 # DEPENDENCYPART_ARC
(42,6),-5.04624 # DEPENDENCYPART_ARC
(42,7),-2.01343 # DEPENDENCYPART_ARC
(42,8),-1.49072 # DEPENDENCYPART_ARC
(42,9),-3.50985 # DEPENDENCYPART_ARC
(42,10),-4.79176 # DEPENDENCYPART_ARC
(42,11),-1.93466 # DEPENDENCYPART_ARC
(42,12),-1.99025 # DEPENDENCYPART_ARC
(42,13),-3.56161 # DEPENDENCYPART_ARC
(42,14),-4.31838 # DEPENDENCYPART_ARC
(42,15),-3.52187 # DEPENDENCYPART_ARC
(42,16),-2.23563 # DEPENDENCYPART_ARC
(42,17),-2.8922 # DEPENDENCYPART_ARC
(42,18),-2.26446 # DEPENDENCYPART_ARC
(42,19),-1.15314 # DEPENDENCYPART_ARC
(42,20),-3.49192 # DEPENDENCYPART_ARC
(42,21),-1.33471 # DEPENDENCYPART_ARC
(42,22),-0.807587 # DEPENDENCYPART_ARC
(42,23),-1.8003 # DEPENDENCYPART_ARC
(42,24),-3.09263 # DEPENDENCYPART_ARC
(42,25),-1.13814 # DEPENDENCYPART_ARC
(42,26),-1.1366 # DEPENDENCYPART_ARC
(42,27),-2.21539 # DEPENDENCYPART_ARC
(42,28),-2.30459 # DEPENDENCYPART_ARC
(42,29),-2.10803 # DEPENDENCYPART_ARC
(42,30),-1.02479 # DEPENDENCYPART_ARC
(42,31),-1.48801 # DEPENDENCYPART_ARC
(42,32),-0.736841 # DEPENDENCYPART_ARC
(42,33),-1.35861 # DEPENDENCYPART_ARC
(42,34),-1.00875 # DEPENDENCYPART_ARC
(42,35),-0.329267 # DEPENDENCYPART_ARC
(42,36),-1.14851 # DEPENDENCYPART_ARC
(42,37),-0.222655 # DEPENDENCYPART_ARC
(42,38),-0.561753 # DEPENDENCYPART_ARC
(42,39),0.0184138 # DEPENDENCYPART_ARC
(42,40),-0.0395268 # DEPENDENCYPART_ARC
(42,41),-0.0256019 # DEPENDENCYPART_ARC
(42,43),1.41817 # DEPENDENCYPART_ARC
(42,44),-0.702688 # DEPENDENCYPART_ARC
(42,45),-0.193781 # DEPENDENCYPART_ARC
(42,46),0.129407 # DEPENDENCYPART_ARC
(42,47),-1.15027 # DEPENDENCYPART_ARC
(42,48),-0.613206 # DEPENDENCYPART_ARC
(42,49),-0.687079 # DEPENDENCYPART_ARC
(43,1),-5.6851 # DEPENDENCYPART_ARC
(43,2),-3.86705 # DEPENDENCYPART_ARC
(43,3),-2.05913 # DEPENDENCYPART_ARC
(43,4),-1.86888 # DEPENDENCYPART_ARC
(43,5),-3.39217 # DEPENDENCYPART_ARC
(43,6),-3.13694 # DEPENDENCYPART_ARC
(43,7),-2.95593 # DEPENDENCYPART_ARC
(43,8),-1.83444 # DEPENDENCYPART_ARC
(43,9),-3.09716 # DEPENDENCYPART_ARC
(43,10),-2.92435 # DEPENDENCYPART_ARC
(43,11),-3.69437 # DEPENDENCYPART_ARC
(43,12),-5.35604 # DEPENDENCYPART_ARC
(43,13),-2.2226 # DEPENDENCYPART_ARC
(43,14),-2.23732 # DEPENDENCYPART_ARC
(43,15),-2.16518 # DEPENDENCYPART_ARC
(43,16),-2.62786 # DEPENDENCYPART_ARC
(43,17),-1.92578 # DEPENDENCYPART_ARC
(43,18),-2.32637 # DEPENDENCYPART_ARC
(43,19),-1.45211 # DEPENDENCYPART_ARC
(43,20),-1.95713 # DEPENDENCYPART_ARC
(43,21),-1.98721 # DEPENDENCYPART_ARC
(43,22),-1.33554 # DEPENDENCYPART_ARC
(43,23),-1.42719 # DEPENDENCYPART_ARC
(43,24),-1.32772 # DEPENDENCYPART_ARC
(43,25),-2.15439 # DEPENDENCYPART_ARC
(43,26),-2.86052 # DEPENDENCYPART_ARC
(43,27),-0.875294 # DEPENDENCYPART_ARC
(43,28),-1.02089 # DEPENDENCYPART_ARC
(43,29),-0.969969 # DEPENDENCYPART_ARC
(43,30),-1.02347 # DEPENDENCYPART_ARC
(43,31),-0.499432 # DEPENDENCYPART_ARC
(43,32),-1.87321 # DEPENDENCYPART_ARC
(43,33),-0.345631 # DEPENDENCYPART_ARC
(43,34),-0.643517 # DEPENDENCYPART_ARC
(43,35),-0.703284 # DEPENDENCYPART_ARC
(43,36),-0.774032 # DEPENDENCYPART_ARC
(43,37),-0.816285 # DEPENDENCYPART_ARC
(43,38),-0.0342556 # DEPENDENCYPART_ARC
(43,39),-0.340614 # DEPENDENCYPART_ARC
(43,40),0.0363939 # DEPENDENCYPART_ARC
(43,41),-0.369523 # DEPENDENCYPART_ARC
(43,42),0.122229 # DEPENDENCYPART_ARC
(43,44),2.57856 # DEPENDENCYPART_ARC
(43,45),0.740915 # DEPENDENCYPART_ARC
(43,46),-0.241441 # DEPENDENCYPART_ARC
(43,47),0.27155 # DEPENDENCYPART_ARC
(43,48),0.0544167 # DEPENDENCYPART_ARC
(43,49),-1.19766 # DEPENDENCYPART_ARC
(44,1),-5.28567 # DEPENDENCYPART_ARC
(44,2),-4.91757 # DEPENDENCYPART_ARC
(44,3),-3.93003 # DEPENDENCYPART_ARC
(44,4),-2.06894 # DEPENDENCYPART_ARC
(44,5),-5.31034 # DEPENDENCYPART_ARC
(44,6),-4.93769 # DEPENDENCYPART_ARC
(44,7),-2.92996 # DEPENDENCYPART_ARC
(44,8),-2.02447 # DEPENDENCYPART_ARC
(44,9),-4.48007 # DEPENDENCYPART_ARC
(44,10),-4.76186 # DEPENDENCYPART_ARC
(44,11),-3.00606 # DEPENDENCYPART_ARC
(44,12),-3.85765 # DEPENDENCYPART_ARC
(44,13),-4.88771 # DEPENDENCYPART_ARC
(44,14),-4.78634 # DEPENDENCYPART_ARC
(44,15),-3.97191 # DEPENDENCYPART_ARC
(44,16),-2.92549 # DEPENDENCYPART_ARC
(44,17),-3.76916 # DEPENDENCYPART_ARC
(44,18),-2.72863 # DEPENDENCYPART_ARC
(44,19),-1.64962 # DEPENDENCYPART_ARC
(44,20),-4.07113 # DEPENDENCYPART_ARC
(44,21),-2.14575 # DEPENDENCYPART_ARC
(44,22),-1.70283 # DEPENDENCYPART_ARC
(44,23),-3.48313 # DEPENDENCYPART_ARC
(44,24),-3.42486 # DEPENDENCYPART_ARC
(44,25),-1.80894 # DEPENDENCYPART_ARC
(44,26),-2.26178 # DEPENDENCYPART_ARC
(44,27),-3.71975 # DEPENDENCYPART_ARC
(44,28),-3.47683 # DEPENDENCYPART_ARC
(44,29),-3.09572 # DEPENDENCYPART_ARC
(44,30),-1.89306 # DEPENDENCYPART_ARC
(44,31),-2.7382 # DEPENDENCYPART_ARC
(44,32),-1.28576 # DEPENDENCYPART_ARC
(44,33),-2.84743 # DEPENDENCYPART_ARC
(44,34),-2.20197 # DEPENDENCYPART_ARC
(44,35),-1.17848 # DEPENDENCYPART_ARC
(44,36),-2.56708 # DEPENDENCYPART_ARC
(44,37),-0.642741 # DEPENDENCYPART_ARC
(44,38),-2.82721 # DEPENDENCYPART_ARC
(44,39),-0.793949 # DEPENDENCYPART_ARC
(44,40),-1.6733 # DEPENDENCYPART_ARC
(44,41),-1.64686 # DEPENDENCYPART_ARC
(44,42),-1.37757 # DEPENDENCYPART_ARC
(44,43),0.213151 # DEPENDENCYPART_ARC
(44,45),2.63141 # DEPENDENCYPART_ARC
(44,46),0.437089 # DEPENDENCYPART_ARC
(44,47),-0.631678 # DEPENDENCYPART_ARC
(44,48),0.114241 # DEPENDENCYPART_ARC
(44,49),-0.658819 # DEPENDENCYPART_ARC
(45,1),-4.56773 # DEPENDENCYPART_ARC
(45,2),-4.75034 # DEPENDENCYPART_ARC
(45,3),-2.54003 # DEPENDENCYPART_ARC
(45,4),-2.34624 # DEPENDENCYPART_ARC
(45,5),-4.82184 # DEPENDENCYPART_ARC
(45,6),-4.42749 # DEPENDENCYPART_ARC
(45,7),-3.29069 # DEPENDENCYPART_ARC
(45,8),-1.90687 # DEPENDENCYPART_ARC
(45,9),-4.32247 # DEPENDENCYPART_ARC
(45,10),-4.27211 # DEPENDENCYPART_ARC
(45,11),-3.29224 # DEPENDENCYPART_ARC
(45,12),-4.04626 # DEPENDENCYPART_ARC
(45,13),-4.5038 # DEPENDENCYPART_ARC
(45,14),-4.37257 # DEPENDENCYPART_ARC
(45,15),-3.64507 # DEPENDENCYPART_ARC
(45,16),-2.94321 # DEPENDENCYPART_ARC
(45,17),-3.2809 # DEPENDENCYPART_ARC
(45,18),-2.81808 # DEPENDENCYPART_ARC
(45,19),-1.64863 # DEPENDENCYPART_ARC
(45,20),-3.36546 # DEPENDENCYPART_ARC
(45,21),-2.4567 # DEPENDENCYPART_ARC
(45,22),-1.67697 # DEPENDENCYPART_ARC
(45,23),-3.37996 # DEPENDENCYPART_ARC
(45,24),-3.27517 # DEPENDENCYPART_ARC
(45,25),-2.02178 # DEPENDENCYPART_ARC
(45,26),-2.43997 # DEPENDENCYPART_ARC
(45,27),-3.25056 # DEPENDENCYPART_ARC
(45,28),-3.17443 # DEPENDENCYPART_ARC
(45,29),-2.638 # DEPENDENCYPART_ARC
(45,30),-1.88956 # DEPENDENCYPART_ARC
(45,31),-2.34957 # DEPENDENCYPART_ARC
(45,32),-1.48651 # DEPENDENCYPART_ARC
(45,33),-2.3663 # DEPENDENCYPART_ARC
(45,34),-2.37229 # DEPENDENCYPART_ARC
(45,35),-1.1432 # DEPENDENCYPART_ARC
(45,36),-1.35138 # DEPENDENCYPART_ARC
(45,37),-0.960231 # DEPENDENCYPART_ARC
(45,38),-2.21886 # DEPENDENCYPART_ARC
(45,39),-0.884135 # DEPENDENCYPART_ARC
(45,40),-1.31896 # DEPENDENCYPART_ARC
(45,41),-0.560487 # DEPENDENCYPART_ARC
(45,42),-1.1666 # DEPENDENCYPART_ARC
(45,43),-0.497575 # DEPENDENCYPART_ARC
(45,44),-1.3678 # DEPENDENCYPART_ARC
(45,46),-0.00525044 # DEPENDENCYPART_ARC
(45,47),-1.2051 # DEPENDENCYPART_ARC
(45,48),-1.72746 # DEPENDENCYPART_ARC
(45,49),-1.56808 # DEPENDENCYPART_ARC
(46,1),-3.28178 # DEPENDENCYPART_ARC
(46,2),-3.19331 # DEPENDENCYPART_ARC
(46,3),-2.63863 # DEPENDENCYPART_ARC
(46,4),-2.41315 # DEPENDENCYPART_ARC
(46,5),-3.32957 # DEPENDENCYPART_ARC
(46,6),-2.76101 # DEPENDENCYPART_ARC
(46,7),-2.31672 # DEPENDENCYPART_ARC
(46,8),-2.06898 # DEPENDENCYPART_ARC
(46,9),-2.70043 # DEPENDENCYPART_ARC
(46,10),-2.58153 # DEPENDENCYPART_ARC
(46,11),-3.21403 # DEPENDENCYPART_ARC
(46,12),-5.38061 # DEPENDENCYPART_ARC
(46,13),-2.36116 # DEPENDENCYPART_ARC
(46,14),-2.51539 # DEPENDENCYPART_ARC
(46,15),-2.2632 # DEPENDENCYPART_ARC
(46,16),-2.26934 # DEPENDENCYPART_ARC
(46,17),-1.90539 # DEPENDENCYPART_ARC
(46,18),-2.17475 # DEPENDENCYPART_ARC
(46,19),-1.68261 # DEPENDENCYPART_ARC
(46,20),-1.81342 # DEPENDENCYPART_ARC
(46,21),-1.68341 # DEPENDENCYPART_ARC
(46,22),-1.71352 # DEPENDENCYPART_ARC
(46,23),-1.88945 # DEPENDENCYPART_ARC
(46,24),-1.67882 # DEPENDENCYPART_ARC
(46,25),-2.33969 # DEPENDENCYPART_ARC
(46,26),-3.05076 # DEPENDENCYPART_ARC
(46,27),-1.1582 # DEPENDENCYPART_ARC
(46,28),-1.32285 # DEPENDENCYPART_ARC
(46,29),-1.15595 # DEPENDENCYPART_ARC
(46,30),-1.01658 # DEPENDENCYPART_ARC
(46,31),-0.918514 # DEPENDENCYPART_ARC
(46,32),-2.40414 # DEPENDENCYPART_ARC
(46,33),-0.7427 # DEPENDENCYPART_ARC
(46,34),-1.00596 # DEPENDENCYPART_ARC
(46,35),-1.02694 # DEPENDENCYPART_ARC
(46,36),-0.920423 # DEPENDENCYPART_ARC
(46,37),-1.31404 # DEPENDENCYPART_ARC
(46,38),-0.545582 # DEPENDENCYPART_ARC
(46,39),-0.833236 # DEPENDENCYPART_ARC
(46,40),-0.609962 # DEPENDENCYPART_ARC
(46,41),-1.08929 # DEPENDENCYPART_ARC
(46,42),-0.947503 # DEPENDENCYPART_ARC
(46,43),-0.67427 # DEPENDENCYPART_ARC
(46,44),-0.172529 # DEPENDENCYPART_ARC
(46,45),0.48635 # DEPENDENCYPART_ARC
(46,47),2.08649 # DEPENDENCYPART_ARC
(46,48),0.81272 # DEPENDENCYPART_ARC
(46,49),-0.499697 # DEPENDENCYPART_ARC
(47,1),-4.78381 # DEPENDENCYPART_ARC
(47,2),-4.75998 # DEPENDENCYPART_ARC
(47,3),-3.26199 # DEPENDENCYPART_ARC
(47,4),-2.29069 # DEPENDENCYPART_ARC
(47,5),-4.8644 # DEPENDENCYPART_ARC
(47,6),-4.49084 # DEPENDENCYPART_ARC
(47,7),-3.16294 # DEPENDENCYPART_ARC
(47,8),-1.95523 # DEPENDENCYPART_ARC
(47,9),-3.81688 # DEPENDENCYPART_ARC
(47,10),-3.89456 # DEPENDENCYPART_ARC
(47,11),-3.17306 # DEPENDENCYPART_ARC
(47,12),-4.04629 # DEPENDENCYPART_ARC
(47,13),-4.18178 # DEPENDENCYPART_ARC
(47,14),-4.21489 # DEPENDENCYPART_ARC
(47,15),-3.9203 # DEPENDENCYPART_ARC
(47,16),-3.31845 # DEPENDENCYPART_ARC
(47,17),-3.33858 # DEPENDENCYPART_ARC
(47,18),-2.84858 # DEPENDENCYPART_ARC
(47,19),-1.64886 # DEPENDENCYPART_ARC
(47,20),-3.22047 # DEPENDENCYPART_ARC
(47,21),-2.21037 # DEPENDENCYPART_ARC
(47,22),-1.52764 # DEPENDENCYPART_ARC
(47,23),-2.91632 # DEPENDENCYPART_ARC
(47,24),-3.04378 # DEPENDENCYPART_ARC
(47,25),-2.2523 # DEPENDENCYPART_ARC
(47,26),-2.69323 # DEPENDENCYPART_ARC
(47,27),-2.84478 # DEPENDENCYPART_ARC
(47,28),-2.79087 # DEPENDENCYPART_ARC
(47,29),-2.66706 # DEPENDENCYPART_ARC
(47,30),-1.99178 # DEPENDENCYPART_ARC
(47,31),-2.26449 # DEPENDENCYPART_ARC
(47,32),-1.41533 # DEPENDENCYPART_ARC
(47,33),-2.50003 # DEPENDENCYPART_ARC
(47,34),-2.68431 # DEPENDENCYPART_ARC
(47,35),-1.18307 # DEPENDENCYPART_ARC
(47,36),-1.72786 # DEPENDENCYPART_ARC
(47,37),-0.804994 # DEPENDENCYPART_ARC
(47,38),-2.04034 # DEPENDENCYPART_ARC
(47,39),-0.883055 # DEPENDENCYPART_ARC
(47,40),-1.46336 # DEPENDENCYPART_ARC
(47,41),-1.52745 # DEPENDENCYPART_ARC
(47,42),-1.30815 # DEPENDENCYPART_ARC
(47,43),-0.630638 # DEPENDENCYPART_ARC
(47,44),-1.70339 # DEPENDENCYPART_ARC
(47,45),-1.06669 # DEPENDENCYPART_ARC
(47,46),0.266138 # DEPENDENCYPART_ARC
(47,48),3.28407 # DEPENDENCYPART_ARC
(47,49),-0.120037 # DEPENDENCYPART_ARC
(48,1),-5.89448 # DEPENDENCYPART_ARC
(48,2),-4.23497 # DEPENDENCYPART_ARC
(48,3),-3.03432 # DEPENDENCYPART_ARC
(48,4),-2.64697 # DEPENDENCYPART_ARC
(48,5),-4.02942 # DEPENDENCYPART_ARC
(48,6),-3.93423 # DEPENDENCYPART_ARC
(48,7),-2.96927 # DEPENDENCYPART_ARC
(48,8),-2.29105 # DEPENDENCYPART_ARC
(48,9),-3.25171 # DEPENDENCYPART_ARC
(48,10),-3.47593 # DEPENDENCYPART_ARC
(48,11),-2.52901 # DEPENDENCYPART_ARC
(48,12),-2.86285 # DEPENDENCYPART_ARC
(48,13),-3.40321 # DEPENDENCYPART_ARC
(48,14),-3.67999 # DEPENDENCYPART_ARC
(48,15),-3.40609 # DEPENDENCYPART_ARC
(48,16),-2.82504 # DEPENDENCYPART_ARC
(48,17),-3.18091 # DEPENDENCYPART_ARC
(48,18),-2.35488 # DEPENDENCYPART_ARC
(48,19),-1.78881 # DEPENDENCYPART_ARC
(48,20),-2.74285 # DEPENDENCYPART_ARC
(48,21),-2.06386 # DEPENDENCYPART_ARC
(48,22),-1.75766 # DEPENDENCYPART_ARC
(48,23),-2.33532 # DEPENDENCYPART_ARC
(48,24),-2.70295 # DEPENDENCYPART_ARC
(48,25),-2.07277 # DEPENDENCYPART_ARC
(48,26),-2.12962 # DEPENDENCYPART_ARC
(48,27),-2.53834 # DEPENDENCYPART_ARC
(48,28),-2.20241 # DEPENDENCYPART_ARC
(48,29),-2.30499 # DEPENDENCYPART_ARC
(48,30),-1.65325 # DEPENDENCYPART_ARC
(48,31),-2.15627 # DEPENDENCYPART_ARC
(48,32),-1.49915 # DEPENDENCYPART_ARC
(48,33),-2.19078 # DEPENDENCYPART_ARC
(48,34),-1.31842 # DEPENDENCYPART_ARC
(48,35),-1.16579 # DEPENDENCYPART_ARC
(48,36),-2.10643 # DEPENDENCYPART_ARC
(48,37),-1.17902 # DEPENDENCYPART_ARC
(48,38),-1.82801 # DEPENDENCYPART_ARC
(48,39),-1.09571 # DEPENDENCYPART_ARC
(48,40),-2.18126 # DEPENDENCYPART_ARC
(48,41),-1.61489 # DEPENDENCYPART_ARC
(48,42),-1.04392 # DEPENDENCYPART_ARC
(48,43),-1.08571 # DEPENDENCYPART_ARC
(48,44),-1.84467 # DEPENDENCYPART_ARC
(48,45),-1.55958 # DEPENDENCYPART_ARC
(48,46),-0.615089 # DEPENDENCYPART_ARC
(48,47),-0.98202 # DEPENDENCYPART_ARC
(48,49),0.543602 # DEPENDENCYPART_ARC
(49,1),-6.84738 # DEPENDENCYPART_ARC
(49,2),-6.97655 # DEPENDENCYPART_ARC
(49,3),-3.73575 # DEPENDENCYPART_ARC
(49,4),-6.32569 # DEPENDENCYPART_ARC
(49,5),-6.1955 # DEPENDENCYPART_ARC
(49,6),-6.24512 # DEPENDENCYPART_ARC
(49,7),-4.33793 # DEPENDENCYPART_ARC
(49,8),-6.05809 # DEPENDENCYPART_ARC
(49,9),-5.60222 # DEPENDENCYPART_ARC
(49,10),-5.62077 # DEPENDENCYPART_ARC
(49,11),-4.1015 # DEPENDENCYPART_ARC
(49,12),-4.22554 # DEPENDENCYPART_ARC
(49,13),-5.10665 # DEPENDENCYPART_ARC
(49,14),-5.07127 # DEPENDENCYPART_ARC
(49,15),-5.02934 # DEPENDENCYPART_ARC
(49,16),-4.47406 # DEPENDENCYPART_ARC
(49,17),-5.0193 # DEPENDENCYPART_ARC
(49,18),-4.2722 # DEPENDENCYPART_ARC
(49,19),-4.35747 # DEPENDENCYPART_ARC
(49,20),-4.51724 # DEPENDENCYPART_ARC
(49,21),-3.04806 # DEPENDENCYPART_ARC
(49,22),-4.27708 # DEPENDENCYPART_ARC
(49,23),-4.20198 # DEPENDENCYPART_ARC
(49,24),-4.19122 # DEPENDENCYPART_ARC
(49,25),-3.1727 # DEPENDENCYPART_ARC
(49,26),-3.32128 # DEPENDENCYPART_ARC
(49,27),-3.78305 # DEPENDENCYPART_ARC
(49,28),-3.69324 # DEPENDENCYPART_ARC
(49,29),-3.31127 # DEPENDENCYPART_ARC
(49,30),-3.01418 # DEPENDENCYPART_ARC
(49,31),-3.40192 # DEPENDENCYPART_ARC
(49,32),-2.69632 # DEPENDENCYPART_ARC
(49,33),-2.89422 # DEPENDENCYPART_ARC
(49,34),-2.24004 # DEPENDENCYPART_ARC
(49,35),-2.24189 # DEPENDENCYPART_ARC
(49,36),-2.42795 # DEPENDENCYPART_ARC
(49,37),-2.14111 # DEPENDENCYPART_ARC
(49,38),-2.31135 # DEPENDENCYPART_ARC
(49,39),-1.95817 # DEPENDENCYPART_ARC
(49,40),-2.25365 # DEPENDENCYPART_ARC
(49,41),-1.94886 # DEPENDENCYPART_ARC
(49,42),-1.95027 # DEPENDENCYPART_ARC
(49,43),-1.9914 # DEPENDENCYPART_ARC
(49,44),-1.62512 # DEPENDENCYPART_ARC
(49,45),-1.56458 # DEPENDENCYPART_ARC
(49,46),-1.50209 # DEPENDENCYPART_ARC
(49,47),-1.16496 # DEPENDENCYPART_ARC
(49,48),-0.923902 # DEPENDENCYPART_ARC
