# _root_ تَوَقَّعَت الحُكُومَةُ المِصْرِيَّةُ زِيادَةً فِي حَجْمِ مُوازَنَةِ السَنَةِ المُقْبِلَةِ بِ نِسْبَةِ 13 فِي المِئَةِ إِلَى 140 بِلْيُونَ جُنَيْهٍ ( 33 بِلْيُونَ دُولارٍ ) اِرْتِفاعاً مِن 8,126 بِلْيُونَ جُنَيْهٍ ( 7,29 بِلْيُونَ دُولارٍ ) لِ المُوازَنَةِ الحالِيَّةِ . وَ شَدَّدَ وَزِيرُ المالِ مِدْحَت حَسانَيْن فِي تَصْرِيحٍ لِ » الحَياَةِ « عَلَى ضَرُورَةِ أَن تَتَحَوَّلَ مُوازَنَةُ الدَوْلَةِ إِلَى » مُوازَنَةِ مَوارِدَ وَ بَرامِجَ وَ أَداءٍ وَ لَيْسَت مُوازَنَةِ إِنْفاقٍ « مُشِيراً إِلَى أَنَّ المُشْكِلَةَ تَكْمُنُ فِي تَراجُعِ حَجْمِ الإِيراداتِ وَ اِرْتِفاعِ حَجْمِ الإِنْفاقِ سَنَوِيّاً .
#goldHeads=0,1,2,1,4,5,6,7,8,4,10,11,12,13,4,19,16,17,15,19,20,21,19,4,24,29,26,27,25,29,30,31,29,24,34,35,0,0,0,39,40,43,40,39,44,45,48,46,48,39,50,51,52,53,54,53,64,64,60,58,60,60,60,56,66,64,66,64,39,69,70,73,71,73,78,75,76,74,78,79,80,78,0,
#predictedHeads=0,1,2,1,1,5,6,7,8,1,10,11,12,13,1,19,16,17,15,19,20,21,19,19,24,25,26,27,24,29,30,31,29,1,34,35,0,0,38,39,40,43,40,39,44,45,48,46,48,39,50,51,52,53,54,53,58,56,60,58,60,60,60,60,64,78,66,58,39,69,70,73,71,73,74,75,76,75,78,79,80,78,0,
(5,44),-4.67328 # DEPENDENCYPART_ARC
(5,45),-6.22784 # DEPENDENCYPART_ARC
(5,46),-4.13282 # DEPENDENCYPART_ARC
(5,47),-5.95845 # DEPENDENCYPART_ARC
(5,48),-5.63039 # DEPENDENCYPART_ARC
(5,49),-4.28992 # DEPENDENCYPART_ARC
(5,50),-5.09523 # DEPENDENCYPART_ARC
(5,51),-7.60717 # DEPENDENCYPART_ARC
(5,52),-6.25192 # DEPENDENCYPART_ARC
(5,53),-5.50033 # DEPENDENCYPART_ARC
(5,54),-9.10114 # DEPENDENCYPART_ARC
(5,55),-9.44705 # DEPENDENCYPART_ARC
(5,56),-4.60102 # DEPENDENCYPART_ARC
(5,57),-7.14404 # DEPENDENCYPART_ARC
(5,58),-9.84151 # DEPENDENCYPART_ARC
(5,59),-10.1265 # DEPENDENCYPART_ARC
(5,60),-5.09191 # DEPENDENCYPART_ARC
(5,61),-10.3233 # DEPENDENCYPART_ARC
(5,62),-5.58036 # DEPENDENCYPART_ARC
(5,63),-10.87 # DEPENDENCYPART_ARC
(5,64),-7.65132 # DEPENDENCYPART_ARC
(5,65),-6.41644 # DEPENDENCYPART_ARC
(5,66),-11.4372 # DEPENDENCYPART_ARC
(5,67),-11.8154 # DEPENDENCYPART_ARC
(5,68),-6.1402 # DEPENDENCYPART_ARC
(5,69),-4.8344 # DEPENDENCYPART_ARC
(5,70),-5.61429 # DEPENDENCYPART_ARC
(5,71),-11.4375 # DEPENDENCYPART_ARC
(5,72),-12.2934 # DEPENDENCYPART_ARC
(5,73),-7.02854 # DEPENDENCYPART_ARC
(5,74),-7.62892 # DEPENDENCYPART_ARC
(5,75),-11.2125 # DEPENDENCYPART_ARC
(5,76),-13.257 # DEPENDENCYPART_ARC
(5,77),-13.3398 # DEPENDENCYPART_ARC
(5,78),-7.55142 # DEPENDENCYPART_ARC
(5,79),-13.7639 # DEPENDENCYPART_ARC
(5,80),-14.2772 # DEPENDENCYPART_ARC
(5,81),-14.5473 # DEPENDENCYPART_ARC
(5,82),-5.69134 # DEPENDENCYPART_ARC
(5,83),-11.8573 # DEPENDENCYPART_ARC
(6,1),-1.48791 # DEPENDENCYPART_ARC
(6,2),-1.77775 # DEPENDENCYPART_ARC
(6,3),-2.16592 # DEPENDENCYPART_ARC
(6,4),-1.17474 # DEPENDENCYPART_ARC
(6,5),-0.00325304 # DEPENDENCYPART_ARC
(6,7),2.3061 # DEPENDENCYPART_ARC
(6,8),0.967592 # DEPENDENCYPART_ARC
(6,9),0.204803 # DEPENDENCYPART_ARC
(6,10),0.557722 # DEPENDENCYPART_ARC
(6,11),-0.6487 # DEPENDENCYPART_ARC
(6,12),-0.408239 # DEPENDENCYPART_ARC
(6,13),0.330192 # DEPENDENCYPART_ARC
(6,14),-0.986703 # DEPENDENCYPART_ARC
(6,15),0.235041 # DEPENDENCYPART_ARC
(6,16),-0.600744 # DEPENDENCYPART_ARC
(6,17),-0.858257 # DEPENDENCYPART_ARC
(6,18),-0.701392 # DEPENDENCYPART_ARC
(6,19),-0.426229 # DEPENDENCYPART_ARC
(6,20),-0.999919 # DEPENDENCYPART_ARC
(6,21),-1.39353 # DEPENDENCYPART_ARC
(6,22),-1.2956 # DEPENDENCYPART_ARC
(6,23),-0.887379 # DEPENDENCYPART_ARC
(6,24),-2.17049 # DEPENDENCYPART_ARC
(6,25),-1.9597 # DEPENDENCYPART_ARC
(6,26),-1.51531 # DEPENDENCYPART_ARC
(6,27),-2.44556 # DEPENDENCYPART_ARC
(6,28),-2.20089 # DEPENDENCYPART_ARC
(6,29),-1.32844 # DEPENDENCYPART_ARC
(6,30),-2.1404 # DEPENDENCYPART_ARC
(6,31),-3.11444 # DEPENDENCYPART_ARC
(6,32),-3.187 # DEPENDENCYPART_ARC
(6,33),-1.62258 # DEPENDENCYPART_ARC
(6,34),-1.64823 # DEPENDENCYPART_ARC
(6,35),-4.40072 # DEPENDENCYPART_ARC
(6,36),-4.63371 # DEPENDENCYPART_ARC
(6,37),-3.12576 # DEPENDENCYPART_ARC
(6,38),-3.14791 # DEPENDENCYPART_ARC
(6,39),-4.45809 # DEPENDENCYPART_ARC
(6,40),-5.96924 # DEPENDENCYPART_ARC
(6,41),-4.62427 # DEPENDENCYPART_ARC
(6,42),-7.19305 # DEPENDENCYPART_ARC
(6,43),-6.76431 # DEPENDENCYPART_ARC
(6,44),-3.50178 # DEPENDENCYPART_ARC
(6,45),-6.59067 # DEPENDENCYPART_ARC
(6,46),-4.24062 # DEPENDENCYPART_ARC
(6,47),-6.12653 # DEPENDENCYPART_ARC
(6,48),-9.16863 # DEPENDENCYPART_ARC
(6,49),-4.31061 # DEPENDENCYPART_ARC
(6,50),-4.95827 # DEPENDENCYPART_ARC
(6,51),-7.21611 # DEPENDENCYPART_ARC
(6,52),-5.36354 # DEPENDENCYPART_ARC
(6,53),-7.65321 # DEPENDENCYPART_ARC
(6,54),-7.80678 # DEPENDENCYPART_ARC
(6,55),-7.49237 # DEPENDENCYPART_ARC
(6,56),-4.96281 # DEPENDENCYPART_ARC
(6,57),-7.50104 # DEPENDENCYPART_ARC
(6,58),-7.88186 # DEPENDENCYPART_ARC
(6,59),-7.9047 # DEPENDENCYPART_ARC
(6,60),-4.89062 # DEPENDENCYPART_ARC
(6,61),-9.20606 # DEPENDENCYPART_ARC
(6,62),-5.26779 # DEPENDENCYPART_ARC
(6,63),-9.65498 # DEPENDENCYPART_ARC
(6,64),-6.70943 # DEPENDENCYPART_ARC
(6,65),-9.81129 # DEPENDENCYPART_ARC
(6,66),-9.54946 # DEPENDENCYPART_ARC
(6,67),-9.53137 # DEPENDENCYPART_ARC
(6,68),-6.33381 # DEPENDENCYPART_ARC
(6,69),-11.576 # DEPENDENCYPART_ARC
(6,70),-6.28876 # DEPENDENCYPART_ARC
(6,71),-7.78034 # DEPENDENCYPART_ARC
(6,72),-10.5472 # DEPENDENCYPART_ARC
(6,73),-10.1945 # DEPENDENCYPART_ARC
(6,74),-8.07185 # DEPENDENCYPART_ARC
(6,75),-11.5547 # DEPENDENCYPART_ARC
(6,76),-11.2337 # DEPENDENCYPART_ARC
(6,77),-10.6736 # DEPENDENCYPART_ARC
(6,78),-7.47984 # DEPENDENCYPART_ARC
(6,79),-12.4361 # DEPENDENCYPART_ARC
(6,80),-12.1699 # DEPENDENCYPART_ARC
(6,81),-11.899 # DEPENDENCYPART_ARC
(6,82),-12.6308 # DEPENDENCYPART_ARC
(6,83),-7.77438 # DEPENDENCYPART_ARC
(7,1),-1.56961 # DEPENDENCYPART_ARC
(7,2),-1.60922 # DEPENDENCYPART_ARC
(7,3),-2.2444 # DEPENDENCYPART_ARC
(7,4),-1.42112 # DEPENDENCYPART_ARC
(7,5),-0.2531 # DEPENDENCYPART_ARC
(7,6),-1.61359 # DEPENDENCYPART_ARC
(7,8),3.59341 # DEPENDENCYPART_ARC
(7,9),2.44913 # DEPENDENCYPART_ARC
(7,10),1.09207 # DEPENDENCYPART_ARC
(7,11),0.0874976 # DEPENDENCYPART_ARC
(7,12),0.0610006 # DEPENDENCYPART_ARC
(7,13),0.794157 # DEPENDENCYPART_ARC
(7,14),-0.247725 # DEPENDENCYPART_ARC
(7,15),0.577716 # DEPENDENCYPART_ARC
(7,16),-0.427185 # DEPENDENCYPART_ARC
(7,17),-0.463454 # DEPENDENCYPART_ARC
(7,18),-0.239778 # DEPENDENCYPART_ARC
(7,19),-0.264503 # DEPENDENCYPART_ARC
(7,20),-0.866172 # DEPENDENCYPART_ARC
(7,21),-0.971808 # DEPENDENCYPART_ARC
(7,22),-0.82244 # DEPENDENCYPART_ARC
(7,23),-0.559432 # DEPENDENCYPART_ARC
(7,24),-2.00707 # DEPENDENCYPART_ARC
(7,25),-1.11317 # DEPENDENCYPART_ARC
(7,26),-1.34112 # DEPENDENCYPART_ARC
(7,27),-1.9857 # DEPENDENCYPART_ARC
(7,28),-1.82174 # DEPENDENCYPART_ARC
(7,29),-0.938501 # DEPENDENCYPART_ARC
(7,30),-1.8468 # DEPENDENCYPART_ARC
(7,31),-2.87512 # DEPENDENCYPART_ARC
(7,32),-2.6457 # DEPENDENCYPART_ARC
(7,33),-1.34479 # DEPENDENCYPART_ARC
(7,34),-0.987878 # DEPENDENCYPART_ARC
(7,35),-3.57054 # DEPENDENCYPART_ARC
(7,36),-2.83599 # DEPENDENCYPART_ARC
(7,37),-2.37394 # DEPENDENCYPART_ARC
(7,38),-2.22923 # DEPENDENCYPART_ARC
(7,39),-4.09955 # DEPENDENCYPART_ARC
(7,40),-5.28162 # DEPENDENCYPART_ARC
(7,41),-4.08746 # DEPENDENCYPART_ARC
(7,42),-6.62792 # DEPENDENCYPART_ARC
(7,43),-5.94589 # DEPENDENCYPART_ARC
(7,44),-3.07811 # DEPENDENCYPART_ARC
(7,45),-6.1351 # DEPENDENCYPART_ARC
(7,46),-3.70737 # DEPENDENCYPART_ARC
(7,47),-5.02579 # DEPENDENCYPART_ARC
(7,48),-8.4895 # DEPENDENCYPART_ARC
(7,49),-4.17433 # DEPENDENCYPART_ARC
(7,50),-4.00053 # DEPENDENCYPART_ARC
(7,51),-6.51592 # DEPENDENCYPART_ARC
(7,52),-4.7197 # DEPENDENCYPART_ARC
(7,53),-7.1121 # DEPENDENCYPART_ARC
(7,54),-7.16125 # DEPENDENCYPART_ARC
(7,55),-6.47523 # DEPENDENCYPART_ARC
(7,56),-4.21076 # DEPENDENCYPART_ARC
(7,57),-7.1329 # DEPENDENCYPART_ARC
(7,58),-7.29662 # DEPENDENCYPART_ARC
(7,59),-7.25438 # DEPENDENCYPART_ARC
(7,60),-3.9466 # DEPENDENCYPART_ARC
(7,61),-8.69371 # DEPENDENCYPART_ARC
(7,62),-4.41936 # DEPENDENCYPART_ARC
(7,63),-9.0615 # DEPENDENCYPART_ARC
(7,64),-5.63177 # DEPENDENCYPART_ARC
(7,65),-8.27028 # DEPENDENCYPART_ARC
(7,66),-9.08649 # DEPENDENCYPART_ARC
(7,67),-9.04601 # DEPENDENCYPART_ARC
(7,68),-5.86351 # DEPENDENCYPART_ARC
(7,69),-11.1294 # DEPENDENCYPART_ARC
(7,70),-5.34225 # DEPENDENCYPART_ARC
(7,71),-6.97542 # DEPENDENCYPART_ARC
(7,72),-10.6591 # DEPENDENCYPART_ARC
(7,73),-9.50019 # DEPENDENCYPART_ARC
(7,74),-7.12815 # DEPENDENCYPART_ARC
(7,75),-10.9054 # DEPENDENCYPART_ARC
(7,76),-10.3248 # DEPENDENCYPART_ARC
(7,77),-9.86482 # DEPENDENCYPART_ARC
(7,78),-6.41208 # DEPENDENCYPART_ARC
(7,79),-11.6925 # DEPENDENCYPART_ARC
(7,80),-11.2667 # DEPENDENCYPART_ARC
(7,81),-11.253 # DEPENDENCYPART_ARC
(7,82),-12.0983 # DEPENDENCYPART_ARC
(7,83),-7.39944 # DEPENDENCYPART_ARC
(8,1),-1.79607 # DEPENDENCYPART_ARC
(8,2),-2.36014 # DEPENDENCYPART_ARC
(8,3),-2.16979 # DEPENDENCYPART_ARC
(8,4),-1.96548 # DEPENDENCYPART_ARC
(8,5),-0.738237 # DEPENDENCYPART_ARC
(8,6),-2.48593 # DEPENDENCYPART_ARC
(8,7),-2.50487 # DEPENDENCYPART_ARC
(8,9),2.7887 # DEPENDENCYPART_ARC
(8,10),0.29247 # DEPENDENCYPART_ARC
(8,11),-1.55708 # DEPENDENCYPART_ARC
(8,12),-0.752602 # DEPENDENCYPART_ARC
(8,13),-0.22274 # DEPENDENCYPART_ARC
(8,14),-1.5698 # DEPENDENCYPART_ARC
(8,15),-0.891711 # DEPENDENCYPART_ARC
(8,16),-1.42099 # DEPENDENCYPART_ARC
(8,17),-2.08421 # DEPENDENCYPART_ARC
(8,18),-2.14942 # DEPENDENCYPART_ARC
(8,19),-1.26965 # DEPENDENCYPART_ARC
(8,20),-1.87934 # DEPENDENCYPART_ARC
(8,21),-2.65128 # DEPENDENCYPART_ARC
(8,22),-2.68406 # DEPENDENCYPART_ARC
(8,23),-1.74332 # DEPENDENCYPART_ARC
(8,24),-4.18888 # DEPENDENCYPART_ARC
(8,25),-2.35442 # DEPENDENCYPART_ARC
(8,26),-2.34226 # DEPENDENCYPART_ARC
(8,27),-3.60583 # DEPENDENCYPART_ARC
(8,28),-3.66634 # DEPENDENCYPART_ARC
(8,29),-2.02611 # DEPENDENCYPART_ARC
(8,30),-2.64218 # DEPENDENCYPART_ARC
(8,31),-4.38432 # DEPENDENCYPART_ARC
(8,32),-4.68973 # DEPENDENCYPART_ARC
(8,33),-2.4184 # DEPENDENCYPART_ARC
(8,34),-2.14635 # DEPENDENCYPART_ARC
(8,35),-4.72684 # DEPENDENCYPART_ARC
(8,36),-3.28365 # DEPENDENCYPART_ARC
(8,37),-3.27052 # DEPENDENCYPART_ARC
(8,38),-3.16392 # DEPENDENCYPART_ARC
(8,39),-5.09838 # DEPENDENCYPART_ARC
(8,40),-6.64347 # DEPENDENCYPART_ARC
(8,41),-5.68894 # DEPENDENCYPART_ARC
(8,42),-7.44499 # DEPENDENCYPART_ARC
(8,43),-6.80169 # DEPENDENCYPART_ARC
(8,44),-4.163 # DEPENDENCYPART_ARC
(8,45),-8.13353 # DEPENDENCYPART_ARC
(8,46),-4.69822 # DEPENDENCYPART_ARC
(8,47),-6.27137 # DEPENDENCYPART_ARC
(8,48),-9.058 # DEPENDENCYPART_ARC
(8,49),-5.31595 # DEPENDENCYPART_ARC
(8,50),-5.18742 # DEPENDENCYPART_ARC
(8,51),-8.18306 # DEPENDENCYPART_ARC
(8,52),-5.656 # DEPENDENCYPART_ARC
(8,53),-8.2515 # DEPENDENCYPART_ARC
(8,54),-8.74199 # DEPENDENCYPART_ARC
(8,55),-8.01418 # DEPENDENCYPART_ARC
(8,56),-5.34279 # DEPENDENCYPART_ARC
(8,57),-8.24697 # DEPENDENCYPART_ARC
(8,58),-9.08704 # DEPENDENCYPART_ARC
(8,59),-9.27192 # DEPENDENCYPART_ARC
(8,60),-5.56623 # DEPENDENCYPART_ARC
(8,61),-10.4471 # DEPENDENCYPART_ARC
(8,62),-6.07127 # DEPENDENCYPART_ARC
(8,63),-10.9333 # DEPENDENCYPART_ARC
(8,64),-6.58212 # DEPENDENCYPART_ARC
(8,65),-9.52406 # DEPENDENCYPART_ARC
(8,66),-10.8703 # DEPENDENCYPART_ARC
(8,67),-11.0912 # DEPENDENCYPART_ARC
(8,68),-6.80681 # DEPENDENCYPART_ARC
(8,69),-12.6294 # DEPENDENCYPART_ARC
(8,70),-6.46745 # DEPENDENCYPART_ARC
(8,71),-8.47565 # DEPENDENCYPART_ARC
(8,72),-12.3874 # DEPENDENCYPART_ARC
(8,73),-10.3466 # DEPENDENCYPART_ARC
(8,74),-8.19742 # DEPENDENCYPART_ARC
(8,75),-12.1335 # DEPENDENCYPART_ARC
(8,76),-11.7111 # DEPENDENCYPART_ARC
(8,77),-11.7356 # DEPENDENCYPART_ARC
(8,78),-8.03738 # DEPENDENCYPART_ARC
(8,79),-12.9322 # DEPENDENCYPART_ARC
(8,80),-12.6559 # DEPENDENCYPART_ARC
(8,81),-12.8704 # DEPENDENCYPART_ARC
(8,82),-13.3966 # DEPENDENCYPART_ARC
(8,83),-8.26293 # DEPENDENCYPART_ARC
(9,1),-1.34331 # DEPENDENCYPART_ARC
(9,2),-3.42836 # DEPENDENCYPART_ARC
(9,3),-2.81093 # DEPENDENCYPART_ARC
(9,4),-1.67963 # DEPENDENCYPART_ARC
(9,5),-0.494353 # DEPENDENCYPART_ARC
(9,6),-1.83354 # DEPENDENCYPART_ARC
(9,7),-2.73148 # DEPENDENCYPART_ARC
(9,8),-2.45708 # DEPENDENCYPART_ARC
(9,10),0.553586 # DEPENDENCYPART_ARC
(9,11),-1.41064 # DEPENDENCYPART_ARC
(9,12),-0.638252 # DEPENDENCYPART_ARC
(9,13),-0.295569 # DEPENDENCYPART_ARC
(9,14),-2.21561 # DEPENDENCYPART_ARC
(9,15),-0.533584 # DEPENDENCYPART_ARC
(9,16),-0.993917 # DEPENDENCYPART_ARC
(9,17),-1.79601 # DEPENDENCYPART_ARC
(9,18),-1.52207 # DEPENDENCYPART_ARC
(9,19),-1.37398 # DEPENDENCYPART_ARC
(9,20),-1.05041 # DEPENDENCYPART_ARC
(9,21),-2.1312 # DEPENDENCYPART_ARC
(9,22),-1.84192 # DEPENDENCYPART_ARC
(9,23),-1.45822 # DEPENDENCYPART_ARC
(9,24),-2.36871 # DEPENDENCYPART_ARC
(9,25),-1.43604 # DEPENDENCYPART_ARC
(9,26),-1.06739 # DEPENDENCYPART_ARC
(9,27),-2.64878 # DEPENDENCYPART_ARC
(9,28),-2.36751 # DEPENDENCYPART_ARC
(9,29),-2.15835 # DEPENDENCYPART_ARC
(9,30),-1.12143 # DEPENDENCYPART_ARC
(9,31),-2.92776 # DEPENDENCYPART_ARC
(9,32),-2.87152 # DEPENDENCYPART_ARC
(9,33),-2.38764 # DEPENDENCYPART_ARC
(9,34),-3.26794 # DEPENDENCYPART_ARC
(9,35),-4.33406 # DEPENDENCYPART_ARC
(9,36),-3.10425 # DEPENDENCYPART_ARC
(9,37),-2.54665 # DEPENDENCYPART_ARC
(9,38),-3.75794 # DEPENDENCYPART_ARC
(9,39),-3.4735 # DEPENDENCYPART_ARC
(9,40),-5.31796 # DEPENDENCYPART_ARC
(9,41),-4.31309 # DEPENDENCYPART_ARC
(9,42),-2.90611 # DEPENDENCYPART_ARC
(9,43),-2.75365 # DEPENDENCYPART_ARC
(9,44),-3.35245 # DEPENDENCYPART_ARC
(9,45),-4.45574 # DEPENDENCYPART_ARC
(9,46),-5.40664 # DEPENDENCYPART_ARC
(9,47),-4.11539 # DEPENDENCYPART_ARC
(9,48),-3.18241 # DEPENDENCYPART_ARC
(9,49),-2.68193 # DEPENDENCYPART_ARC
(9,50),-5.81921 # DEPENDENCYPART_ARC
(9,51),-5.94429 # DEPENDENCYPART_ARC
(9,52),-4.47805 # DEPENDENCYPART_ARC
(9,53),-4.26433 # DEPENDENCYPART_ARC
(9,54),-6.13728 # DEPENDENCYPART_ARC
(9,55),-6.46351 # DEPENDENCYPART_ARC
(9,56),-7.64791 # DEPENDENCYPART_ARC
(9,57),-5.27164 # DEPENDENCYPART_ARC
(9,58),-6.74882 # DEPENDENCYPART_ARC
(9,59),-5.74878 # DEPENDENCYPART_ARC
(9,60),-6.70283 # DEPENDENCYPART_ARC
(9,61),-6.05301 # DEPENDENCYPART_ARC
(9,62),-6.91148 # DEPENDENCYPART_ARC
(9,63),-6.36855 # DEPENDENCYPART_ARC
(9,64),-7.18981 # DEPENDENCYPART_ARC
(9,65),-3.91054 # DEPENDENCYPART_ARC
(9,66),-7.58721 # DEPENDENCYPART_ARC
(9,67),-6.75793 # DEPENDENCYPART_ARC
(9,68),-3.917 # DEPENDENCYPART_ARC
(9,69),-5.25019 # DEPENDENCYPART_ARC
(9,70),-10.0114 # DEPENDENCYPART_ARC
(9,71),-6.79333 # DEPENDENCYPART_ARC
(9,72),-9.02665 # DEPENDENCYPART_ARC
(9,73),-4.53692 # DEPENDENCYPART_ARC
(9,74),-6.14694 # DEPENDENCYPART_ARC
(9,75),-7.5273 # DEPENDENCYPART_ARC
(9,76),-7.52897 # DEPENDENCYPART_ARC
(9,77),-7.70101 # DEPENDENCYPART_ARC
(9,78),-8.45975 # DEPENDENCYPART_ARC
(9,79),-7.98585 # DEPENDENCYPART_ARC
(9,80),-8.04636 # DEPENDENCYPART_ARC
(9,81),-8.05345 # DEPENDENCYPART_ARC
(9,82),-6.144 # DEPENDENCYPART_ARC
(9,83),-6.75042 # DEPENDENCYPART_ARC
(10,1),-0.942987 # DEPENDENCYPART_ARC
(10,2),-0.894958 # DEPENDENCYPART_ARC
(10,3),-1.09864 # DEPENDENCYPART_ARC
(10,4),-0.638477 # DEPENDENCYPART_ARC
(10,5),-1.60752 # DEPENDENCYPART_ARC
(10,6),-0.451101 # DEPENDENCYPART_ARC
(10,7),-0.512878 # DEPENDENCYPART_ARC
(10,8),-0.250065 # DEPENDENCYPART_ARC
(10,9),-0.349738 # DEPENDENCYPART_ARC
(10,11),2.53882 # DEPENDENCYPART_ARC
(10,12),0.301633 # DEPENDENCYPART_ARC
(10,13),-0.216316 # DEPENDENCYPART_ARC
(10,14),1.06109 # DEPENDENCYPART_ARC
(10,15),-0.321143 # DEPENDENCYPART_ARC
(10,16),-0.509197 # DEPENDENCYPART_ARC
(10,17),-0.525135 # DEPENDENCYPART_ARC
(10,18),-0.452789 # DEPENDENCYPART_ARC
(10,19),-0.207628 # DEPENDENCYPART_ARC
(10,20),-0.929262 # DEPENDENCYPART_ARC
(10,21),-1.05397 # DEPENDENCYPART_ARC
(10,22),-0.993369 # DEPENDENCYPART_ARC
(10,23),-1.16023 # DEPENDENCYPART_ARC
(10,24),-1.09475 # DEPENDENCYPART_ARC
(10,25),-1.03773 # DEPENDENCYPART_ARC
(10,26),-1.35459 # DEPENDENCYPART_ARC
(10,27),-1.72213 # DEPENDENCYPART_ARC
(10,28),-1.66863 # DEPENDENCYPART_ARC
(10,29),-0.685004 # DEPENDENCYPART_ARC
(10,30),-1.82481 # DEPENDENCYPART_ARC
(10,31),-2.2747 # DEPENDENCYPART_ARC
(10,32),-2.14486 # DEPENDENCYPART_ARC
(10,33),-1.88444 # DEPENDENCYPART_ARC
(10,34),-1.69094 # DEPENDENCYPART_ARC
(10,35),-1.73147 # DEPENDENCYPART_ARC
(10,36),-1.70487 # DEPENDENCYPART_ARC
(10,37),-3.12272 # DEPENDENCYPART_ARC
(10,38),-3.00493 # DEPENDENCYPART_ARC
(10,39),-2.8043 # DEPENDENCYPART_ARC
(10,40),-3.7373 # DEPENDENCYPART_ARC
(10,41),-4.22595 # DEPENDENCYPART_ARC
(10,42),-3.10734 # DEPENDENCYPART_ARC
(10,43),-3.15782 # DEPENDENCYPART_ARC
(10,44),-4.58982 # DEPENDENCYPART_ARC
(10,45),-3.49336 # DEPENDENCYPART_ARC
(10,46),-3.30116 # DEPENDENCYPART_ARC
(10,47),-4.58331 # DEPENDENCYPART_ARC
(10,48),-2.8433 # DEPENDENCYPART_ARC
(10,49),-3.68441 # DEPENDENCYPART_ARC
(10,50),-4.0422 # DEPENDENCYPART_ARC
(10,51),-4.49707 # DEPENDENCYPART_ARC
(10,52),-4.47888 # DEPENDENCYPART_ARC
(10,53),-4.53166 # DEPENDENCYPART_ARC
(10,54),-5.99759 # DEPENDENCYPART_ARC
(10,55),-6.16071 # DEPENDENCYPART_ARC
(10,56),-3.57748 # DEPENDENCYPART_ARC
(10,57),-6.19528 # DEPENDENCYPART_ARC
(10,58),-6.43608 # DEPENDENCYPART_ARC
(10,59),-6.63839 # DEPENDENCYPART_ARC
(10,60),-5.08614 # DEPENDENCYPART_ARC
(10,61),-6.78842 # DEPENDENCYPART_ARC
(10,62),-5.39205 # DEPENDENCYPART_ARC
(10,63),-7.15752 # DEPENDENCYPART_ARC
(10,64),-7.00338 # DEPENDENCYPART_ARC
(10,65),-5.43242 # DEPENDENCYPART_ARC
(10,66),-7.70133 # DEPENDENCYPART_ARC
(10,67),-7.77139 # DEPENDENCYPART_ARC
(10,68),-5.99332 # DEPENDENCYPART_ARC
(10,69),-3.75995 # DEPENDENCYPART_ARC
(10,70),-4.11457 # DEPENDENCYPART_ARC
(10,71),-11.7623 # DEPENDENCYPART_ARC
(10,72),-8.28948 # DEPENDENCYPART_ARC
(10,73),-5.98684 # DEPENDENCYPART_ARC
(10,74),-7.99851 # DEPENDENCYPART_ARC
(10,75),-7.37116 # DEPENDENCYPART_ARC
(10,76),-8.92861 # DEPENDENCYPART_ARC
(10,77),-8.86316 # DEPENDENCYPART_ARC
(10,78),-7.42031 # DEPENDENCYPART_ARC
(10,79),-9.31136 # DEPENDENCYPART_ARC
(10,80),-9.61993 # DEPENDENCYPART_ARC
(10,81),-9.59521 # DEPENDENCYPART_ARC
(10,82),-4.28397 # DEPENDENCYPART_ARC
(10,83),-9.29393 # DEPENDENCYPART_ARC
(11,1),-1.88503 # DEPENDENCYPART_ARC
(11,2),-2.02215 # DEPENDENCYPART_ARC
(11,3),-2.55148 # DEPENDENCYPART_ARC
(11,4),-1.85482 # DEPENDENCYPART_ARC
(11,5),-0.718071 # DEPENDENCYPART_ARC
(11,6),-2.6243 # DEPENDENCYPART_ARC
(11,7),-2.73332 # DEPENDENCYPART_ARC
(11,8),-2.61339 # DEPENDENCYPART_ARC
(11,9),-2.62179 # DEPENDENCYPART_ARC
(11,10),0.30235 # DEPENDENCYPART_ARC
(11,12),1.63229 # DEPENDENCYPART_ARC
(11,13),0.585384 # DEPENDENCYPART_ARC
(11,14),-0.172057 # DEPENDENCYPART_ARC
(11,15),0.279778 # DEPENDENCYPART_ARC
(11,16),-0.374719 # DEPENDENCYPART_ARC
(11,17),-0.549099 # DEPENDENCYPART_ARC
(11,18),-0.577073 # DEPENDENCYPART_ARC
(11,19),0.00709849 # DEPENDENCYPART_ARC
(11,20),-0.785947 # DEPENDENCYPART_ARC
(11,21),-1.12449 # DEPENDENCYPART_ARC
(11,22),-1.20155 # DEPENDENCYPART_ARC
(11,23),-1.1763 # DEPENDENCYPART_ARC
(11,24),-2.04521 # DEPENDENCYPART_ARC
(11,25),-1.2035 # DEPENDENCYPART_ARC
(11,26),-1.34588 # DEPENDENCYPART_ARC
(11,27),-2.04544 # DEPENDENCYPART_ARC
(11,28),-2.10611 # DEPENDENCYPART_ARC
(11,29),-0.941758 # DEPENDENCYPART_ARC
(11,30),-1.66485 # DEPENDENCYPART_ARC
(11,31),-2.67099 # DEPENDENCYPART_ARC
(11,32),-2.91546 # DEPENDENCYPART_ARC
(11,33),-1.62479 # DEPENDENCYPART_ARC
(11,34),-1.58143 # DEPENDENCYPART_ARC
(11,35),-3.73124 # DEPENDENCYPART_ARC
(11,36),-2.76764 # DEPENDENCYPART_ARC
(11,37),-2.66125 # DEPENDENCYPART_ARC
