# _root_ القاهِرَةُ - » الحَياَةُ « - زادَت مُعَدَّلاتُ » الدَوْلَرَةِ « داخِلَ الاِقْتِصادِ المِصْرِيِّ عَلَى نَحْوٍ باتٍّ يَزْعَجُ الحُكُومَةَ الَّتِي خَفَّضَت مَطْلَعَ الشَهْرِ الماضِي قِيمَةَ الجُنَيْهِ فِي مُواجَهَةِ الدُولارِ ، وَ بَدَأَت هٰذِهِ المُعَدَّلاتُ تَقْتَرِبُ مِن حاجِزِ عامِ 1994 فِي بِدايَةِ بَرْنامَجِ الإِصْلاحِ الاِقْتِصادِيِّ . وَ أَشارَ تَقْرِيرٌ لِ وِزارَةِ الاِقْتِصادِ إِلَى أَنَّ مُعَدَّلَ » الدَوْلَرَةِ « تَجاوَزَ 22 فِي المِئَةِ مِن إِجْمالِيِّ حَجْمِ السُيُولَةِ وَ هُوَ فِي سَبِيلِ هُ إِلَى الصُعُودِ تَدْرِيجاً بِ مُعَدَّلٍ يُراوِحُ بَيْنَ 3,0 وَ 4,0 فِي المِئَةِ شَهْرِيّاً .
#goldHeads=0,0,4,0,4,0,31,7,10,8,10,7,12,13,7,15,16,17,18,19,19,21,22,23,21,25,21,27,27,29,0,31,34,32,32,35,36,37,38,32,40,41,42,43,0,0,0,47,48,49,50,47,52,58,56,54,56,53,58,59,60,59,62,63,64,67,68,58,68,69,69,71,72,72,74,75,76,79,77,79,79,81,79,0,
#predictedHeads=0,0,4,0,4,0,0,7,10,8,10,7,12,13,7,15,16,31,18,19,31,21,22,23,21,25,26,27,28,29,0,31,34,32,34,35,36,37,38,39,40,41,42,43,0,0,0,47,48,49,50,47,52,58,56,54,56,53,58,59,60,59,62,63,64,64,68,63,68,69,69,71,72,73,74,75,76,79,77,79,80,81,79,0,
(5,38),-3.16696 # DEPENDENCYPART_ARC
(5,39),-2.14635 # DEPENDENCYPART_ARC
(5,40),-4.34455 # DEPENDENCYPART_ARC
(5,41),-3.40964 # DEPENDENCYPART_ARC
(5,42),-3.59458 # DEPENDENCYPART_ARC
(5,43),-3.51206 # DEPENDENCYPART_ARC
(5,44),-3.64382 # DEPENDENCYPART_ARC
(5,45),-3.87116 # DEPENDENCYPART_ARC
(5,46),-4.69359 # DEPENDENCYPART_ARC
(5,47),-2.76071 # DEPENDENCYPART_ARC
(5,48),-4.19806 # DEPENDENCYPART_ARC
(5,49),-4.63391 # DEPENDENCYPART_ARC
(5,50),-4.52524 # DEPENDENCYPART_ARC
(5,51),-4.44074 # DEPENDENCYPART_ARC
(5,52),-3.75619 # DEPENDENCYPART_ARC
(5,53),-3.9607 # DEPENDENCYPART_ARC
(5,54),-4.62846 # DEPENDENCYPART_ARC
(5,55),-6.89129 # DEPENDENCYPART_ARC
(5,56),-4.61176 # DEPENDENCYPART_ARC
(5,57),-6.90654 # DEPENDENCYPART_ARC
(5,58),-3.23269 # DEPENDENCYPART_ARC
(5,59),-2.93452 # DEPENDENCYPART_ARC
(5,60),-6.62124 # DEPENDENCYPART_ARC
(5,61),-4.85875 # DEPENDENCYPART_ARC
(5,62),-4.43944 # DEPENDENCYPART_ARC
(5,63),-5.16657 # DEPENDENCYPART_ARC
(5,64),-5.19985 # DEPENDENCYPART_ARC
(5,65),-5.05075 # DEPENDENCYPART_ARC
(5,66),-5.74322 # DEPENDENCYPART_ARC
(5,67),-2.79215 # DEPENDENCYPART_ARC
(5,68),-7.35476 # DEPENDENCYPART_ARC
(5,69),-5.42092 # DEPENDENCYPART_ARC
(5,70),-2.78009 # DEPENDENCYPART_ARC
(5,71),-4.53681 # DEPENDENCYPART_ARC
(5,72),-5.71085 # DEPENDENCYPART_ARC
(5,73),-5.69178 # DEPENDENCYPART_ARC
(5,74),-6.07702 # DEPENDENCYPART_ARC
(5,75),-5.7979 # DEPENDENCYPART_ARC
(5,76),-3.42808 # DEPENDENCYPART_ARC
(5,77),-5.82859 # DEPENDENCYPART_ARC
(5,78),-2.79061 # DEPENDENCYPART_ARC
(5,79),-6.84633 # DEPENDENCYPART_ARC
(5,80),-3.00394 # DEPENDENCYPART_ARC
(5,81),-8.12198 # DEPENDENCYPART_ARC
(5,82),-6.25228 # DEPENDENCYPART_ARC
(5,83),-6.25073 # DEPENDENCYPART_ARC
(5,84),-8.13116 # DEPENDENCYPART_ARC
(6,1),-0.83234 # DEPENDENCYPART_ARC
(6,2),-0.477756 # DEPENDENCYPART_ARC
(6,3),-0.080692 # DEPENDENCYPART_ARC
(6,4),-0.200566 # DEPENDENCYPART_ARC
(6,5),0.214894 # DEPENDENCYPART_ARC
(6,7),-0.0216312 # DEPENDENCYPART_ARC
(6,8),-0.875349 # DEPENDENCYPART_ARC
(6,9),-0.831022 # DEPENDENCYPART_ARC
(6,10),-1.16131 # DEPENDENCYPART_ARC
(6,11),-1.01962 # DEPENDENCYPART_ARC
(6,12),-1.44842 # DEPENDENCYPART_ARC
(6,13),-1.50488 # DEPENDENCYPART_ARC
(6,14),-1.0648 # DEPENDENCYPART_ARC
(6,15),-1.55202 # DEPENDENCYPART_ARC
(6,16),-1.69207 # DEPENDENCYPART_ARC
(6,17),-1.34325 # DEPENDENCYPART_ARC
(6,18),-1.78288 # DEPENDENCYPART_ARC
(6,19),-1.89714 # DEPENDENCYPART_ARC
(6,20),-1.55238 # DEPENDENCYPART_ARC
(6,21),-1.81371 # DEPENDENCYPART_ARC
(6,22),-2.1425 # DEPENDENCYPART_ARC
(6,23),-2.23209 # DEPENDENCYPART_ARC
(6,24),-1.72114 # DEPENDENCYPART_ARC
(6,25),-2.32211 # DEPENDENCYPART_ARC
(6,26),-2.35224 # DEPENDENCYPART_ARC
(6,27),-3.03492 # DEPENDENCYPART_ARC
(6,28),-2.53732 # DEPENDENCYPART_ARC
(6,29),-2.66855 # DEPENDENCYPART_ARC
(6,30),-2.8998 # DEPENDENCYPART_ARC
(6,31),-4.07885 # DEPENDENCYPART_ARC
(6,32),-2.35442 # DEPENDENCYPART_ARC
(6,33),-1.91347 # DEPENDENCYPART_ARC
(6,34),-2.98413 # DEPENDENCYPART_ARC
(6,35),-2.43655 # DEPENDENCYPART_ARC
(6,36),-2.41515 # DEPENDENCYPART_ARC
(6,37),-3.29644 # DEPENDENCYPART_ARC
(6,38),-3.30985 # DEPENDENCYPART_ARC
(6,39),-2.00382 # DEPENDENCYPART_ARC
(6,40),-4.18867 # DEPENDENCYPART_ARC
(6,41),-3.57724 # DEPENDENCYPART_ARC
(6,42),-3.56734 # DEPENDENCYPART_ARC
(6,43),-3.74008 # DEPENDENCYPART_ARC
(6,44),-3.61179 # DEPENDENCYPART_ARC
(6,45),-3.60439 # DEPENDENCYPART_ARC
(6,46),-5.58021 # DEPENDENCYPART_ARC
(6,47),-3.16137 # DEPENDENCYPART_ARC
(6,48),-4.42833 # DEPENDENCYPART_ARC
(6,49),-4.42202 # DEPENDENCYPART_ARC
(6,50),-4.66523 # DEPENDENCYPART_ARC
(6,51),-4.72503 # DEPENDENCYPART_ARC
(6,52),-3.62766 # DEPENDENCYPART_ARC
(6,53),-4.87402 # DEPENDENCYPART_ARC
(6,54),-4.81526 # DEPENDENCYPART_ARC
(6,55),-6.53244 # DEPENDENCYPART_ARC
(6,56),-4.98294 # DEPENDENCYPART_ARC
(6,57),-6.53053 # DEPENDENCYPART_ARC
(6,58),-3.69808 # DEPENDENCYPART_ARC
(6,59),-2.76022 # DEPENDENCYPART_ARC
(6,60),-6.50542 # DEPENDENCYPART_ARC
(6,61),-5.20889 # DEPENDENCYPART_ARC
(6,62),-4.22514 # DEPENDENCYPART_ARC
(6,63),-5.40833 # DEPENDENCYPART_ARC
(6,64),-5.4743 # DEPENDENCYPART_ARC
(6,65),-5.44306 # DEPENDENCYPART_ARC
(6,66),-7.85957 # DEPENDENCYPART_ARC
(6,67),-2.68418 # DEPENDENCYPART_ARC
(6,68),-7.22331 # DEPENDENCYPART_ARC
(6,69),-5.78479 # DEPENDENCYPART_ARC
(6,70),-2.70845 # DEPENDENCYPART_ARC
(6,71),-4.40705 # DEPENDENCYPART_ARC
(6,72),-6.02821 # DEPENDENCYPART_ARC
(6,73),-6.04563 # DEPENDENCYPART_ARC
(6,74),-5.99555 # DEPENDENCYPART_ARC
(6,75),-6.15523 # DEPENDENCYPART_ARC
(6,76),-4.05222 # DEPENDENCYPART_ARC
(6,77),-5.77134 # DEPENDENCYPART_ARC
(6,78),-2.67746 # DEPENDENCYPART_ARC
(6,79),-9.40754 # DEPENDENCYPART_ARC
(6,80),-2.86399 # DEPENDENCYPART_ARC
(6,81),-7.96901 # DEPENDENCYPART_ARC
(6,82),-6.65191 # DEPENDENCYPART_ARC
(6,83),-6.7338 # DEPENDENCYPART_ARC
(6,84),-7.59392 # DEPENDENCYPART_ARC
(7,1),-1.82992 # DEPENDENCYPART_ARC
(7,2),-1.01503 # DEPENDENCYPART_ARC
(7,3),-0.26411 # DEPENDENCYPART_ARC
(7,4),-1.62629 # DEPENDENCYPART_ARC
(7,5),-0.41555 # DEPENDENCYPART_ARC
(7,6),0.341818 # DEPENDENCYPART_ARC
(7,8),2.94539 # DEPENDENCYPART_ARC
(7,9),0.294216 # DEPENDENCYPART_ARC
(7,10),-1.14523 # DEPENDENCYPART_ARC
(7,11),-0.112904 # DEPENDENCYPART_ARC
(7,12),1.66952 # DEPENDENCYPART_ARC
(7,13),-1.44115 # DEPENDENCYPART_ARC
(7,14),-2.24337 # DEPENDENCYPART_ARC
(7,15),1.10265 # DEPENDENCYPART_ARC
(7,16),-1.78321 # DEPENDENCYPART_ARC
(7,17),-1.35473 # DEPENDENCYPART_ARC
(7,18),-0.798928 # DEPENDENCYPART_ARC
(7,19),0.303268 # DEPENDENCYPART_ARC
(7,20),-1.18903 # DEPENDENCYPART_ARC
(7,21),-1.17152 # DEPENDENCYPART_ARC
(7,22),0.339128 # DEPENDENCYPART_ARC
(7,23),-1.74816 # DEPENDENCYPART_ARC
(7,24),-2.02478 # DEPENDENCYPART_ARC
(7,25),0.186165 # DEPENDENCYPART_ARC
(7,26),-2.08957 # DEPENDENCYPART_ARC
(7,27),-0.538788 # DEPENDENCYPART_ARC
(7,28),-3.46753 # DEPENDENCYPART_ARC
(7,29),-2.4568 # DEPENDENCYPART_ARC
(7,30),-2.25633 # DEPENDENCYPART_ARC
(7,31),-2.66704 # DEPENDENCYPART_ARC
(7,32),-2.83144 # DEPENDENCYPART_ARC
(7,33),-2.92369 # DEPENDENCYPART_ARC
(7,34),-1.1843 # DEPENDENCYPART_ARC
(7,35),-3.49778 # DEPENDENCYPART_ARC
(7,36),-0.364825 # DEPENDENCYPART_ARC
(7,37),-3.93163 # DEPENDENCYPART_ARC
(7,38),-3.45811 # DEPENDENCYPART_ARC
(7,39),-2.36386 # DEPENDENCYPART_ARC
(7,40),-2.05972 # DEPENDENCYPART_ARC
(7,41),-5.32717 # DEPENDENCYPART_ARC
(7,42),-3.8492 # DEPENDENCYPART_ARC
(7,43),-4.06815 # DEPENDENCYPART_ARC
(7,44),-4.96502 # DEPENDENCYPART_ARC
(7,45),-3.16461 # DEPENDENCYPART_ARC
(7,46),-4.71077 # DEPENDENCYPART_ARC
(7,47),-5.5799 # DEPENDENCYPART_ARC
(7,48),-4.37353 # DEPENDENCYPART_ARC
(7,49),-2.53607 # DEPENDENCYPART_ARC
(7,50),-6.95678 # DEPENDENCYPART_ARC
(7,51),-5.67545 # DEPENDENCYPART_ARC
(7,52),-0.9735 # DEPENDENCYPART_ARC
(7,53),-5.49577 # DEPENDENCYPART_ARC
(7,54),-5.77527 # DEPENDENCYPART_ARC
(7,55),-6.13642 # DEPENDENCYPART_ARC
(7,56),-7.76893 # DEPENDENCYPART_ARC
(7,57),-4.2923 # DEPENDENCYPART_ARC
(7,58),-6.99459 # DEPENDENCYPART_ARC
(7,59),-4.43277 # DEPENDENCYPART_ARC
(7,60),-4.72354 # DEPENDENCYPART_ARC
(7,61),-8.28367 # DEPENDENCYPART_ARC
(7,62),-2.30003 # DEPENDENCYPART_ARC
(7,63),-7.65403 # DEPENDENCYPART_ARC
(7,64),-7.04162 # DEPENDENCYPART_ARC
(7,65),-7.883 # DEPENDENCYPART_ARC
(7,66),-7.33914 # DEPENDENCYPART_ARC
(7,67),-6.86842 # DEPENDENCYPART_ARC
(7,68),-5.71628 # DEPENDENCYPART_ARC
(7,69),-8.63956 # DEPENDENCYPART_ARC
(7,70),-10.7758 # DEPENDENCYPART_ARC
(7,71),-2.59466 # DEPENDENCYPART_ARC
(7,72),-9.25752 # DEPENDENCYPART_ARC
(7,73),-6.80244 # DEPENDENCYPART_ARC
(7,74),-2.4952 # DEPENDENCYPART_ARC
(7,75),-9.60787 # DEPENDENCYPART_ARC
(7,76),-9.36464 # DEPENDENCYPART_ARC
(7,77),-5.33456 # DEPENDENCYPART_ARC
(7,78),-6.10978 # DEPENDENCYPART_ARC
(7,79),-9.17719 # DEPENDENCYPART_ARC
(7,80),-5.99333 # DEPENDENCYPART_ARC
(7,81),-6.3425 # DEPENDENCYPART_ARC
(7,82),-11.0187 # DEPENDENCYPART_ARC
(7,83),-6.24297 # DEPENDENCYPART_ARC
(7,84),-6.49086 # DEPENDENCYPART_ARC
(8,1),-1.25436 # DEPENDENCYPART_ARC
(8,2),-1.1226 # DEPENDENCYPART_ARC
(8,3),-0.447533 # DEPENDENCYPART_ARC
(8,4),-1.09009 # DEPENDENCYPART_ARC
(8,5),-0.720366 # DEPENDENCYPART_ARC
(8,6),-0.317869 # DEPENDENCYPART_ARC
(8,7),-0.166482 # DEPENDENCYPART_ARC
(8,9),0.272588 # DEPENDENCYPART_ARC
(8,10),1.66895 # DEPENDENCYPART_ARC
(8,11),0.306604 # DEPENDENCYPART_ARC
(8,12),0.433264 # DEPENDENCYPART_ARC
(8,13),-0.0799651 # DEPENDENCYPART_ARC
(8,14),-0.399277 # DEPENDENCYPART_ARC
(8,15),0.236984 # DEPENDENCYPART_ARC
(8,16),-0.524535 # DEPENDENCYPART_ARC
(8,17),-2.1755 # DEPENDENCYPART_ARC
(8,18),-0.794535 # DEPENDENCYPART_ARC
(8,19),-1.47442 # DEPENDENCYPART_ARC
(8,20),-0.0183193 # DEPENDENCYPART_ARC
(8,21),-0.669746 # DEPENDENCYPART_ARC
(8,22),-1.56312 # DEPENDENCYPART_ARC
(8,23),-1.06545 # DEPENDENCYPART_ARC
(8,24),-2.02586 # DEPENDENCYPART_ARC
(8,25),-2.02294 # DEPENDENCYPART_ARC
(8,26),-1.57481 # DEPENDENCYPART_ARC
(8,27),-1.20953 # DEPENDENCYPART_ARC
(8,28),-2.9262 # DEPENDENCYPART_ARC
(8,29),-2.20199 # DEPENDENCYPART_ARC
(8,30),-2.6386 # DEPENDENCYPART_ARC
(8,31),-2.13231 # DEPENDENCYPART_ARC
(8,32),-2.83167 # DEPENDENCYPART_ARC
(8,33),-2.38691 # DEPENDENCYPART_ARC
(8,34),-3.00092 # DEPENDENCYPART_ARC
(8,35),-3.14222 # DEPENDENCYPART_ARC
(8,36),-3.69986 # DEPENDENCYPART_ARC
(8,37),-4.19142 # DEPENDENCYPART_ARC
(8,38),-3.65644 # DEPENDENCYPART_ARC
(8,39),-2.29489 # DEPENDENCYPART_ARC
(8,40),-3.3057 # DEPENDENCYPART_ARC
(8,41),-5.34473 # DEPENDENCYPART_ARC
(8,42),-5.20189 # DEPENDENCYPART_ARC
(8,43),-4.85291 # DEPENDENCYPART_ARC
(8,44),-7.22929 # DEPENDENCYPART_ARC
(8,45),-3.52328 # DEPENDENCYPART_ARC
(8,46),-3.73187 # DEPENDENCYPART_ARC
(8,47),-2.7009 # DEPENDENCYPART_ARC
(8,48),-6.32749 # DEPENDENCYPART_ARC
(8,49),-5.46779 # DEPENDENCYPART_ARC
(8,50),-6.9448 # DEPENDENCYPART_ARC
(8,51),-6.19164 # DEPENDENCYPART_ARC
(8,52),-4.72369 # DEPENDENCYPART_ARC
(8,53),-5.55696 # DEPENDENCYPART_ARC
(8,54),-7.60343 # DEPENDENCYPART_ARC
(8,55),-6.82801 # DEPENDENCYPART_ARC
(8,56),-7.04832 # DEPENDENCYPART_ARC
(8,57),-4.31886 # DEPENDENCYPART_ARC
(8,58),-7.28203 # DEPENDENCYPART_ARC
(8,59),-3.89044 # DEPENDENCYPART_ARC
(8,60),-5.73055 # DEPENDENCYPART_ARC
(8,61),-8.63424 # DEPENDENCYPART_ARC
(8,62),-7.71927 # DEPENDENCYPART_ARC
(8,63),-8.81223 # DEPENDENCYPART_ARC
(8,64),-8.57882 # DEPENDENCYPART_ARC
(8,65),-8.83231 # DEPENDENCYPART_ARC
(8,66),-5.25624 # DEPENDENCYPART_ARC
(8,67),-7.28324 # DEPENDENCYPART_ARC
(8,68),-6.53862 # DEPENDENCYPART_ARC
(8,69),-9.75824 # DEPENDENCYPART_ARC
(8,70),-10.9911 # DEPENDENCYPART_ARC
(8,71),-6.34753 # DEPENDENCYPART_ARC
(8,72),-10.3346 # DEPENDENCYPART_ARC
(8,73),-10.5386 # DEPENDENCYPART_ARC
(8,74),-5.9487 # DEPENDENCYPART_ARC
(8,75),-10.9233 # DEPENDENCYPART_ARC
(8,76),-9.23209 # DEPENDENCYPART_ARC
(8,77),-11.2116 # DEPENDENCYPART_ARC
(8,78),-4.87738 # DEPENDENCYPART_ARC
(8,79),-6.61668 # DEPENDENCYPART_ARC
(8,80),-5.04855 # DEPENDENCYPART_ARC
(8,81),-7.76503 # DEPENDENCYPART_ARC
(8,82),-11.8815 # DEPENDENCYPART_ARC
(8,83),-15.3499 # DEPENDENCYPART_ARC
(8,84),-7.15153 # DEPENDENCYPART_ARC
(9,1),-1.51571 # DEPENDENCYPART_ARC
(9,2),-0.826915 # DEPENDENCYPART_ARC
(9,3),-0.649693 # DEPENDENCYPART_ARC
(9,4),-1.02939 # DEPENDENCYPART_ARC
(9,5),-0.440679 # DEPENDENCYPART_ARC
(9,6),-0.347692 # DEPENDENCYPART_ARC
(9,7),-0.154431 # DEPENDENCYPART_ARC
(9,8),0.385745 # DEPENDENCYPART_ARC
(9,10),-0.0460612 # DEPENDENCYPART_ARC
(9,11),0.238207 # DEPENDENCYPART_ARC
(9,12),-0.931551 # DEPENDENCYPART_ARC
(9,13),-1.31952 # DEPENDENCYPART_ARC
(9,14),-0.820876 # DEPENDENCYPART_ARC
(9,15),-1.21818 # DEPENDENCYPART_ARC
(9,16),-1.67135 # DEPENDENCYPART_ARC
(9,17),-1.20472 # DEPENDENCYPART_ARC
(9,18),-1.25954 # DEPENDENCYPART_ARC
(9,19),-2.10708 # DEPENDENCYPART_ARC
(9,20),-1.83295 # DEPENDENCYPART_ARC
(9,21),-1.56794 # DEPENDENCYPART_ARC
(9,22),-2.33015 # DEPENDENCYPART_ARC
(9,23),-2.37293 # DEPENDENCYPART_ARC
(9,24),-2.01597 # DEPENDENCYPART_ARC
(9,25),-2.43174 # DEPENDENCYPART_ARC
(9,26),-2.54235 # DEPENDENCYPART_ARC
(9,27),-2.82521 # DEPENDENCYPART_ARC
(9,28),-2.70034 # DEPENDENCYPART_ARC
(9,29),-2.56389 # DEPENDENCYPART_ARC
(9,30),-2.4991 # DEPENDENCYPART_ARC
(9,31),-2.74266 # DEPENDENCYPART_ARC
(9,32),-2.00196 # DEPENDENCYPART_ARC
(9,33),-2.22257 # DEPENDENCYPART_ARC
(9,34),-3.11105 # DEPENDENCYPART_ARC
(9,35),-2.16659 # DEPENDENCYPART_ARC
(9,36),-2.57885 # DEPENDENCYPART_ARC
(9,37),-3.42076 # DEPENDENCYPART_ARC
(9,38),-3.38698 # DEPENDENCYPART_ARC
(9,39),-2.18195 # DEPENDENCYPART_ARC
(9,40),-4.16473 # DEPENDENCYPART_ARC
(9,41),-3.82314 # DEPENDENCYPART_ARC
(9,42),-3.87425 # DEPENDENCYPART_ARC
(9,43),-3.96594 # DEPENDENCYPART_ARC
(9,44),-3.91074 # DEPENDENCYPART_ARC
(9,45),-4.00421 # DEPENDENCYPART_ARC
(9,46),-4.25632 # DEPENDENCYPART_ARC
(9,47),-2.56426 # DEPENDENCYPART_ARC
(9,48),-3.9958 # DEPENDENCYPART_ARC
(9,49),-3.74907 # DEPENDENCYPART_ARC
(9,50),-4.53741 # DEPENDENCYPART_ARC
(9,51),-4.6097 # DEPENDENCYPART_ARC
(9,52),-3.51679 # DEPENDENCYPART_ARC
(9,53),-3.6543 # DEPENDENCYPART_ARC
(9,54),-4.67594 # DEPENDENCYPART_ARC
(9,55),-6.43868 # DEPENDENCYPART_ARC
(9,56),-4.69763 # DEPENDENCYPART_ARC
(9,57),-6.54084 # DEPENDENCYPART_ARC
(9,58),-3.12763 # DEPENDENCYPART_ARC
(9,59),-2.97112 # DEPENDENCYPART_ARC
(9,60),-6.26052 # DEPENDENCYPART_ARC
(9,61),-5.0895 # DEPENDENCYPART_ARC
(9,62),-4.2252 # DEPENDENCYPART_ARC
(9,63),-5.3099 # DEPENDENCYPART_ARC
(9,64),-5.34996 # DEPENDENCYPART_ARC
(9,65),-5.24722 # DEPENDENCYPART_ARC
(9,66),-5.39509 # DEPENDENCYPART_ARC
(9,67),-2.91522 # DEPENDENCYPART_ARC
(9,68),-7.07463 # DEPENDENCYPART_ARC
(9,69),-5.60671 # DEPENDENCYPART_ARC
(9,70),-2.83987 # DEPENDENCYPART_ARC
(9,71),-4.38087 # DEPENDENCYPART_ARC
(9,72),-5.87857 # DEPENDENCYPART_ARC
(9,73),-5.89332 # DEPENDENCYPART_ARC
(9,74),-5.90233 # DEPENDENCYPART_ARC
(9,75),-5.98375 # DEPENDENCYPART_ARC
(9,76),-3.30593 # DEPENDENCYPART_ARC
(9,77),-5.68048 # DEPENDENCYPART_ARC
(9,78),-2.86369 # DEPENDENCYPART_ARC
(9,79),-6.44804 # DEPENDENCYPART_ARC
(9,80),-3.09596 # DEPENDENCYPART_ARC
(9,81),-7.79259 # DEPENDENCYPART_ARC
(9,82),-6.46995 # DEPENDENCYPART_ARC
(9,83),-6.29377 # DEPENDENCYPART_ARC
(9,84),-7.83456 # DEPENDENCYPART_ARC
(10,1),-1.86412 # DEPENDENCYPART_ARC
(10,2),-0.73747 # DEPENDENCYPART_ARC
(10,3),0.0454752 # DEPENDENCYPART_ARC
(10,4),-1.80109 # DEPENDENCYPART_ARC
(10,5),-0.459126 # DEPENDENCYPART_ARC
(10,6),-0.120639 # DEPENDENCYPART_ARC
(10,7),-0.5024 # DEPENDENCYPART_ARC
(10,8),-0.496677 # DEPENDENCYPART_ARC
(10,9),2.09918 # DEPENDENCYPART_ARC
(10,11),2.03769 # DEPENDENCYPART_ARC
(10,12),0.457454 # DEPENDENCYPART_ARC
(10,13),-0.937924 # DEPENDENCYPART_ARC
(10,14),-1.73037 # DEPENDENCYPART_ARC
(10,15),-0.126582 # DEPENDENCYPART_ARC
(10,16),-1.97853 # DEPENDENCYPART_ARC
(10,17),-3.45188 # DEPENDENCYPART_ARC
(10,18),-2.0948 # DEPENDENCYPART_ARC
(10,19),-2.66008 # DEPENDENCYPART_ARC
(10,20),-0.543404 # DEPENDENCYPART_ARC
(10,21),-1.52188 # DEPENDENCYPART_ARC
(10,22),-2.3797 # DEPENDENCYPART_ARC
(10,23),-2.10583 # DEPENDENCYPART_ARC
(10,24),-3.41589 # DEPENDENCYPART_ARC
(10,25),-3.8932 # DEPENDENCYPART_ARC
(10,26),-2.69372 # DEPENDENCYPART_ARC
(10,27),-1.688 # DEPENDENCYPART_ARC
(10,28),-3.75355 # DEPENDENCYPART_ARC
(10,29),-3.18296 # DEPENDENCYPART_ARC
(10,30),-2.06816 # DEPENDENCYPART_ARC
(10,31),-2.80295 # DEPENDENCYPART_ARC
(10,32),-3.33849 # DEPENDENCYPART_ARC
(10,33),-3.42185 # DEPENDENCYPART_ARC
(10,34),-4.5454 # DEPENDENCYPART_ARC
(10,35),-3.88481 # DEPENDENCYPART_ARC
(10,36),-4.00663 # DEPENDENCYPART_ARC
(10,37),-4.93783 # DEPENDENCYPART_ARC
(10,38),-4.55235 # DEPENDENCYPART_ARC
(10,39),-2.62789 # DEPENDENCYPART_ARC
(10,40),-3.3637 # DEPENDENCYPART_ARC
(10,41),-6.09783 # DEPENDENCYPART_ARC
(10,42),-5.97833 # DEPENDENCYPART_ARC
(10,43),-5.88274 # DEPENDENCYPART_ARC
(10,44),-8.68854 # DEPENDENCYPART_ARC
(10,45),-3.04779 # DEPENDENCYPART_ARC
(10,46),-4.44555 # DEPENDENCYPART_ARC
(10,47),-4.29416 # DEPENDENCYPART_ARC
(10,48),-8.14633 # DEPENDENCYPART_ARC
(10,49),-5.41322 # DEPENDENCYPART_ARC
(10,50),-7.20315 # DEPENDENCYPART_ARC
(10,51),-7.43105 # DEPENDENCYPART_ARC
(10,52),-5.12799 # DEPENDENCYPART_ARC
(10,53),-6.06202 # DEPENDENCYPART_ARC
(10,54),-8.48107 # DEPENDENCYPART_ARC
(10,55),-6.38431 # DEPENDENCYPART_ARC
(10,56),-7.38327 # DEPENDENCYPART_ARC
(10,57),-3.60281 # DEPENDENCYPART_ARC
(10,58),-8.56963 # DEPENDENCYPART_ARC
(10,59),-4.58612 # DEPENDENCYPART_ARC
(10,60),-6.20008 # DEPENDENCYPART_ARC
(10,61),-8.96725 # DEPENDENCYPART_ARC
(10,62),-7.97942 # DEPENDENCYPART_ARC
(10,63),-9.53793 # DEPENDENCYPART_ARC
(10,64),-9.46689 # DEPENDENCYPART_ARC
(10,65),-9.03999 # DEPENDENCYPART_ARC
(10,66),-5.88906 # DEPENDENCYPART_ARC
(10,67),-9.6594 # DEPENDENCYPART_ARC
(10,68),-6.98383 # DEPENDENCYPART_ARC
(10,69),-10.6631 # DEPENDENCYPART_ARC
(10,70),-12.924 # DEPENDENCYPART_ARC
(10,71),-6.65001 # DEPENDENCYPART_ARC
(10,72),-11.3341 # DEPENDENCYPART_ARC
(10,73),-12.1132 # DEPENDENCYPART_ARC
(10,74),-6.51346 # DEPENDENCYPART_ARC
(10,75),-12.4242 # DEPENDENCYPART_ARC
(10,76),-10.5032 # DEPENDENCYPART_ARC
(10,77),-11.3921 # DEPENDENCYPART_ARC
(10,78),-5.44349 # DEPENDENCYPART_ARC
(10,79),-7.33062 # DEPENDENCYPART_ARC
(10,80),-5.62477 # DEPENDENCYPART_ARC
(10,81),-8.22516 # DEPENDENCYPART_ARC
(10,82),-12.1178 # DEPENDENCYPART_ARC
(10,83),-16.6581 # DEPENDENCYPART_ARC
(10,84),-6.84881 # DEPENDENCYPART_ARC
(11,1),-2.01472 # DEPENDENCYPART_ARC
(11,2),-1.51132 # DEPENDENCYPART_ARC
(11,3),-1.26017 # DEPENDENCYPART_ARC
(11,4),-1.84339 # DEPENDENCYPART_ARC
(11,5),-1.27247 # DEPENDENCYPART_ARC
(11,6),-1.04864 # DEPENDENCYPART_ARC
(11,7),-0.938291 # DEPENDENCYPART_ARC
(11,8),-0.827575 # DEPENDENCYPART_ARC
(11,9),-0.413287 # DEPENDENCYPART_ARC
(11,10),-0.47572 # DEPENDENCYPART_ARC
(11,12),-0.241803 # DEPENDENCYPART_ARC
(11,13),-0.729321 # DEPENDENCYPART_ARC
(11,14),-0.428872 # DEPENDENCYPART_ARC
(11,15),-0.912404 # DEPENDENCYPART_ARC
(11,16),-1.09138 # DEPENDENCYPART_ARC
(11,17),-0.939886 # DEPENDENCYPART_ARC
(11,18),-1.0616 # DEPENDENCYPART_ARC
(11,19),-1.67284 # DEPENDENCYPART_ARC
(11,20),-1.4978 # DEPENDENCYPART_ARC
(11,21),-1.29674 # DEPENDENCYPART_ARC
(11,22),-1.90801 # DEPENDENCYPART_ARC
(11,23),-2.00948 # DEPENDENCYPART_ARC
(11,24),-1.76289 # DEPENDENCYPART_ARC
(11,25),-1.90533 # DEPENDENCYPART_ARC
