# _root_ تَجْدُرُ الإِشارَةُ إِلَى أَنَّ بونومى البالِغُ مِن العُمْرِ 44 عاماً , وَ هُوَ مُحام سابِقٌ , كانَ يَعْمَلُ رَئِيساً لِ مَجْلِسِ إِدارَةِ شَرِكَةِ / إِس آي أَي / المَسْؤُولَةِ عَن إِدارَةِ مَطارَيْ ليناتى ومالبينسا فِي مِيلانُو خِلالَ الفَتْرَةِ مِن 1997 ـ 1999 .
#goldHeads=0,1,2,3,6,12,6,7,8,9,10,4,14,12,14,15,14,17,18,19,20,21,22,27,27,27,23,27,23,29,30,31,34,32,32,35,29,37,38,41,39,41,0,
#predictedHeads=0,1,1,3,4,5,5,7,8,9,10,0,14,12,14,15,14,17,18,19,20,21,22,27,27,27,23,27,23,29,30,31,34,32,31,35,31,37,38,39,40,41,0,
(0,3),(0,17),-0.160813 # DEPENDENCYPART_SIBL
(0,3),(0,18),-0.175101 # DEPENDENCYPART_SIBL
(0,3),(0,19),-0.0667124 # DEPENDENCYPART_SIBL
(0,3),(0,21),-0.0637771 # DEPENDENCYPART_SIBL
(0,3),(0,24),0.00582134 # DEPENDENCYPART_SIBL
(0,3),(0,25),-0.0554321 # DEPENDENCYPART_SIBL
(0,3),(0,26),-0.0817411 # DEPENDENCYPART_SIBL
(0,3),(0,27),-0.074599 # DEPENDENCYPART_SIBL
(0,3),(0,28),0.00582134 # DEPENDENCYPART_SIBL
(0,3),(0,29),-0.0395929 # DEPENDENCYPART_SIBL
(0,3),(0,30),-0.00372777 # DEPENDENCYPART_SIBL
(0,3),(0,36),-0.0324955 # DEPENDENCYPART_SIBL
(0,3),(0,40),-0.0193514 # DEPENDENCYPART_SIBL
(0,3),(0,42),-0.0206809 # DEPENDENCYPART_SIBL
(0,3),(0,43),-0.116788 # DEPENDENCYPART_SIBL
(0,4),(0,5),-0.035893 # DEPENDENCYPART_SIBL
(0,4),(0,6),-0.0185997 # DEPENDENCYPART_SIBL
(0,4),(0,9),-0.0552148 # DEPENDENCYPART_SIBL
(0,4),(0,11),-0.113809 # DEPENDENCYPART_SIBL
(0,4),(0,12),-0.216539 # DEPENDENCYPART_SIBL
(0,4),(0,16),-0.113809 # DEPENDENCYPART_SIBL
(0,4),(0,17),-0.146855 # DEPENDENCYPART_SIBL
(0,4),(0,18),-0.149291 # DEPENDENCYPART_SIBL
(0,4),(0,19),-0.188392 # DEPENDENCYPART_SIBL
(0,4),(0,21),-0.187999 # DEPENDENCYPART_SIBL
(0,4),(0,24),-0.0180759 # DEPENDENCYPART_SIBL
(0,4),(0,25),-0.0839596 # DEPENDENCYPART_SIBL
(0,4),(0,26),-0.113368 # DEPENDENCYPART_SIBL
(0,4),(0,27),-0.10378 # DEPENDENCYPART_SIBL
(0,4),(0,28),-0.0180759 # DEPENDENCYPART_SIBL
(0,4),(0,29),-0.0185997 # DEPENDENCYPART_SIBL
(0,4),(0,30),-0.0769989 # DEPENDENCYPART_SIBL
(0,4),(0,36),-0.109276 # DEPENDENCYPART_SIBL
(0,4),(0,40),-0.0552148 # DEPENDENCYPART_SIBL
(0,4),(0,42),-0.0563816 # DEPENDENCYPART_SIBL
(0,4),(0,43),-0.134363 # DEPENDENCYPART_SIBL
(0,5),(0,6),0.00867131 # DEPENDENCYPART_SIBL
(0,5),(0,9),0.0334569 # DEPENDENCYPART_SIBL
(0,5),(0,11),0.00684924 # DEPENDENCYPART_SIBL
(0,5),(0,12),-0.069638 # DEPENDENCYPART_SIBL
(0,5),(0,16),0.00684924 # DEPENDENCYPART_SIBL
(0,5),(0,17),-0.0993928 # DEPENDENCYPART_SIBL
(0,5),(0,18),-0.0943476 # DEPENDENCYPART_SIBL
(0,5),(0,19),-0.013085 # DEPENDENCYPART_SIBL
(0,5),(0,21),-0.0125066 # DEPENDENCYPART_SIBL
(0,5),(0,24),0.0776492 # DEPENDENCYPART_SIBL
(0,5),(0,25),-0.00456616 # DEPENDENCYPART_SIBL
(0,5),(0,26),-0.0391129 # DEPENDENCYPART_SIBL
(0,5),(0,27),-0.0235948 # DEPENDENCYPART_SIBL
(0,5),(0,28),0.0776492 # DEPENDENCYPART_SIBL
(0,5),(0,29),0.00867131 # DEPENDENCYPART_SIBL
(0,5),(0,30),0.0533505 # DEPENDENCYPART_SIBL
(0,5),(0,36),0.149078 # DEPENDENCYPART_SIBL
(0,5),(0,40),0.0334569 # DEPENDENCYPART_SIBL
(0,5),(0,42),0.0326744 # DEPENDENCYPART_SIBL
(0,5),(0,43),-0.0540904 # DEPENDENCYPART_SIBL
(0,6),(0,9),0.00424205 # DEPENDENCYPART_SIBL
(0,6),(0,11),0.00139228 # DEPENDENCYPART_SIBL
(0,6),(0,12),-0.0603941 # DEPENDENCYPART_SIBL
(0,6),(0,16),0.00139228 # DEPENDENCYPART_SIBL
(0,6),(0,17),-0.0671629 # DEPENDENCYPART_SIBL
(0,6),(0,18),-0.0592456 # DEPENDENCYPART_SIBL
(0,6),(0,19),-0.0276754 # DEPENDENCYPART_SIBL
(0,6),(0,21),-0.0278689 # DEPENDENCYPART_SIBL
(0,6),(0,24),0.0562279 # DEPENDENCYPART_SIBL
(0,6),(0,25),-0.000130083 # DEPENDENCYPART_SIBL
(0,6),(0,26),-0.0213434 # DEPENDENCYPART_SIBL
(0,6),(0,27),-0.0206203 # DEPENDENCYPART_SIBL
(0,6),(0,28),0.0562279 # DEPENDENCYPART_SIBL
(0,6),(0,29),0.000315586 # DEPENDENCYPART_SIBL
(0,6),(0,30),-0.0102937 # DEPENDENCYPART_SIBL
(0,6),(0,36),-0.00662547 # DEPENDENCYPART_SIBL
(0,6),(0,40),0.00424205 # DEPENDENCYPART_SIBL
(0,6),(0,42),0.00345954 # DEPENDENCYPART_SIBL
(0,6),(0,43),-0.00215807 # DEPENDENCYPART_SIBL
(0,9),(0,11),0.0776556 # DEPENDENCYPART_SIBL
(0,9),(0,12),-0.0503712 # DEPENDENCYPART_SIBL
(0,9),(0,16),0.0776556 # DEPENDENCYPART_SIBL
(0,9),(0,17),0.006984 # DEPENDENCYPART_SIBL
(0,9),(0,18),0.0120955 # DEPENDENCYPART_SIBL
(0,9),(0,19),0.0610675 # DEPENDENCYPART_SIBL
(0,9),(0,21),0.0619464 # DEPENDENCYPART_SIBL
(0,9),(0,24),0.167519 # DEPENDENCYPART_SIBL
(0,9),(0,25),0.133382 # DEPENDENCYPART_SIBL
(0,9),(0,26),0.107383 # DEPENDENCYPART_SIBL
(0,9),(0,27),0.114354 # DEPENDENCYPART_SIBL
(0,9),(0,28),0.167519 # DEPENDENCYPART_SIBL
(0,9),(0,29),-0.0103648 # DEPENDENCYPART_SIBL
(0,9),(0,30),0.0889775 # DEPENDENCYPART_SIBL
(0,9),(0,36),-0.0241184 # DEPENDENCYPART_SIBL
(0,9),(0,40),-0.0162052 # DEPENDENCYPART_SIBL
(0,9),(0,42),-0.0169914 # DEPENDENCYPART_SIBL
(0,9),(0,43),0.106778 # DEPENDENCYPART_SIBL
(0,11),(0,12),0.0523667 # DEPENDENCYPART_SIBL
(0,11),(0,16),-0.212957 # DEPENDENCYPART_SIBL
(0,11),(0,17),0.00815808 # DEPENDENCYPART_SIBL
(0,11),(0,18),0.0102761 # DEPENDENCYPART_SIBL
(0,11),(0,19),-0.06094 # DEPENDENCYPART_SIBL
(0,11),(0,21),-0.0589297 # DEPENDENCYPART_SIBL
(0,11),(0,24),-0.0829612 # DEPENDENCYPART_SIBL
(0,11),(0,25),-0.0791607 # DEPENDENCYPART_SIBL
(0,11),(0,26),-0.117467 # DEPENDENCYPART_SIBL
(0,11),(0,27),-0.113205 # DEPENDENCYPART_SIBL
(0,11),(0,28),-0.0829612 # DEPENDENCYPART_SIBL
(0,11),(0,29),-0.0632988 # DEPENDENCYPART_SIBL
(0,11),(0,30),-0.0107225 # DEPENDENCYPART_SIBL
(0,11),(0,36),0.0153797 # DEPENDENCYPART_SIBL
(0,11),(0,40),0.0326299 # DEPENDENCYPART_SIBL
(0,11),(0,42),0.0404248 # DEPENDENCYPART_SIBL
(0,11),(0,43),-0.297019 # DEPENDENCYPART_SIBL
(0,12),(0,16),-0.0725827 # DEPENDENCYPART_SIBL
(0,12),(0,17),0.0850235 # DEPENDENCYPART_SIBL
(0,12),(0,18),0.0767723 # DEPENDENCYPART_SIBL
(0,12),(0,19),0.0737833 # DEPENDENCYPART_SIBL
(0,12),(0,21),0.0739859 # DEPENDENCYPART_SIBL
(0,12),(0,24),0.0839092 # DEPENDENCYPART_SIBL
(0,12),(0,25),-0.0184262 # DEPENDENCYPART_SIBL
(0,12),(0,26),-0.0501079 # DEPENDENCYPART_SIBL
(0,12),(0,27),-0.0387736 # DEPENDENCYPART_SIBL
(0,12),(0,28),0.0839092 # DEPENDENCYPART_SIBL
(0,12),(0,29),0.0441482 # DEPENDENCYPART_SIBL
(0,12),(0,30),0.0815966 # DEPENDENCYPART_SIBL
(0,12),(0,36),-0.0067428 # DEPENDENCYPART_SIBL
(0,12),(0,40),0.0478754 # DEPENDENCYPART_SIBL
(0,12),(0,42),0.0464524 # DEPENDENCYPART_SIBL
(0,12),(0,43),-0.00197136 # DEPENDENCYPART_SIBL
(0,16),(0,17),0.00815808 # DEPENDENCYPART_SIBL
(0,16),(0,18),0.0102761 # DEPENDENCYPART_SIBL
(0,16),(0,19),-0.06094 # DEPENDENCYPART_SIBL
(0,16),(0,21),-0.0589297 # DEPENDENCYPART_SIBL
(0,16),(0,24),-0.0829612 # DEPENDENCYPART_SIBL
(0,16),(0,25),-0.0791607 # DEPENDENCYPART_SIBL
(0,16),(0,26),-0.117467 # DEPENDENCYPART_SIBL
(0,16),(0,27),-0.113205 # DEPENDENCYPART_SIBL
(0,16),(0,28),-0.0829612 # DEPENDENCYPART_SIBL
(0,16),(0,29),-0.0632988 # DEPENDENCYPART_SIBL
(0,16),(0,30),-0.0107225 # DEPENDENCYPART_SIBL
(0,16),(0,36),0.0153797 # DEPENDENCYPART_SIBL
(0,16),(0,40),0.0326299 # DEPENDENCYPART_SIBL
(0,16),(0,42),0.0404248 # DEPENDENCYPART_SIBL
(0,16),(0,43),-0.297019 # DEPENDENCYPART_SIBL
(0,17),(0,18),-0.131832 # DEPENDENCYPART_SIBL
(0,17),(0,19),-0.0289007 # DEPENDENCYPART_SIBL
(0,17),(0,21),-0.028437 # DEPENDENCYPART_SIBL
(0,17),(0,24),0.0665578 # DEPENDENCYPART_SIBL
(0,17),(0,25),-0.063931 # DEPENDENCYPART_SIBL
(0,17),(0,26),-0.0925736 # DEPENDENCYPART_SIBL
(0,17),(0,27),-0.0829596 # DEPENDENCYPART_SIBL
(0,17),(0,28),0.0665578 # DEPENDENCYPART_SIBL
(0,17),(0,29),-0.0571105 # DEPENDENCYPART_SIBL
(0,17),(0,30),0.0164706 # DEPENDENCYPART_SIBL
(0,17),(0,36),-0.0604872 # DEPENDENCYPART_SIBL
(0,17),(0,40),-0.000800224 # DEPENDENCYPART_SIBL
(0,17),(0,42),-0.00222327 # DEPENDENCYPART_SIBL
(0,17),(0,43),0.0657673 # DEPENDENCYPART_SIBL
(0,18),(0,19),-0.0180359 # DEPENDENCYPART_SIBL
(0,18),(0,21),-0.0175722 # DEPENDENCYPART_SIBL
(0,18),(0,24),0.0777862 # DEPENDENCYPART_SIBL
(0,18),(0,25),-0.0519881 # DEPENDENCYPART_SIBL
(0,18),(0,26),-0.0806308 # DEPENDENCYPART_SIBL
(0,18),(0,27),-0.0710167 # DEPENDENCYPART_SIBL
(0,18),(0,28),0.0777862 # DEPENDENCYPART_SIBL
(0,18),(0,29),-0.0437965 # DEPENDENCYPART_SIBL
(0,18),(0,30),0.0438619 # DEPENDENCYPART_SIBL
(0,18),(0,36),-0.0485146 # DEPENDENCYPART_SIBL
(0,18),(0,40),0.0119569 # DEPENDENCYPART_SIBL
(0,18),(0,42),0.0107901 # DEPENDENCYPART_SIBL
(0,18),(0,43),0.0648864 # DEPENDENCYPART_SIBL
(0,19),(0,21),-0.0508573 # DEPENDENCYPART_SIBL
(0,19),(0,24),0.0609689 # DEPENDENCYPART_SIBL
(0,19),(0,25),-0.0359656 # DEPENDENCYPART_SIBL
(0,19),(0,26),-0.0626217 # DEPENDENCYPART_SIBL
(0,19),(0,27),-0.0558381 # DEPENDENCYPART_SIBL
(0,19),(0,28),0.0609689 # DEPENDENCYPART_SIBL
(0,19),(0,29),-0.0456225 # DEPENDENCYPART_SIBL
(0,19),(0,30),0.0846863 # DEPENDENCYPART_SIBL
(0,19),(0,36),0.0430762 # DEPENDENCYPART_SIBL
(0,19),(0,40),0.0235493 # DEPENDENCYPART_SIBL
(0,19),(0,42),0.0219162 # DEPENDENCYPART_SIBL
(0,19),(0,43),-0.0429614 # DEPENDENCYPART_SIBL
(0,21),(0,24),0.10175 # DEPENDENCYPART_SIBL
(0,21),(0,25),-0.0358486 # DEPENDENCYPART_SIBL
(0,21),(0,26),-0.0625047 # DEPENDENCYPART_SIBL
(0,21),(0,27),-0.0557211 # DEPENDENCYPART_SIBL
(0,21),(0,28),0.10175 # DEPENDENCYPART_SIBL
(0,21),(0,29),-0.0448672 # DEPENDENCYPART_SIBL
(0,21),(0,30),0.0819696 # DEPENDENCYPART_SIBL
(0,21),(0,36),0.0503833 # DEPENDENCYPART_SIBL
(0,21),(0,40),0.0236643 # DEPENDENCYPART_SIBL
(0,21),(0,42),0.0220311 # DEPENDENCYPART_SIBL
(0,21),(0,43),-0.0145628 # DEPENDENCYPART_SIBL
(0,24),(0,25),-0.0372452 # DEPENDENCYPART_SIBL
(0,24),(0,26),-0.0755512 # DEPENDENCYPART_SIBL
(0,24),(0,27),-0.0712893 # DEPENDENCYPART_SIBL
(0,24),(0,28),-0.0664853 # DEPENDENCYPART_SIBL
(0,24),(0,29),-0.0445057 # DEPENDENCYPART_SIBL
(0,24),(0,30),0.0262857 # DEPENDENCYPART_SIBL
(0,24),(0,36),0.135037 # DEPENDENCYPART_SIBL
(0,24),(0,40),0.0884181 # DEPENDENCYPART_SIBL
(0,24),(0,42),0.104919 # DEPENDENCYPART_SIBL
(0,24),(0,43),-0.239656 # DEPENDENCYPART_SIBL
(0,25),(0,26),-0.0451695 # DEPENDENCYPART_SIBL
(0,25),(0,27),-0.0374759 # DEPENDENCYPART_SIBL
(0,25),(0,28),0.108375 # DEPENDENCYPART_SIBL
(0,25),(0,29),-0.0694133 # DEPENDENCYPART_SIBL
(0,25),(0,30),-0.0193548 # DEPENDENCYPART_SIBL
(0,25),(0,36),-0.0403274 # DEPENDENCYPART_SIBL
(0,25),(0,40),-0.052791 # DEPENDENCYPART_SIBL
(0,25),(0,42),-0.0535734 # DEPENDENCYPART_SIBL
(0,25),(0,43),0.0216013 # DEPENDENCYPART_SIBL
(0,26),(0,27),-0.0808568 # DEPENDENCYPART_SIBL
(0,26),(0,28),0.0579675 # DEPENDENCYPART_SIBL
(0,26),(0,29),-0.0987732 # DEPENDENCYPART_SIBL
(0,26),(0,30),-0.0413868 # DEPENDENCYPART_SIBL
(0,26),(0,36),-0.0695348 # DEPENDENCYPART_SIBL
(0,26),(0,40),-0.0819984 # DEPENDENCYPART_SIBL
(0,26),(0,42),-0.0827808 # DEPENDENCYPART_SIBL
(0,26),(0,43),-0.0418463 # DEPENDENCYPART_SIBL
(0,27),(0,28),0.0932382 # DEPENDENCYPART_SIBL
(0,27),(0,29),-0.077377 # DEPENDENCYPART_SIBL
(0,27),(0,30),-0.0273248 # DEPENDENCYPART_SIBL
(0,27),(0,36),-0.048291 # DEPENDENCYPART_SIBL
(0,27),(0,40),-0.0607546 # DEPENDENCYPART_SIBL
(0,27),(0,42),-0.0615371 # DEPENDENCYPART_SIBL
(0,27),(0,43),-0.000441337 # DEPENDENCYPART_SIBL
(0,28),(0,29),-0.0445057 # DEPENDENCYPART_SIBL
(0,28),(0,30),0.0262857 # DEPENDENCYPART_SIBL
(0,28),(0,36),0.135037 # DEPENDENCYPART_SIBL
(0,28),(0,40),0.0884181 # DEPENDENCYPART_SIBL
(0,28),(0,42),0.104919 # DEPENDENCYPART_SIBL
(0,28),(0,43),-0.239656 # DEPENDENCYPART_SIBL
(0,29),(0,30),-0.0102937 # DEPENDENCYPART_SIBL
(0,29),(0,36),-0.00662547 # DEPENDENCYPART_SIBL
(0,29),(0,40),0.00424205 # DEPENDENCYPART_SIBL
(0,29),(0,42),0.00345954 # DEPENDENCYPART_SIBL
(0,29),(0,43),-0.00215807 # DEPENDENCYPART_SIBL
(0,30),(0,36),-0.0101912 # DEPENDENCYPART_SIBL
(0,30),(0,40),-0.00233875 # DEPENDENCYPART_SIBL
(0,30),(0,42),-0.00366825 # DEPENDENCYPART_SIBL
(0,30),(0,43),-0.15516 # DEPENDENCYPART_SIBL
(0,36),(0,40),0.0785105 # DEPENDENCYPART_SIBL
(0,36),(0,42),0.074368 # DEPENDENCYPART_SIBL
(0,36),(0,43),0.0533971 # DEPENDENCYPART_SIBL
(0,40),(0,42),-0.0169914 # DEPENDENCYPART_SIBL
(0,40),(0,43),0.106778 # DEPENDENCYPART_SIBL
(0,42),(0,43),0.104085 # DEPENDENCYPART_SIBL
(1,2),(1,3),-0.0720166 # DEPENDENCYPART_SIBL
(1,2),(1,4),-0.0592009 # DEPENDENCYPART_SIBL
(1,2),(1,5),-0.0782772 # DEPENDENCYPART_SIBL
(1,2),(1,6),-0.0285598 # DEPENDENCYPART_SIBL
(1,2),(1,7),-0.0880855 # DEPENDENCYPART_SIBL
(1,2),(1,8),-0.0668667 # DEPENDENCYPART_SIBL
(1,2),(1,9),-0.0178408 # DEPENDENCYPART_SIBL
(1,2),(1,10),-0.0963668 # DEPENDENCYPART_SIBL
(1,2),(1,11),-0.123757 # DEPENDENCYPART_SIBL
(1,2),(1,12),-0.332887 # DEPENDENCYPART_SIBL
(1,2),(1,14),-0.0668667 # DEPENDENCYPART_SIBL
(1,2),(1,15),-0.0288206 # DEPENDENCYPART_SIBL
(1,2),(1,16),-0.123757 # DEPENDENCYPART_SIBL
(1,2),(1,18),-0.0617967 # DEPENDENCYPART_SIBL
(1,2),(1,20),-0.0559188 # DEPENDENCYPART_SIBL
(1,2),(1,29),-0.0285598 # DEPENDENCYPART_SIBL
(1,2),(1,30),-0.0604741 # DEPENDENCYPART_SIBL
(1,3),(1,4),-0.140753 # DEPENDENCYPART_SIBL
(1,3),(1,5),-0.08704 # DEPENDENCYPART_SIBL
(1,3),(1,6),-0.00184153 # DEPENDENCYPART_SIBL
(1,3),(1,7),-0.178533 # DEPENDENCYPART_SIBL
(1,3),(1,8),-0.0815173 # DEPENDENCYPART_SIBL
(1,3),(1,9),-0.138244 # DEPENDENCYPART_SIBL
(1,3),(1,10),-0.108276 # DEPENDENCYPART_SIBL
(1,3),(1,11),-0.0607934 # DEPENDENCYPART_SIBL
(1,3),(1,12),-0.200252 # DEPENDENCYPART_SIBL
(1,3),(1,14),-0.0815164 # DEPENDENCYPART_SIBL
(1,3),(1,15),-0.00184153 # DEPENDENCYPART_SIBL
(1,3),(1,16),-0.0607934 # DEPENDENCYPART_SIBL
(1,3),(1,18),-0.19628 # DEPENDENCYPART_SIBL
(1,3),(1,20),-0.03731 # DEPENDENCYPART_SIBL
(1,3),(1,29),-0.00184153 # DEPENDENCYPART_SIBL
(1,3),(1,30),-0.210278 # DEPENDENCYPART_SIBL
(1,4),(1,5),-0.172871 # DEPENDENCYPART_SIBL
(1,4),(1,6),-0.0517659 # DEPENDENCYPART_SIBL
(1,4),(1,7),-0.28737 # DEPENDENCYPART_SIBL
(1,4),(1,8),-0.381379 # DEPENDENCYPART_SIBL
(1,4),(1,9),-0.187448 # DEPENDENCYPART_SIBL
(1,4),(1,10),-0.398757 # DEPENDENCYPART_SIBL
(1,4),(1,11),-0.104033 # DEPENDENCYPART_SIBL
(1,4),(1,12),-0.414013 # DEPENDENCYPART_SIBL
(1,4),(1,14),-0.381379 # DEPENDENCYPART_SIBL
(1,4),(1,15),-0.0519212 # DEPENDENCYPART_SIBL
(1,4),(1,16),-0.104033 # DEPENDENCYPART_SIBL
(1,4),(1,18),-0.256826 # DEPENDENCYPART_SIBL
(1,4),(1,20),-0.230624 # DEPENDENCYPART_SIBL
(1,4),(1,29),-0.0517659 # DEPENDENCYPART_SIBL
(1,4),(1,30),-0.309246 # DEPENDENCYPART_SIBL
(1,5),(1,6),0.0235142 # DEPENDENCYPART_SIBL
(1,5),(1,7),-0.0596413 # DEPENDENCYPART_SIBL
(1,5),(1,8),-0.00894862 # DEPENDENCYPART_SIBL
(1,5),(1,9),-0.0394277 # DEPENDENCYPART_SIBL
(1,5),(1,10),-0.0267004 # DEPENDENCYPART_SIBL
(1,5),(1,11),-0.0172716 # DEPENDENCYPART_SIBL
(1,5),(1,12),-0.109434 # DEPENDENCYPART_SIBL
(1,5),(1,14),-0.00894862 # DEPENDENCYPART_SIBL
(1,5),(1,15),0.0235142 # DEPENDENCYPART_SIBL
(1,5),(1,16),-0.0172716 # DEPENDENCYPART_SIBL
(1,5),(1,18),-0.0543843 # DEPENDENCYPART_SIBL
(1,5),(1,20),-0.0191453 # DEPENDENCYPART_SIBL
(1,5),(1,29),0.0235142 # DEPENDENCYPART_SIBL
(1,5),(1,30),-0.0455664 # DEPENDENCYPART_SIBL
(1,6),(1,7),-0.0672503 # DEPENDENCYPART_SIBL
(1,6),(1,8),-0.0401688 # DEPENDENCYPART_SIBL
(1,6),(1,9),-0.0536069 # DEPENDENCYPART_SIBL
(1,6),(1,10),-0.0611744 # DEPENDENCYPART_SIBL
(1,6),(1,11),-0.0682258 # DEPENDENCYPART_SIBL
(1,6),(1,12),-0.162576 # DEPENDENCYPART_SIBL
(1,6),(1,14),-0.0401688 # DEPENDENCYPART_SIBL
(1,6),(1,15),-0.0478114 # DEPENDENCYPART_SIBL
(1,6),(1,16),-0.0682258 # DEPENDENCYPART_SIBL
(1,6),(1,18),-0.0917538 # DEPENDENCYPART_SIBL
(1,6),(1,20),0.00358058 # DEPENDENCYPART_SIBL
(1,6),(1,29),-0.0477987 # DEPENDENCYPART_SIBL
(1,6),(1,30),-0.113752 # DEPENDENCYPART_SIBL
(1,7),(1,8),-0.0145817 # DEPENDENCYPART_SIBL
(1,7),(1,9),-0.092663 # DEPENDENCYPART_SIBL
(1,7),(1,10),-0.0413402 # DEPENDENCYPART_SIBL
(1,7),(1,11),-0.0528113 # DEPENDENCYPART_SIBL
(1,7),(1,12),-0.119309 # DEPENDENCYPART_SIBL
(1,7),(1,14),-0.0145799 # DEPENDENCYPART_SIBL
(1,7),(1,15),-0.00982293 # DEPENDENCYPART_SIBL
(1,7),(1,16),-0.0528113 # DEPENDENCYPART_SIBL
(1,7),(1,18),-0.130614 # DEPENDENCYPART_SIBL
(1,7),(1,20),-0.0696578 # DEPENDENCYPART_SIBL
(1,7),(1,29),-0.00982293 # DEPENDENCYPART_SIBL
(1,7),(1,30),-0.164012 # DEPENDENCYPART_SIBL
(1,8),(1,9),-0.00698336 # DEPENDENCYPART_SIBL
(1,8),(1,10),-0.0844347 # DEPENDENCYPART_SIBL
(1,8),(1,11),-0.111806 # DEPENDENCYPART_SIBL
(1,8),(1,12),-0.320532 # DEPENDENCYPART_SIBL
(1,8),(1,14),-0.0549251 # DEPENDENCYPART_SIBL
(1,8),(1,15),-0.0168696 # DEPENDENCYPART_SIBL
(1,8),(1,16),-0.111806 # DEPENDENCYPART_SIBL
(1,8),(1,18),-0.0498479 # DEPENDENCYPART_SIBL
(1,8),(1,20),-0.0264434 # DEPENDENCYPART_SIBL
(1,8),(1,29),-0.0166087 # DEPENDENCYPART_SIBL
(1,8),(1,30),-0.0309987 # DEPENDENCYPART_SIBL
(1,9),(1,10),-0.0300518 # DEPENDENCYPART_SIBL
(1,9),(1,11),-0.0198767 # DEPENDENCYPART_SIBL
(1,9),(1,12),-0.159487 # DEPENDENCYPART_SIBL
(1,9),(1,14),-0.0156619 # DEPENDENCYPART_SIBL
(1,9),(1,15),-0.0431245 # DEPENDENCYPART_SIBL
(1,9),(1,16),-0.0198767 # DEPENDENCYPART_SIBL
(1,9),(1,18),-0.0544495 # DEPENDENCYPART_SIBL
(1,9),(1,20),0.0118953 # DEPENDENCYPART_SIBL
(1,9),(1,29),-0.0431245 # DEPENDENCYPART_SIBL
(1,9),(1,30),-0.06216 # DEPENDENCYPART_SIBL
(1,10),(1,11),-0.0857205 # DEPENDENCYPART_SIBL
(1,10),(1,12),-0.333525 # DEPENDENCYPART_SIBL
(1,10),(1,14),-0.0701737 # DEPENDENCYPART_SIBL
(1,10),(1,15),-0.0171331 # DEPENDENCYPART_SIBL
(1,10),(1,16),-0.0857205 # DEPENDENCYPART_SIBL
(1,10),(1,18),-0.0599344 # DEPENDENCYPART_SIBL
(1,10),(1,20),-0.058539 # DEPENDENCYPART_SIBL
(1,10),(1,29),-0.0168722 # DEPENDENCYPART_SIBL
(1,10),(1,30),-0.0582491 # DEPENDENCYPART_SIBL
(1,11),(1,12),-0.0554471 # DEPENDENCYPART_SIBL
(1,11),(1,14),-0.0210676 # DEPENDENCYPART_SIBL
(1,11),(1,15),0.0272991 # DEPENDENCYPART_SIBL
(1,11),(1,16),-0.0239198 # DEPENDENCYPART_SIBL
(1,11),(1,18),0.0344983 # DEPENDENCYPART_SIBL
(1,11),(1,20),0.00770499 # DEPENDENCYPART_SIBL
(1,11),(1,29),0.0272991 # DEPENDENCYPART_SIBL
(1,11),(1,30),-0.0478078 # DEPENDENCYPART_SIBL
(1,12),(1,14),-0.000292084 # DEPENDENCYPART_SIBL
(1,12),(1,15),-0.0201577 # DEPENDENCYPART_SIBL
(1,12),(1,16),-0.0329034 # DEPENDENCYPART_SIBL
(1,12),(1,18),-0.0287853 # DEPENDENCYPART_SIBL
(1,12),(1,20),0.119693 # DEPENDENCYPART_SIBL
(1,12),(1,29),-0.0198471 # DEPENDENCYPART_SIBL
(1,12),(1,30),-0.0276471 # DEPENDENCYPART_SIBL
(1,14),(1,15),-0.0168694 # DEPENDENCYPART_SIBL
(1,14),(1,16),-0.111806 # DEPENDENCYPART_SIBL
(1,14),(1,18),-0.0498455 # DEPENDENCYPART_SIBL
(1,14),(1,20),-0.0264425 # DEPENDENCYPART_SIBL
(1,14),(1,29),-0.0166086 # DEPENDENCYPART_SIBL
(1,14),(1,30),-0.0309978 # DEPENDENCYPART_SIBL
(1,15),(1,16),-0.0682258 # DEPENDENCYPART_SIBL
(1,15),(1,18),-0.0917538 # DEPENDENCYPART_SIBL
(1,15),(1,20),0.00331891 # DEPENDENCYPART_SIBL
(1,15),(1,29),-0.0477987 # DEPENDENCYPART_SIBL
(1,15),(1,30),-0.114014 # DEPENDENCYPART_SIBL
(1,16),(1,18),0.0344983 # DEPENDENCYPART_SIBL
(1,16),(1,20),0.00770499 # DEPENDENCYPART_SIBL
(1,16),(1,29),0.0272991 # DEPENDENCYPART_SIBL
(1,16),(1,30),-0.0478078 # DEPENDENCYPART_SIBL
(1,18),(1,20),0.024253 # DEPENDENCYPART_SIBL
(1,18),(1,29),-0.0267198 # DEPENDENCYPART_SIBL
(1,18),(1,30),0.0101516 # DEPENDENCYPART_SIBL
(1,20),(1,29),-0.0174098 # DEPENDENCYPART_SIBL
(1,20),(1,30),-0.200747 # DEPENDENCYPART_SIBL
(1,29),(1,30),-0.113752 # DEPENDENCYPART_SIBL
(2,3),(2,4),0.0554741 # DEPENDENCYPART_SIBL
(2,3),(2,5),0.0590525 # DEPENDENCYPART_SIBL
(2,3),(2,6),0.0851866 # DEPENDENCYPART_SIBL
(2,3),(2,7),0.114595 # DEPENDENCYPART_SIBL
(2,4),(2,5),-0.00412555 # DEPENDENCYPART_SIBL
(2,4),(2,6),0.0975577 # DEPENDENCYPART_SIBL
