# _root_ تَوَقَّعَت الحُكُومَةُ المِصْرِيَّةُ زِيادَةً فِي حَجْمِ مُوازَنَةِ السَنَةِ المُقْبِلَةِ بِ نِسْبَةِ 13 فِي المِئَةِ إِلَى 140 بِلْيُونَ جُنَيْهٍ ( 33 بِلْيُونَ دُولارٍ ) اِرْتِفاعاً مِن 8,126 بِلْيُونَ جُنَيْهٍ ( 7,29 بِلْيُونَ دُولارٍ ) لِ المُوازَنَةِ الحالِيَّةِ . وَ شَدَّدَ وَزِيرُ المالِ مِدْحَت حَسانَيْن فِي تَصْرِيحٍ لِ » الحَياَةِ « عَلَى ضَرُورَةِ أَن تَتَحَوَّلَ مُوازَنَةُ الدَوْلَةِ إِلَى » مُوازَنَةِ مَوارِدَ وَ بَرامِجَ وَ أَداءٍ وَ لَيْسَت مُوازَنَةِ إِنْفاقٍ « مُشِيراً إِلَى أَنَّ المُشْكِلَةَ تَكْمُنُ فِي تَراجُعِ حَجْمِ الإِيراداتِ وَ اِرْتِفاعِ حَجْمِ الإِنْفاقِ سَنَوِيّاً .
#goldHeads=0,1,2,1,4,5,6,7,8,4,10,11,12,13,4,19,16,17,15,19,20,21,19,4,24,29,26,27,25,29,30,31,29,24,34,35,0,0,0,39,40,43,40,39,44,45,48,46,48,39,50,51,52,53,54,53,64,64,60,58,60,60,60,56,66,64,66,64,39,69,70,73,71,73,78,75,76,74,78,79,80,78,0,
#predictedHeads=0,1,2,1,1,5,6,7,8,1,10,11,12,13,1,19,16,17,15,19,20,21,19,19,24,29,26,27,25,29,30,31,29,1,34,35,0,0,0,39,40,43,40,39,44,45,48,46,48,39,50,51,52,53,54,53,58,56,60,58,60,60,60,60,64,65,66,58,39,69,70,73,71,73,74,75,78,76,78,79,80,39,0,
(44,40),-1.17136 # DEPENDENCYPART_ARC
(44,41),-1.06564 # DEPENDENCYPART_ARC
(44,43),-0.59368 # DEPENDENCYPART_ARC
(44,45),2.06653 # DEPENDENCYPART_ARC
(44,46),-0.183514 # DEPENDENCYPART_ARC
(44,47),-0.555352 # DEPENDENCYPART_ARC
(44,48),-0.662625 # DEPENDENCYPART_ARC
(44,51),-0.766994 # DEPENDENCYPART_ARC
(44,52),-0.63371 # DEPENDENCYPART_ARC
(45,43),-0.713971 # DEPENDENCYPART_ARC
(45,46),1.46483 # DEPENDENCYPART_ARC
(45,47),-0.241757 # DEPENDENCYPART_ARC
(45,48),-0.6221 # DEPENDENCYPART_ARC
(45,49),-0.382987 # DEPENDENCYPART_ARC
(45,50),-0.0315918 # DEPENDENCYPART_ARC
(45,52),-0.338367 # DEPENDENCYPART_ARC
(46,40),-0.980069 # DEPENDENCYPART_ARC
(46,41),-0.939051 # DEPENDENCYPART_ARC
(46,44),-0.327895 # DEPENDENCYPART_ARC
(46,45),0.0106154 # DEPENDENCYPART_ARC
(46,47),0.350428 # DEPENDENCYPART_ARC
(46,48),0.397923 # DEPENDENCYPART_ARC
(46,49),-0.53142 # DEPENDENCYPART_ARC
(46,51),-0.818509 # DEPENDENCYPART_ARC
(46,52),-0.52609 # DEPENDENCYPART_ARC
(47,43),-0.8876 # DEPENDENCYPART_ARC
(47,48),-0.289901 # DEPENDENCYPART_ARC
(47,49),-0.486523 # DEPENDENCYPART_ARC
(47,50),-1.15877 # DEPENDENCYPART_ARC
(47,52),-1.08612 # DEPENDENCYPART_ARC
(47,53),-1.28266 # DEPENDENCYPART_ARC
(48,43),-0.226156 # DEPENDENCYPART_ARC
(48,47),1.19341 # DEPENDENCYPART_ARC
(48,49),0.714596 # DEPENDENCYPART_ARC
(48,50),-0.807823 # DEPENDENCYPART_ARC
(48,51),-0.877185 # DEPENDENCYPART_ARC
(48,52),-0.609143 # DEPENDENCYPART_ARC
(48,53),-1.02264 # DEPENDENCYPART_ARC
(49,40),-1.23856 # DEPENDENCYPART_ARC
(49,41),-1.13348 # DEPENDENCYPART_ARC
(49,47),-0.71736 # DEPENDENCYPART_ARC
(49,48),-0.53116 # DEPENDENCYPART_ARC
(49,50),-0.424069 # DEPENDENCYPART_ARC
(50,46),-0.762991 # DEPENDENCYPART_ARC
(50,49),-0.181692 # DEPENDENCYPART_ARC
(50,51),1.76751 # DEPENDENCYPART_ARC
(50,52),0.559077 # DEPENDENCYPART_ARC
(50,53),-0.859256 # DEPENDENCYPART_ARC
(50,60),-0.617239 # DEPENDENCYPART_ARC
(50,62),-0.910042 # DEPENDENCYPART_ARC
(51,52),0.645515 # DEPENDENCYPART_ARC
(51,53),-0.871626 # DEPENDENCYPART_ARC
(51,56),-0.354892 # DEPENDENCYPART_ARC
(52,1),-2.24122 # DEPENDENCYPART_ARC
(52,39),-0.333625 # DEPENDENCYPART_ARC
(52,40),-1.4426 # DEPENDENCYPART_ARC
(52,41),-1.56669 # DEPENDENCYPART_ARC
(52,42),-1.38494 # DEPENDENCYPART_ARC
(52,44),-1.08225 # DEPENDENCYPART_ARC
(52,45),-1.34509 # DEPENDENCYPART_ARC
(52,46),-0.896804 # DEPENDENCYPART_ARC
(52,48),-1.21014 # DEPENDENCYPART_ARC
(52,49),-1.02248 # DEPENDENCYPART_ARC
(52,50),-0.692719 # DEPENDENCYPART_ARC
(52,51),-0.66159 # DEPENDENCYPART_ARC
(52,53),2.32524 # DEPENDENCYPART_ARC
(52,54),-0.393533 # DEPENDENCYPART_ARC
(52,55),-0.405134 # DEPENDENCYPART_ARC
(52,56),-0.100237 # DEPENDENCYPART_ARC
(52,57),-0.347961 # DEPENDENCYPART_ARC
(52,58),-0.783215 # DEPENDENCYPART_ARC
(52,59),-0.696773 # DEPENDENCYPART_ARC
(52,60),0.176677 # DEPENDENCYPART_ARC
(52,61),-0.300043 # DEPENDENCYPART_ARC
(52,62),0.13491 # DEPENDENCYPART_ARC
(52,63),-0.346995 # DEPENDENCYPART_ARC
(52,64),0.165113 # DEPENDENCYPART_ARC
(52,65),-0.83006 # DEPENDENCYPART_ARC
(52,68),-0.333853 # DEPENDENCYPART_ARC
(52,79),-0.110142 # DEPENDENCYPART_ARC
(53,42),-1.29984 # DEPENDENCYPART_ARC
(53,44),-1.1174 # DEPENDENCYPART_ARC
(53,50),-0.802101 # DEPENDENCYPART_ARC
(53,51),-2.18307 # DEPENDENCYPART_ARC
(53,54),2.81352 # DEPENDENCYPART_ARC
(53,55),-0.453126 # DEPENDENCYPART_ARC
(53,56),1.02056 # DEPENDENCYPART_ARC
(53,57),-0.382458 # DEPENDENCYPART_ARC
(53,58),-1.60846 # DEPENDENCYPART_ARC
(53,59),-1.71809 # DEPENDENCYPART_ARC
(53,60),0.408661 # DEPENDENCYPART_ARC
(53,61),-2.82633 # DEPENDENCYPART_ARC
(53,62),0.0980744 # DEPENDENCYPART_ARC
(53,63),-3.15395 # DEPENDENCYPART_ARC
(53,64),-0.633734 # DEPENDENCYPART_ARC
(53,69),0.464183 # DEPENDENCYPART_ARC
(53,70),-0.785151 # DEPENDENCYPART_ARC
(53,71),-1.55899 # DEPENDENCYPART_ARC
(54,55),1.99844 # DEPENDENCYPART_ARC
(54,56),0.530993 # DEPENDENCYPART_ARC
(54,57),-0.257756 # DEPENDENCYPART_ARC
(54,58),-0.675848 # DEPENDENCYPART_ARC
(54,59),-0.499596 # DEPENDENCYPART_ARC
(54,60),0.0762204 # DEPENDENCYPART_ARC
(54,62),-0.0650573 # DEPENDENCYPART_ARC
(55,54),-1.74923 # DEPENDENCYPART_ARC
(55,56),0.649791 # DEPENDENCYPART_ARC
(55,57),-0.834197 # DEPENDENCYPART_ARC
(55,58),-1.12907 # DEPENDENCYPART_ARC
(55,60),-0.56812 # DEPENDENCYPART_ARC
(56,54),-0.681695 # DEPENDENCYPART_ARC
(56,55),-0.107885 # DEPENDENCYPART_ARC
(56,57),0.411392 # DEPENDENCYPART_ARC
(56,58),0.202938 # DEPENDENCYPART_ARC
(56,59),-1.105 # DEPENDENCYPART_ARC
(56,60),0.230586 # DEPENDENCYPART_ARC
(56,61),-1.58745 # DEPENDENCYPART_ARC
(56,62),-0.15797 # DEPENDENCYPART_ARC
(56,64),-0.969794 # DEPENDENCYPART_ARC
(57,54),-0.870653 # DEPENDENCYPART_ARC
(57,55),-0.755817 # DEPENDENCYPART_ARC
(57,56),-0.379823 # DEPENDENCYPART_ARC
(57,58),-0.75118 # DEPENDENCYPART_ARC
(57,59),-1.40324 # DEPENDENCYPART_ARC
(58,54),-1.13392 # DEPENDENCYPART_ARC
(58,55),-1.37149 # DEPENDENCYPART_ARC
(58,56),-0.191597 # DEPENDENCYPART_ARC
(58,57),0.942745 # DEPENDENCYPART_ARC
(58,59),1.73726 # DEPENDENCYPART_ARC
(58,60),0.533366 # DEPENDENCYPART_ARC
(58,61),-0.571686 # DEPENDENCYPART_ARC
(58,62),0.05853 # DEPENDENCYPART_ARC
(58,63),-1.00643 # DEPENDENCYPART_ARC
(58,64),-0.266093 # DEPENDENCYPART_ARC
(58,65),-0.729002 # DEPENDENCYPART_ARC
(58,68),-0.257824 # DEPENDENCYPART_ARC
(58,70),-0.110036 # DEPENDENCYPART_ARC
(59,57),-0.627184 # DEPENDENCYPART_ARC
(59,60),0.0258505 # DEPENDENCYPART_ARC
(59,61),-1.17847 # DEPENDENCYPART_ARC
(60,1),-3.04796 # DEPENDENCYPART_ARC
(60,35),-0.613687 # DEPENDENCYPART_ARC
(60,40),-0.601496 # DEPENDENCYPART_ARC
(60,41),-0.641515 # DEPENDENCYPART_ARC
(60,42),-1.06592 # DEPENDENCYPART_ARC
(60,45),-0.360088 # DEPENDENCYPART_ARC
(60,47),-0.932253 # DEPENDENCYPART_ARC
(60,51),0.219627 # DEPENDENCYPART_ARC
(60,53),-0.30232 # DEPENDENCYPART_ARC
(60,54),0.182111 # DEPENDENCYPART_ARC
(60,55),-0.106463 # DEPENDENCYPART_ARC
(60,56),-0.417147 # DEPENDENCYPART_ARC
(60,57),-0.387794 # DEPENDENCYPART_ARC
(60,58),0.439327 # DEPENDENCYPART_ARC
(60,59),1.61212 # DEPENDENCYPART_ARC
(60,61),1.92203 # DEPENDENCYPART_ARC
(60,62),1.13379 # DEPENDENCYPART_ARC
(60,63),0.943421 # DEPENDENCYPART_ARC
(60,64),0.469043 # DEPENDENCYPART_ARC
(60,65),-0.358345 # DEPENDENCYPART_ARC
(60,66),-0.416704 # DEPENDENCYPART_ARC
(60,67),-0.551067 # DEPENDENCYPART_ARC
(60,68),-0.379608 # DEPENDENCYPART_ARC
(60,69),-1.06203 # DEPENDENCYPART_ARC
(60,70),-0.720219 # DEPENDENCYPART_ARC
(60,71),-0.418042 # DEPENDENCYPART_ARC
(60,72),-0.446092 # DEPENDENCYPART_ARC
(60,73),-0.974787 # DEPENDENCYPART_ARC
(60,74),-0.700311 # DEPENDENCYPART_ARC
(60,75),-1.32892 # DEPENDENCYPART_ARC
(60,76),-1.49744 # DEPENDENCYPART_ARC
(60,77),-1.32538 # DEPENDENCYPART_ARC
(60,78),0.0429359 # DEPENDENCYPART_ARC
(60,79),-0.0973535 # DEPENDENCYPART_ARC
(60,80),-1.65382 # DEPENDENCYPART_ARC
(60,81),-1.59448 # DEPENDENCYPART_ARC
(61,62),-0.147035 # DEPENDENCYPART_ARC
(61,63),-1.26104 # DEPENDENCYPART_ARC
(62,1),-3.17497 # DEPENDENCYPART_ARC
(62,40),-0.838507 # DEPENDENCYPART_ARC
(62,45),-0.513274 # DEPENDENCYPART_ARC
(62,51),0.0963443 # DEPENDENCYPART_ARC
(62,53),-0.488767 # DEPENDENCYPART_ARC
(62,54),-0.0378416 # DEPENDENCYPART_ARC
(62,55),-0.21166 # DEPENDENCYPART_ARC
(62,56),-0.394536 # DEPENDENCYPART_ARC
(62,57),-0.532307 # DEPENDENCYPART_ARC
(62,58),0.0530364 # DEPENDENCYPART_ARC
(62,59),0.391267 # DEPENDENCYPART_ARC
(62,60),-0.214653 # DEPENDENCYPART_ARC
(62,61),0.765814 # DEPENDENCYPART_ARC
(62,63),1.64568 # DEPENDENCYPART_ARC
(62,64),0.371658 # DEPENDENCYPART_ARC
(62,65),-0.279517 # DEPENDENCYPART_ARC
(62,66),-0.591217 # DEPENDENCYPART_ARC
(62,67),-0.807016 # DEPENDENCYPART_ARC
(62,68),-0.554298 # DEPENDENCYPART_ARC
(62,70),-0.873354 # DEPENDENCYPART_ARC
(62,71),-0.477863 # DEPENDENCYPART_ARC
(62,72),-0.651222 # DEPENDENCYPART_ARC
(62,73),-1.1846 # DEPENDENCYPART_ARC
(62,74),-0.932598 # DEPENDENCYPART_ARC
(62,75),-1.64121 # DEPENDENCYPART_ARC
(62,76),-1.7685 # DEPENDENCYPART_ARC
(62,77),-1.58067 # DEPENDENCYPART_ARC
(62,78),-0.0995391 # DEPENDENCYPART_ARC
(62,79),-0.501054 # DEPENDENCYPART_ARC
(62,80),-1.96944 # DEPENDENCYPART_ARC
(62,81),-1.84513 # DEPENDENCYPART_ARC
(63,64),-0.107575 # DEPENDENCYPART_ARC
(63,65),-0.8477 # DEPENDENCYPART_ARC
(64,1),-2.55178 # DEPENDENCYPART_ARC
(64,39),-0.715244 # DEPENDENCYPART_ARC
(64,53),0.393935 # DEPENDENCYPART_ARC
(64,54),-0.996792 # DEPENDENCYPART_ARC
(64,55),-1.15459 # DEPENDENCYPART_ARC
(64,57),-0.615684 # DEPENDENCYPART_ARC
(64,58),-0.783117 # DEPENDENCYPART_ARC
(64,59),-0.946329 # DEPENDENCYPART_ARC
(64,61),-0.706702 # DEPENDENCYPART_ARC
(64,62),-0.251416 # DEPENDENCYPART_ARC
(64,63),-0.0235873 # DEPENDENCYPART_ARC
(64,65),1.36439 # DEPENDENCYPART_ARC
(64,66),-0.362793 # DEPENDENCYPART_ARC
(64,67),-0.483995 # DEPENDENCYPART_ARC
(64,68),-0.407776 # DEPENDENCYPART_ARC
(64,69),-0.888581 # DEPENDENCYPART_ARC
(64,70),-0.607514 # DEPENDENCYPART_ARC
(64,71),-0.565443 # DEPENDENCYPART_ARC
(64,72),-0.77873 # DEPENDENCYPART_ARC
(64,73),-0.958469 # DEPENDENCYPART_ARC
(64,74),-0.536206 # DEPENDENCYPART_ARC
(64,78),-0.391622 # DEPENDENCYPART_ARC
(64,79),-0.672865 # DEPENDENCYPART_ARC
(65,61),-2.67892 # DEPENDENCYPART_ARC
(65,63),-2.22522 # DEPENDENCYPART_ARC
(65,64),-0.329324 # DEPENDENCYPART_ARC
(65,66),0.373652 # DEPENDENCYPART_ARC
(65,67),-0.79554 # DEPENDENCYPART_ARC
(65,68),-0.238128 # DEPENDENCYPART_ARC
(65,69),1.06384 # DEPENDENCYPART_ARC
(65,70),0.603582 # DEPENDENCYPART_ARC
(65,71),0.309038 # DEPENDENCYPART_ARC
(65,72),-0.68056 # DEPENDENCYPART_ARC
(65,73),-0.318221 # DEPENDENCYPART_ARC
(65,74),-0.28108 # DEPENDENCYPART_ARC
(65,75),-2.6331 # DEPENDENCYPART_ARC
(65,76),-2.41856 # DEPENDENCYPART_ARC
(65,77),-2.5661 # DEPENDENCYPART_ARC
(65,78),-0.490415 # DEPENDENCYPART_ARC
(65,82),-0.587854 # DEPENDENCYPART_ARC
(66,67),1.66293 # DEPENDENCYPART_ARC
(66,68),0.046527 # DEPENDENCYPART_ARC
(66,69),-0.887327 # DEPENDENCYPART_ARC
(66,70),-0.0304594 # DEPENDENCYPART_ARC
(66,71),-0.294883 # DEPENDENCYPART_ARC
(66,72),-0.744171 # DEPENDENCYPART_ARC
(66,73),-0.752622 # DEPENDENCYPART_ARC
(66,74),-0.544239 # DEPENDENCYPART_ARC
(67,66),-1.07211 # DEPENDENCYPART_ARC
(67,68),0.474597 # DEPENDENCYPART_ARC
(67,69),-0.0195916 # DEPENDENCYPART_ARC
(67,70),-0.325231 # DEPENDENCYPART_ARC
(68,65),-0.857637 # DEPENDENCYPART_ARC
(68,66),-0.759574 # DEPENDENCYPART_ARC
(68,67),-0.327879 # DEPENDENCYPART_ARC
(68,69),-0.0259564 # DEPENDENCYPART_ARC
(69,63),-1.75323 # DEPENDENCYPART_ARC
(69,66),-1.66867 # DEPENDENCYPART_ARC
(69,67),-1.53914 # DEPENDENCYPART_ARC
(69,68),-0.27524 # DEPENDENCYPART_ARC
(69,70),1.2101 # DEPENDENCYPART_ARC
(69,71),-0.0397402 # DEPENDENCYPART_ARC
(69,72),-1.22378 # DEPENDENCYPART_ARC
(69,73),-0.83997 # DEPENDENCYPART_ARC
(69,74),-0.446703 # DEPENDENCYPART_ARC
(70,68),-0.712479 # DEPENDENCYPART_ARC
(70,69),-0.524144 # DEPENDENCYPART_ARC
(70,71),2.27793 # DEPENDENCYPART_ARC
(70,72),-0.163446 # DEPENDENCYPART_ARC
(71,1),-1.07871 # DEPENDENCYPART_ARC
(71,65),-0.668327 # DEPENDENCYPART_ARC
(71,66),-0.677279 # DEPENDENCYPART_ARC
(71,67),-0.838838 # DEPENDENCYPART_ARC
(71,72),0.041761 # DEPENDENCYPART_ARC
(71,73),0.955168 # DEPENDENCYPART_ARC
(71,74),-0.48739 # DEPENDENCYPART_ARC
(71,75),-1.38072 # DEPENDENCYPART_ARC
(71,76),-1.40155 # DEPENDENCYPART_ARC
(71,78),0.0972794 # DEPENDENCYPART_ARC
(71,79),-0.625757 # DEPENDENCYPART_ARC
(71,82),-0.893506 # DEPENDENCYPART_ARC
(72,73),0.172466 # DEPENDENCYPART_ARC
(72,74),-0.195919 # DEPENDENCYPART_ARC
(72,75),-1.39295 # DEPENDENCYPART_ARC
(72,76),-1.24375 # DEPENDENCYPART_ARC
(73,61),-2.98641 # DEPENDENCYPART_ARC
(73,63),-2.82398 # DEPENDENCYPART_ARC
(73,66),-2.23821 # DEPENDENCYPART_ARC
(73,67),-3.0842 # DEPENDENCYPART_ARC
(73,70),-0.54344 # DEPENDENCYPART_ARC
(73,71),-0.0322652 # DEPENDENCYPART_ARC
(73,72),1.63566 # DEPENDENCYPART_ARC
(73,74),2.18454 # DEPENDENCYPART_ARC
(73,75),-1.25294 # DEPENDENCYPART_ARC
(73,76),-1.38584 # DEPENDENCYPART_ARC
(73,77),-1.81042 # DEPENDENCYPART_ARC
(73,78),-0.0398717 # DEPENDENCYPART_ARC
(73,79),-2.64144 # DEPENDENCYPART_ARC
(73,80),-2.15627 # DEPENDENCYPART_ARC
(73,81),-2.35337 # DEPENDENCYPART_ARC
(73,82),-0.33565 # DEPENDENCYPART_ARC
(74,75),2.06243 # DEPENDENCYPART_ARC
(74,76),-0.102685 # DEPENDENCYPART_ARC
(74,77),-1.25472 # DEPENDENCYPART_ARC
(74,78),-0.140934 # DEPENDENCYPART_ARC
(75,76),1.54535 # DEPENDENCYPART_ARC
(75,77),0.793167 # DEPENDENCYPART_ARC
(75,78),0.223188 # DEPENDENCYPART_ARC
(75,79),-1.06376 # DEPENDENCYPART_ARC
(75,80),-0.738117 # DEPENDENCYPART_ARC
(75,81),-0.506421 # DEPENDENCYPART_ARC
(76,75),-1.28349 # DEPENDENCYPART_ARC
(76,77),1.97984 # DEPENDENCYPART_ARC
(76,78),0.231444 # DEPENDENCYPART_ARC
(76,79),-1.0084 # DEPENDENCYPART_ARC
(76,80),-0.579367 # DEPENDENCYPART_ARC
(76,81),-0.448821 # DEPENDENCYPART_ARC
(76,82),-1.14052 # DEPENDENCYPART_ARC
(77,75),-2.74585 # DEPENDENCYPART_ARC
(77,76),-2.35298 # DEPENDENCYPART_ARC
(77,78),-0.0551041 # DEPENDENCYPART_ARC
(77,79),-1.50326 # DEPENDENCYPART_ARC
(78,65),-1.19148 # DEPENDENCYPART_ARC
(78,66),-0.260058 # DEPENDENCYPART_ARC
(78,67),-0.599255 # DEPENDENCYPART_ARC
(78,71),-0.306057 # DEPENDENCYPART_ARC
(78,72),-0.725715 # DEPENDENCYPART_ARC
(78,73),-0.461128 # DEPENDENCYPART_ARC
(78,74),-0.562578 # DEPENDENCYPART_ARC
(78,75),0.270652 # DEPENDENCYPART_ARC
(78,76),0.222029 # DEPENDENCYPART_ARC
(78,77),1.45116 # DEPENDENCYPART_ARC
(78,79),1.52022 # DEPENDENCYPART_ARC
(78,80),-0.0572986 # DEPENDENCYPART_ARC
(78,81),0.0617627 # DEPENDENCYPART_ARC
(78,82),-0.00929683 # DEPENDENCYPART_ARC
(79,77),-1.36606 # DEPENDENCYPART_ARC
(79,80),1.68922 # DEPENDENCYPART_ARC
(79,81),0.731757 # DEPENDENCYPART_ARC
(79,82),-0.714891 # DEPENDENCYPART_ARC
(80,81),2.27669 # DEPENDENCYPART_ARC
(80,82),-0.0267917 # DEPENDENCYPART_ARC
(81,80),-1.5217 # DEPENDENCYPART_ARC
(81,82),-0.0511443 # DEPENDENCYPART_ARC
(82,77),-1.50987 # DEPENDENCYPART_ARC
(82,80),-1.12972 # DEPENDENCYPART_ARC
(82,81),-0.707512 # DEPENDENCYPART_ARC
(83,80),-0.96653 # DEPENDENCYPART_ARC
(83,81),-0.888935 # DEPENDENCYPART_ARC
(83,82),-0.506548 # DEPENDENCYPART_ARC
(0,1),(0,2),0.0133021 # DEPENDENCYPART_SIBL
(0,1),(0,3),-0.00360972 # DEPENDENCYPART_SIBL
(0,1),(0,4),0.0137303 # DEPENDENCYPART_SIBL
(0,1),(0,5),0.0142945 # DEPENDENCYPART_SIBL
(0,1),(0,6),0.013728 # DEPENDENCYPART_SIBL
(0,1),(0,9),-0.00290604 # DEPENDENCYPART_SIBL
(0,1),(0,12),0.0430922 # DEPENDENCYPART_SIBL
(0,1),(0,16),0.0511119 # DEPENDENCYPART_SIBL
(0,1),(0,19),0.0656477 # DEPENDENCYPART_SIBL
(0,1),(0,20),0.0519428 # DEPENDENCYPART_SIBL
(0,1),(0,23),0.187696 # DEPENDENCYPART_SIBL
(0,1),(0,26),0.0519428 # DEPENDENCYPART_SIBL
(0,1),(0,30),0.0519428 # DEPENDENCYPART_SIBL
(0,1),(0,37),0.13793 # DEPENDENCYPART_SIBL
(0,1),(0,38),-0.0139724 # DEPENDENCYPART_SIBL
(0,1),(0,39),-0.0104806 # DEPENDENCYPART_SIBL
(0,1),(0,42),-0.00867651 # DEPENDENCYPART_SIBL
(0,1),(0,43),-0.00867643 # DEPENDENCYPART_SIBL
(0,1),(0,48),-0.00872524 # DEPENDENCYPART_SIBL
(0,1),(0,53),-0.0209614 # DEPENDENCYPART_SIBL
(0,1),(0,60),-0.0139724 # DEPENDENCYPART_SIBL
(0,1),(0,62),-0.0139724 # DEPENDENCYPART_SIBL
(0,1),(0,64),-0.0139724 # DEPENDENCYPART_SIBL
(0,1),(0,65),-0.0251291 # DEPENDENCYPART_SIBL
(0,1),(0,69),0.00758814 # DEPENDENCYPART_SIBL
(0,1),(0,73),-0.027647 # DEPENDENCYPART_SIBL
(0,1),(0,83),0.13793 # DEPENDENCYPART_SIBL
(0,2),(0,3),-0.0606623 # DEPENDENCYPART_SIBL
(0,2),(0,4),-0.0376261 # DEPENDENCYPART_SIBL
(0,2),(0,5),0.0575736 # DEPENDENCYPART_SIBL
(0,2),(0,6),-0.0414475 # DEPENDENCYPART_SIBL
(0,2),(0,9),-0.0532842 # DEPENDENCYPART_SIBL
(0,2),(0,12),0.0103799 # DEPENDENCYPART_SIBL
(0,2),(0,16),0.022778 # DEPENDENCYPART_SIBL
(0,2),(0,19),-0.123459 # DEPENDENCYPART_SIBL
(0,2),(0,20),0.020526 # DEPENDENCYPART_SIBL
(0,2),(0,23),0.115298 # DEPENDENCYPART_SIBL
(0,2),(0,26),0.0210999 # DEPENDENCYPART_SIBL
(0,2),(0,30),0.0210999 # DEPENDENCYPART_SIBL
(0,2),(0,37),-0.0445216 # DEPENDENCYPART_SIBL
(0,2),(0,38),-0.0538613 # DEPENDENCYPART_SIBL
(0,2),(0,39),-0.0917409 # DEPENDENCYPART_SIBL
(0,2),(0,42),0.0418983 # DEPENDENCYPART_SIBL
(0,2),(0,43),0.041977 # DEPENDENCYPART_SIBL
(0,2),(0,48),0.0377315 # DEPENDENCYPART_SIBL
(0,2),(0,53),-0.103113 # DEPENDENCYPART_SIBL
(0,2),(0,60),-0.0538613 # DEPENDENCYPART_SIBL
(0,2),(0,62),-0.0538613 # DEPENDENCYPART_SIBL
(0,2),(0,64),-0.0538613 # DEPENDENCYPART_SIBL
(0,2),(0,65),-0.104545 # DEPENDENCYPART_SIBL
(0,2),(0,69),-0.0635059 # DEPENDENCYPART_SIBL
(0,2),(0,73),-0.108057 # DEPENDENCYPART_SIBL
(0,2),(0,83),-0.0445216 # DEPENDENCYPART_SIBL
(0,3),(0,4),-0.020391 # DEPENDENCYPART_SIBL
(0,3),(0,5),0.00127052 # DEPENDENCYPART_SIBL
(0,3),(0,6),-0.0203927 # DEPENDENCYPART_SIBL
(0,3),(0,9),-0.00174136 # DEPENDENCYPART_SIBL
(0,3),(0,12),-0.00532601 # DEPENDENCYPART_SIBL
(0,3),(0,16),0.00274208 # DEPENDENCYPART_SIBL
(0,3),(0,19),-0.0213089 # DEPENDENCYPART_SIBL
(0,3),(0,20),0.00294512 # DEPENDENCYPART_SIBL
(0,3),(0,23),0.120934 # DEPENDENCYPART_SIBL
(0,3),(0,26),0.0033367 # DEPENDENCYPART_SIBL
(0,3),(0,30),0.0033367 # DEPENDENCYPART_SIBL
(0,3),(0,37),-0.00451171 # DEPENDENCYPART_SIBL
(0,3),(0,38),-0.0619015 # DEPENDENCYPART_SIBL
(0,3),(0,39),-0.0486899 # DEPENDENCYPART_SIBL
(0,3),(0,42),-0.00731881 # DEPENDENCYPART_SIBL
(0,3),(0,43),-0.00727276 # DEPENDENCYPART_SIBL
(0,3),(0,48),-0.00816391 # DEPENDENCYPART_SIBL
(0,3),(0,53),-0.0600584 # DEPENDENCYPART_SIBL
(0,3),(0,60),-0.0619015 # DEPENDENCYPART_SIBL
(0,3),(0,62),-0.0619015 # DEPENDENCYPART_SIBL
(0,3),(0,64),-0.0619015 # DEPENDENCYPART_SIBL
(0,3),(0,65),-0.0611635 # DEPENDENCYPART_SIBL
(0,3),(0,69),0.000694935 # DEPENDENCYPART_SIBL
(0,3),(0,73),-0.0647022 # DEPENDENCYPART_SIBL
(0,3),(0,83),-0.00451171 # DEPENDENCYPART_SIBL
(0,4),(0,5),0.0377193 # DEPENDENCYPART_SIBL
(0,4),(0,6),-0.0362416 # DEPENDENCYPART_SIBL
(0,4),(0,9),-0.053287 # DEPENDENCYPART_SIBL
(0,4),(0,12),0.0130524 # DEPENDENCYPART_SIBL
(0,4),(0,16),0.0254505 # DEPENDENCYPART_SIBL
(0,4),(0,19),-0.12023 # DEPENDENCYPART_SIBL
(0,4),(0,20),0.0231985 # DEPENDENCYPART_SIBL
(0,4),(0,23),0.118527 # DEPENDENCYPART_SIBL
(0,4),(0,26),0.0237724 # DEPENDENCYPART_SIBL
(0,4),(0,30),0.0237724 # DEPENDENCYPART_SIBL
(0,4),(0,37),-0.0407386 # DEPENDENCYPART_SIBL
(0,4),(0,38),-0.064464 # DEPENDENCYPART_SIBL
(0,4),(0,39),-0.0944943 # DEPENDENCYPART_SIBL
(0,4),(0,42),0.0439452 # DEPENDENCYPART_SIBL
(0,4),(0,43),0.0440239 # DEPENDENCYPART_SIBL
(0,4),(0,48),0.0397784 # DEPENDENCYPART_SIBL
(0,4),(0,53),-0.105866 # DEPENDENCYPART_SIBL
(0,4),(0,60),-0.064464 # DEPENDENCYPART_SIBL
(0,4),(0,62),-0.064464 # DEPENDENCYPART_SIBL
(0,4),(0,64),-0.064464 # DEPENDENCYPART_SIBL
(0,4),(0,65),-0.107298 # DEPENDENCYPART_SIBL
(0,4),(0,69),-0.0635088 # DEPENDENCYPART_SIBL
(0,4),(0,73),-0.11081 # DEPENDENCYPART_SIBL
(0,4),(0,83),-0.0407386 # DEPENDENCYPART_SIBL
