# _root_ القاهِرَةُ - » الحَياَةُ « - زادَت مُعَدَّلاتُ » الدَوْلَرَةِ « داخِلَ الاِقْتِصادِ المِصْرِيِّ عَلَى نَحْوٍ باتٍّ يَزْعَجُ الحُكُومَةَ الَّتِي خَفَّضَت مَطْلَعَ الشَهْرِ الماضِي قِيمَةَ الجُنَيْهِ فِي مُواجَهَةِ الدُولارِ ، وَ بَدَأَت هٰذِهِ المُعَدَّلاتُ تَقْتَرِبُ مِن حاجِزِ عامِ 1994 فِي بِدايَةِ بَرْنامَجِ الإِصْلاحِ الاِقْتِصادِيِّ . وَ أَشارَ تَقْرِيرٌ لِ وِزارَةِ الاِقْتِصادِ إِلَى أَنَّ مُعَدَّلَ » الدَوْلَرَةِ « تَجاوَزَ 22 فِي المِئَةِ مِن إِجْمالِيِّ حَجْمِ السُيُولَةِ وَ هُوَ فِي سَبِيلِ هُ إِلَى الصُعُودِ تَدْرِيجاً بِ مُعَدَّلٍ يُراوِحُ بَيْنَ 3,0 وَ 4,0 فِي المِئَةِ شَهْرِيّاً .
#goldHeads=0,0,4,0,4,0,31,7,10,8,10,7,12,13,7,15,16,17,18,19,19,21,22,23,21,25,21,27,27,29,0,31,34,32,32,35,36,37,38,32,40,41,42,43,0,0,0,47,48,49,50,47,52,58,56,54,56,53,58,59,60,59,62,63,64,67,68,58,68,69,69,71,72,72,74,75,76,79,77,79,79,81,79,0,
#predictedHeads=0,0,4,0,4,0,0,7,10,8,10,7,12,13,7,15,16,16,18,19,31,21,22,23,21,25,26,27,28,29,0,31,34,32,32,35,36,37,38,32,40,41,42,43,0,0,0,47,48,49,50,47,52,58,56,54,56,53,58,59,60,59,62,63,64,68,68,64,68,69,69,71,72,73,74,75,76,79,77,79,80,81,76,0,
(43,46),-0.766432 # DEPENDENCYPART_ARC
(43,47),-1.16714 # DEPENDENCYPART_ARC
(44,43),-1.20902 # DEPENDENCYPART_ARC
(44,45),0.353454 # DEPENDENCYPART_ARC
(45,42),-0.894203 # DEPENDENCYPART_ARC
(45,43),-0.825228 # DEPENDENCYPART_ARC
(45,44),-0.454899 # DEPENDENCYPART_ARC
(46,7),-1.43755 # DEPENDENCYPART_ARC
(46,18),-1.0921 # DEPENDENCYPART_ARC
(46,21),-0.870781 # DEPENDENCYPART_ARC
(46,32),0.034108 # DEPENDENCYPART_ARC
(46,33),-0.769966 # DEPENDENCYPART_ARC
(46,35),0.0774058 # DEPENDENCYPART_ARC
(46,36),-0.780368 # DEPENDENCYPART_ARC
(46,37),-1.10312 # DEPENDENCYPART_ARC
(46,38),-1.09187 # DEPENDENCYPART_ARC
(46,39),-0.857011 # DEPENDENCYPART_ARC
(46,41),-0.948572 # DEPENDENCYPART_ARC
(46,42),-0.874201 # DEPENDENCYPART_ARC
(46,43),-0.674236 # DEPENDENCYPART_ARC
(46,44),-0.597662 # DEPENDENCYPART_ARC
(46,45),-0.287179 # DEPENDENCYPART_ARC
(46,47),0.557267 # DEPENDENCYPART_ARC
(46,48),-0.71258 # DEPENDENCYPART_ARC
(46,49),-0.558641 # DEPENDENCYPART_ARC
(46,53),-0.67318 # DEPENDENCYPART_ARC
(46,57),-1.05714 # DEPENDENCYPART_ARC
(47,37),-2.52876 # DEPENDENCYPART_ARC
(47,39),-0.86435 # DEPENDENCYPART_ARC
(47,40),-0.459298 # DEPENDENCYPART_ARC
(47,42),-2.29172 # DEPENDENCYPART_ARC
(47,46),-0.224149 # DEPENDENCYPART_ARC
(47,48),2.12525 # DEPENDENCYPART_ARC
(47,49),1.241 # DEPENDENCYPART_ARC
(47,50),-1.22864 # DEPENDENCYPART_ARC
(47,51),-0.993643 # DEPENDENCYPART_ARC
(47,52),1.10564 # DEPENDENCYPART_ARC
(47,53),0.376618 # DEPENDENCYPART_ARC
(47,54),-0.477008 # DEPENDENCYPART_ARC
(47,55),-0.374746 # DEPENDENCYPART_ARC
(47,56),-2.41981 # DEPENDENCYPART_ARC
(47,57),-0.380015 # DEPENDENCYPART_ARC
(47,58),-1.01409 # DEPENDENCYPART_ARC
(47,59),-0.758004 # DEPENDENCYPART_ARC
(47,60),-0.443392 # DEPENDENCYPART_ARC
(47,62),-0.601417 # DEPENDENCYPART_ARC
(47,71),-0.591369 # DEPENDENCYPART_ARC
(47,83),-0.0180042 # DEPENDENCYPART_ARC
(48,49),1.43581 # DEPENDENCYPART_ARC
(48,50),-0.564807 # DEPENDENCYPART_ARC
(48,51),-0.689569 # DEPENDENCYPART_ARC
(48,52),0.0387154 # DEPENDENCYPART_ARC
(49,48),-0.0950788 # DEPENDENCYPART_ARC
(49,50),2.22602 # DEPENDENCYPART_ARC
(49,51),-0.15587 # DEPENDENCYPART_ARC
(49,53),0.176103 # DEPENDENCYPART_ARC
(50,51),2.06944 # DEPENDENCYPART_ARC
(50,52),0.451382 # DEPENDENCYPART_ARC
(50,53),0.0874161 # DEPENDENCYPART_ARC
(50,54),-0.616178 # DEPENDENCYPART_ARC
(50,55),-0.51675 # DEPENDENCYPART_ARC
(50,56),-0.0990602 # DEPENDENCYPART_ARC
(50,57),-0.629027 # DEPENDENCYPART_ARC
(50,58),-1.45326 # DEPENDENCYPART_ARC
(51,50),-1.59138 # DEPENDENCYPART_ARC
(51,52),0.38896 # DEPENDENCYPART_ARC
(51,53),-0.476664 # DEPENDENCYPART_ARC
(51,54),-2.01516 # DEPENDENCYPART_ARC
(52,48),-0.66305 # DEPENDENCYPART_ARC
(52,49),-0.477236 # DEPENDENCYPART_ARC
(52,50),-0.556998 # DEPENDENCYPART_ARC
(52,51),-0.044032 # DEPENDENCYPART_ARC
(52,53),2.27767 # DEPENDENCYPART_ARC
(52,54),-0.135949 # DEPENDENCYPART_ARC
(53,35),-0.790686 # DEPENDENCYPART_ARC
(53,48),-0.760893 # DEPENDENCYPART_ARC
(53,50),-0.461889 # DEPENDENCYPART_ARC
(53,51),-0.497 # DEPENDENCYPART_ARC
(53,54),0.0927934 # DEPENDENCYPART_ARC
(53,55),-0.654019 # DEPENDENCYPART_ARC
(53,56),-0.910074 # DEPENDENCYPART_ARC
(53,57),-0.544794 # DEPENDENCYPART_ARC
(53,58),0.26735 # DEPENDENCYPART_ARC
(53,59),-1.32991 # DEPENDENCYPART_ARC
(53,60),-0.804522 # DEPENDENCYPART_ARC
(53,62),-0.7958 # DEPENDENCYPART_ARC
(53,66),-0.482613 # DEPENDENCYPART_ARC
(53,67),-1.39229 # DEPENDENCYPART_ARC
(53,76),-0.656542 # DEPENDENCYPART_ARC
(53,79),-0.842111 # DEPENDENCYPART_ARC
(54,53),-0.363041 # DEPENDENCYPART_ARC
(54,55),0.604003 # DEPENDENCYPART_ARC
(54,56),0.708923 # DEPENDENCYPART_ARC
(54,57),-0.211479 # DEPENDENCYPART_ARC
(54,58),-0.959274 # DEPENDENCYPART_ARC
(54,59),-0.692667 # DEPENDENCYPART_ARC
(54,60),-0.438565 # DEPENDENCYPART_ARC
(55,50),-0.787538 # DEPENDENCYPART_ARC
(55,51),-0.684609 # DEPENDENCYPART_ARC
(55,53),-0.560772 # DEPENDENCYPART_ARC
(55,54),-0.196075 # DEPENDENCYPART_ARC
(55,56),-0.340487 # DEPENDENCYPART_ARC
(55,57),-0.37015 # DEPENDENCYPART_ARC
(56,48),-0.913673 # DEPENDENCYPART_ARC
(56,50),-2.2738 # DEPENDENCYPART_ARC
(56,51),-1.62856 # DEPENDENCYPART_ARC
(56,52),-0.283557 # DEPENDENCYPART_ARC
(56,53),-0.0635176 # DEPENDENCYPART_ARC
(56,54),-1.0762 # DEPENDENCYPART_ARC
(56,55),0.783311 # DEPENDENCYPART_ARC
(56,57),1.08377 # DEPENDENCYPART_ARC
(56,58),-1.13872 # DEPENDENCYPART_ARC
(56,59),-0.754606 # DEPENDENCYPART_ARC
(56,60),-0.383073 # DEPENDENCYPART_ARC
(56,61),-1.0718 # DEPENDENCYPART_ARC
(56,62),-0.552585 # DEPENDENCYPART_ARC
(57,55),-0.743632 # DEPENDENCYPART_ARC
(57,56),-0.67082 # DEPENDENCYPART_ARC
(57,58),-0.339539 # DEPENDENCYPART_ARC
(57,59),-1.18548 # DEPENDENCYPART_ARC
(58,40),-0.752341 # DEPENDENCYPART_ARC
(58,48),-1.41608 # DEPENDENCYPART_ARC
(58,49),-0.634459 # DEPENDENCYPART_ARC
(58,50),-2.16018 # DEPENDENCYPART_ARC
(58,51),-2.36334 # DEPENDENCYPART_ARC
(58,52),-0.57636 # DEPENDENCYPART_ARC
(58,53),-0.284064 # DEPENDENCYPART_ARC
(58,54),0.615978 # DEPENDENCYPART_ARC
(58,55),-0.476597 # DEPENDENCYPART_ARC
(58,56),-2.04125 # DEPENDENCYPART_ARC
(58,57),0.152616 # DEPENDENCYPART_ARC
(58,59),1.30925 # DEPENDENCYPART_ARC
(58,60),1.32159 # DEPENDENCYPART_ARC
(58,61),-1.4845 # DEPENDENCYPART_ARC
(58,62),0.453147 # DEPENDENCYPART_ARC
(58,63),-1.65053 # DEPENDENCYPART_ARC
(58,64),-1.54295 # DEPENDENCYPART_ARC
(58,65),-1.78278 # DEPENDENCYPART_ARC
(58,66),-0.0963352 # DEPENDENCYPART_ARC
(58,68),-0.0171022 # DEPENDENCYPART_ARC
(58,69),-2.52422 # DEPENDENCYPART_ARC
(58,71),-0.242542 # DEPENDENCYPART_ARC
(58,72),-2.61637 # DEPENDENCYPART_ARC
(58,73),-0.639031 # DEPENDENCYPART_ARC
(58,74),-0.629563 # DEPENDENCYPART_ARC
(58,75),-3.10415 # DEPENDENCYPART_ARC
(58,77),-1.13793 # DEPENDENCYPART_ARC
(58,81),-1.10627 # DEPENDENCYPART_ARC
(58,83),-0.184199 # DEPENDENCYPART_ARC
(59,54),-0.918279 # DEPENDENCYPART_ARC
(59,56),-0.888294 # DEPENDENCYPART_ARC
(59,60),1.26992 # DEPENDENCYPART_ARC
(59,61),0.450275 # DEPENDENCYPART_ARC
(59,62),0.474518 # DEPENDENCYPART_ARC
(59,63),-0.085401 # DEPENDENCYPART_ARC
(59,68),-0.441415 # DEPENDENCYPART_ARC
(60,59),-0.645361 # DEPENDENCYPART_ARC
(60,61),2.13309 # DEPENDENCYPART_ARC
(60,62),-0.204919 # DEPENDENCYPART_ARC
(60,63),-0.0761303 # DEPENDENCYPART_ARC
(60,64),-1.21828 # DEPENDENCYPART_ARC
(61,59),-1.04293 # DEPENDENCYPART_ARC
(61,62),0.706103 # DEPENDENCYPART_ARC
(61,63),-0.77109 # DEPENDENCYPART_ARC
(61,64),-1.04925 # DEPENDENCYPART_ARC
(61,66),-0.260004 # DEPENDENCYPART_ARC
(61,68),-0.512484 # DEPENDENCYPART_ARC
(61,71),-0.475237 # DEPENDENCYPART_ARC
(62,60),-0.22675 # DEPENDENCYPART_ARC
(62,61),0.158716 # DEPENDENCYPART_ARC
(62,63),2.32005 # DEPENDENCYPART_ARC
(62,64),0.188931 # DEPENDENCYPART_ARC
(62,65),-0.923333 # DEPENDENCYPART_ARC
(62,66),-0.279687 # DEPENDENCYPART_ARC
(62,69),-0.794494 # DEPENDENCYPART_ARC
(62,72),-1.05778 # DEPENDENCYPART_ARC
(63,64),1.49536 # DEPENDENCYPART_ARC
(63,65),0.726014 # DEPENDENCYPART_ARC
(63,66),0.274191 # DEPENDENCYPART_ARC
(63,67),-0.996991 # DEPENDENCYPART_ARC
(63,68),0.0385161 # DEPENDENCYPART_ARC
(63,69),-1.13401 # DEPENDENCYPART_ARC
(63,70),-0.799675 # DEPENDENCYPART_ARC
(63,71),-0.0865966 # DEPENDENCYPART_ARC
(63,74),-0.314611 # DEPENDENCYPART_ARC
(64,63),-1.29727 # DEPENDENCYPART_ARC
(64,65),2.00977 # DEPENDENCYPART_ARC
(64,66),0.291182 # DEPENDENCYPART_ARC
(64,67),-0.953965 # DEPENDENCYPART_ARC
(64,68),-0.164521 # DEPENDENCYPART_ARC
(64,69),-1.07978 # DEPENDENCYPART_ARC
(64,70),-0.7197 # DEPENDENCYPART_ARC
(64,71),-0.425615 # DEPENDENCYPART_ARC
(64,72),-1.00394 # DEPENDENCYPART_ARC
(64,73),-0.734791 # DEPENDENCYPART_ARC
(64,74),-0.392759 # DEPENDENCYPART_ARC
(64,76),-1.41901 # DEPENDENCYPART_ARC
(65,66),0.103208 # DEPENDENCYPART_ARC
(65,67),-2.49014 # DEPENDENCYPART_ARC
(65,68),-0.80912 # DEPENDENCYPART_ARC
(66,32),-1.13176 # DEPENDENCYPART_ARC
(66,35),-1.76358 # DEPENDENCYPART_ARC
(66,47),-0.220524 # DEPENDENCYPART_ARC
(66,55),-1.10159 # DEPENDENCYPART_ARC
(66,56),-1.09502 # DEPENDENCYPART_ARC
(66,58),-0.128137 # DEPENDENCYPART_ARC
(66,59),-0.798668 # DEPENDENCYPART_ARC
(66,60),-0.71543 # DEPENDENCYPART_ARC
(66,61),-0.921417 # DEPENDENCYPART_ARC
(66,62),-0.766843 # DEPENDENCYPART_ARC
(66,63),-0.780088 # DEPENDENCYPART_ARC
(66,64),-0.640946 # DEPENDENCYPART_ARC
(66,65),-0.134876 # DEPENDENCYPART_ARC
(66,67),-0.279105 # DEPENDENCYPART_ARC
(66,68),-0.474894 # DEPENDENCYPART_ARC
(66,69),-0.674377 # DEPENDENCYPART_ARC
(66,70),-0.898201 # DEPENDENCYPART_ARC
(66,71),-0.76381 # DEPENDENCYPART_ARC
(66,72),-1.17046 # DEPENDENCYPART_ARC
(66,73),-1.069 # DEPENDENCYPART_ARC
(66,74),-1.05974 # DEPENDENCYPART_ARC
(66,75),-1.56882 # DEPENDENCYPART_ARC
(66,76),-0.739565 # DEPENDENCYPART_ARC
(66,77),-1.16429 # DEPENDENCYPART_ARC
(66,78),-1.81291 # DEPENDENCYPART_ARC
(66,79),-0.410256 # DEPENDENCYPART_ARC
(66,81),-0.91405 # DEPENDENCYPART_ARC
(67,65),-1.22107 # DEPENDENCYPART_ARC
(67,66),0.0517514 # DEPENDENCYPART_ARC
(67,68),-0.416365 # DEPENDENCYPART_ARC
(67,69),-1.61962 # DEPENDENCYPART_ARC
(68,61),-0.309952 # DEPENDENCYPART_ARC
(68,63),-0.550477 # DEPENDENCYPART_ARC
(68,64),-0.538094 # DEPENDENCYPART_ARC
(68,65),-0.510618 # DEPENDENCYPART_ARC
(68,66),0.183902 # DEPENDENCYPART_ARC
(68,67),0.526892 # DEPENDENCYPART_ARC
(68,69),2.37517 # DEPENDENCYPART_ARC
(68,70),0.186427 # DEPENDENCYPART_ARC
(68,71),-0.347006 # DEPENDENCYPART_ARC
(68,72),0.0689625 # DEPENDENCYPART_ARC
(68,73),-1.13108 # DEPENDENCYPART_ARC
(68,75),-0.755237 # DEPENDENCYPART_ARC
(69,67),-0.727571 # DEPENDENCYPART_ARC
(69,70),2.06107 # DEPENDENCYPART_ARC
(69,71),0.706637 # DEPENDENCYPART_ARC
(69,72),-0.173738 # DEPENDENCYPART_ARC
(69,73),-0.249578 # DEPENDENCYPART_ARC
(69,74),0.0943162 # DEPENDENCYPART_ARC
(69,75),-0.94285 # DEPENDENCYPART_ARC
(69,76),-0.997735 # DEPENDENCYPART_ARC
(69,77),-0.561725 # DEPENDENCYPART_ARC
(69,78),-0.675784 # DEPENDENCYPART_ARC
(69,81),-0.424449 # DEPENDENCYPART_ARC
(70,71),-0.214898 # DEPENDENCYPART_ARC
(71,61),-0.580193 # DEPENDENCYPART_ARC
(71,64),-0.748037 # DEPENDENCYPART_ARC
(71,65),-0.743248 # DEPENDENCYPART_ARC
(71,67),-0.710676 # DEPENDENCYPART_ARC
(71,68),-0.526371 # DEPENDENCYPART_ARC
(71,69),-0.603697 # DEPENDENCYPART_ARC
(71,70),-0.431418 # DEPENDENCYPART_ARC
(71,72),1.956 # DEPENDENCYPART_ARC
(71,73),-0.177073 # DEPENDENCYPART_ARC
(71,75),-0.693946 # DEPENDENCYPART_ARC
(71,79),-0.175095 # DEPENDENCYPART_ARC
(72,70),-1.43642 # DEPENDENCYPART_ARC
(72,73),0.305255 # DEPENDENCYPART_ARC
(72,74),0.222699 # DEPENDENCYPART_ARC
(72,75),-1.53142 # DEPENDENCYPART_ARC
(72,76),-0.534515 # DEPENDENCYPART_ARC
(72,77),-0.484685 # DEPENDENCYPART_ARC
(72,78),-0.871532 # DEPENDENCYPART_ARC
(72,79),-0.113599 # DEPENDENCYPART_ARC
(72,80),-1.02504 # DEPENDENCYPART_ARC
(72,81),-0.528285 # DEPENDENCYPART_ARC
(73,70),-1.9518 # DEPENDENCYPART_ARC
(73,74),0.97003 # DEPENDENCYPART_ARC
(73,75),-0.174005 # DEPENDENCYPART_ARC
(73,76),0.12589 # DEPENDENCYPART_ARC
(73,77),-0.312546 # DEPENDENCYPART_ARC
(73,78),-0.729973 # DEPENDENCYPART_ARC
(74,72),-0.824197 # DEPENDENCYPART_ARC
(74,73),-0.217122 # DEPENDENCYPART_ARC
(74,75),2.07832 # DEPENDENCYPART_ARC
(74,76),-0.275168 # DEPENDENCYPART_ARC
(74,78),-0.733035 # DEPENDENCYPART_ARC
(74,79),-0.141934 # DEPENDENCYPART_ARC
(74,82),-0.893787 # DEPENDENCYPART_ARC
(75,76),1.02933 # DEPENDENCYPART_ARC
(75,77),-0.141724 # DEPENDENCYPART_ARC
(75,78),-0.743318 # DEPENDENCYPART_ARC
(75,79),-0.278075 # DEPENDENCYPART_ARC
(75,80),-1.0261 # DEPENDENCYPART_ARC
(75,81),-0.520043 # DEPENDENCYPART_ARC
(76,54),-0.246275 # DEPENDENCYPART_ARC
(76,60),-0.48912 # DEPENDENCYPART_ARC
(76,61),-3.5632 # DEPENDENCYPART_ARC
(76,62),-0.589828 # DEPENDENCYPART_ARC
(76,63),-2.62528 # DEPENDENCYPART_ARC
(76,64),-2.5886 # DEPENDENCYPART_ARC
(76,65),-3.51443 # DEPENDENCYPART_ARC
(76,67),-0.9435 # DEPENDENCYPART_ARC
(76,68),-0.367527 # DEPENDENCYPART_ARC
(76,69),-2.17577 # DEPENDENCYPART_ARC
(76,70),-1.86493 # DEPENDENCYPART_ARC
(76,71),-0.412594 # DEPENDENCYPART_ARC
(76,72),-2.14001 # DEPENDENCYPART_ARC
(76,73),-0.570189 # DEPENDENCYPART_ARC
(76,74),-0.259269 # DEPENDENCYPART_ARC
(76,75),-1.96191 # DEPENDENCYPART_ARC
(76,77),2.07576 # DEPENDENCYPART_ARC
(76,78),0.103625 # DEPENDENCYPART_ARC
(76,79),0.24715 # DEPENDENCYPART_ARC
(76,80),-0.426414 # DEPENDENCYPART_ARC
(76,81),0.631675 # DEPENDENCYPART_ARC
(76,82),-2.79251 # DEPENDENCYPART_ARC
(76,83),0.287798 # DEPENDENCYPART_ARC
(77,78),1.10935 # DEPENDENCYPART_ARC
(77,79),1.26704 # DEPENDENCYPART_ARC
(77,80),-0.480381 # DEPENDENCYPART_ARC
(77,81),-0.621542 # DEPENDENCYPART_ARC
(77,82),-1.00517 # DEPENDENCYPART_ARC
(78,77),0.122942 # DEPENDENCYPART_ARC
(78,79),0.129975 # DEPENDENCYPART_ARC
(78,80),-0.670455 # DEPENDENCYPART_ARC
(78,81),-0.695625 # DEPENDENCYPART_ARC
(78,82),-0.686722 # DEPENDENCYPART_ARC
(78,83),-1.03269 # DEPENDENCYPART_ARC
(79,32),-1.45026 # DEPENDENCYPART_ARC
(79,47),-0.508685 # DEPENDENCYPART_ARC
(79,55),-1.26694 # DEPENDENCYPART_ARC
(79,58),-0.983799 # DEPENDENCYPART_ARC
(79,61),-1.19946 # DEPENDENCYPART_ARC
(79,62),-0.658949 # DEPENDENCYPART_ARC
(79,63),-1.09009 # DEPENDENCYPART_ARC
(79,64),-1.31203 # DEPENDENCYPART_ARC
(79,65),-1.08585 # DEPENDENCYPART_ARC
(79,67),-0.806035 # DEPENDENCYPART_ARC
(79,69),-0.767106 # DEPENDENCYPART_ARC
(79,70),-0.997181 # DEPENDENCYPART_ARC
(79,72),-0.54318 # DEPENDENCYPART_ARC
(79,73),-0.568718 # DEPENDENCYPART_ARC
(79,74),-0.646053 # DEPENDENCYPART_ARC
(79,75),-0.312023 # DEPENDENCYPART_ARC
(79,76),0.0152894 # DEPENDENCYPART_ARC
(79,77),-0.184749 # DEPENDENCYPART_ARC
(79,78),0.482013 # DEPENDENCYPART_ARC
(79,80),0.988096 # DEPENDENCYPART_ARC
(79,81),0.180253 # DEPENDENCYPART_ARC
(79,82),0.00846795 # DEPENDENCYPART_ARC
(79,83),-0.088042 # DEPENDENCYPART_ARC
(80,77),-0.643534 # DEPENDENCYPART_ARC
(80,81),0.783705 # DEPENDENCYPART_ARC
(80,82),0.171686 # DEPENDENCYPART_ARC
(80,83),-0.456549 # DEPENDENCYPART_ARC
(81,80),-0.657215 # DEPENDENCYPART_ARC
(81,82),2.05493 # DEPENDENCYPART_ARC
(81,83),-0.0987465 # DEPENDENCYPART_ARC
(82,80),-0.907991 # DEPENDENCYPART_ARC
(82,83),-0.208927 # DEPENDENCYPART_ARC
(83,78),-0.94009 # DEPENDENCYPART_ARC
(83,80),-0.847534 # DEPENDENCYPART_ARC
(83,82),-1.08445 # DEPENDENCYPART_ARC
(84,80),-0.876872 # DEPENDENCYPART_ARC
(84,82),-0.837722 # DEPENDENCYPART_ARC
(84,83),-0.48527 # DEPENDENCYPART_ARC
(0,1),(0,2),0.0643534 # DEPENDENCYPART_SIBL
(0,1),(0,3),-0.0507213 # DEPENDENCYPART_SIBL
(0,1),(0,4),0.147187 # DEPENDENCYPART_SIBL
(0,1),(0,5),-0.0467206 # DEPENDENCYPART_SIBL
(0,1),(0,6),0.0643534 # DEPENDENCYPART_SIBL
(0,1),(0,7),0.00530223 # DEPENDENCYPART_SIBL
(0,1),(0,8),-0.0213206 # DEPENDENCYPART_SIBL
(0,1),(0,9),-0.0507213 # DEPENDENCYPART_SIBL
(0,1),(0,10),-0.0213206 # DEPENDENCYPART_SIBL
(0,1),(0,11),-0.0467206 # DEPENDENCYPART_SIBL
(0,1),(0,12),-0.00704812 # DEPENDENCYPART_SIBL
(0,1),(0,13),-0.0213295 # DEPENDENCYPART_SIBL
(0,1),(0,14),-0.00915949 # DEPENDENCYPART_SIBL
(0,1),(0,15),-0.0402436 # DEPENDENCYPART_SIBL
(0,1),(0,16),-0.0213206 # DEPENDENCYPART_SIBL
(0,1),(0,17),-0.00909482 # DEPENDENCYPART_SIBL
(0,1),(0,18),-0.000160339 # DEPENDENCYPART_SIBL
(0,1),(0,19),-0.0161114 # DEPENDENCYPART_SIBL
(0,1),(0,20),-0.0266636 # DEPENDENCYPART_SIBL
(0,1),(0,21),-0.000160339 # DEPENDENCYPART_SIBL
(0,1),(0,22),-0.0223581 # DEPENDENCYPART_SIBL
(0,1),(0,23),-0.0299616 # DEPENDENCYPART_SIBL
(0,1),(0,24),0.0141194 # DEPENDENCYPART_SIBL
(0,1),(0,25),-0.0194349 # DEPENDENCYPART_SIBL
(0,1),(0,26),-0.0213206 # DEPENDENCYPART_SIBL
(0,1),(0,28),-0.0214106 # DEPENDENCYPART_SIBL
(0,1),(0,30),-0.0820499 # DEPENDENCYPART_SIBL
(0,1),(0,31),-0.134519 # DEPENDENCYPART_SIBL
(0,1),(0,32),-0.00434706 # DEPENDENCYPART_SIBL
(0,1),(0,33),-0.0398264 # DEPENDENCYPART_SIBL
(0,1),(0,34),-0.0213206 # DEPENDENCYPART_SIBL
(0,1),(0,35),-0.000160339 # DEPENDENCYPART_SIBL
(0,1),(0,37),-0.0213206 # DEPENDENCYPART_SIBL
(0,1),(0,38),-0.021625 # DEPENDENCYPART_SIBL
(0,1),(0,39),0.0807444 # DEPENDENCYPART_SIBL
(0,1),(0,41),-0.0213206 # DEPENDENCYPART_SIBL
(0,1),(0,45),0.0392291 # DEPENDENCYPART_SIBL
(0,1),(0,46),-0.134519 # DEPENDENCYPART_SIBL
(0,1),(0,47),0.00754503 # DEPENDENCYPART_SIBL
(0,1),(0,48),-0.0215454 # DEPENDENCYPART_SIBL
(0,1),(0,50),-0.0213207 # DEPENDENCYPART_SIBL
(0,1),(0,55),-0.0507213 # DEPENDENCYPART_SIBL
(0,1),(0,56),-0.0213206 # DEPENDENCYPART_SIBL
(0,1),(0,58),-0.000160339 # DEPENDENCYPART_SIBL
(0,1),(0,59),0.0800107 # DEPENDENCYPART_SIBL
(0,1),(0,66),-0.134519 # DEPENDENCYPART_SIBL
(0,1),(0,74),-0.0421527 # DEPENDENCYPART_SIBL
(0,1),(0,76),-0.000160339 # DEPENDENCYPART_SIBL
(0,1),(0,79),-0.134519 # DEPENDENCYPART_SIBL
(0,1),(0,82),-0.0214988 # DEPENDENCYPART_SIBL
(0,1),(0,84),0.0392291 # DEPENDENCYPART_SIBL
(0,2),(0,3),-0.136883 # DEPENDENCYPART_SIBL
(0,2),(0,4),0.316219 # DEPENDENCYPART_SIBL
(0,2),(0,5),-0.0821558 # DEPENDENCYPART_SIBL
(0,2),(0,6),-0.0560928 # DEPENDENCYPART_SIBL
(0,2),(0,7),0.0552195 # DEPENDENCYPART_SIBL
(0,2),(0,8),-0.0077497 # DEPENDENCYPART_SIBL
(0,2),(0,9),-0.136883 # DEPENDENCYPART_SIBL
(0,2),(0,10),-0.00775041 # DEPENDENCYPART_SIBL
(0,2),(0,11),-0.0821558 # DEPENDENCYPART_SIBL
(0,2),(0,12),0.00788945 # DEPENDENCYPART_SIBL
(0,2),(0,13),-0.0120614 # DEPENDENCYPART_SIBL
(0,2),(0,14),-0.0520122 # DEPENDENCYPART_SIBL
(0,2),(0,15),-0.0660528 # DEPENDENCYPART_SIBL
(0,2),(0,16),-0.0077497 # DEPENDENCYPART_SIBL
(0,2),(0,17),-0.0513613 # DEPENDENCYPART_SIBL
(0,2),(0,18),0.044299 # DEPENDENCYPART_SIBL
(0,2),(0,19),-0.00792366 # DEPENDENCYPART_SIBL
(0,2),(0,20),-0.0828891 # DEPENDENCYPART_SIBL
(0,2),(0,21),0.044299 # DEPENDENCYPART_SIBL
(0,2),(0,22),-0.00775053 # DEPENDENCYPART_SIBL
(0,2),(0,23),-0.020512 # DEPENDENCYPART_SIBL
(0,2),(0,24),-0.0331458 # DEPENDENCYPART_SIBL
(0,2),(0,25),-0.00895181 # DEPENDENCYPART_SIBL
(0,2),(0,26),-0.00698196 # DEPENDENCYPART_SIBL
(0,2),(0,28),-0.0077773 # DEPENDENCYPART_SIBL
(0,2),(0,30),-0.0418503 # DEPENDENCYPART_SIBL
(0,2),(0,31),0.191137 # DEPENDENCYPART_SIBL
(0,2),(0,32),0.0390655 # DEPENDENCYPART_SIBL
(0,2),(0,33),-0.106661 # DEPENDENCYPART_SIBL
(0,2),(0,34),-0.0077497 # DEPENDENCYPART_SIBL
(0,2),(0,35),0.044299 # DEPENDENCYPART_SIBL
(0,2),(0,37),-0.0077497 # DEPENDENCYPART_SIBL
(0,2),(0,38),-0.00777639 # DEPENDENCYPART_SIBL
(0,2),(0,39),0.0782819 # DEPENDENCYPART_SIBL
(0,2),(0,41),-0.0077497 # DEPENDENCYPART_SIBL
(0,2),(0,45),0.0102241 # DEPENDENCYPART_SIBL
(0,2),(0,46),0.191137 # DEPENDENCYPART_SIBL
(0,2),(0,47),0.0822979 # DEPENDENCYPART_SIBL
(0,2),(0,48),-0.00797987 # DEPENDENCYPART_SIBL
(0,2),(0,50),-0.00775206 # DEPENDENCYPART_SIBL
(0,2),(0,55),-0.136883 # DEPENDENCYPART_SIBL
(0,2),(0,56),-0.00775041 # DEPENDENCYPART_SIBL
(0,2),(0,58),0.044299 # DEPENDENCYPART_SIBL
(0,2),(0,59),0.0747557 # DEPENDENCYPART_SIBL
(0,2),(0,66),0.191137 # DEPENDENCYPART_SIBL
(0,2),(0,74),-0.0643346 # DEPENDENCYPART_SIBL
