# _root_ خَصَّصَت الحُكُومَةُ المِصْرِيَّةُ 5,2 بِلْيُونِ جُنَيْهٍ ( 585 مِلْيُونَ دُولارٍ ) لِ إِصْلاحِ شَرِكَةِ الحَدِيدِ وَ الصُلْبِ وَ 5,1 بِلْيُونٍ ( 153 مِلْيُونَ دُولارٍ ) لِ إِصْلاحِ قِطاعِ الغَزْلِ وَ النَسِيجِ فِي الوَقْتِ الَّذِي سَ تَمْتَنِعُ عَن بَيْعِ 115 شَرِكَةً تابِعَةً سابِقاً لِ وِزارَةِ الاِقْتِصادِ قَبْلَ إِلْغائِ ها .
#goldHeads=18,1,2,7,4,5,1,7,8,9,7,1,12,13,16,14,16,32,21,19,18,21,22,23,21,18,26,27,30,28,30,0,32,32,36,32,36,37,38,39,40,41,41,43,44,41,46,47,0,
#predictedHeads=0,1,2,7,4,5,1,7,8,9,7,1,12,13,16,14,16,16,21,19,14,21,22,23,21,1,26,27,30,28,30,31,32,33,36,33,36,37,38,39,40,41,38,43,44,36,46,47,0,
(0,1),(0,4),0.0113211 # DEPENDENCYPART_SIBL
(0,1),(0,7),0.00451582 # DEPENDENCYPART_SIBL
(0,1),(0,8),0.011328 # DEPENDENCYPART_SIBL
(0,1),(0,11),0.126564 # DEPENDENCYPART_SIBL
(0,1),(0,13),-0.0268845 # DEPENDENCYPART_SIBL
(0,1),(0,16),-0.0866423 # DEPENDENCYPART_SIBL
(0,1),(0,18),-0.0866423 # DEPENDENCYPART_SIBL
(0,1),(0,19),0.0113276 # DEPENDENCYPART_SIBL
(0,1),(0,21),0.00451582 # DEPENDENCYPART_SIBL
(0,1),(0,22),0.011328 # DEPENDENCYPART_SIBL
(0,1),(0,25),0.126564 # DEPENDENCYPART_SIBL
(0,1),(0,27),-0.0268845 # DEPENDENCYPART_SIBL
(0,1),(0,35),-0.0379307 # DEPENDENCYPART_SIBL
(0,1),(0,36),-0.08459 # DEPENDENCYPART_SIBL
(0,1),(0,37),0.0311549 # DEPENDENCYPART_SIBL
(0,1),(0,38),-0.026963 # DEPENDENCYPART_SIBL
(0,1),(0,40),-0.0268845 # DEPENDENCYPART_SIBL
(0,1),(0,49),0.0642592 # DEPENDENCYPART_SIBL
(0,2),(0,3),-0.0606623 # DEPENDENCYPART_SIBL
(0,2),(0,4),0.0235492 # DEPENDENCYPART_SIBL
(0,2),(0,7),-0.123459 # DEPENDENCYPART_SIBL
(0,2),(0,8),0.0210999 # DEPENDENCYPART_SIBL
(0,2),(0,11),0.115298 # DEPENDENCYPART_SIBL
(0,2),(0,13),-0.0398924 # DEPENDENCYPART_SIBL
(0,2),(0,16),-0.0538613 # DEPENDENCYPART_SIBL
(0,2),(0,18),-0.0538613 # DEPENDENCYPART_SIBL
(0,2),(0,19),0.020381 # DEPENDENCYPART_SIBL
(0,2),(0,21),-0.123459 # DEPENDENCYPART_SIBL
(0,2),(0,22),0.0210999 # DEPENDENCYPART_SIBL
(0,2),(0,25),0.115298 # DEPENDENCYPART_SIBL
(0,2),(0,27),-0.0398924 # DEPENDENCYPART_SIBL
(0,2),(0,35),-0.0443686 # DEPENDENCYPART_SIBL
(0,2),(0,36),-0.103113 # DEPENDENCYPART_SIBL
(0,2),(0,37),0.0961028 # DEPENDENCYPART_SIBL
(0,2),(0,38),-0.0400761 # DEPENDENCYPART_SIBL
(0,2),(0,40),-0.0417481 # DEPENDENCYPART_SIBL
(0,2),(0,49),-0.0445216 # DEPENDENCYPART_SIBL
(0,3),(0,4),0.0033367 # DEPENDENCYPART_SIBL
(0,3),(0,7),-0.0213089 # DEPENDENCYPART_SIBL
(0,3),(0,8),0.0033367 # DEPENDENCYPART_SIBL
(0,3),(0,11),0.120934 # DEPENDENCYPART_SIBL
(0,3),(0,13),-0.020391 # DEPENDENCYPART_SIBL
(0,3),(0,16),-0.0619015 # DEPENDENCYPART_SIBL
(0,3),(0,18),-0.0619015 # DEPENDENCYPART_SIBL
(0,3),(0,19),-0.000909251 # DEPENDENCYPART_SIBL
(0,3),(0,21),-0.0213089 # DEPENDENCYPART_SIBL
(0,3),(0,22),0.0033367 # DEPENDENCYPART_SIBL
(0,3),(0,25),0.120934 # DEPENDENCYPART_SIBL
(0,3),(0,27),-0.020391 # DEPENDENCYPART_SIBL
(0,3),(0,35),-0.0311905 # DEPENDENCYPART_SIBL
(0,3),(0,36),-0.0600584 # DEPENDENCYPART_SIBL
(0,3),(0,37),-0.0194497 # DEPENDENCYPART_SIBL
(0,3),(0,38),-0.0205315 # DEPENDENCYPART_SIBL
(0,3),(0,40),-0.0165891 # DEPENDENCYPART_SIBL
(0,3),(0,49),-0.00451171 # DEPENDENCYPART_SIBL
(0,4),(0,7),0.0636974 # DEPENDENCYPART_SIBL
(0,4),(0,8),-0.0162052 # DEPENDENCYPART_SIBL
(0,4),(0,11),0.218566 # DEPENDENCYPART_SIBL
(0,4),(0,13),0.0619523 # DEPENDENCYPART_SIBL
(0,4),(0,16),-0.0503712 # DEPENDENCYPART_SIBL
(0,4),(0,18),-0.0503712 # DEPENDENCYPART_SIBL
(0,4),(0,19),-0.0162055 # DEPENDENCYPART_SIBL
(0,4),(0,21),0.0636974 # DEPENDENCYPART_SIBL
(0,4),(0,22),-0.0162052 # DEPENDENCYPART_SIBL
(0,4),(0,25),0.218566 # DEPENDENCYPART_SIBL
(0,4),(0,27),0.0619523 # DEPENDENCYPART_SIBL
(0,4),(0,35),0.00418081 # DEPENDENCYPART_SIBL
(0,4),(0,36),0.0087692 # DEPENDENCYPART_SIBL
(0,4),(0,37),0.0929312 # DEPENDENCYPART_SIBL
(0,4),(0,38),0.0619523 # DEPENDENCYPART_SIBL
(0,4),(0,40),0.0609716 # DEPENDENCYPART_SIBL
(0,4),(0,49),0.106778 # DEPENDENCYPART_SIBL
(0,7),(0,8),0.0668867 # DEPENDENCYPART_SIBL
(0,7),(0,11),0.171346 # DEPENDENCYPART_SIBL
(0,7),(0,13),0.0481405 # DEPENDENCYPART_SIBL
(0,7),(0,16),0.00337499 # DEPENDENCYPART_SIBL
(0,7),(0,18),0.00337499 # DEPENDENCYPART_SIBL
(0,7),(0,19),0.0668863 # DEPENDENCYPART_SIBL
(0,7),(0,21),-0.200131 # DEPENDENCYPART_SIBL
(0,7),(0,22),0.0668867 # DEPENDENCYPART_SIBL
(0,7),(0,25),0.171346 # DEPENDENCYPART_SIBL
(0,7),(0,27),0.0481405 # DEPENDENCYPART_SIBL
(0,7),(0,35),-0.0682361 # DEPENDENCYPART_SIBL
(0,7),(0,36),0.0434762 # DEPENDENCYPART_SIBL
(0,7),(0,37),0.0353509 # DEPENDENCYPART_SIBL
(0,7),(0,38),0.0481405 # DEPENDENCYPART_SIBL
(0,7),(0,40),0.0477331 # DEPENDENCYPART_SIBL
(0,7),(0,49),-0.0161132 # DEPENDENCYPART_SIBL
(0,8),(0,11),0.218566 # DEPENDENCYPART_SIBL
(0,8),(0,13),0.0619564 # DEPENDENCYPART_SIBL
(0,8),(0,16),-0.0503712 # DEPENDENCYPART_SIBL
(0,8),(0,18),-0.0503712 # DEPENDENCYPART_SIBL
(0,8),(0,19),-0.0162055 # DEPENDENCYPART_SIBL
(0,8),(0,21),0.0636974 # DEPENDENCYPART_SIBL
(0,8),(0,22),-0.0162052 # DEPENDENCYPART_SIBL
(0,8),(0,25),0.218566 # DEPENDENCYPART_SIBL
(0,8),(0,27),0.0619564 # DEPENDENCYPART_SIBL
(0,8),(0,35),0.00418081 # DEPENDENCYPART_SIBL
(0,8),(0,36),0.0087692 # DEPENDENCYPART_SIBL
(0,8),(0,37),0.0929312 # DEPENDENCYPART_SIBL
(0,8),(0,38),0.0619564 # DEPENDENCYPART_SIBL
(0,8),(0,40),0.0609757 # DEPENDENCYPART_SIBL
(0,8),(0,49),0.106778 # DEPENDENCYPART_SIBL
(0,11),(0,13),-0.0806908 # DEPENDENCYPART_SIBL
(0,11),(0,16),-0.0167221 # DEPENDENCYPART_SIBL
(0,11),(0,18),-0.0167221 # DEPENDENCYPART_SIBL
(0,11),(0,19),-0.00272849 # DEPENDENCYPART_SIBL
(0,11),(0,21),-0.381652 # DEPENDENCYPART_SIBL
(0,11),(0,22),-0.00272807 # DEPENDENCYPART_SIBL
(0,11),(0,25),-0.14425 # DEPENDENCYPART_SIBL
(0,11),(0,27),-0.0806908 # DEPENDENCYPART_SIBL
(0,11),(0,35),-0.138459 # DEPENDENCYPART_SIBL
(0,11),(0,36),0.0319592 # DEPENDENCYPART_SIBL
(0,11),(0,37),-0.0207108 # DEPENDENCYPART_SIBL
(0,11),(0,38),-0.0806908 # DEPENDENCYPART_SIBL
(0,11),(0,40),-0.0808993 # DEPENDENCYPART_SIBL
(0,11),(0,49),-0.190728 # DEPENDENCYPART_SIBL
(0,13),(0,16),-0.0645683 # DEPENDENCYPART_SIBL
(0,13),(0,18),-0.0645683 # DEPENDENCYPART_SIBL
(0,13),(0,19),0.0230535 # DEPENDENCYPART_SIBL
(0,13),(0,21),-0.120283 # DEPENDENCYPART_SIBL
(0,13),(0,22),0.0237724 # DEPENDENCYPART_SIBL
(0,13),(0,25),0.118474 # DEPENDENCYPART_SIBL
(0,13),(0,27),-0.0347822 # DEPENDENCYPART_SIBL
(0,13),(0,35),-0.046276 # DEPENDENCYPART_SIBL
(0,13),(0,36),-0.105866 # DEPENDENCYPART_SIBL
(0,13),(0,37),0.0879646 # DEPENDENCYPART_SIBL
(0,13),(0,38),-0.034966 # DEPENDENCYPART_SIBL
(0,13),(0,40),-0.0357323 # DEPENDENCYPART_SIBL
(0,13),(0,49),-0.0407917 # DEPENDENCYPART_SIBL
(0,16),(0,18),-0.11437 # DEPENDENCYPART_SIBL
(0,16),(0,19),0.0478748 # DEPENDENCYPART_SIBL
(0,16),(0,21),-0.0587565 # DEPENDENCYPART_SIBL
(0,16),(0,22),0.0478754 # DEPENDENCYPART_SIBL
(0,16),(0,25),0.0589437 # DEPENDENCYPART_SIBL
(0,16),(0,27),0.0742873 # DEPENDENCYPART_SIBL
(0,16),(0,35),0.0401043 # DEPENDENCYPART_SIBL
(0,16),(0,36),0.0817949 # DEPENDENCYPART_SIBL
(0,16),(0,37),0.0815966 # DEPENDENCYPART_SIBL
(0,16),(0,38),0.0740981 # DEPENDENCYPART_SIBL
(0,16),(0,40),0.0743649 # DEPENDENCYPART_SIBL
(0,16),(0,49),-0.00197136 # DEPENDENCYPART_SIBL
(0,18),(0,19),0.0478748 # DEPENDENCYPART_SIBL
(0,18),(0,21),-0.0587565 # DEPENDENCYPART_SIBL
(0,18),(0,22),0.0478754 # DEPENDENCYPART_SIBL
(0,18),(0,25),0.0589437 # DEPENDENCYPART_SIBL
(0,18),(0,27),0.0742873 # DEPENDENCYPART_SIBL
(0,18),(0,35),0.0401043 # DEPENDENCYPART_SIBL
(0,18),(0,36),0.0817949 # DEPENDENCYPART_SIBL
(0,18),(0,37),0.0815966 # DEPENDENCYPART_SIBL
(0,18),(0,38),0.0740981 # DEPENDENCYPART_SIBL
(0,18),(0,40),0.0743649 # DEPENDENCYPART_SIBL
(0,18),(0,49),-0.00197136 # DEPENDENCYPART_SIBL
(0,19),(0,21),0.0636973 # DEPENDENCYPART_SIBL
(0,19),(0,22),-0.0162053 # DEPENDENCYPART_SIBL
(0,19),(0,25),0.218566 # DEPENDENCYPART_SIBL
(0,19),(0,27),0.0619061 # DEPENDENCYPART_SIBL
(0,19),(0,35),0.00418077 # DEPENDENCYPART_SIBL
(0,19),(0,36),0.00876916 # DEPENDENCYPART_SIBL
(0,19),(0,37),0.0978481 # DEPENDENCYPART_SIBL
(0,19),(0,38),0.0619061 # DEPENDENCYPART_SIBL
(0,19),(0,40),0.0609254 # DEPENDENCYPART_SIBL
(0,19),(0,49),0.106778 # DEPENDENCYPART_SIBL
(0,21),(0,22),0.0668867 # DEPENDENCYPART_SIBL
(0,21),(0,25),0.171346 # DEPENDENCYPART_SIBL
(0,21),(0,27),0.0481405 # DEPENDENCYPART_SIBL
(0,21),(0,35),-0.0682361 # DEPENDENCYPART_SIBL
(0,21),(0,36),0.0434762 # DEPENDENCYPART_SIBL
(0,21),(0,37),0.0353509 # DEPENDENCYPART_SIBL
(0,21),(0,38),0.0481405 # DEPENDENCYPART_SIBL
(0,21),(0,40),0.0477331 # DEPENDENCYPART_SIBL
(0,21),(0,49),-0.0161132 # DEPENDENCYPART_SIBL
(0,22),(0,25),0.218566 # DEPENDENCYPART_SIBL
(0,22),(0,27),0.0619564 # DEPENDENCYPART_SIBL
(0,22),(0,35),0.00418081 # DEPENDENCYPART_SIBL
(0,22),(0,36),0.0087692 # DEPENDENCYPART_SIBL
(0,22),(0,37),0.0929312 # DEPENDENCYPART_SIBL
(0,22),(0,38),0.0619564 # DEPENDENCYPART_SIBL
(0,22),(0,40),0.0609757 # DEPENDENCYPART_SIBL
(0,22),(0,49),0.106778 # DEPENDENCYPART_SIBL
(0,25),(0,27),-0.0806908 # DEPENDENCYPART_SIBL
(0,25),(0,35),-0.138459 # DEPENDENCYPART_SIBL
(0,25),(0,36),0.0319592 # DEPENDENCYPART_SIBL
(0,25),(0,37),-0.0207108 # DEPENDENCYPART_SIBL
(0,25),(0,38),-0.0806908 # DEPENDENCYPART_SIBL
(0,25),(0,40),-0.0808993 # DEPENDENCYPART_SIBL
(0,25),(0,49),-0.190728 # DEPENDENCYPART_SIBL
(0,27),(0,35),-0.046276 # DEPENDENCYPART_SIBL
(0,27),(0,36),-0.105866 # DEPENDENCYPART_SIBL
(0,27),(0,37),0.0879646 # DEPENDENCYPART_SIBL
(0,27),(0,38),-0.034966 # DEPENDENCYPART_SIBL
(0,27),(0,40),-0.0357323 # DEPENDENCYPART_SIBL
(0,27),(0,49),-0.0407917 # DEPENDENCYPART_SIBL
(0,35),(0,36),-0.165946 # DEPENDENCYPART_SIBL
(0,35),(0,37),-0.0752709 # DEPENDENCYPART_SIBL
(0,35),(0,38),-0.108225 # DEPENDENCYPART_SIBL
(0,35),(0,40),-0.108429 # DEPENDENCYPART_SIBL
(0,35),(0,49),-0.204856 # DEPENDENCYPART_SIBL
(0,36),(0,37),0.0525424 # DEPENDENCYPART_SIBL
(0,36),(0,38),-0.00560555 # DEPENDENCYPART_SIBL
(0,36),(0,40),-0.0055271 # DEPENDENCYPART_SIBL
(0,36),(0,49),0.115069 # DEPENDENCYPART_SIBL
(0,37),(0,38),-0.0154583 # DEPENDENCYPART_SIBL
(0,37),(0,40),-0.0155812 # DEPENDENCYPART_SIBL
(0,37),(0,49),-0.15516 # DEPENDENCYPART_SIBL
(0,38),(0,40),-0.0388903 # DEPENDENCYPART_SIBL
(0,38),(0,49),-0.0408762 # DEPENDENCYPART_SIBL
(0,40),(0,49),-0.0437154 # DEPENDENCYPART_SIBL
(1,2),(1,3),-0.0301613 # DEPENDENCYPART_SIBL
(1,2),(1,4),0.0187477 # DEPENDENCYPART_SIBL
(1,2),(1,5),-0.0453037 # DEPENDENCYPART_SIBL
(1,2),(1,6),-0.0501068 # DEPENDENCYPART_SIBL
(1,2),(1,7),-0.0825045 # DEPENDENCYPART_SIBL
(1,2),(1,8),0.0113991 # DEPENDENCYPART_SIBL
(1,2),(1,9),-0.070758 # DEPENDENCYPART_SIBL
(1,2),(1,10),-0.0604269 # DEPENDENCYPART_SIBL
(1,2),(1,11),0.0109545 # DEPENDENCYPART_SIBL
(1,2),(1,12),0.0417974 # DEPENDENCYPART_SIBL
(1,2),(1,13),-0.0435523 # DEPENDENCYPART_SIBL
(1,2),(1,14),-0.0428619 # DEPENDENCYPART_SIBL
(1,2),(1,15),-0.0441409 # DEPENDENCYPART_SIBL
(1,2),(1,16),-0.277411 # DEPENDENCYPART_SIBL
(1,2),(1,17),-0.0526222 # DEPENDENCYPART_SIBL
(1,2),(1,18),-0.277411 # DEPENDENCYPART_SIBL
(1,2),(1,19),0.0106806 # DEPENDENCYPART_SIBL
(1,2),(1,20),-0.04345 # DEPENDENCYPART_SIBL
(1,2),(1,23),-0.070758 # DEPENDENCYPART_SIBL
(1,2),(1,26),0.0417974 # DEPENDENCYPART_SIBL
(1,2),(1,28),-0.0477205 # DEPENDENCYPART_SIBL
(1,2),(1,29),-0.0474365 # DEPENDENCYPART_SIBL
(1,2),(1,32),0.0807588 # DEPENDENCYPART_SIBL
(1,2),(1,41),-0.00160059 # DEPENDENCYPART_SIBL
(1,2),(1,42),0.000433702 # DEPENDENCYPART_SIBL
(1,2),(1,43),0.0417974 # DEPENDENCYPART_SIBL
(1,2),(1,46),0.0913123 # DEPENDENCYPART_SIBL
(1,3),(1,4),-0.0522589 # DEPENDENCYPART_SIBL
(1,3),(1,5),-0.0263078 # DEPENDENCYPART_SIBL
(1,3),(1,6),-0.0263045 # DEPENDENCYPART_SIBL
(1,3),(1,7),-0.0671098 # DEPENDENCYPART_SIBL
(1,3),(1,8),-0.0547085 # DEPENDENCYPART_SIBL
(1,3),(1,9),-0.0431898 # DEPENDENCYPART_SIBL
(1,3),(1,10),-0.0263531 # DEPENDENCYPART_SIBL
(1,3),(1,11),-0.0702163 # DEPENDENCYPART_SIBL
(1,3),(1,12),0.0145351 # DEPENDENCYPART_SIBL
(1,3),(1,13),-0.0263013 # DEPENDENCYPART_SIBL
(1,3),(1,14),-0.0279159 # DEPENDENCYPART_SIBL
(1,3),(1,15),-0.0208634 # DEPENDENCYPART_SIBL
(1,3),(1,16),-0.167002 # DEPENDENCYPART_SIBL
(1,3),(1,17),-0.0263104 # DEPENDENCYPART_SIBL
(1,3),(1,18),-0.167002 # DEPENDENCYPART_SIBL
(1,3),(1,19),-0.0589542 # DEPENDENCYPART_SIBL
(1,3),(1,20),-0.0263013 # DEPENDENCYPART_SIBL
(1,3),(1,23),-0.0431898 # DEPENDENCYPART_SIBL
(1,3),(1,26),0.0145351 # DEPENDENCYPART_SIBL
(1,3),(1,28),-0.0263969 # DEPENDENCYPART_SIBL
(1,3),(1,29),-0.0263013 # DEPENDENCYPART_SIBL
(1,3),(1,32),0.00251688 # DEPENDENCYPART_SIBL
(1,3),(1,41),-0.0557185 # DEPENDENCYPART_SIBL
(1,3),(1,42),-0.0540462 # DEPENDENCYPART_SIBL
(1,3),(1,43),0.0145351 # DEPENDENCYPART_SIBL
(1,3),(1,46),0.0115321 # DEPENDENCYPART_SIBL
(1,4),(1,5),-0.0120908 # DEPENDENCYPART_SIBL
(1,4),(1,6),-0.0118841 # DEPENDENCYPART_SIBL
(1,4),(1,7),-0.0213613 # DEPENDENCYPART_SIBL
(1,4),(1,8),-0.0853947 # DEPENDENCYPART_SIBL
(1,4),(1,9),-0.037496 # DEPENDENCYPART_SIBL
(1,4),(1,10),0.00138548 # DEPENDENCYPART_SIBL
(1,4),(1,11),0.00091453 # DEPENDENCYPART_SIBL
(1,4),(1,12),0.0541713 # DEPENDENCYPART_SIBL
(1,4),(1,13),-0.0101456 # DEPENDENCYPART_SIBL
(1,4),(1,14),-0.0106692 # DEPENDENCYPART_SIBL
(1,4),(1,15),-0.0101456 # DEPENDENCYPART_SIBL
(1,4),(1,16),-0.155673 # DEPENDENCYPART_SIBL
(1,4),(1,17),-0.0101456 # DEPENDENCYPART_SIBL
(1,4),(1,18),-0.155673 # DEPENDENCYPART_SIBL
(1,4),(1,19),-0.0853947 # DEPENDENCYPART_SIBL
(1,4),(1,20),-0.0105726 # DEPENDENCYPART_SIBL
(1,4),(1,23),-0.037496 # DEPENDENCYPART_SIBL
(1,4),(1,26),0.0541713 # DEPENDENCYPART_SIBL
(1,4),(1,28),-0.0102669 # DEPENDENCYPART_SIBL
(1,4),(1,29),-0.0101456 # DEPENDENCYPART_SIBL
(1,4),(1,32),0.0550663 # DEPENDENCYPART_SIBL
(1,4),(1,41),-0.0409886 # DEPENDENCYPART_SIBL
(1,4),(1,42),-0.0392645 # DEPENDENCYPART_SIBL
(1,4),(1,43),0.0541713 # DEPENDENCYPART_SIBL
(1,4),(1,46),0.0353213 # DEPENDENCYPART_SIBL
(1,5),(1,6),-0.0526264 # DEPENDENCYPART_SIBL
(1,5),(1,7),-0.0984692 # DEPENDENCYPART_SIBL
(1,5),(1,8),0.00444855 # DEPENDENCYPART_SIBL
(1,5),(1,9),-0.0732734 # DEPENDENCYPART_SIBL
(1,5),(1,10),-0.0671991 # DEPENDENCYPART_SIBL
(1,5),(1,11),-0.0119709 # DEPENDENCYPART_SIBL
(1,5),(1,12),0.0322918 # DEPENDENCYPART_SIBL
(1,5),(1,13),-0.0460676 # DEPENDENCYPART_SIBL
(1,5),(1,14),-0.0453742 # DEPENDENCYPART_SIBL
(1,5),(1,15),-0.0466563 # DEPENDENCYPART_SIBL
(1,5),(1,16),-0.311787 # DEPENDENCYPART_SIBL
(1,5),(1,17),-0.0551376 # DEPENDENCYPART_SIBL
(1,5),(1,18),-0.311787 # DEPENDENCYPART_SIBL
(1,5),(1,19),0.00373003 # DEPENDENCYPART_SIBL
(1,5),(1,20),-0.0459654 # DEPENDENCYPART_SIBL
(1,5),(1,23),-0.0732734 # DEPENDENCYPART_SIBL
(1,5),(1,26),0.0322918 # DEPENDENCYPART_SIBL
(1,5),(1,28),-0.0502359 # DEPENDENCYPART_SIBL
(1,5),(1,29),-0.0499519 # DEPENDENCYPART_SIBL
(1,5),(1,32),0.0387117 # DEPENDENCYPART_SIBL
(1,5),(1,41),-0.0129154 # DEPENDENCYPART_SIBL
(1,5),(1,42),-0.0108811 # DEPENDENCYPART_SIBL
(1,5),(1,43),0.0322918 # DEPENDENCYPART_SIBL
(1,5),(1,46),0.0731259 # DEPENDENCYPART_SIBL
(1,6),(1,7),-0.0931215 # DEPENDENCYPART_SIBL
(1,6),(1,8),0.0043778 # DEPENDENCYPART_SIBL
(1,6),(1,9),-0.0771564 # DEPENDENCYPART_SIBL
(1,6),(1,10),-0.0668253 # DEPENDENCYPART_SIBL
(1,6),(1,11),-3.72329e-05 # DEPENDENCYPART_SIBL
(1,6),(1,12),0.0262374 # DEPENDENCYPART_SIBL
(1,6),(1,13),-0.0499507 # DEPENDENCYPART_SIBL
(1,6),(1,14),-0.0492572 # DEPENDENCYPART_SIBL
(1,6),(1,15),-0.0505393 # DEPENDENCYPART_SIBL
(1,6),(1,16),-0.313025 # DEPENDENCYPART_SIBL
(1,6),(1,17),-0.0590206 # DEPENDENCYPART_SIBL
(1,6),(1,18),-0.313025 # DEPENDENCYPART_SIBL
(1,6),(1,19),0.00365928 # DEPENDENCYPART_SIBL
(1,6),(1,20),-0.0498484 # DEPENDENCYPART_SIBL
(1,6),(1,23),-0.0771564 # DEPENDENCYPART_SIBL
(1,6),(1,26),0.0262374 # DEPENDENCYPART_SIBL
(1,6),(1,28),-0.0541189 # DEPENDENCYPART_SIBL
(1,6),(1,29),-0.0538349 # DEPENDENCYPART_SIBL
(1,6),(1,32),0.0323008 # DEPENDENCYPART_SIBL
(1,6),(1,41),-0.0128342 # DEPENDENCYPART_SIBL
(1,6),(1,42),-0.0107999 # DEPENDENCYPART_SIBL
(1,6),(1,43),0.0262374 # DEPENDENCYPART_SIBL
(1,6),(1,46),0.0670715 # DEPENDENCYPART_SIBL
(1,7),(1,8),-0.0193911 # DEPENDENCYPART_SIBL
(1,7),(1,9),-0.0222258 # DEPENDENCYPART_SIBL
(1,7),(1,10),-0.018483 # DEPENDENCYPART_SIBL
(1,7),(1,11),0.0885363 # DEPENDENCYPART_SIBL
(1,7),(1,12),-0.0460225 # DEPENDENCYPART_SIBL
(1,7),(1,13),-0.0172351 # DEPENDENCYPART_SIBL
(1,7),(1,14),-0.0180936 # DEPENDENCYPART_SIBL
(1,7),(1,15),-0.0172351 # DEPENDENCYPART_SIBL
(1,7),(1,16),-0.129961 # DEPENDENCYPART_SIBL
(1,7),(1,17),-0.0172361 # DEPENDENCYPART_SIBL
(1,7),(1,18),-0.129961 # DEPENDENCYPART_SIBL
(1,7),(1,19),-0.0193912 # DEPENDENCYPART_SIBL
(1,7),(1,20),-0.0172351 # DEPENDENCYPART_SIBL
(1,7),(1,23),-0.0222258 # DEPENDENCYPART_SIBL
(1,7),(1,26),-0.0460225 # DEPENDENCYPART_SIBL
(1,7),(1,28),-0.0174735 # DEPENDENCYPART_SIBL
(1,7),(1,29),-0.0172356 # DEPENDENCYPART_SIBL
(1,7),(1,32),-0.0365689 # DEPENDENCYPART_SIBL
(1,7),(1,41),-0.0439752 # DEPENDENCYPART_SIBL
(1,7),(1,42),-0.0420411 # DEPENDENCYPART_SIBL
(1,7),(1,43),-0.0460225 # DEPENDENCYPART_SIBL
(1,7),(1,46),-0.0155877 # DEPENDENCYPART_SIBL
(1,8),(1,9),-0.0374919 # DEPENDENCYPART_SIBL
(1,8),(1,10),0.00138958 # DEPENDENCYPART_SIBL
(1,8),(1,11),0.00091453 # DEPENDENCYPART_SIBL
(1,8),(1,12),0.0541713 # DEPENDENCYPART_SIBL
(1,8),(1,13),-0.0101415 # DEPENDENCYPART_SIBL
(1,8),(1,14),-0.010665 # DEPENDENCYPART_SIBL
(1,8),(1,15),-0.0101415 # DEPENDENCYPART_SIBL
(1,8),(1,16),-0.155673 # DEPENDENCYPART_SIBL
(1,8),(1,17),-0.0101415 # DEPENDENCYPART_SIBL
(1,8),(1,18),-0.155673 # DEPENDENCYPART_SIBL
(1,8),(1,19),-0.0853947 # DEPENDENCYPART_SIBL
(1,8),(1,20),-0.0105685 # DEPENDENCYPART_SIBL
(1,8),(1,23),-0.0374919 # DEPENDENCYPART_SIBL
(1,8),(1,26),0.0541713 # DEPENDENCYPART_SIBL
(1,8),(1,28),-0.0102628 # DEPENDENCYPART_SIBL
(1,8),(1,29),-0.0101415 # DEPENDENCYPART_SIBL
(1,8),(1,32),0.0550663 # DEPENDENCYPART_SIBL
(1,8),(1,41),-0.0409886 # DEPENDENCYPART_SIBL
(1,8),(1,42),-0.0392645 # DEPENDENCYPART_SIBL
(1,8),(1,43),0.0541713 # DEPENDENCYPART_SIBL
(1,8),(1,46),0.0353213 # DEPENDENCYPART_SIBL
(1,9),(1,10),-0.0877281 # DEPENDENCYPART_SIBL
(1,9),(1,11),-0.0295526 # DEPENDENCYPART_SIBL
(1,9),(1,12),0.0171146 # DEPENDENCYPART_SIBL
(1,9),(1,13),-0.0684071 # DEPENDENCYPART_SIBL
(1,9),(1,14),-0.0677137 # DEPENDENCYPART_SIBL
(1,9),(1,15),-0.0689958 # DEPENDENCYPART_SIBL
(1,9),(1,16),-0.327246 # DEPENDENCYPART_SIBL
(1,9),(1,17),-0.077477 # DEPENDENCYPART_SIBL
(1,9),(1,18),-0.327246 # DEPENDENCYPART_SIBL
(1,9),(1,19),-0.00619164 # DEPENDENCYPART_SIBL
(1,9),(1,20),-0.0683049 # DEPENDENCYPART_SIBL
(1,9),(1,23),-0.0956128 # DEPENDENCYPART_SIBL
(1,9),(1,26),0.0171146 # DEPENDENCYPART_SIBL
(1,9),(1,28),-0.0725754 # DEPENDENCYPART_SIBL
(1,9),(1,29),-0.0722913 # DEPENDENCYPART_SIBL
(1,9),(1,32),0.0118661 # DEPENDENCYPART_SIBL
(1,9),(1,41),-0.0147887 # DEPENDENCYPART_SIBL
(1,9),(1,42),-0.0127544 # DEPENDENCYPART_SIBL
(1,9),(1,43),0.0171146 # DEPENDENCYPART_SIBL
(1,9),(1,46),0.0555103 # DEPENDENCYPART_SIBL
(1,10),(1,11),-0.0161984 # DEPENDENCYPART_SIBL
(1,10),(1,12),0.0392924 # DEPENDENCYPART_SIBL
(1,10),(1,13),-0.0535376 # DEPENDENCYPART_SIBL
(1,10),(1,14),-0.0528442 # DEPENDENCYPART_SIBL
(1,10),(1,15),-0.0541263 # DEPENDENCYPART_SIBL
(1,10),(1,16),-0.315929 # DEPENDENCYPART_SIBL
(1,10),(1,17),-0.0626075 # DEPENDENCYPART_SIBL
