sentence,n,depth,max degree,deg0,deg1,deg2,deg3,deg4,deg5,deg6,deg7,deg8,deg > 9
496,22,6,4,10,8,1,1,2,0,0,0,0,0
497,16,6,7,9,4,2,0,0,0,0,1,0,0
498,18,5,6,10,5,1,0,1,0,1,0,0,0
499,12,4,4,7,2,1,1,1,0,0,0,0,0
500,22,9,5,11,6,2,2,0,1,0,0,0,0
501,20,8,3,11,3,2,4,0,0,0,0,0,0
502,21,8,3,9,6,4,2,0,0,0,0,0,0
503,17,7,5,6,9,1,0,0,1,0,0,0,0
504,20,4,9,13,4,0,2,0,0,0,0,0,1
505,11,5,4,6,3,0,1,1,0,0,0,0,0
506,34,11,5,13,15,3,1,1,1,0,0,0,0
507,35,12,4,18,7,5,3,2,0,0,0,0,0
508,20,8,3,8,7,3,2,0,0,0,0,0,0
509,34,6,7,17,9,4,3,0,0,0,1,0,0
510,49,17,6,23,15,5,4,0,1,1,0,0,0
511,15,5,4,6,6,2,0,1,0,0,0,0,0
512,11,3,6,9,0,0,0,1,0,1,0,0,0
513,7,2,6,6,0,0,0,0,0,1,0,0,0
514,19,8,3,9,3,6,1,0,0,0,0,0,0
515,41,7,5,22,9,4,3,1,2,0,0,0,0
516,56,18,6,28,13,9,3,1,1,1,0,0,0
517,13,4,6,8,2,2,0,0,0,1,0,0,0
518,28,9,5,15,8,0,3,0,2,0,0,0,0
519,21,7,4,9,8,1,2,1,0,0,0,0,0
520,13,6,6,8,2,2,0,0,0,1,0,0,0
521,28,12,4,13,8,3,3,1,0,0,0,0,0
522,11,5,5,7,2,0,1,0,1,0,0,0,0
523,17,7,5,11,1,3,0,1,1,0,0,0,0
524,9,4,5,6,1,1,0,0,1,0,0,0,0
525,9,3,6,6,2,0,0,0,0,1,0,0,0
526,21,10,3,10,5,3,3,0,0,0,0,0,0
527,14,7,4,8,3,1,0,2,0,0,0,0,0
528,9,7,3,3,5,0,1,0,0,0,0,0,0
529,6,3,3,4,0,1,1,0,0,0,0,0,0
530,8,5,2,4,1,3,0,0,0,0,0,0,0
531,31,6,7,17,7,4,1,0,1,0,1,0,0
532,18,6,6,10,5,0,2,0,0,1,0,0,0
533,39,14,4,15,14,7,2,1,0,0,0,0,0
534,29,7,8,15,9,2,1,1,0,0,0,1,0
535,36,11,3,14,13,5,4,0,0,0,0,0,0
536,41,8,7,20,9,9,2,0,0,0,1,0,0
537,28,7,5,13,9,2,3,0,1,0,0,0,0
538,3,2,2,2,0,1,0,0,0,0,0,0,0
539,9,5,3,5,1,2,1,0,0,0,0,0,0
540,16,4,5,10,3,0,1,1,1,0,0,0,0
541,6,3,4,4,1,0,0,1,0,0,0,0,0
542,36,12,4,16,10,6,3,1,0,0,0,0,0
543,7,3,4,5,0,1,0,1,0,0,0,0,0
544,18,6,5,9,6,1,0,1,1,0,0,0,0
545,17,6,4,9,3,3,1,1,0,0,0,0,0
546,28,8,5,16,5,4,0,1,2,0,0,0,0
547,27,7,6,16,5,2,2,0,1,1,0,0,0
548,15,6,7,8,5,1,0,0,0,0,1,0,0
549,24,5,8,15,6,1,0,0,0,0,1,1,0
550,28,8,6,16,6,2,2,0,1,1,0,0,0
551,16,6,5,9,4,1,0,1,1,0,0,0,0
552,38,15,4,18,12,1,5,2,0,0,0,0,0
553,6,4,3,3,2,0,1,0,0,0,0,0,0
554,4,2,3,3,0,0,1,0,0,0,0,0,0
555,39,14,8,19,11,5,3,0,0,0,0,1,0
556,68,28,4,30,21,8,6,3,0,0,0,0,0
557,24,9,4,12,6,2,3,1,0,0,0,0,0
558,34,13,4,18,7,4,2,3,0,0,0,0,0
559,16,7,5,7,6,2,0,0,1,0,0,0,0
560,16,7,5,8,4,3,0,0,1,0,0,0,0
561,22,7,5,11,6,3,0,1,1,0,0,0,0
562,15,7,3,7,4,2,2,0,0,0,0,0,0
563,21,6,6,11,5,3,1,0,0,1,0,0,0
564,8,3,3,5,0,2,1,0,0,0,0,0,0
565,36,10,5,17,10,5,2,1,1,0,0,0,0
566,55,11,6,22,22,6,2,2,0,1,0,0,0
567,36,12,8,16,15,3,0,0,0,1,0,1,0
568,23,11,3,7,11,4,1,0,0,0,0,0,0
569,43,14,7,22,12,5,2,0,0,0,2,0,0
570,22,9,5,12,5,2,1,1,1,0,0,0,0
571,33,11,4,14,12,3,2,2,0,0,0,0,0
572,9,4,3,5,1,2,1,0,0,0,0,0,0
573,23,9,6,10,9,2,1,0,0,1,0,0,0
574,18,7,5,10,4,2,0,1,1,0,0,0,0
575,25,8,5,10,9,5,0,0,1,0,0,0,0
576,16,5,6,11,1,1,2,0,0,1,0,0,0
577,38,13,6,15,15,6,0,1,0,1,0,0,0
578,20,7,4,10,4,4,1,1,0,0,0,0,0
579,22,7,4,12,5,1,2,2,0,0,0,0,0
580,99,14,8,65,10,7,9,3,0,1,3,1,0
581,9,4,4,4,4,0,0,1,0,0,0,0,0
582,15,5,6,8,4,2,0,0,0,1,0,0,0
583,34,17,4,13,12,7,1,1,0,0,0,0,0
584,41,15,5,18,16,2,1,3,1,0,0,0,0
585,14,9,3,5,6,2,1,0,0,0,0,0,0
586,26,10,4,14,5,3,2,2,0,0,0,0,0
587,43,12,5,20,12,6,3,1,1,0,0,0,0
588,38,10,5,17,12,4,4,0,1,0,0,0,0
589,45,21,4,18,18,3,4,2,0,0,0,0,0
590,42,19,5,19,12,6,4,0,1,0,0,0,0
591,32,8,6,17,7,3,4,0,0,1,0,0,0
592,15,6,5,8,5,0,0,1,1,0,0,0,0
593,17,8,4,8,5,2,1,1,0,0,0,0,0
594,20,11,4,8,8,2,1,1,0,0,0,0,0
595,43,13,5,20,12,6,3,1,1,0,0,0,0
596,9,5,4,4,4,0,0,1,0,0,0,0,0
597,19,10,4,7,8,3,0,1,0,0,0,0,0
598,27,11,5,14,7,2,2,1,1,0,0,0,0
599,7,4,3,3,3,0,1,0,0,0,0,0,0
600,27,8,7,12,10,3,1,0,0,0,1,0,0
601,15,8,4,7,4,3,0,1,0,0,0,0,0
602,36,8,9,19,10,3,2,1,0,0,0,0,1
603,7,3,3,4,1,1,1,0,0,0,0,0,0
604,32,15,6,12,14,4,1,0,0,1,0,0,0
605,15,6,4,7,5,1,1,1,0,0,0,0,0
606,28,11,6,17,4,3,2,0,1,1,0,0,0
607,32,12,5,13,12,5,0,1,1,0,0,0,0
608,28,15,3,11,9,6,2,0,0,0,0,0,0
609,34,9,5,21,4,3,3,1,2,0,0,0,0
610,32,10,4,15,8,6,1,2,0,0,0,0,0
611,20,10,4,9,6,3,1,1,0,0,0,0,0
612,25,7,5,16,3,1,3,0,2,0,0,0,0
613,17,6,4,8,5,2,1,1,0,0,0,0,0
614,29,11,5,12,11,3,2,0,1,0,0,0,0
615,18,6,3,6,9,1,2,0,0,0,0,0,0
616,21,5,7,9,9,2,0,0,0,0,1,0,0
617,25,11,3,11,8,2,4,0,0,0,0,0,0
618,19,7,5,11,3,2,2,0,1,0,0,0,0
619,33,7,7,16,11,4,0,0,0,1,1,0,0
620,20,9,5,8,8,3,0,0,1,0,0,0,0
621,20,7,5,9,7,2,1,0,1,0,0,0,0
622,13,6,5,6,5,1,0,0,1,0,0,0,0
623,31,9,6,14,10,4,2,0,0,1,0,0,0
624,15,8,3,6,6,1,2,0,0,0,0,0,0
625,23,9,6,12,5,4,1,0,0,1,0,0,0
626,21,10,4,9,7,3,1,1,0,0,0,0,0
627,22,8,5,9,9,2,1,0,1,0,0,0,0
628,20,7,4,11,4,1,3,1,0,0,0,0,0
629,30,12,5,13,8,8,0,0,1,0,0,0,0
630,31,10,5,15,9,3,2,1,1,0,0,0,0
631,29,12,4,12,9,6,1,1,0,0,0,0,0
632,17,6,8,10,5,0,1,0,0,0,0,1,0
633,31,13,5,10,15,5,0,0,1,0,0,0,0
634,16,8,4,8,4,2,1,1,0,0,0,0,0
635,37,13,6,17,12,4,2,1,0,1,0,0,0
636,13,5,5,7,4,0,1,0,1,0,0,0,0
637,30,8,5,16,6,3,4,0,1,0,0,0,0
638,36,10,4,17,11,2,4,2,0,0,0,0,0
639,17,11,3,6,8,1,2,0,0,0,0,0,0
640,17,9,3,8,4,3,2,0,0,0,0,0,0
641,22,9,5,11,5,4,1,0,1,0,0,0,0
642,35,8,5,19,8,3,2,1,2,0,0,0,0
643,32,9,5,15,9,4,3,0,1,0,0,0,0
644,19,10,4,9,5,3,1,1,0,0,0,0,0
645,13,5,5,6,5,1,0,0,1,0,0,0,0
646,31,9,3,16,6,3,6,0,0,0,0,0,0
647,47,13,4,25,9,6,3,4,0,0,0,0,0
648,45,13,6,22,11,7,3,1,0,1,0,0,0
649,34,11,6,17,9,5,1,0,1,1,0,0,0
650,26,12,3,12,6,5,3,0,0,0,0,0,0
651,17,6,5,8,5,3,0,0,1,0,0,0,0
652,34,13,5,14,11,7,1,0,1,0,0,0,0
653,22,7,4,11,6,2,1,2,0,0,0,0,0
654,16,7,4,10,2,1,1,2,0,0,0,0,0
655,21,6,6,11,4,5,0,0,0,1,0,0,0
656,36,12,5,19,7,4,5,0,1,0,0,0,0
657,33,10,6,16,7,8,1,0,0,1,0,0,0
658,28,9,6,15,7,2,2,1,0,1,0,0,0
659,44,11,5,22,10,6,4,1,1,0,0,0,0
660,38,7,5,18,11,4,3,1,1,0,0,0,0
661,21,9,4,7,11,1,1,1,0,0,0,0,0
662,22,8,5,11,6,2,2,0,1,0,0,0,0
663,22,8,5,12,4,3,2,0,1,0,0,0,0
664,22,8,7,12,6,2,0,1,0,0,1,0,0
665,2,2,1,1,1,0,0,0,0,0,0,0,0
666,2,2,1,1,1,0,0,0,0,0,0,0,0
667,2,2,1,1,1,0,0,0,0,0,0,0,0
668,1,1,1,1,0,0,0,0,0,0,0,0,0
669,31,10,4,16,6,5,2,2,0,0,0,0,0
670,27,9,5,14,6,4,1,1,1,0,0,0,0
671,19,7,4,10,4,2,2,1,0,0,0,0,0
672,35,15,5,15,11,6,2,0,1,0,0,0,0
673,18,8,3,8,5,3,2,0,0,0,0,0,0
674,31,8,5,14,10,4,1,1,1,0,0,0,0
675,42,9,6,22,10,6,0,2,1,1,0,0,0
676,26,12,4,11,8,5,1,1,0,0,0,0,0
677,39,10,5,19,10,5,3,1,1,0,0,0,0
678,32,11,4,15,8,5,3,1,0,0,0,0,0
679,49,9,5,23,14,8,1,0,3,0,0,0,0
680,38,14,4,16,13,5,2,2,0,0,0,0,0
681,32,9,5,14,11,5,0,0,2,0,0,0,0
682,36,16,3,14,13,5,4,0,0,0,0,0,0
683,14,6,3,7,4,0,3,0,0,0,0,0,0
684,37,14,5,17,10,7,1,1,1,0,0,0,0
685,14,8,3,6,4,3,1,0,0,0,0,0,0
686,69,15,7,34,21,6,3,3,0,0,2,0,0
687,30,16,5,13,10,4,2,0,1,0,0,0,0
688,9,5,4,4,4,0,0,1,0,0,0,0,0
689,10,6,3,4,4,1,1,0,0,0,0,0,0
690,35,10,6,20,7,3,1,3,0,1,0,0,0
691,40,8,6,22,7,7,1,1,1,1,0,0,0
692,35,9,5,19,8,3,1,3,1,0,0,0,0
693,34,8,5,20,6,2,2,3,1,0,0,0,0
694,8,4,3,4,2,1,1,0,0,0,0,0,0
695,38,11,4,19,7,7,4,1,0,0,0,0,0
696,17,7,4,10,3,1,1,2,0,0,0,0,0
697,86,6,23,45,26,6,8,0,0,0,0,0,1
698,39,11,6,22,7,4,3,2,0,1,0,0,0
699,21,6,4,10,7,1,1,2,0,0,0,0,0
700,25,6,7,16,3,3,1,0,1,0,1,0,0
701,13,5,4,8,1,2,1,1,0,0,0,0,0
702,17,6,4,9,3,3,1,1,0,0,0,0,0
703,16,6,6,9,3,3,0,0,0,1,0,0,0
704,32,9,4,16,6,6,3,1,0,0,0,0,0
705,23,11,4,11,6,3,2,1,0,0,0,0,0
706,30,12,5,16,5,5,3,0,1,0,0,0,0
707,22,10,4,10,7,2,2,1,0,0,0,0,0
708,24,10,4,12,5,4,2,1,0,0,0,0,0
709,9,5,3,4,3,1,1,0,0,0,0,0,0
710,17,9,5,8,5,3,0,0,1,0,0,0,0
711,49,16,5,23,16,1,7,1,1,0,0,0,0
712,32,12,4,17,8,1,3,3,0,0,0,0,0
713,46,19,5,19,16,6,4,0,1,0,0,0,0
714,25,4,11,14,9,0,0,1,0,0,0,0,1
715,20,6,5,10,6,2,0,1,1,0,0,0,0
716,30,10,5,17,7,1,2,1,2,0,0,0,0
717,25,7,6,14,6,2,1,0,1,1,0,0,0
718,17,6,5,10,3,2,0,1,1,0,0,0,0
719,26,10,5,16,3,4,0,1,2,0,0,0,0
720,6,3,4,4,1,0,0,1,0,0,0,0,0
721,33,13,5,12,14,5,1,0,1,0,0,0,0
722,34,11,6,18,6,6,3,0,0,1,0,0,0
723,36,9,5,16,11,5,3,0,1,0,0,0,0
724,20,12,6,8,9,2,0,0,0,1,0,0,0
725,26,8,6,15,5,1,4,0,0,1,0,0,0
726,28,8,6,12,10,4,1,0,0,1,0,0,0
727,30,6,6,15,9,3,1,0,1,1,0,0,0
728,20,9,3,9,6,2,3,0,0,0,0,0,0
729,38,9,5,18,11,5,2,0,2,0,0,0,0
730,32,9,6,14,11,4,2,0,0,1,0,0,0
731,34,11,5,13,13,6,1,0,1,0,0,0,0
732,13,6,4,6,5,0,1,1,0,0,0,0,0
733,23,7,6,11,8,1,2,0,0,1,0,0,0
734,25,7,6,10,10,4,0,0,0,1,0,0,0
735,8,4,3,4,2,1,1,0,0,0,0,0,0
736,30,14,4,12,11,4,2,1,0,0,0,0,0
737,30,7,5,16,8,0,4,1,1,0,0,0,0
738,18,9,4,9,4,3,1,1,0,0,0,0,0
739,30,11,4,13,11,2,2,2,0,0,0,0,0
740,34,11,6,15,12,3,3,0,0,1,0,0,0
741,9,5,3,3,5,0,1,0,0,0,0,0,0
742,37,9,5,16,12,6,1,1,1,0,0,0,0
743,19,8,3,9,5,2,3,0,0,0,0,0,0
744,11,6,3,5,3,2,1,0,0,0,0,0,0
745,18,9,3,9,4,2,3,0,0,0,0,0,0
746,23,6,5,11,9,0,1,0,2,0,0,0,0
747,17,6,4,8,5,2,1,1,0,0,0,0,0
748,21,6,4,11,3,5,1,1,0,0,0,0,0
749,16,9,3,7,5,2,2,0,0,0,0,0,0
750,32,9,7,15,12,2,1,0,1,0,1,0,0
751,30,14,6,13,11,3,2,0,0,1,0,0,0
752,8,5,3,4,2,1,1,0,0,0,0,0,0
753,34,8,6,17,10,3,1,2,0,1,0,0,0
754,8,5,3,4,2,1,1,0,0,0,0,0,0
755,10,5,3,4,4,1,1,0,0,0,0,0,0
756,30,8,4,14,8,5,1,2,0,0,0,0,0
757,8,5,3,4,2,1,1,0,0,0,0,0,0
758,10,5,3,4,4,1,1,0,0,0,0,0,0
759,16,6,4,9,3,1,2,1,0,0,0,0,0
760,20,7,5,10,5,3,1,0,1,0,0,0,0
761,5,2,4,4,0,0,0,1,0,0,0,0,0
762,21,6,5,13,2,2,3,0,1,0,0,0,0
763,22,12,4,9,8,3,1,1,0,0,0,0,0
764,52,16,8,30,11,3,3,3,1,0,0,1,0
765,22,9,6,11,5,5,0,0,0,1,0,0,0
766,34,8,5,19,7,2,3,2,1,0,0,0,0
767,36,13,5,15,14,3,2,1,1,0,0,0,0
768,32,8,5,17,8,1,4,1,1,0,0,0,0
769,40,12,7,17,15,5,1,1,0,0,1,0,0
770,9,6,3,4,3,1,1,0,0,0,0,0,0
771,25,10,4,11,8,4,0,2,0,0,0,0,0
772,29,10,5,14,9,3,1,0,2,0,0,0,0
773,27,7,5,17,3,4,0,0,3,0,0,0,0
774,24,9,5,12,7,3,0,0,2,0,0,0,0
775,36,14,4,15,14,2,3,2,0,0,0,0,0
776,33,8,5,16,10,2,3,1,1,0,0,0,0
777,18,10,3,7,7,2,2,0,0,0,0,0,0
778,30,7,11,16,9,3,1,0,0,0,0,0,1
779,9,4,4,4,4,0,0,1,0,0,0,0,0
780,30,10,4,16,5,5,2,2,0,0,0,0,0
781,41,12,6,21,11,4,3,0,0,2,0,0,0
782,8,4,4,4,3,0,0,1,0,0,0,0,0
783,9,6,3,3,5,0,1,0,0,0,0,0,0
784,34,14,3,13,12,6,3,0,0,0,0,0,0
785,15,5,5,9,3,0,2,0,1,0,0,0,0
786,29,9,7,14,9,4,0,1,0,0,1,0,0
787,34,8,7,14,14,3,2,0,0,0,1,0,0
788,24,9,6,13,4,5,1,0,0,1,0,0,0
789,11,5,4,6,3,0,1,1,0,0,0,0,0
790,17,5,7,9,5,2,0,0,0,0,1,0,0
791,27,10,5,14,6,3,3,0,1,0,0,0,0
792,6,2,5,5,0,0,0,0,1,0,0,0,0
793,8,4,3,5,1,0,2,0,0,0,0,0,0
794,27,6,5,14,7,2,2,1,1,0,0,0,0
795,12,5,5,7,2,2,0,0,1,0,0,0,0
796,20,7,5,9,7,2,1,0,1,0,0,0,0
797,13,7,3,7,2,2,2,0,0,0,0,0,0
798,19,7,5,9,7,0,2,0,1,0,0,0,0
799,6,3,4,4,1,0,0,1,0,0,0,0,0
800,25,10,5,13,7,0,4,0,1,0,0,0,0
801,11,4,5,7,1,2,0,0,1,0,0,0,0
802,9,5,3,4,3,1,1,0,0,0,0,0,0
803,30,14,4,15,7,4,2,2,0,0,0,0,0
804,31,12,4,16,6,5,2,2,0,0,0,0,0
805,18,5,6,10,4,2,1,0,0,1,0,0,0
806,24,8,5,11,9,0,3,0,1,0,0,0,0
807,12,4,4,8,1,0,2,1,0,0,0,0,0
808,25,6,4,12,8,1,2,2,0,0,0,0,0
809,25,6,6,15,3,3,3,0,0,1,0,0,0
810,24,12,5,11,8,2,2,0,1,0,0,0,0
811,31,10,6,15,9,3,3,0,0,1,0,0,0
812,25,8,6,17,1,2,3,1,0,1,0,0,0
813,46,13,4,24,9,5,6,2,0,0,0,0,0
814,12,5,5,6,4,1,0,0,1,0,0,0,0
815,32,8,4,14,9,6,2,1,0,0,0,0,0
816,24,7,6,12,6,4,1,0,0,1,0,0,0
817,12,5,6,8,1,2,0,0,0,1,0,0,0
818,25,9,7,12,9,2,0,1,0,0,1,0,0
819,38,10,4,15,14,5,3,1,0,0,0,0,0
820,32,10,4,15,10,1,5,1,0,0,0,0,0
821,11,4,4,7,1,1,1,1,0,0,0,0,0
822,29,11,5,17,4,3,3,1,1,0,0,0,0
823,38,8,4,20,8,5,1,4,0,0,0,0,0
824,19,7,4,9,6,1,2,1,0,0,0,0,0
825,17,7,4,9,3,3,1,1,0,0,0,0,0
826,20,9,4,10,5,2,2,1,0,0,0,0,0
827,13,6,3,5,5,2,1,0,0,0,0,0,0
828,15,8,4,6,6,2,0,1,0,0,0,0,0
829,26,10,3,10,10,3,3,0,0,0,0,0,0
830,58,17,7,28,18,5,4,1,0,1,1,0,0
831,26,10,3,11,8,4,3,0,0,0,0,0,0
832,30,13,4,14,9,3,2,2,0,0,0,0,0
833,15,9,3,6,6,1,2,0,0,0,0,0,0
834,21,9,8,12,5,2,1,0,0,0,0,1,0
835,18,9,3,6,8,3,1,0,0,0,0,0,0
836,25,12,4,11,8,3,2,1,0,0,0,0,0
837,31,9,5,13,12,3,1,1,1,0,0,0,0
838,44,11,6,23,9,8,1,1,1,1,0,0,0
839,18,8,3,7,8,0,3,0,0,0,0,0,0
840,29,10,6,14,8,5,0,1,0,1,0,0,0
841,24,8,5,11,7,4,1,0,1,0,0,0,0
842,15,8,4,7,4,3,0,1,0,0,0,0,0
843,52,15,5,20,20,8,2,1,1,0,0,0,0
844,54,15,5,25,16,7,2,3,1,0,0,0,0
845,14,6,4,8,2,2,1,1,0,0,0,0,0
846,32,10,9,17,8,4,2,0,0,0,0,0,1
847,44,11,6,23,12,4,1,2,0,2,0,0,0
848,38,12,5,22,7,2,3,3,1,0,0,0,0
849,21,8,3,11,2,6,2,0,0,0,0,0,0
850,11,5,4,7,1,1,1,1,0,0,0,0,0
851,29,8,6,18,4,1,4,1,0,1,0,0,0
852,18,7,4,8,7,0,2,1,0,0,0,0,0
853,35,11,6,17,10,4,2,1,0,1,0,0,0
854,20,9,5,8,8,3,0,0,1,0,0,0,0
855,24,8,5,13,6,2,1,0,2,0,0,0,0
856,45,11,6,23,12,4,3,1,1,1,0,0,0
857,53,18,6,26,17,4,2,0,3,1,0,0,0
858,20,7,5,8,8,3,0,0,1,0,0,0,0
859,27,7,6,15,7,2,1,0,0,2,0,0,0
860,11,4,5,7,2,0,1,0,1,0,0,0,0
861,17,6,6,11,1,3,1,0,0,1,0,0,0
862,61,17,5,26,19,9,6,0,1,0,0,0,0
863,25,9,4,9,10,5,0,1,0,0,0,0,0
864,11,4,6,8,0,2,0,0,0,1,0,0,0
865,23,11,5,9,10,2,1,0,1,0,0,0,0
866,25,8,5,14,3,5,2,0,1,0,0,0,0
867,19,5,5,11,3,2,2,0,1,0,0,0,0
868,22,6,5,12,5,2,1,1,1,0,0,0,0
869,19,8,4,10,4,2,2,1,0,0,0,0,0
870,25,10,5,8,13,3,0,0,1,0,0,0,0
871,22,10,4,8,10,2,1,1,0,0,0,0,0
872,25,11,5,11,9,2,2,0,1,0,0,0,0
873,11,5,4,6,2,2,0,1,0,0,0,0,0
874,35,7,7,19,8,3,3,1,0,0,1,0,0
875,25,9,7,15,4,2,3,0,0,0,1,0,0
876,8,3,3,5,1,0,2,0,0,0,0,0,0
877,25,7,6,14,6,1,2,1,0,1,0,0,0
878,9,5,3,4,3,1,1,0,0,0,0,0,0
879,21,8,4,8,8,4,0,1,0,0,0,0,0
880,14,6,3,6,4,3,1,0,0,0,0,0,0
881,33,11,7,16,12,0,3,1,0,0,1,0,0
882,19,8,4,9,7,0,1,2,0,0,0,0,0
883,11,4,4,6,2,2,0,1,0,0,0,0,0
884,37,10,7,19,10,4,2,0,1,0,1,0,0
885,38,11,5,18,10,6,2,1,1,0,0,0,0
886,32,11,4,16,7,5,2,2,0,0,0,0,0
887,42,13,5,19,13,4,5,0,1,0,0,0,0
888,21,7,5,11,5,2,2,0,1,0,0,0,0
889,36,15,6,16,13,4,1,0,1,1,0,0,0
890,20,9,5,9,7,2,1,0,1,0,0,0,0
891,37,10,6,20,11,1,1,1,2,1,0,0,0
892,31,9,5,15,10,2,2,0,2,0,0,0,0
893,32,15,3,12,12,5,3,0,0,0,0,0,0
894,26,9,4,11,10,1,3,1,0,0,0,0,0
895,46,10,5,21,14,4,6,0,1,0,0,0,0
896,18,9,4,6,10,0,1,1,0,0,0,0,0
897,27,13,5,13,8,2,3,0,1,0,0,0,0
898,34,9,8,17,10,5,0,0,1,0,0,1,0
899,29,7,7,18,5,2,1,1,1,0,1,0,0
900,42,14,5,20,11,5,5,0,1,0,0,0,0
901,1,1,1,1,0,0,0,0,0,0,0,0,0
902,3,2,2,2,0,1,0,0,0,0,0,0,0
903,38,10,5,18,11,4,3,1,1,0,0,0,0
904,10,5,3,4,4,1,1,0,0,0,0,0,0
905,10,3,5,7,1,0,1,0,1,0,0,0,0
906,22,6,5,11,6,2,2,0,1,0,0,0,0
907,26,12,5,13,7,2,3,0,1,0,0,0,0
908,25,11,6,13,6,3,2,0,0,1,0,0,0
909,19,5,5,9,6,2,1,0,1,0,0,0,0
910,49,15,8,25,14,4,2,3,0,0,0,1,0
911,18,7,6,8,7,2,0,0,0,1,0,0,0
912,40,10,9,20,14,2,2,0,0,1,0,0,1
913,82,12,6,41,23,6,7,2,1,2,0,0,0
914,37,8,5,17,13,2,2,2,1,0,0,0,0
915,41,16,5,20,12,3,4,0,2,0,0,0,0
916,26,11,3,10,9,5,2,0,0,0,0,0,0
917,8,5,3,3,4,0,1,0,0,0,0,0,0
918,32,8,5,15,8,7,0,1,1,0,0,0,0
919,18,8,5,7,9,0,1,0,1,0,0,0,0
920,37,7,10,21,7,5,3,0,0,0,0,0,1
921,37,15,4,15,14,4,2,2,0,0,0,0,0
922,17,8,6,9,5,1,1,0,0,1,0,0,0
923,18,5,5,13,1,0,2,0,2,0,0,0,0
924,26,9,7,13,7,4,1,0,0,0,1,0,0
925,28,13,4,10,12,4,1,1,0,0,0,0,0
926,24,8,4,10,8,4,1,1,0,0,0,0,0
927,35,9,6,19,7,5,1,2,0,1,0,0,0
928,47,14,7,20,18,6,0,1,1,0,1,0,0
929,24,6,4,12,5,4,2,1,0,0,0,0,0
930,36,8,7,18,10,3,4,0,0,0,1,0,0
931,35,11,5,17,9,4,4,0,1,0,0,0,0
932,20,7,4,10,4,4,1,1,0,0,0,0,0
933,17,7,5,8,5,3,0,0,1,0,0,0,0
934,30,10,7,18,6,3,0,1,0,1,1,0,0
935,11,5,5,6,3,1,0,0,1,0,0,0,0
936,26,6,7,16,5,2,0,1,1,0,1,0,0
937,24,8,5,11,7,4,1,0,1,0,0,0,0
938,18,10,3,7,7,2,2,0,0,0,0,0,0
939,33,5,10,21,6,2,1,1,1,0,0,0,1
940,44,8,6,25,9,2,5,1,1,1,0,0,0
941,8,5,4,4,3,0,0,1,0,0,0,0,0
942,13,7,4,6,4,2,0,1,0,0,0,0,0
943,14,6,5,6,6,1,0,0,1,0,0,0,0
944,44,11,8,22,11,8,0,2,0,0,0,1,0
945,28,7,8,15,5,7,0,0,0,0,0,1,0
946,32,8,7,15,10,4,2,0,0,0,1,0,0
947,24,6,6,14,4,3,1,1,0,1,0,0,0
948,9,4,5,6,1,1,0,0,1,0,0,0,0
949,5,2,4,4,0,0,0,1,0,0,0,0,0
950,28,6,5,15,8,2,0,0,3,0,0,0,0
951,17,7,6,9,5,1,1,0,0,1,0,0,0
952,22,8,4,11,6,2,1,2,0,0,0,0,0
953,32,8,5,18,8,0,2,3,1,0,0,0,0
954,30,8,5,14,11,2,0,1,2,0,0,0,0
955,30,13,6,14,10,2,3,0,0,1,0,0,0
956,12,4,5,8,2,0,0,1,1,0,0,0,0
957,24,7,5,14,4,3,1,0,2,0,0,0,0
958,15,7,3,6,5,3,1,0,0,0,0,0,0
959,26,10,5,9,13,2,1,0,1,0,0,0,0
960,17,7,4,7,6,3,0,1,0,0,0,0,0
961,38,14,6,21,8,4,2,1,1,1,0,0,0
962,25,9,5,12,6,5,1,0,1,0,0,0,0
963,19,7,5,8,8,1,1,0,1,0,0,0,0
964,17,7,4,7,6,3,0,1,0,0,0,0,0
965,33,11,6,13,15,2,1,1,0,1,0,0,0
966,43,15,7,19,15,5,2,1,0,0,1,0,0
967,46,17,4,21,12,8,3,2,0,0,0,0,0
968,15,7,4,8,3,2,1,1,0,0,0,0,0
969,33,5,10,20,7,2,1,2,0,0,0,0,1
970,14,5,6,8,4,0,1,0,0,1,0,0,0
971,32,7,7,17,8,3,2,1,0,0,1,0,0
972,29,7,6,16,6,3,2,1,0,1,0,0,0
973,23,7,8,12,7,2,1,0,0,0,0,1,0
974,21,8,6,11,6,2,0,1,0,1,0,0,0
975,26,9,6,12,10,1,1,1,0,1,0,0,0
976,8,4,4,4,3,0,0,1,0,0,0,0,0
977,15,5,5,10,2,0,1,1,1,0,0,0,0
978,37,6,7,20,10,3,0,2,1,0,1,0,0
979,25,9,4,12,8,1,2,2,0,0,0,0,0
980,38,8,9,19,9,8,1,0,0,0,0,0,1
981,14,4,6,9,2,1,1,0,0,1,0,0,0
982,34,7,10,19,10,1,1,2,0,0,0,0,1
983,9,3,6,6,2,0,0,0,0,1,0,0,0
984,26,8,6,12,9,3,0,1,0,1,0,0,0
985,5,3,3,3,1,0,1,0,0,0,0,0,0
986,44,12,8,22,13,4,3,0,1,0,0,1,0
987,28,8,9,13,10,4,0,0,0,0,0,0,1
988,29,8,6,16,7,3,0,1,1,1,0,0,0
989,4,3,2,2,1,1,0,0,0,0,0,0,0
990,42,13,5,20,13,5,0,2,2,0,0,0,0
991,17,6,4,9,4,1,2,1,0,0,0,0,0
992,26,12,6,12,9,2,2,0,0,1,0,0,0
993,14,6,5,8,3,1,1,0,1,0,0,0,0
