# _root_ İş Güvencesi , İş Kanunu ile birlikte _ ele_alınsın , SSK primleri _ _ düşürülsün .
#goldHeads=2,9,0,5,6,7,9,9,10,15,12,15,14,15,16,0,
#predictedHeads=2,9,0,5,6,9,9,9,10,15,12,15,14,15,16,0,
(10,8),(8,10),-0.413848 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,8),(8,11),-0.13195 # DEPENDENCYPART_GRANDPAR
(10,8),(8,12),-0.352612 # DEPENDENCYPART_GRANDPAR
(10,8),(8,13),-0.253889 # DEPENDENCYPART_GRANDPAR
(10,8),(8,14),-0.236361 # DEPENDENCYPART_GRANDPAR
(10,8),(8,15),-0.284818 # DEPENDENCYPART_GRANDPAR
(10,8),(8,16),-0.37167 # DEPENDENCYPART_GRANDPAR
(10,9),(9,1),-0.0329355 # DEPENDENCYPART_GRANDPAR
(10,9),(9,2),-0.0198449 # DEPENDENCYPART_GRANDPAR
(10,9),(9,3),-0.0104544 # DEPENDENCYPART_GRANDPAR
(10,9),(9,4),-0.0669619 # DEPENDENCYPART_GRANDPAR
(10,9),(9,5),-0.0639001 # DEPENDENCYPART_GRANDPAR
(10,9),(9,6),0.555928 # DEPENDENCYPART_GRANDPAR
(10,9),(9,7),0.50872 # DEPENDENCYPART_GRANDPAR
(10,9),(9,8),0.182276 # DEPENDENCYPART_GRANDPAR
(10,9),(9,10),-0.417108 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,9),(9,11),-0.175645 # DEPENDENCYPART_GRANDPAR
(10,9),(9,12),-0.39631 # DEPENDENCYPART_GRANDPAR
(10,9),(9,13),-0.23978 # DEPENDENCYPART_GRANDPAR
(10,9),(9,14),-0.222252 # DEPENDENCYPART_GRANDPAR
(10,9),(9,15),-0.281049 # DEPENDENCYPART_GRANDPAR
(10,9),(9,16),-0.368141 # DEPENDENCYPART_GRANDPAR
(10,11),(11,8),-0.206577 # DEPENDENCYPART_GRANDPAR
(10,11),(11,9),0.00827377 # DEPENDENCYPART_GRANDPAR
(10,11),(11,10),-0.213653 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,11),(11,12),-0.152005 # DEPENDENCYPART_GRANDPAR
(10,11),(11,13),0.231537 # DEPENDENCYPART_GRANDPAR
(10,11),(11,14),0.249065 # DEPENDENCYPART_GRANDPAR
(10,12),(12,5),-0.556856 # DEPENDENCYPART_GRANDPAR
(10,12),(12,6),0.00695429 # DEPENDENCYPART_GRANDPAR
(10,12),(12,7),0.0491987 # DEPENDENCYPART_GRANDPAR
(10,12),(12,8),-0.206577 # DEPENDENCYPART_GRANDPAR
(10,12),(12,9),0.00827377 # DEPENDENCYPART_GRANDPAR
(10,12),(12,10),-0.213653 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,12),(12,11),0.139698 # DEPENDENCYPART_GRANDPAR
(10,12),(12,13),0.231601 # DEPENDENCYPART_GRANDPAR
(10,12),(12,14),0.249129 # DEPENDENCYPART_GRANDPAR
(10,13),(13,5),-0.398852 # DEPENDENCYPART_GRANDPAR
(10,13),(13,6),0.0591308 # DEPENDENCYPART_GRANDPAR
(10,13),(13,7),0.111566 # DEPENDENCYPART_GRANDPAR
(10,13),(13,8),-0.237474 # DEPENDENCYPART_GRANDPAR
(10,13),(13,9),-0.0150036 # DEPENDENCYPART_GRANDPAR
(10,13),(13,10),-0.41243 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,13),(13,11),-0.346558 # DEPENDENCYPART_GRANDPAR
(10,13),(13,12),-0.567226 # DEPENDENCYPART_GRANDPAR
(10,13),(13,14),-0.190333 # DEPENDENCYPART_GRANDPAR
(10,13),(13,15),-0.347592 # DEPENDENCYPART_GRANDPAR
(10,14),(14,1),-0.373691 # DEPENDENCYPART_GRANDPAR
(10,14),(14,2),-0.352423 # DEPENDENCYPART_GRANDPAR
(10,14),(14,4),-0.407717 # DEPENDENCYPART_GRANDPAR
(10,14),(14,5),-0.398852 # DEPENDENCYPART_GRANDPAR
(10,14),(14,6),0.0591308 # DEPENDENCYPART_GRANDPAR
(10,14),(14,7),0.111566 # DEPENDENCYPART_GRANDPAR
(10,14),(14,8),-0.237474 # DEPENDENCYPART_GRANDPAR
(10,14),(14,9),-0.0150036 # DEPENDENCYPART_GRANDPAR
(10,14),(14,10),-0.41243 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,14),(14,11),-0.346558 # DEPENDENCYPART_GRANDPAR
(10,14),(14,12),-0.567226 # DEPENDENCYPART_GRANDPAR
(10,14),(14,13),-0.26669 # DEPENDENCYPART_GRANDPAR
(10,14),(14,15),-0.347592 # DEPENDENCYPART_GRANDPAR
(10,15),(15,1),-0.417388 # DEPENDENCYPART_GRANDPAR
(10,15),(15,2),-0.396121 # DEPENDENCYPART_GRANDPAR
(10,15),(15,3),-0.369842 # DEPENDENCYPART_GRANDPAR
(10,15),(15,4),-0.451415 # DEPENDENCYPART_GRANDPAR
(10,15),(15,5),-0.442549 # DEPENDENCYPART_GRANDPAR
(10,15),(15,6),0.0786604 # DEPENDENCYPART_GRANDPAR
(10,15),(15,7),0.124118 # DEPENDENCYPART_GRANDPAR
(10,15),(15,8),-0.223365 # DEPENDENCYPART_GRANDPAR
(10,15),(15,9),-0.0112345 # DEPENDENCYPART_GRANDPAR
(10,15),(15,10),-0.181381 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,15),(15,11),0.117318 # DEPENDENCYPART_GRANDPAR
(10,15),(15,12),-0.103349 # DEPENDENCYPART_GRANDPAR
(10,15),(15,13),0.010973 # DEPENDENCYPART_GRANDPAR
(10,15),(15,14),0.0285011 # DEPENDENCYPART_GRANDPAR
(10,15),(15,16),-0.0157633 # DEPENDENCYPART_GRANDPAR
(10,16),(16,8),-0.29519 # DEPENDENCYPART_GRANDPAR
(10,16),(16,9),-0.0857792 # DEPENDENCYPART_GRANDPAR
(10,16),(16,10),-0.300436 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,16),(16,11),-0.0477178 # DEPENDENCYPART_GRANDPAR
(10,16),(16,12),-0.268385 # DEPENDENCYPART_GRANDPAR
(10,16),(16,13),-0.190302 # DEPENDENCYPART_GRANDPAR
(10,16),(16,14),-0.172774 # DEPENDENCYPART_GRANDPAR
(10,16),(16,15),-0.114384 # DEPENDENCYPART_GRANDPAR
(11,8),(8,1),-0.293734 # DEPENDENCYPART_GRANDPAR
(11,8),(8,2),-0.251527 # DEPENDENCYPART_GRANDPAR
(11,8),(8,3),-0.2939 # DEPENDENCYPART_GRANDPAR
(11,8),(8,4),-0.0321983 # DEPENDENCYPART_GRANDPAR
(11,8),(8,5),-0.0780505 # DEPENDENCYPART_GRANDPAR
(11,8),(8,6),0.0371324 # DEPENDENCYPART_GRANDPAR
(11,8),(8,7),-0.257515 # DEPENDENCYPART_GRANDPAR
(11,8),(8,9),-0.418228 # DEPENDENCYPART_GRANDPAR
(11,8),(8,10),-0.319156 # DEPENDENCYPART_GRANDPAR
(11,8),(8,11),-0.721569 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,8),(8,12),-0.412417 # DEPENDENCYPART_GRANDPAR
(11,8),(8,13),-0.300673 # DEPENDENCYPART_GRANDPAR
(11,8),(8,14),-0.301218 # DEPENDENCYPART_GRANDPAR
(11,8),(8,15),-0.471457 # DEPENDENCYPART_GRANDPAR
(11,8),(8,16),-0.118888 # DEPENDENCYPART_GRANDPAR
(11,9),(9,1),-0.318273 # DEPENDENCYPART_GRANDPAR
(11,9),(9,2),-0.275891 # DEPENDENCYPART_GRANDPAR
(11,9),(9,3),-0.458333 # DEPENDENCYPART_GRANDPAR
(11,9),(9,4),-0.0567376 # DEPENDENCYPART_GRANDPAR
(11,9),(9,5),-0.10479 # DEPENDENCYPART_GRANDPAR
(11,9),(9,6),-0.0251475 # DEPENDENCYPART_GRANDPAR
(11,9),(9,7),-0.31203 # DEPENDENCYPART_GRANDPAR
(11,9),(9,8),-0.23415 # DEPENDENCYPART_GRANDPAR
(11,9),(9,10),-0.2947 # DEPENDENCYPART_GRANDPAR
(11,9),(9,11),-0.84492 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,9),(9,12),-0.53577 # DEPENDENCYPART_GRANDPAR
(11,9),(9,13),-0.361309 # DEPENDENCYPART_GRANDPAR
(11,9),(9,14),-0.361854 # DEPENDENCYPART_GRANDPAR
(11,9),(9,15),-0.547219 # DEPENDENCYPART_GRANDPAR
(11,9),(9,16),-0.211251 # DEPENDENCYPART_GRANDPAR
(11,10),(10,4),0.313458 # DEPENDENCYPART_GRANDPAR
(11,10),(10,5),0.277535 # DEPENDENCYPART_GRANDPAR
(11,10),(10,6),0.00276023 # DEPENDENCYPART_GRANDPAR
(11,10),(10,7),-0.238512 # DEPENDENCYPART_GRANDPAR
(11,10),(10,8),-0.338031 # DEPENDENCYPART_GRANDPAR
(11,10),(10,9),-0.0769087 # DEPENDENCYPART_GRANDPAR
(11,10),(10,11),-0.910245 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,10),(10,12),-0.601098 # DEPENDENCYPART_GRANDPAR
(11,10),(10,13),-0.40123 # DEPENDENCYPART_GRANDPAR
(11,10),(10,14),-0.401775 # DEPENDENCYPART_GRANDPAR
(11,10),(10,15),-0.589145 # DEPENDENCYPART_GRANDPAR
(11,10),(10,16),-0.285483 # DEPENDENCYPART_GRANDPAR
(11,12),(12,5),-0.461096 # DEPENDENCYPART_GRANDPAR
(11,12),(12,6),-0.327155 # DEPENDENCYPART_GRANDPAR
(11,12),(12,7),-0.530537 # DEPENDENCYPART_GRANDPAR
(11,12),(12,8),-0.506793 # DEPENDENCYPART_GRANDPAR
(11,12),(12,9),-0.474352 # DEPENDENCYPART_GRANDPAR
(11,12),(12,10),-0.272061 # DEPENDENCYPART_GRANDPAR
(11,12),(12,11),-0.634012 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,12),(12,13),-0.031276 # DEPENDENCYPART_GRANDPAR
(11,12),(12,14),-0.0318208 # DEPENDENCYPART_GRANDPAR
(11,13),(13,5),-0.311113 # DEPENDENCYPART_GRANDPAR
(11,13),(13,6),-0.274473 # DEPENDENCYPART_GRANDPAR
(11,13),(13,7),-0.460396 # DEPENDENCYPART_GRANDPAR
(11,13),(13,8),-0.487872 # DEPENDENCYPART_GRANDPAR
(11,13),(13,9),-0.443192 # DEPENDENCYPART_GRANDPAR
(11,13),(13,10),-0.180424 # DEPENDENCYPART_GRANDPAR
(11,13),(13,11),-0.847661 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,13),(13,12),-0.538515 # DEPENDENCYPART_GRANDPAR
(11,13),(13,14),0.0266114 # DEPENDENCYPART_GRANDPAR
(11,13),(13,15),-0.304113 # DEPENDENCYPART_GRANDPAR
(11,14),(14,1),-0.520907 # DEPENDENCYPART_GRANDPAR
(11,14),(14,2),-0.47254 # DEPENDENCYPART_GRANDPAR
(11,14),(14,4),-0.259372 # DEPENDENCYPART_GRANDPAR
(11,14),(14,5),-0.311113 # DEPENDENCYPART_GRANDPAR
(11,14),(14,6),-0.274473 # DEPENDENCYPART_GRANDPAR
(11,14),(14,7),-0.460396 # DEPENDENCYPART_GRANDPAR
(11,14),(14,8),-0.487872 # DEPENDENCYPART_GRANDPAR
(11,14),(14,9),-0.443192 # DEPENDENCYPART_GRANDPAR
(11,14),(14,10),-0.180424 # DEPENDENCYPART_GRANDPAR
(11,14),(14,11),-0.847661 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,14),(14,12),-0.538515 # DEPENDENCYPART_GRANDPAR
(11,14),(14,13),-0.284436 # DEPENDENCYPART_GRANDPAR
(11,14),(14,15),-0.304113 # DEPENDENCYPART_GRANDPAR
(12,5),(5,1),-0.539541 # DEPENDENCYPART_GRANDPAR
(12,5),(5,2),-0.229487 # DEPENDENCYPART_GRANDPAR
(12,5),(5,3),-0.345726 # DEPENDENCYPART_GRANDPAR
(12,5),(5,4),-0.298426 # DEPENDENCYPART_GRANDPAR
(12,5),(5,6),-0.0292893 # DEPENDENCYPART_GRANDPAR
(12,5),(5,7),-0.191966 # DEPENDENCYPART_GRANDPAR
(12,5),(5,8),-0.357106 # DEPENDENCYPART_GRANDPAR
(12,5),(5,11),-0.024699 # DEPENDENCYPART_GRANDPAR
(12,5),(5,15),-0.483715 # DEPENDENCYPART_GRANDPAR
(12,6),(6,1),-0.429191 # DEPENDENCYPART_GRANDPAR
(12,6),(6,2),-0.109288 # DEPENDENCYPART_GRANDPAR
(12,6),(6,3),-0.332258 # DEPENDENCYPART_GRANDPAR
(12,6),(6,4),-0.188075 # DEPENDENCYPART_GRANDPAR
(12,6),(6,5),-0.00723171 # DEPENDENCYPART_GRANDPAR
(12,6),(6,7),-0.18565 # DEPENDENCYPART_GRANDPAR
(12,7),(7,1),-0.530934 # DEPENDENCYPART_GRANDPAR
(12,7),(7,2),-0.211031 # DEPENDENCYPART_GRANDPAR
(12,7),(7,3),-0.370908 # DEPENDENCYPART_GRANDPAR
(12,7),(7,4),-0.289819 # DEPENDENCYPART_GRANDPAR
(12,7),(7,5),-0.108975 # DEPENDENCYPART_GRANDPAR
(12,7),(7,6),0.15625 # DEPENDENCYPART_GRANDPAR
(12,7),(7,11),-0.0776184 # DEPENDENCYPART_GRANDPAR
(12,8),(8,1),-0.487429 # DEPENDENCYPART_GRANDPAR
(12,8),(8,2),-0.167196 # DEPENDENCYPART_GRANDPAR
(12,8),(8,3),-0.177836 # DEPENDENCYPART_GRANDPAR
(12,8),(8,4),-0.246313 # DEPENDENCYPART_GRANDPAR
(12,8),(8,5),-0.0608389 # DEPENDENCYPART_GRANDPAR
(12,8),(8,6),0.296276 # DEPENDENCYPART_GRANDPAR
(12,8),(8,7),-0.0152285 # DEPENDENCYPART_GRANDPAR
(12,8),(8,9),-0.199219 # DEPENDENCYPART_GRANDPAR
(12,8),(8,10),-0.391381 # DEPENDENCYPART_GRANDPAR
(12,8),(8,11),-0.238348 # DEPENDENCYPART_GRANDPAR
(12,8),(8,12),-0.504919 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,8),(8,13),-0.28475 # DEPENDENCYPART_GRANDPAR
(12,8),(8,14),-0.242477 # DEPENDENCYPART_GRANDPAR
(12,8),(8,15),-0.452555 # DEPENDENCYPART_GRANDPAR
(12,8),(8,16),-0.0729749 # DEPENDENCYPART_GRANDPAR
(12,9),(9,1),-0.511968 # DEPENDENCYPART_GRANDPAR
(12,9),(9,2),-0.19156 # DEPENDENCYPART_GRANDPAR
(12,9),(9,3),-0.342269 # DEPENDENCYPART_GRANDPAR
(12,9),(9,4),-0.270852 # DEPENDENCYPART_GRANDPAR
(12,9),(9,5),-0.0875789 # DEPENDENCYPART_GRANDPAR
(12,9),(9,6),0.233996 # DEPENDENCYPART_GRANDPAR
(12,9),(9,7),-0.0697434 # DEPENDENCYPART_GRANDPAR
(12,9),(9,8),-0.281549 # DEPENDENCYPART_GRANDPAR
(12,9),(9,10),-0.366924 # DEPENDENCYPART_GRANDPAR
(12,9),(9,11),-0.095961 # DEPENDENCYPART_GRANDPAR
(12,9),(9,12),-0.628272 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,9),(9,13),-0.345386 # DEPENDENCYPART_GRANDPAR
(12,9),(9,14),-0.303113 # DEPENDENCYPART_GRANDPAR
(12,9),(9,15),-0.528317 # DEPENDENCYPART_GRANDPAR
(12,9),(9,16),-0.165338 # DEPENDENCYPART_GRANDPAR
(12,10),(10,4),0.0995027 # DEPENDENCYPART_GRANDPAR
(12,10),(10,5),0.294906 # DEPENDENCYPART_GRANDPAR
(12,10),(10,6),0.261984 # DEPENDENCYPART_GRANDPAR
(12,10),(10,7),0.00385464 # DEPENDENCYPART_GRANDPAR
(12,10),(10,8),-0.385351 # DEPENDENCYPART_GRANDPAR
(12,10),(10,9),0.142179 # DEPENDENCYPART_GRANDPAR
(12,10),(10,11),-0.188707 # DEPENDENCYPART_GRANDPAR
(12,10),(10,12),-0.6936 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,10),(10,13),-0.385307 # DEPENDENCYPART_GRANDPAR
(12,10),(10,14),-0.343034 # DEPENDENCYPART_GRANDPAR
(12,10),(10,15),-0.570243 # DEPENDENCYPART_GRANDPAR
(12,10),(10,16),-0.239569 # DEPENDENCYPART_GRANDPAR
(12,11),(11,8),-0.265874 # DEPENDENCYPART_GRANDPAR
(12,11),(11,9),-0.0587263 # DEPENDENCYPART_GRANDPAR
(12,11),(11,10),-0.243244 # DEPENDENCYPART_GRANDPAR
(12,11),(11,12),-0.654901 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,11),(11,13),-0.303671 # DEPENDENCYPART_GRANDPAR
(12,11),(11,14),-0.261398 # DEPENDENCYPART_GRANDPAR
(12,13),(13,5),-0.293941 # DEPENDENCYPART_GRANDPAR
(12,13),(13,6),-0.0153291 # DEPENDENCYPART_GRANDPAR
(12,13),(13,7),-0.218109 # DEPENDENCYPART_GRANDPAR
(12,13),(13,8),-0.535271 # DEPENDENCYPART_GRANDPAR
(12,13),(13,9),-0.224184 # DEPENDENCYPART_GRANDPAR
(12,13),(13,10),-0.252648 # DEPENDENCYPART_GRANDPAR
(12,13),(13,11),-0.112256 # DEPENDENCYPART_GRANDPAR
(12,13),(13,12),-0.631017 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,13),(13,14),0.0853527 # DEPENDENCYPART_GRANDPAR
(12,13),(13,15),-0.285211 # DEPENDENCYPART_GRANDPAR
(12,14),(14,1),-0.714642 # DEPENDENCYPART_GRANDPAR
(12,14),(14,2),-0.388248 # DEPENDENCYPART_GRANDPAR
(12,14),(14,4),-0.473526 # DEPENDENCYPART_GRANDPAR
(12,14),(14,5),-0.293941 # DEPENDENCYPART_GRANDPAR
(12,14),(14,6),-0.0153291 # DEPENDENCYPART_GRANDPAR
(12,14),(14,7),-0.218109 # DEPENDENCYPART_GRANDPAR
(12,14),(14,8),-0.535271 # DEPENDENCYPART_GRANDPAR
(12,14),(14,9),-0.224184 # DEPENDENCYPART_GRANDPAR
(12,14),(14,10),-0.252648 # DEPENDENCYPART_GRANDPAR
(12,14),(14,11),-0.112256 # DEPENDENCYPART_GRANDPAR
(12,14),(14,12),-0.631017 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,14),(14,13),-0.268512 # DEPENDENCYPART_GRANDPAR
(12,14),(14,15),-0.285211 # DEPENDENCYPART_GRANDPAR
(13,5),(5,1),-0.42237 # DEPENDENCYPART_GRANDPAR
(13,5),(5,2),-0.42695 # DEPENDENCYPART_GRANDPAR
(13,5),(5,3),-0.53071 # DEPENDENCYPART_GRANDPAR
(13,5),(5,4),-0.335043 # DEPENDENCYPART_GRANDPAR
(13,5),(5,6),-0.880697 # DEPENDENCYPART_GRANDPAR
(13,5),(5,7),-0.481537 # DEPENDENCYPART_GRANDPAR
(13,5),(5,8),-0.609938 # DEPENDENCYPART_GRANDPAR
(13,5),(5,11),-0.21518 # DEPENDENCYPART_GRANDPAR
(13,5),(5,15),-0.310888 # DEPENDENCYPART_GRANDPAR
(13,6),(6,1),-0.29862 # DEPENDENCYPART_GRANDPAR
(13,6),(6,2),-0.294498 # DEPENDENCYPART_GRANDPAR
(13,6),(6,3),-0.49188 # DEPENDENCYPART_GRANDPAR
(13,6),(6,4),-0.211292 # DEPENDENCYPART_GRANDPAR
(13,6),(6,5),-0.101855 # DEPENDENCYPART_GRANDPAR
(13,6),(6,7),-0.455445 # DEPENDENCYPART_GRANDPAR
(13,7),(7,1),-0.407484 # DEPENDENCYPART_GRANDPAR
(13,7),(7,2),-0.403362 # DEPENDENCYPART_GRANDPAR
(13,7),(7,3),-0.581615 # DEPENDENCYPART_GRANDPAR
(13,7),(7,4),-0.320156 # DEPENDENCYPART_GRANDPAR
(13,7),(7,5),-0.210718 # DEPENDENCYPART_GRANDPAR
(13,7),(7,6),-0.683956 # DEPENDENCYPART_GRANDPAR
(13,7),(7,11),-0.24069 # DEPENDENCYPART_GRANDPAR
(13,8),(8,1),-0.565572 # DEPENDENCYPART_GRANDPAR
(13,8),(8,2),-0.551344 # DEPENDENCYPART_GRANDPAR
(13,8),(8,3),-0.538425 # DEPENDENCYPART_GRANDPAR
(13,8),(8,4),-0.478245 # DEPENDENCYPART_GRANDPAR
(13,8),(8,5),-0.356178 # DEPENDENCYPART_GRANDPAR
(13,8),(8,6),-0.850813 # DEPENDENCYPART_GRANDPAR
(13,8),(8,7),-0.573869 # DEPENDENCYPART_GRANDPAR
(13,8),(8,9),-0.645578 # DEPENDENCYPART_GRANDPAR
(13,8),(8,10),-0.669838 # DEPENDENCYPART_GRANDPAR
(13,8),(8,11),-0.460572 # DEPENDENCYPART_GRANDPAR
(13,8),(8,12),-0.588877 # DEPENDENCYPART_GRANDPAR
(13,8),(8,13),-0.501978 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,8),(8,14),-0.226904 # DEPENDENCYPART_GRANDPAR
(13,8),(8,15),-0.199284 # DEPENDENCYPART_GRANDPAR
(13,8),(8,16),-0.181644 # DEPENDENCYPART_GRANDPAR
(13,9),(9,1),-0.471794 # DEPENDENCYPART_GRANDPAR
(13,9),(9,2),-0.4612 # DEPENDENCYPART_GRANDPAR
(13,9),(9,3),-0.696813 # DEPENDENCYPART_GRANDPAR
(13,9),(9,4),-0.384467 # DEPENDENCYPART_GRANDPAR
(13,9),(9,5),-0.267171 # DEPENDENCYPART_GRANDPAR
(13,9),(9,6),-0.793128 # DEPENDENCYPART_GRANDPAR
(13,9),(9,7),-0.522446 # DEPENDENCYPART_GRANDPAR
(13,9),(9,8),-0.368937 # DEPENDENCYPART_GRANDPAR
(13,9),(9,10),-0.595884 # DEPENDENCYPART_GRANDPAR
(13,9),(9,11),-0.258987 # DEPENDENCYPART_GRANDPAR
(13,9),(9,12),-0.387292 # DEPENDENCYPART_GRANDPAR
(13,9),(9,13),-0.679262 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,9),(9,14),-0.404188 # DEPENDENCYPART_GRANDPAR
(13,9),(9,15),-0.391282 # DEPENDENCYPART_GRANDPAR
(13,9),(9,16),-0.35679 # DEPENDENCYPART_GRANDPAR
(13,10),(10,4),-0.264309 # DEPENDENCYPART_GRANDPAR
(13,10),(10,5),-0.147604 # DEPENDENCYPART_GRANDPAR
(13,10),(10,6),-0.647804 # DEPENDENCYPART_GRANDPAR
(13,10),(10,7),-0.358539 # DEPENDENCYPART_GRANDPAR
(13,10),(10,8),-0.337855 # DEPENDENCYPART_GRANDPAR
(13,10),(10,9),0.0744583 # DEPENDENCYPART_GRANDPAR
(13,10),(10,11),-0.47347 # DEPENDENCYPART_GRANDPAR
(13,10),(10,12),-0.601776 # DEPENDENCYPART_GRANDPAR
(13,10),(10,13),-0.574912 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,10),(10,14),-0.299838 # DEPENDENCYPART_GRANDPAR
(13,10),(10,15),-0.293623 # DEPENDENCYPART_GRANDPAR
(13,10),(10,16),-0.308481 # DEPENDENCYPART_GRANDPAR
(13,11),(11,8),-0.554206 # DEPENDENCYPART_GRANDPAR
(13,11),(11,9),-0.439879 # DEPENDENCYPART_GRANDPAR
(13,11),(11,10),-0.353919 # DEPENDENCYPART_GRANDPAR
(13,11),(11,12),-0.343485 # DEPENDENCYPART_GRANDPAR
(13,11),(11,13),-0.604229 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,11),(11,14),-0.329155 # DEPENDENCYPART_GRANDPAR
(13,12),(12,5),-0.233474 # DEPENDENCYPART_GRANDPAR
(13,12),(12,6),-0.65487 # DEPENDENCYPART_GRANDPAR
(13,12),(12,7),-0.416938 # DEPENDENCYPART_GRANDPAR
(13,12),(12,8),-0.554206 # DEPENDENCYPART_GRANDPAR
(13,12),(12,9),-0.439879 # DEPENDENCYPART_GRANDPAR
(13,12),(12,10),-0.353777 # DEPENDENCYPART_GRANDPAR
(13,12),(12,11),-0.0803637 # DEPENDENCYPART_GRANDPAR
(13,12),(12,13),-0.604229 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,12),(12,14),-0.329155 # DEPENDENCYPART_GRANDPAR
(13,14),(14,1),-0.549582 # DEPENDENCYPART_GRANDPAR
(13,14),(14,2),-0.545827 # DEPENDENCYPART_GRANDPAR
(13,14),(14,4),-0.462254 # DEPENDENCYPART_GRANDPAR
(13,14),(14,5),-0.353948 # DEPENDENCYPART_GRANDPAR
(13,14),(14,6),-0.738055 # DEPENDENCYPART_GRANDPAR
(13,14),(14,7),-0.446202 # DEPENDENCYPART_GRANDPAR
(13,14),(14,8),-0.690682 # DEPENDENCYPART_GRANDPAR
(13,14),(14,9),-0.509479 # DEPENDENCYPART_GRANDPAR
(13,14),(14,10),-0.389841 # DEPENDENCYPART_GRANDPAR
(13,14),(14,11),-0.199257 # DEPENDENCYPART_GRANDPAR
(13,14),(14,12),-0.327542 # DEPENDENCYPART_GRANDPAR
(13,14),(14,13),-0.6477 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,14),(14,15),-0.288253 # DEPENDENCYPART_GRANDPAR
(13,15),(15,1),-0.816586 # DEPENDENCYPART_GRANDPAR
(13,15),(15,2),-0.812831 # DEPENDENCYPART_GRANDPAR
(13,15),(15,3),-0.740915 # DEPENDENCYPART_GRANDPAR
(13,15),(15,4),-0.729259 # DEPENDENCYPART_GRANDPAR
(13,15),(15,5),-0.620952 # DEPENDENCYPART_GRANDPAR
(13,15),(15,6),-0.915794 # DEPENDENCYPART_GRANDPAR
(13,15),(15,7),-0.630761 # DEPENDENCYPART_GRANDPAR
(13,15),(15,8),-0.867967 # DEPENDENCYPART_GRANDPAR
(13,15),(15,9),-0.701477 # DEPENDENCYPART_GRANDPAR
(13,15),(15,10),-0.568865 # DEPENDENCYPART_GRANDPAR
(13,15),(15,11),-0.466256 # DEPENDENCYPART_GRANDPAR
(13,15),(15,12),-0.594547 # DEPENDENCYPART_GRANDPAR
(13,15),(15,13),-0.521589 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,15),(15,14),-0.246515 # DEPENDENCYPART_GRANDPAR
(13,15),(15,16),-0.309359 # DEPENDENCYPART_GRANDPAR
(14,1),(1,2),-0.257638 # DEPENDENCYPART_GRANDPAR
(14,1),(1,3),-0.426175 # DEPENDENCYPART_GRANDPAR
(14,1),(1,9),-0.273016 # DEPENDENCYPART_GRANDPAR
(14,1),(1,15),-0.142452 # DEPENDENCYPART_GRANDPAR
(14,2),(2,1),-0.294857 # DEPENDENCYPART_GRANDPAR
(14,2),(2,3),-0.426174 # DEPENDENCYPART_GRANDPAR
(14,2),(2,4),-0.297879 # DEPENDENCYPART_GRANDPAR
(14,4),(4,1),-0.29313 # DEPENDENCYPART_GRANDPAR
(14,4),(4,2),-0.116111 # DEPENDENCYPART_GRANDPAR
(14,4),(4,3),-0.182735 # DEPENDENCYPART_GRANDPAR
(14,4),(4,5),-0.147826 # DEPENDENCYPART_GRANDPAR
(14,4),(4,6),-0.758443 # DEPENDENCYPART_GRANDPAR
(14,4),(4,7),-0.296799 # DEPENDENCYPART_GRANDPAR
(14,4),(4,8),-0.26408 # DEPENDENCYPART_GRANDPAR
(14,4),(4,15),-0.142452 # DEPENDENCYPART_GRANDPAR
(14,5),(5,1),-0.298924 # DEPENDENCYPART_GRANDPAR
(14,5),(5,2),-0.121905 # DEPENDENCYPART_GRANDPAR
(14,5),(5,3),-0.187617 # DEPENDENCYPART_GRANDPAR
